match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_wasFouled,stat_fouls,stat_aerialWon,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_shotValueNormalized,stat_accurateCross,stat_totalContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,stat_goals,stat_outfielderBlock,stat_bigChanceMissed,stat_shotOffTarget,player_sofascoreId,stat_wonContest,stat_penaltyWon,stat_penaltyFaced,stat_penaltyConceded,stat_errorLeadToAGoal,stat_lastManTackle,stat_hitWoodwork,stat_totalOffside
14641637,home,Cagliari,Giuseppe Ciocci,,,giuseppe-ciocci,G. Ciocci,G,24,190.0,100,M,992605,EUR,1011830400,G,24,24,False,24.0,16.0,11.0,3.0,0.0,14.0,16.0,2.0,8.0,1.0,9.0,2.0,1.0,1.0,1.0,90.0,37.0,6.4,8.0,0.0053,0,0.08,0.02,-0.03,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14641637,home,Cagliari,Gabriele Zappa,,,gabriele-zappa,G. Zappa,D,28,183.0,612,M,927304,EUR,945820800,D,28,28,False,15.0,11.0,1.0,,0.0,10.0,12.0,1.0,3.0,3.0,1.0,,,,,44.0,31.0,6.2,5.0,,0,0.02,0.03,-0.2,,True,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
14641637,home,Cagliari,Zé Pedro,,,ze-pedro,Z. Pedro,D,32,187.0,667,M,945448,EUR,865555200,D,32,32,False,61.0,56.0,5.0,2.0,0.0,42.0,44.0,14.0,17.0,6.0,1.0,,,,,90.0,72.0,6.7,5.0,,0,0.23,0.09,-0.09,,,,1.0,3.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
14641637,home,Cagliari,Sebastiano Luperto,,,sebastiano-luperto,S. Luperto,D,5,191.0,785,M,352736,EUR,841968000,D,6,6,False,58.0,47.0,9.0,2.0,0.0,40.0,43.0,7.0,15.0,3.0,2.0,,,,,90.0,67.0,6.4,12.0,,1,0.06,0.2,-0.13,,,,,1.0,2.0,,,,,1.0,,1.0,1.0,1.0,2.0,-0.27,,,,,,,,,,,,,,,,,,,
14641637,home,Cagliari,Riyad Idrissi,,,riyad-idrissi,R. Idrissi,M,3,182.0,482,M,1123175,EUR,1118620800,D,3,3,False,29.0,21.0,6.0,1.0,1.0,13.0,16.0,8.0,13.0,5.0,5.0,,,,,90.0,55.0,6.5,15.0,,1,0.05,0.19,-0.1,,,2.0,2.0,6.0,2.0,,1.0,1.0,,,1.0,1.0,,,1.0,-0.05,1.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
14641637,home,Cagliari,Nicolò Cavuoti,,,nicolo-cavuoti,N. Cavuoti,M,20,178.0,118,M,1013041,EUR,1049414400,M,21,21,False,33.0,24.0,2.0,1.0,0.0,10.0,13.0,14.0,20.0,,3.0,,,,,90.0,51.0,7.2,15.0,,2,-0.13,0.14,-0.04,,,1.0,,5.0,2.0,,1.0,1.0,,,1.0,1.0,2.0,,,0.5,1.0,2.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,
14641637,home,Cagliari,Luca Mazzitelli,,,luca-mazzitelli,L. Mazzitelli,M,4,180.0,463,M,369866,EUR,816393600,M,4,4,False,40.0,35.0,7.0,4.0,0.0,22.0,25.0,13.0,15.0,4.0,5.0,,,,,68.0,53.0,6.9,6.0,,2,0.2,0.02,0.27,,,,1.0,3.0,3.0,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,-0.34,,,,1.0,,1.0,,,,,,,,,,,,,
14641637,home,Cagliari,Marko Rog,,,marko-rog,M. Rog,M,,180.0,1193,M,573616,EUR,806112000,M,20,20,False,12.0,12.0,1.0,1.0,0.0,8.0,8.0,4.0,4.0,1.0,1.0,,,,,45.0,24.0,6.4,2.0,,0,0.05,0.06,-0.15,,,,1.0,4.0,2.0,1.0,1.0,,1.0,,2.0,1.0,,,,,,,1.0,,2.0,1.0,,2.0,,,,,,,,,,,
14641637,home,Cagliari,Gianluca Gaetano,,,gaetano-gianluca,G. Gaetano,M,10,183.0,1125,M,902019,EUR,957484800,M,10,10,False,31.0,25.0,2.0,2.0,0.0,12.0,14.0,13.0,17.0,,3.0,,,,,77.0,41.0,7.2,8.0,,5,0.29,0.11,-0.06,,,1.0,1.0,2.0,2.0,,1.0,,,,,1.0,1.0,2.0,,0.18,1.0,,,1.0,1.0,2.0,1.0,,1.0,2.0,,,,,,,,,
14641637,home,Cagliari,Semih Kılıçsoy,,,semih-kilicsoy,S. Kilicsoy,F,9,178.0,11924,M,1142606,EUR,1124064000,F,9,9,False,10.0,6.0,1.0,1.0,0.0,1.0,2.0,5.0,8.0,,1.0,,,,,45.0,15.0,6.6,8.0,,0,0.31,0.12,-0.01,,,,1.0,5.0,1.0,,,,,,1.0,,3.0,,,,,1.0,,,1.0,,,,,,semihkilicsoy9,1.0,,,,,,,
