match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_challengeLost,stat_wasFouled,stat_fouls,player_sofascoreId,captain,stat_accurateCross,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_expectedGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_bigChanceMissed,stat_crossNotClaimed,stat_goalAssist,stat_totalOffside
11067536,home,Red Bull Bragantino,Cleiton,cleiton,Cleiton,G,1,190,551,M,844576,EUR,871948800,G,1,1,False,28.0,16.0,16.0,4.0,15.0,16.0,1.0,12.0,1.0,1.0,1.0,11.0,2.0,1.0,2.0,1.0,1.0,90.0,40.0,6.3,13.0,0.00124236,0,-0.7788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067536,home,Red Bull Bragantino,José Andrés Hurtado,andres-hurtado,J. A. Hurtado,D,34,178,537,M,987589,EUR,1009065600,D,34,34,False,24.0,14.0,4.0,1.0,6.0,8.0,8.0,21.0,2.0,3.0,2.0,3.0,,,,,,61.0,51.0,6.5,22.0,0.00689796,0,,5.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11067536,home,Red Bull Bragantino,Léo Realpe,leonardo-realpe,L. Realpe,D,3,186,474,M,977676,EUR,983145600,D,2,2,False,37.0,32.0,4.0,2.0,17.0,19.0,15.0,18.0,,1.0,3.0,2.0,,,,,,69.0,45.0,6.1,5.0,0.0156526,0,,,3.0,5.0,,,,2.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11067536,home,Red Bull Bragantino,Léo Ortiz,leo-ortiz,L. Ortiz,D,3,185,10970,M,869643,EUR,820627200,D,3,3,False,70.0,60.0,9.0,6.0,32.0,38.0,29.0,33.0,4.0,6.0,1.0,5.0,,,,,,90.0,80.0,6.8,11.0,0.0346522,0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,leortiz33,True,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11067536,home,Red Bull Bragantino,Juninho Capixaba,juninho-capixaba,J. Capixaba,D,29,176,909,M,870556,EUR,868147200,D,29,29,False,50.0,45.0,3.0,3.0,16.0,17.0,29.0,36.0,2.0,6.0,3.0,5.0,,,,,,70.0,71.0,6.6,10.0,0.0786702,1,,3.0,,2.0,,,,,1.0,,1.0,2.0,,,,,3.0,3.0,4.0,1.0,1.0,0.034,,,,,,,,,,,,
11067536,home,Red Bull Bragantino,Lucas Evangelista,lucas-evangelista,L. Evangelista,M,30,181,3216,M,331397,EUR,799718400,M,8,8,False,62.0,49.0,2.0,,13.0,17.0,38.0,51.0,2.0,8.0,1.0,8.0,,,,,,90.0,93.0,7.3,22.0,0.124175,3,,6.0,5.0,7.0,1.0,1.0,,2.0,3.0,1.0,3.0,,,,2.0,1.0,2.0,1.0,3.0,1.0,,0.1307,1.0,1.0,0.0203,,,,,,,,,
11067536,home,Red Bull Bragantino,Jadsom,jadsom,Jadsom,M,25,176,193,M,964127,EUR,990316800,M,5,5,False,63.0,53.0,13.0,8.0,21.0,24.0,32.0,39.0,1.0,2.0,,4.0,,,,,,90.0,74.0,6.7,11.0,0.0911843,1,,,3.0,6.0,,,1.0,,,1.0,,1.0,,,,1.0,1.0,,1.0,,,0.027,1.0,,,,,,,,,,,
11067536,home,Red Bull Bragantino,Henry Mosquera,henry-mosquera,H. Mosquera,F,30,175,705,M,1170680,EUR,1005782400,M,16,16,False,30.0,23.0,1.0,1.0,2.0,3.0,21.0,33.0,,6.0,,5.0,,,,,,90.0,61.0,6.8,23.0,0.0638983,2,,6.0,1.0,12.0,9.0,5.0,1.0,,1.0,,1.0,2.0,,,,5.0,,,4.0,,,0.0509,2.0,,,Henry Mosquera,,1.0,,,,,,
11067536,home,Red Bull Bragantino,Eduardo Sasha,eduardo-sasha,E. Sasha,F,8,173,1446,M,143846,EUR,698889600,M,19,19,False,21.0,16.0,,,9.0,11.0,7.0,10.0,,2.0,1.0,6.0,,,,,,70.0,32.0,6.7,7.0,0.00542932,4,,,,3.0,1.0,,,,1.0,,2.0,2.0,,,,,,,2.0,,,0.2055,3.0,1.0,0.0437,,,,,,,,,
11067536,home,Red Bull Bragantino,Vitinho,vitinho,Vitinho,M,28,181,1064,M,982405,EUR,922924800,M,28,28,False,19.0,14.0,,,8.0,9.0,6.0,10.0,2.0,4.0,,3.0,,,,,,61.0,27.0,6.7,7.0,0.0446653,1,,,1.0,4.0,3.0,1.0,,,,,1.0,1.0,,,,,,,2.0,,,0.0183,,1.0,0.1495,,,,1.0,,,,,
11067536,home,Red Bull Bragantino,Thiago Borbas,thiago-borbas,T. Borbas,F,17,186,801,M,1018547,EUR,1018137600,F,18,18,False,8.0,7.0,,,2.0,2.0,5.0,6.0,4.0,8.0,,1.0,,,,,,90.0,21.0,8.6,2.0,0.0116242,6,,,3.0,5.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,,,,1.0,1.0,,3.0,,1.5592,1.0,2.0,1.6558,,,,,2.0,,,,
11067536,home,Red Bull Bragantino,Luan Cândido,luan-candido,L. Cândido,D,36,187,716,M,905459,EUR,981072000,D,36,36,True,13.0,11.0,,,3.0,3.0,8.0,13.0,1.0,6.0,,1.0,,,,,,29.0,29.0,7.2,7.0,0.0463944,3,,3.0,,3.0,2.0,2.0,,,,,1.0,1.0,,,,2.0,2.0,2.0,,,,0.3491,2.0,1.0,0.0624,,,,,,,,,
11067536,home,Red Bull Bragantino,Sorriso,sorriso,Sorriso,M,7,175,553,M,1105595,EUR,982886400,F,27,27,True,14.0,13.0,2.0,1.0,4.0,4.0,12.0,18.0,,4.0,,1.0,,,,,,29.0,33.0,7.3,10.0,0.319659,0,,8.0,,4.0,3.0,2.0,,1.0,,,2.0,,,,3.0,3.0,,,2.0,,,,,,,Sorriso,,,,,,,,
11067536,home,Red Bull Bragantino,Matheus Fernandes,matheus-fernandes,M. Fernandes,M,35,183,759,M,840150,EUR,899164800,M,35,35,True,19.0,14.0,4.0,2.0,6.0,6.0,9.0,14.0,,1.0,,3.0,,,,,,21.0,22.0,6.3,5.0,0.0641994,0,,1.0,1.0,4.0,,,,1.0,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
11067536,home,Red Bull Bragantino,Alerrandro,alerrandro,Alerrandro,F,9,180,1551,M,923948,EUR,947635200,F,9,9,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,20.0,10.0,6.3,2.0,0.00277465,4,,,3.0,5.0,1.0,,,,,,,,,,,1.0,,,,,,0.5585,3.0,1.0,0.0176,,,,,,1.0,,,
11067536,home,Red Bull Bragantino,Bruno Goncalves De Jesus,goncalves-de-jesus-bruno,Bruninho,F,17,174,254,M,1868441,EUR,1047600000,F,17,17,True,14.0,12.0,1.0,,5.0,5.0,7.0,10.0,,2.0,,,,,,,,20.0,19.0,6.7,4.0,0.00972045,0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11067536,home,Red Bull Bragantino,Lucão,lucao,Lucão,G,40,190,225,M,981586,EUR,983145600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067536,home,Red Bull Bragantino,Aderlan,aderlan,Aderlan,D,13,180,379,M,584432,EUR,650937600,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067536,home,Red Bull Bragantino,Guilherme Lopes,guilherme-lopes,G. Lopes,D,31,178,87,M,1097858,EUR,1013644800,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067536,home,Red Bull Bragantino,Gustavo Neves,gustavo-neves,G. Neves,M,22,176,308,M,1463904,EUR,1082678400,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067536,home,Red Bull Bragantino,Raul,raul,Raul,M,31,180,175,M,870760,EUR,837043200,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067536,home,Red Bull Bragantino,Ignacio Laquintana,ignacio-laquintana,I. Laquintana,M,19,177,612,M,948004,EUR,917827200,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067536,home,Red Bull Bragantino,Matheus Gonçalves,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,1175553,EUR,1124323200,F,25,25,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Matheus Gonçalves,,,,,,,,
