match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_challengeLost,stat_dispossessed,stat_clearanceOffLine,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_lastManTackle,stat_fouls,stat_totalOffside,stat_shotOffTarget,stat_unsuccessfulTouch,stat_accurateCross,captain,stat_bigChanceCreated,stat_bigChanceMissed,player_sofascoreId
12421250,home,Cercle Brugge,Maxime Delanghe,maxime-delanghe,M. Delanghe,G,21,189.0,144,M,909953,EUR,990576000,G,21,21,False,23.0,8.0,19.0,4.0,0.0,4.0,4.0,4.0,19.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,90.0,27.0,6.1,15.0,0.00476382,0,-0.0585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421250,home,Cercle Brugge,Ibrahim Diakité,ibrahim-diakite,I. Diakité,D,2,178.0,2182,M,1168646,EUR,1067558400,D,2,2,False,16.0,12.0,4.0,1.0,0.0,,,12.0,16.0,,5.0,,,,,,90.0,27.0,7.5,5.0,0.00805811,2,,Ibrahim Diakité,,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.1698,0.6301,1.0,,,,,,,,,,,,,,,,,
12421250,home,Cercle Brugge,Christiaan Ravych,ravych-christiaan,C. Ravych,D,66,187.0,206,M,1191212,EUR,1027987200,D,66,66,False,26.0,16.0,5.0,1.0,0.0,9.0,14.0,7.0,12.0,4.0,1.0,,,,,,90.0,38.0,7.0,11.0,0.0337592,1,,,,2.0,2.0,4.0,3.0,,,,1.0,,1.0,,0.0489,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
12421250,home,Cercle Brugge,Lucas Perrin,lucas-perrin,L. Perrin,D,4,187.0,210,M,941077,EUR,911433600,D,5,5,False,38.0,27.0,8.0,3.0,0.0,15.0,16.0,12.0,25.0,1.0,3.0,,,,,,90.0,56.0,7.0,17.0,0.0564759,0,,,,2.0,2.0,6.0,6.0,,,,,,3.0,1.0,,,1.0,,,,1.0,3.0,3.0,3.0,1.0,4.0,1.0,,,,,,,
12421250,home,Cercle Brugge,Erick Nunes,erick-nunes,E. Nunes,M,8,180.0,148,M,1894087,EUR,1078012800,M,8,8,False,22.0,17.0,1.0,1.0,0.0,6.0,6.0,11.0,17.0,,7.0,,,,,,90.0,43.0,6.1,14.0,0.00916166,2,,,,1.0,,6.0,4.0,3.0,1.0,,1.0,,1.0,2.0,0.0407,,,,3.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,
12421250,home,Cercle Brugge,Abu Francis,francis-abu,A. Francis,M,17,182.0,1501,M,988801,EUR,988329600,M,17,17,False,13.0,11.0,,,0.0,5.0,5.0,7.0,9.0,1.0,4.0,,,,,,45.0,22.0,6.6,2.0,0.043978,0,,,,1.0,1.0,4.0,3.0,1.0,1.0,,,,1.0,,,,1.0,3.0,,,1.0,1.0,,1.0,,,,,,1.0,,,,
12421250,home,Cercle Brugge,Hannes Van Der Bruggen,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180.0,73,M,94290,EUR,733622400,M,28,28,False,27.0,22.0,3.0,1.0,0.0,7.0,7.0,15.0,20.0,,4.0,,,,,,82.0,35.0,6.6,7.0,0.0399335,1,,,,,1.0,3.0,5.0,1.0,,,,,,1.0,0.0468,,1.0,,,,,3.0,2.0,,,2.0,,1.0,,,,,,
12421250,home,Cercle Brugge,Gary Magnee,magnee-gary,G. Magnee,M,15,173.0,149,M,990265,EUR,939686400,M,15,15,False,23.0,17.0,5.0,4.0,1.0,7.0,7.0,12.0,28.0,1.0,4.0,,,,,,76.0,52.0,7.2,21.0,0.0494118,2,,,,,1.0,2.0,2.0,1.0,,1.0,1.0,,1.0,1.0,0.0548,0.0726,1.0,,1.0,,,,,12.0,,,,,3.0,2.0,,,,
12421250,home,Cercle Brugge,Lawrence Agyekum,lawrence-agyekum,L. Agyekum,M,6,174.0,952,M,1185568,EUR,1069545600,F,6,6,False,29.0,21.0,3.0,1.0,0.0,9.0,11.0,12.0,20.0,1.0,4.0,,,,,,90.0,51.0,6.7,16.0,0.0459179,2,,Lawrence Agyekum,,,1.0,3.0,5.0,3.0,3.0,,1.0,,,,0.0413,,1.0,1.0,2.0,,,1.0,,2.0,,,,1.0,2.0,,,,,
12421250,home,Cercle Brugge,Thibo Somers,somers-thibo,T. Somers,F,24,183.0,225,M,1002804,EUR,921542400,F,34,34,False,19.0,14.0,,,0.0,4.0,6.0,10.0,14.0,2.0,3.0,,,,,,90.0,36.0,6.9,11.0,0.0278803,1,,,,10.0,2.0,12.0,4.0,1.0,,,,,1.0,,0.0426,,1.0,,,,,2.0,2.0,1.0,,1.0,2.0,1.0,2.0,,True,,,
12421250,home,Cercle Brugge,Paris Brunner,paris-brunner,P. Brunner,F,29,185.0,2041,M,1403216,EUR,1139961600,F,13,13,False,10.0,7.0,,,0.0,1.0,1.0,6.0,9.0,,1.0,,,,,,45.0,20.0,6.6,6.0,0.00554285,2,,,,,1.0,2.0,2.0,1.0,1.0,,1.0,,,,0.0926,,,1.0,1.0,,,,,,,,,1.0,2.0,,,,,
12421250,home,Cercle Brugge,Felipe Augusto,felipe-augusto,F. Augusto,F,99,187.0,1398,M,1106681,EUR,1077062400,F,10,10,True,4.0,3.0,,,0.0,,,3.0,4.0,,1.0,,,,,,45.0,10.0,6.7,1.0,0.00398901,3,,Felipe Augusto,,,2.0,1.0,2.0,,,,2.0,,,,0.2477,,,,,,,,,,,1.0,,1.0,,,,,,
12421250,home,Cercle Brugge,Alan Minda,minda-alan,A. Minda,F,27,171.0,2590,M,1122552,EUR,1052870400,F,11,11,True,3.0,3.0,,,0.0,,,3.0,4.0,,1.0,,,,,,23.0,7.0,6.6,3.0,0.00422631,0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,
12421250,home,Cercle Brugge,Flávio Nazinho,nazinho-flavio,F. Nazinho,D,20,180.0,637,M,1006113,EUR,1058659200,D,20,20,True,10.0,7.0,1.0,,0.0,3.0,4.0,6.0,12.0,1.0,1.0,,,,,,22.0,25.0,6.8,9.0,0.25377,0,,,,,1.0,1.0,3.0,,,,,,1.0,,,,1.0,,1.0,,,2.0,,6.0,,,,,1.0,2.0,,,,
12421250,home,Cercle Brugge,Bruno Goncalves De Jesus,goncalves-de-jesus-bruno,Bruninho,F,17,174.0,254,M,1868441,EUR,1047600000,F,30,30,True,6.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,4.0,,2.0,,,,,,14.0,12.0,6.9,2.0,0.0132705,0,,,,1.0,,2.0,4.0,,,,,,,1.0,,,,,1.0,,,3.0,2.0,,,,,,1.0,,,,,
12421250,home,Cercle Brugge,Steve Ngoura,ngoura-steve,S. Ngoura,F,9,193.0,401,M,1394411,EUR,1109030400,F,77,77,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,,,,,8.0,6.0,6.7,1.0,0.255559,0,,,,2.0,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,
12421250,home,Cercle Brugge,Warleson,warleson,Warleson,G,1,191.0,144,M,861071,EUR,841449600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421250,home,Cercle Brugge,Edgaras Utkus,edgaras-utkus,E. Utkus,D,3,190.0,321,M,921180,EUR,961632000,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421250,home,Cercle Brugge,Emmanuel Kakou,emmanuel-kakou,E. Kakou,D,5,,182,M,1847412,EUR,1120089600,D,90,90,True,,,,,,,,,,,,,,,,,,,,,,0,,Emmanuel Kakou,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421250,home,Cercle Brugge,Nils De Wilde,de-wilde-nils,N. D. Wilde,M,27,182.0,74,M,1101701,EUR,1043625600,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421250,away,Club Brugge KV,Simon Mignolet,simon-mignolet,S. Mignolet,G,22,193.0,1240,M,10406,EUR,573609600,G,22,22,False,22.0,10.0,16.0,5.0,0.0,7.0,9.0,3.0,13.0,2.0,7.0,,1.0,2.0,,,90.0,29.0,6.5,12.0,0.0005471,0,-0.2974,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421250,away,Club Brugge KV,Kyriani Sabbe,kyriani-sabbe,K. Sabbe,D,64,176.0,1049,M,1101258,EUR,1106697600,D,64,64,False,30.0,27.0,5.0,5.0,0.0,15.0,16.0,12.0,14.0,1.0,2.0,,,,,,73.0,48.0,7.0,5.0,0.0300477,1,,,,2.0,,4.0,4.0,1.0,1.0,,,,2.0,1.0,0.0694,,,1.0,1.0,,,2.0,1.0,,,,1.0,1.0,,,,,,
12421250,away,Club Brugge KV,Joel Ordóñez,joel-ordonez,J. Ordóñez,D,4,188.0,4924,M,1187275,EUR,1082505600,D,4,4,False,23.0,19.0,4.0,2.0,0.0,18.0,20.0,1.0,3.0,4.0,2.0,,,,,,62.0,30.0,6.4,4.0,0.00032636,0,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,
12421250,away,Club Brugge KV,Brandon Mechele,brandon-mechele,B. Mechele,D,44,188.0,823,M,248331,EUR,728179200,D,44,44,False,58.0,48.0,10.0,7.0,0.0,46.0,55.0,2.0,3.0,9.0,4.0,,,,,,90.0,77.0,7.2,11.0,0.00091903,0,,,,1.0,9.0,3.0,12.0,,,,,,2.0,1.0,,,,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,
12421250,away,Club Brugge KV,Maxim De Cuyper,maxim-de-cuyper,M. De Cuyper,D,29,183.0,4477,M,997152,EUR,977443200,D,55,55,False,45.0,33.0,8.0,3.0,0.0,20.0,23.0,13.0,24.0,2.0,3.0,,,,,,90.0,63.0,6.9,14.0,0.00743529,0,,,,1.0,1.0,3.0,5.0,,,,,,,1.0,,,,1.0,,,,3.0,2.0,2.0,,1.0,,,,,,,,
12421250,away,Club Brugge KV,Raphael Onyedika,raphael-onyedika,R. Onyedika,M,15,184.0,6213,M,1129862,EUR,987638400,M,15,15,False,13.0,11.0,1.0,,0.0,7.0,8.0,4.0,5.0,,1.0,,,,,,45.0,17.0,6.4,2.0,0.00753913,0,,,,,,2.0,1.0,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,
12421250,away,Club Brugge KV,Ardon Jashari,ardon-jashari,A. Jashari,M,30,180.0,4830,M,1034082,EUR,1027987200,M,30,30,False,40.0,29.0,9.0,3.0,1.0,16.0,19.0,13.0,21.0,1.0,4.0,,,,,,90.0,51.0,7.5,12.0,0.600362,1,,,,1.0,,4.0,4.0,4.0,3.0,1.0,,,,,0.089,0.3608,2.0,,,,,1.0,1.0,,,2.0,,,,,,2.0,1.0,
12421250,away,Club Brugge KV,Chemsdine Talbi,chemsdine-talbi,C. Talbi,M,7,175.0,12536,M,1142675,EUR,1115596800,M,68,68,False,14.0,13.0,1.0,1.0,1.0,4.0,4.0,9.0,10.0,,2.0,,,,,,62.0,20.0,6.7,4.0,0.193993,1,,,,,,2.0,1.0,2.0,,,,,,,0.3361,,1.0,,,,,1.0,,,,,,1.0,,,,1.0,1.0,
12421250,away,Club Brugge KV,Hans Vanaken,hans-vanaken,H. Vanaken,M,20,194.0,2941,M,118085,EUR,714614400,M,20,20,False,61.0,47.0,6.0,5.0,1.0,29.0,37.0,18.0,24.0,4.0,4.0,,,,,,90.0,78.0,9.1,14.0,0.114603,3,,,,,6.0,2.0,10.0,1.0,1.0,1.0,,1.0,,2.0,0.8647,0.9938,2.0,1.0,,,2.0,1.0,,,,1.0,,2.0,,,True,1.0,,
