match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_goodHighClaim,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_hitWoodwork,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,stat_blockedScoringAttempt,stat_interceptionWon,player_firstName,player_lastName,stat_accurateCross,stat_keyPass,stat_wonContest,captain,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goals,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_errorLeadToAShot
14065146,home,Hamburger SV,Daniel Heuer Fernandes,daniel-heuer-fernandes,D. H. Fernandes,G,1,188,402,M,113442,EUR,721612800,G,1,1,False,58.0,40.0,27.0,9.0,0.0,36.0,42.0,4.0,16.0,1.0,1.0,7.0,1.0,90.0,61.0,6.4,18.0,0.00078326,0,-0.8731,0.06,-0.11,0.13,-0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065146,home,Hamburger SV,Nicolás Capaldo,nicolas-capaldo,N. Capaldo,M,24,178,897,M,973564,EUR,905731200,D,24,24,False,32.0,25.0,3.0,1.0,0.0,8.0,11.0,17.0,21.0,,6.0,7.0,,89.0,58.0,7.0,14.0,0.0136233,1,,0.13,0.18,0.36,,2.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,6.0,4.0,2.0,1.0,3.0,0.0379,-0.11,,,,,,,,,,,,,,,,,,,
14065146,home,Hamburger SV,Luka Vušković,luka-vuskovic,L. Vušković,D,44,193,11576,M,1405212,EUR,1172275200,D,44,44,False,45.0,43.0,5.0,4.0,0.0,32.0,32.0,11.0,13.0,,2.0,2.0,,90.0,66.0,7.2,3.0,0.00648639,1,,0.09,0.06,0.19,,,4.0,6.0,,,,,,10.0,2.0,,,,3.0,2.0,0.0254,-0.09,lukavuskovic,1.0,3.0,,,,,,,,,,,,,,,,
14065146,home,Hamburger SV,Jordan Torunarigha,jordan-torunarigha,J. Torunarigha,D,25,189,608,M,801003,EUR,870912000,D,25,25,False,49.0,42.0,5.0,1.0,0.0,35.0,39.0,7.0,10.0,1.0,5.0,5.0,,89.0,71.0,7.3,10.0,0.00272682,0,,0.0,0.09,0.29,,,2.0,10.0,1.0,2.0,,,,5.0,2.0,7.0,4.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
14065146,home,Hamburger SV,Giorgi Gocholeishvili,giorgi-gocholeishvili,G. Gocholeishvili,D,16,178,1317,M,1035752,EUR,982108800,M,16,16,False,13.0,12.0,4.0,4.0,0.0,7.0,8.0,5.0,5.0,1.0,2.0,5.0,,74.0,33.0,7.0,6.0,0.08478,0,,0.08,0.05,0.25,,5.0,,3.0,,1.0,,,,4.0,,3.0,3.0,,,1.0,,,,,,,,2.0,2.0,,,,,,,,,,,,
14065146,home,Hamburger SV,Nicolai Remberg,nicolai-remberg,N. Remberg,M,21,187,305,M,1064305,EUR,961372800,M,21,21,False,42.0,38.0,2.0,1.0,0.0,25.0,28.0,13.0,14.0,,1.0,7.0,,90.0,56.0,7.2,4.0,0.00886566,0,,0.01,0.07,0.4,,,,5.0,,,1.0,,,4.0,1.0,4.0,3.0,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,
14065146,home,Hamburger SV,Albert Sambi Lokonga,albert-sambi-lokonga,A. S. Lokonga,M,6,183,3617,M,901892,EUR,940550400,M,6,6,False,38.0,34.0,2.0,1.0,0.0,14.0,15.0,20.0,23.0,1.0,4.0,4.0,,90.0,52.0,7.2,9.0,0.11945,0,,0.27,0.27,-0.01,,1.0,3.0,6.0,1.0,2.0,,,,1.0,,2.0,1.0,1.0,1.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,
14065146,home,Hamburger SV,Miro Muheim,miro-muheim,M. Muheim,D,28,182,740,M,798303,EUR,890697600,M,28,28,False,49.0,36.0,10.0,3.0,1.0,24.0,30.0,12.0,19.0,,3.0,6.0,,90.0,81.0,7.2,24.0,0.11355,0,,0.24,0.09,0.14,,6.0,,6.0,,,4.0,,,1.0,1.0,3.0,,1.0,2.0,,,,,,,,,2.0,2.0,1.0,,,,,,,,,,,
14065146,home,Hamburger SV,Rayan Philippe,rayan-philippe,R. Philippe,F,14,177,575,M,991824,EUR,972000000,F,14,14,False,12.0,9.0,1.0,,0.0,5.0,5.0,4.0,7.0,2.0,8.0,1.0,,74.0,23.0,5.9,13.0,0.00223223,0,,-0.05,0.09,-0.01,,1.0,,,,1.0,4.0,,,,,,,4.0,,1.0,,,,,,,,,,,,,,,,,,,,,
14065146,home,Hamburger SV,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,15,15,False,11.0,5.0,,,0.0,2.0,2.0,3.0,9.0,4.0,6.0,1.0,,62.0,16.0,6.2,9.0,0.00077118,1,,-0.04,0.1,0.14,,,2.0,2.0,,,,,,1.0,,,,3.0,,2.0,0.0263,-0.17,,,,,,,,,True,1.0,1.0,0.0109,,,,,,,
