match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,stat_shotOffTarget,stat_outfielderBlock,stat_penaltyConceded,player_sofascoreId,captain,stat_accurateCross,stat_bigChanceCreated,stat_goalAssist,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_punches
11453171,home,Al-Ettifaq,Moussa Dembélé,,,moussa-dembele,M. Dembélé,F,9,183.0,2632,M,318653,EUR,837129600,F,9,9,False,18.0,16.0,,,4.0,4.0,12.0,14.0,1.0,1.0,,,,,,90.0,25.0,6.1,5.0,2,,1.0,2.0,3.0,,,,,1.0,1.0,2.0,,,,2.0,1.0,,2.0,,1.0,,,,,,,,,1.0,,
11453171,home,Al-Ettifaq,Radhi Al-Oteibi,,,radhi-al-oteibi,R. Al-Oteibi,D,61,170.0,28,M,963642,EUR,960768000,D,61,61,True,24.0,20.0,1.0,1.0,7.0,7.0,13.0,19.0,,1.0,,,,,,45.0,35.0,6.8,7.0,0,2.0,,3.0,5.0,,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,
11453171,home,Al-Ettifaq,Ahmed Al-Ghamdi,,,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000,M,15,15,True,2.0,1.0,1.0,,,,1.0,3.0,,,,,,,,17.0,4.0,6.6,2.0,0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11453171,home,Al-Ettifaq,Abdullah Al Khateeb,,,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400,D,70,70,True,6.0,4.0,1.0,,2.0,2.0,2.0,4.0,,,,,,,,8.0,7.0,6.5,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453171,home,Al-Ettifaq,Robin Quaison,,,robin-quaison,R. Quaison,F,,184.0,385,M,163565,EUR,750124800,F,99,99,True,2.0,1.0,,,,,1.0,2.0,,,,,,,,8.0,2.0,6.6,1.0,0,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
11453171,home,Al-Ettifaq,Amin Al-Bukhari,,,amin-al-bukhari,A. Al-Bukhari,G,97,194.0,341,M,818493,EUR,862531200,G,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453171,home,Al-Ettifaq,Mohammed Al-Dawsari,,,mohammed-al-dawsari,M. Al-Dawsari,G,12,179.0,6,M,982348,EUR,938822400,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453171,home,Al-Ettifaq,Abdullah Hussein Alowayshir,,,abdullah-hussein-al-owisher,A. H. Alowayshir,G,1,184.0,43,M,976548,EUR,674092800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453171,home,Al-Ettifaq,Meshal Alaeli,Meshal Alaeli,,meshal-alaeli,M. Alaeli,D,2,,31,M,1495868,EUR,1087430400,D,17,17,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453171,home,Al-Ettifaq,Muhannad Al Saad,,,muhannad-al-saad,M. A. Saad,M,77,172.0,737,M,868611,EUR,1056844800,M,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453171,away,Al-Hazem,Aymen Dahmen,,,dahmen-aymen,A. Dahmen,G,30,188.0,1160,M,1198374,EUR,854409600,G,30,30,False,23.0,13.0,16.0,6.0,9.0,12.0,4.0,11.0,1.0,7.0,3.0,,3.0,,,90.0,33.0,7.3,10.0,0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0
11453171,away,Al-Hazem,Yazeed Al Bakr,,,yazeed-al-bakr,Y. A. Bakr,D,13,178.0,6,M,914887,EUR,816048000,D,13,13,False,21.0,15.0,4.0,1.0,6.0,7.0,9.0,17.0,3.0,2.0,,,,,,90.0,54.0,6.5,16.0,0,3.0,,8.0,7.0,1.0,,3.0,3.0,4.0,2.0,,3.0,3.0,,,,,,,,2.0,,,,,,,,,,
11453171,away,Al-Hazem,Paulo Ricardo,,,paulo-ricardo,P. Ricardo,D,3,186.0,171,M,576008,EUR,771465600,D,2,2,False,22.0,15.0,3.0,,12.0,15.0,3.0,7.0,7.0,1.0,,,,,,90.0,35.0,6.8,7.0,0,,3.0,3.0,5.0,,1.0,2.0,1.0,,,3.0,,,,,,,,,,1.0,,,,,,,,,,
11453171,away,Al-Hazem,Bruno Viana,,,bruno-viana,B. Viana,D,30,187.0,241,M,804703,EUR,791942400,D,36,36,False,34.0,30.0,5.0,4.0,21.0,24.0,9.0,10.0,7.0,2.0,,,,,,90.0,51.0,7.1,4.0,0,,3.0,5.0,7.0,,1.0,1.0,,5.0,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,
11453171,away,Al-Hazem,Majed Mohammed,Majed Mohammed,,majed-mohammed,M. Mohammed,D,50,169.0,71,M,1385284,EUR,1007337600,D,27,27,False,27.0,22.0,1.0,,12.0,14.0,11.0,15.0,1.0,3.0,,,,,,90.0,42.0,6.6,9.0,0,2.0,,4.0,4.0,1.0,,3.0,3.0,,,,1.0,3.0,1.0,,,,,1.0,,,,,,1.0,,,,,,
11453171,away,Al-Hazem,Mohammed Abusabaan,,,mohammed-abusabaan,M. Abusabaan,M,,176.0,2,M,232202,EUR,632793600,M,88,88,False,18.0,16.0,1.0,1.0,9.0,9.0,7.0,9.0,2.0,2.0,,,,,,72.0,25.0,6.5,2.0,0,,1.0,2.0,1.0,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11453171,away,Al-Hazem,Ahmad Al Mhemaid,Ahmad Al Mhemaid,,ahmad-al-mhemaid,A. A. Mhemaid,M,99,179.0,11,M,1085117,EUR,930787200,M,99,99,False,34.0,29.0,7.0,5.0,16.0,17.0,13.0,17.0,1.0,6.0,,,,,,90.0,39.0,6.6,6.0,1,,1.0,5.0,,,1.0,,,,4.0,,,,,,,,,,1.0,1.0,,,,,,,,,,
11453171,away,Al-Hazem,Tozé,,,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600,M,20,20,False,48.0,41.0,4.0,2.0,19.0,21.0,22.0,28.0,1.0,1.0,,,,,,90.0,61.0,7.2,10.0,2,1.0,,3.0,1.0,,,,,,2.0,,1.0,1.0,1.0,,2.0,,2.0,,,,,,True,,,,1.0,,,
11453171,away,Al-Hazem,Mohammed Al-Thani,,,mohammed-al-thain,M. Al-Thani,M,17,174.0,72,M,954643,EUR,855532800,F,11,11,False,16.0,12.0,1.0,1.0,3.0,3.0,9.0,13.0,1.0,7.0,,,,,,85.0,30.0,7.1,8.0,1,,3.0,5.0,5.0,1.0,2.0,,,2.0,,3.0,,1.0,,,,,2.0,1.0,1.0,2.0,,,,,,,,1.0,,
11453171,away,Al-Hazem,Vina,,,vina,Vina,M,29,177.0,1454,M,1101714,EUR,671673600,F,29,29,False,41.0,36.0,8.0,5.0,19.0,19.0,18.0,24.0,,5.0,,,,,,90.0,47.0,7.1,7.0,1,2.0,1.0,3.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,1.0,,2.0,,,,,,1.0,1.0,,,,,
11453171,away,Al-Hazem,Faïz Selemani,,,faiz-selemani,F. Selemani,F,7,178.0,359,M,842745,EUR,754617600,F,10,10,False,22.0,14.0,2.0,,7.0,9.0,7.0,16.0,1.0,8.0,,,,,,72.0,36.0,6.7,17.0,0,3.0,,2.0,4.0,1.0,,1.0,1.0,1.0,,,,3.0,2.0,,,,3.0,,,,,,,,,,,,,
11453171,away,Al-Hazem,Nawaf Al-Habashi,,,nawaf-al-habashi,N. Al-Habashi,M,19,184.0,28,M,954528,EUR,898560000,M,19,19,True,2.0,1.0,,,,,1.0,2.0,,,,,,,,18.0,9.0,6.5,3.0,1,,,2.0,3.0,1.0,,1.0,1.0,,,,,3.0,2.0,1.0,1.0,,,,,,,,,,,,,1.0,,
11453171,away,Al-Hazem,Muhammed Badamosi,,,muhammed-badammosi,M. Badamosi,F,15,198.0,404,M,919496,EUR,914716800,F,90,90,True,3.0,3.0,,,2.0,2.0,1.0,1.0,1.0,,,,,,,18.0,6.0,6.6,1.0,1,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,
11453171,away,Al-Hazem,Yousef Al-Shammari,,,yousef-al-shammari,Y. Al-Shammari,F,7,170.0,52,M,917232,EUR,881625600,F,7,7,True,1.0,,1.0,,,,,1.0,3.0,,,,,,,15.0,8.0,6.5,3.0,0,,1.0,2.0,1.0,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,
11453171,away,Al-Hazem,Ibrahim Zaied,,,ibrahim-zaied,I. Zaied,G,23,190.0,14,M,328745,EUR,632966400,G,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453171,away,Al-Hazem,Talal Al-Absi,,,talal-al-absi,T. Al-Absi,D,,180.0,6,M,818788,EUR,730339200,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453171,away,Al-Hazem,Farhan Al-Azmi,Farhan Al-Azmi,,farhan-al-azmi,F. Al-Azmi,D,,175.0,13,M,1127129,EUR,775612800,D,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453171,away,Al-Hazem,Mansour Al Shammari,,,mansour-al-shammari,M. A. Shammari,D,12,173.0,169,M,1019342,EUR,966816000,D,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453171,away,Al-Hazem,Basil Yousef Al-Sayyali,Basil Yousef Al-Sayyali,,basil-yousef-al-sayyali,B. Y. Al-Sayyali,M,20,171.0,50,M,1066584,EUR,993168000,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453171,away,Al-Hazem,Azzam Al Salman,Azzam,Al Salman,azzam-al-salman,A. A. Salman,M,18,,4,M,1615173,EUR,1158710400,F,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
