match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_wasFouled,player_sofascoreId,captain,stat_aerialLost,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_dispossessed,stat_wonContest,stat_shotOffTarget,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
10385733,home,Leicester City,Daniel Iversen,,,daniel-iversen,D. Iversen,G,1,193,286,M,796986,EUR,869270400,G,31,31,False,28.0,20.0,9.0,2.0,18.0,19.0,2.0,9.0,4.0,2.0,2.0,2.0,90.0,34.0,6.7,8.0,0.0,0.0,0.00044857,0,-0.5615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385733,home,Leicester City,Timothy Castagne,,,timothy-castagne,T. Castagne,D,21,185,2321,M,329417,EUR,818121600,D,27,27,False,35.0,30.0,1.0,,12.0,16.0,18.0,20.0,2.0,,,,89.0,52.0,6.5,8.0,0.0,0.0,0.00866587,0,,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10385733,home,Leicester City,Wout Faes,,,wout-faes,W. Faes,D,25,185,1743,M,361696,EUR,891561600,D,3,3,False,61.0,60.0,4.0,3.0,45.0,45.0,15.0,16.0,5.0,,,,90.0,70.0,7.5,1.0,0.3096,0.2208,0.0042101,1,,,1.0,,2.0,,,,,,,1.0,1.0,6.0,1.0,,,,,,,,,,,,,,,,,,
10385733,home,Leicester City,Jonny Evans,,,jonny-evans,J. Evans,D,,188,4344,M,30144,EUR,568166400,D,6,6,False,66.0,56.0,9.0,4.0,41.0,45.0,15.0,21.0,5.0,,,,90.0,79.0,7.2,10.0,0.0,0.0,0.0719969,0,,,4.0,2.0,5.0,,,2.0,,,1.0,,,6.0,1.0,6jevans,True,1.0,2.0,,,,,,,,,,,,,,
10385733,home,Leicester City,Luke Thomas,,,luke-thomas,L. Thomas,D,33,178,491,M,991584,EUR,992131200,D,33,33,False,48.0,42.0,2.0,1.0,23.0,25.0,19.0,23.0,6.0,,,,90.0,63.0,6.6,9.0,0.0,0.0,0.0101281,0,,,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,2.0,,,,,,,,,,,,,
10385733,home,Leicester City,Boubakary Soumaré,,,boubakary-soumare,B. Soumaré,M,34,188,1043,M,887581,EUR,920073600,M,42,42,False,57.0,53.0,1.0,1.0,12.0,13.0,41.0,44.0,3.0,,,,90.0,64.0,6.6,6.0,0.0,0.0,0.0256056,0,,,,5.0,2.0,2.0,1.0,,1.0,1.0,2.0,,,1.0,1.0,,,,2.0,1.0,2.0,,,,,,,,,,,,
10385733,home,Leicester City,Kiernan Dewsbury-Hall,,,dewsbury-hall-kiernan,K. Dewsbury-Hall,M,22,178,10632,M,861970,EUR,905040000,M,22,22,False,40.0,34.0,4.0,2.0,10.0,13.0,24.0,27.0,5.0,,,,71.0,54.0,6.7,11.0,0.0643,0.0,0.100396,1,,,,4.0,3.0,1.0,3.0,,2.0,1.0,,,,,,kdh_8,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
10385733,home,Leicester City,James Maddison,,,james-maddison,J. Maddison,M,10,175,15672,M,356398,EUR,848707200,M,10,10,False,49.0,42.0,6.0,3.0,8.0,9.0,34.0,43.0,8.0,,,,90.0,77.0,6.6,15.0,0.4428,0.1098,0.103988,5,,3.0,,9.0,8.0,2.0,5.0,1.0,3.0,1.0,2.0,1.0,,,2.0,Madders,,,,,1.0,3.0,3.0,2.0,1.0,2.0,,,,,,,
10385733,home,Leicester City,Youri Tielemans,,,youri-tielemans,Y. Tielemans,M,8,177,9789,M,331737,EUR,862963200,M,8,8,False,84.0,74.0,6.0,1.0,29.0,30.0,46.0,59.0,5.0,,,,90.0,99.0,7.6,16.0,0.0212,0.0,0.191486,1,,5.0,,,3.0,,1.0,,1.0,1.0,,,,1.0,1.0,youritielemans,,,1.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,,,,
10385733,home,Leicester City,Harvey Barnes,,,harvey-barnes,H. Barnes,F,11,181,5550,M,855647,EUR,881625600,M,7,7,False,30.0,26.0,1.0,,10.0,11.0,17.0,20.0,7.0,,,,90.0,45.0,7.2,11.0,0.4323,0.5844,0.078678,3,,1.0,,5.0,3.0,,3.0,,1.0,,,2.0,1.0,,1.0,,,1.0,,2.0,1.0,2.0,1.0,,,1.0,,1.0,,1.0,,,
10385733,home,Leicester City,Kelechi Iheanacho,,,kelechi-iheanacho,K. Iheanacho,F,17,184,4861,M,359642,EUR,844300800,F,14,14,False,32.0,31.0,,,8.0,8.0,23.0,24.0,1.0,,,,77.0,45.0,7.4,7.0,0.1501,0.0,0.148079,2,,,,6.0,2.0,,2.0,,,,2.0,,,,1.0,kelechi72,,1.0,,3.0,4.0,2.0,1.0,2.0,,,1.0,,1.0,1.0,1.0,,
10385733,home,Leicester City,Nampalys Mendy,,,nampalys-mendy,N. Mendy,M,23,168,5158,M,123166,EUR,709257600,M,24,24,True,4.0,4.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,,19.0,5.0,6.5,1.0,0.0,0.0,0.00028548,0,,,1.0,,1.0,,,,,,,,,,,papy.mendy,,,,1.0,,,,,,,,,,,,,
10385733,home,Leicester City,Jamie Vardy,,,jamie-vardy,J. Vardy,F,10,178,23077,M,173827,EUR,537321600,F,9,9,True,4.0,2.0,,,1.0,1.0,1.0,4.0,,,,,13.0,10.0,6.6,3.0,0.0,0.0,0.00068754,0,,1.0,2.0,2.0,3.0,,,,,,,,,1.0,1.0,Vardy7,,2.0,,,,,,,,,,,,,,,
10385733,home,Leicester City,Ricardo Pereira,,,ricardo-pereira,R. Pereira,D,21,175,985,M,221200,EUR,749865600,D,21,21,True,3.0,1.0,,,1.0,1.0,,2.0,,,,,1.0,8.0,,3.0,0.0,0.0,8.746e-05,0,,,1.0,,3.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,
