match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_totalContest,stat_blockedScoringAttempt,captain,stat_dispossessed,stat_wonContest,stat_challengeLost,stat_totalOffside,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox
11406845,home,Genoa,Albert Guðmundsson,albert-gudmundsson,A. Guðmundsson,F,10,178,3691,M,804909,EUR,866332800,F,11,11,False,47.0,43.0,1.0,1.0,16.0,17.0,28.0,35.0,,4.0,,,,90.0,71.0,7.6,16.0,0.445998,5,,,,1.0,,3.0,3.0,,6.0,2.0,,3.0,,,1.0,,0.3238,,2.0,,,5.0,1.0,1.0,3.0,,,,1.0,,,1.0,1.0,
11406845,home,Genoa,Alessandro Vogliacco,alessandro-vogliacco,A. Vogliacco,D,4,186,344,M,807295,EUR,905731200,D,14,14,True,38.0,35.0,1.0,1.0,21.0,21.0,14.0,17.0,,,,,,36.0,40.0,6.9,3.0,0.0365203,0,,,,2.0,,3.0,,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
11406845,home,Genoa,Djed Spence,djed-spence,D. Spence,D,24,184,4534,M,945798,EUR,965779200,D,90,90,True,9.0,8.0,,,4.0,5.0,4.0,4.0,,2.0,,,,12.0,10.0,6.6,1.0,0.00278671,0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,
11406845,home,Genoa,Ruslan Malinovskyi,ruslan-malinovskyi,R. Malinovskyi,M,17,181,4666,M,195850,EUR,736473600,M,17,17,True,20.0,19.0,1.0,1.0,5.0,5.0,14.0,15.0,,1.0,,,,12.0,24.0,6.5,3.0,0.0167516,1,,,,1.0,,2.0,1.0,,,1.0,,,,,,,0.0202,,,,,,,1.0,1.0,,,,,,malinovskyi18,,,
11406845,home,Genoa,Caleb Ekuban,caleb-ekuban,C. Ekuban,F,18,182,842,M,309156,EUR,764380800,F,18,18,True,3.0,1.0,,,,,1.0,4.0,,,,,,11.0,4.0,6.6,3.0,0.00156559,0,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
11406845,home,Genoa,Kevin Strootman,kevin-strootman,K. Strootman,M,,186,405,M,34221,EUR,634867200,M,8,8,True,11.0,9.0,2.0,,5.0,5.0,4.0,6.0,,,,,,3.0,12.0,,2.0,0.00171333,0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11406845,home,Genoa,Nicola Leali,nicola-leali,N. Leali,G,1,193,635,M,98059,EUR,729907200,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406845,home,Genoa,Daniele Sommariva,daniele-sommariva,D. Sommariva,G,39,186,152,M,595572,EUR,869184000,G,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406845,home,Genoa,Giorgio Cittadini,giorgio-cittadini,G. Cittadini,D,2,184,117,M,1001847,EUR,1019088000,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406845,home,Genoa,Ridgeciano Haps,ridgeciano-haps,R. Haps,D,5,175,339,M,250501,EUR,739843200,D,55,55,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406845,home,Genoa,Emil Bohinen,emil-bohinen,E. Bohinen,M,37,185,230,M,824584,EUR,921196800,M,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406845,home,Genoa,Morten Thorsby,morten-thorsby,M. Thorsby,M,2,189,697,M,280991,EUR,831254400,M,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406845,home,Genoa,Vitinha,vitinha,Vitinha,F,9,183,2248,M,1093695,EUR,953078400,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406845,away,Udinese,Maduka Okoye,maduka-okoye,M. Okoye,G,40,197,2162,M,891656,EUR,935798400,G,40,40,False,17.0,11.0,9.0,3.0,8.0,8.0,3.0,9.0,1.0,6.0,,2.0,,90.0,26.0,6.7,7.0,0.001431,0,-1.0198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0
11406845,away,Udinese,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184,3369,M,913401,EUR,961804800,D,18,18,False,43.0,36.0,6.0,1.0,31.0,34.0,5.0,9.0,1.0,7.0,,,,90.0,54.0,6.6,8.0,0.00151334,1,,,,,2.0,3.0,2.0,2.0,,,2.0,,,,,,0.0389,,,,2.0,,,,1.0,,1.0,,,,,,,
11406845,away,Udinese,Lautaro Giannetti,lautaro-giannetti,L. Giannetti,D,30,184,387,M,233856,EUR,753148800,D,30,30,False,31.0,27.0,1.0,1.0,20.0,21.0,7.0,10.0,10.0,2.0,,,,90.0,49.0,6.8,4.0,0.00180848,0,,,,3.0,1.0,4.0,2.0,3.0,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,
11406845,away,Udinese,Thomas Kristensen,thomas-kristensen,T. Kristensen,D,31,197,904,M,1063373,EUR,1011225600,D,31,31,False,25.0,20.0,3.0,1.0,12.0,13.0,8.0,12.0,1.0,,,,,48.0,32.0,5.4,5.0,0.00252158,0,,Thomas Kristensen,,2.0,1.0,4.0,3.0,,,,2.0,,,,2.0,2.0,,,,,,,,,,,,,,,,,,
11406845,away,Udinese,Kingsley Ehizibue,kingsley-ehizibue,K. Ehizibue,M,19,189,682,M,609206,EUR,801360000,M,19,19,False,9.0,8.0,2.0,2.0,6.0,7.0,2.0,2.0,3.0,2.0,,,,45.0,19.0,6.6,3.0,0.00140751,1,,,,,1.0,3.0,2.0,,,,1.0,,,,1.0,1.0,0.0259,,,,2.0,,,,1.0,,2.0,,,,,,,
11406845,away,Udinese,Sandi Lovrić,sandi-lovric,S. Lovrić,M,4,180,807,M,575852,EUR,891043200,M,4,4,False,26.0,21.0,3.0,1.0,10.0,13.0,12.0,17.0,,5.0,,,,86.0,42.0,7.1,11.0,0.20701,0,,,,1.0,,4.0,4.0,2.0,1.0,1.0,2.0,2.0,,,2.0,2.0,,,,,1.0,4.0,1.0,3.0,,,,1.0,,,,,,
11406845,away,Udinese,Walace,walace,Walace,M,5,188,1455,M,553686,EUR,796953600,M,11,11,False,48.0,38.0,5.0,3.0,22.0,25.0,16.0,23.0,1.0,7.0,,,,90.0,62.0,7.1,11.0,0.0141652,1,,,,1.0,,2.0,6.0,1.0,,1.0,1.0,,1.0,,4.0,3.0,0.0322,0.264,,,,,,1.0,,True,,1.0,,,,,,
11406845,away,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,M,24,24,False,17.0,14.0,5.0,4.0,5.0,6.0,10.0,12.0,1.0,6.0,,,,54.0,28.0,6.5,8.0,0.0111664,0,,,,,,2.0,3.0,,2.0,1.0,,,,,2.0,1.0,,,,,,1.0,1.0,2.0,,,,,,,lakisamar10,,,
11406845,away,Udinese,Jordan Zemura,jordan-zemura,J. Zemura,D,33,173,795,M,964119,EUR,942537600,M,33,33,False,17.0,10.0,1.0,,5.0,8.0,5.0,9.0,2.0,2.0,,,,54.0,26.0,6.6,10.0,0.00810997,0,,,,,,,2.0,1.0,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11406845,away,Udinese,Florian Thauvin,florian-thauvin,F. Thauvin,F,24,179,8040,M,148824,EUR,728006400,F,26,26,False,19.0,14.0,1.0,,9.0,10.0,7.0,16.0,,3.0,,,,78.0,41.0,6.5,18.0,0.212345,1,,,,2.0,,7.0,2.0,,2.0,2.0,,2.0,,,,,0.1104,,,,,7.0,2.0,3.0,1.0,,2.0,,,,,,,
11406845,away,Udinese,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201,5063,M,962364,EUR,968544000,F,17,17,False,17.0,10.0,1.0,1.0,3.0,4.0,7.0,13.0,3.0,2.0,,,,90.0,28.0,6.6,13.0,0.00868356,1,,,,4.0,4.0,11.0,5.0,,3.0,1.0,4.0,1.0,,,,,0.0959,,,1.0,,,,1.0,1.0,,2.0,,1.0,1.0,,,,
11406845,away,Udinese,Festy Ebosele,festy-ebosele,F. Ebosele,D,36,180,593,M,983059,EUR,1028246400,D,2,2,True,9.0,7.0,1.0,1.0,2.0,3.0,5.0,7.0,,2.0,,,,45.0,19.0,6.7,5.0,0.0103373,0,,,,1.0,1.0,4.0,3.0,,,,2.0,,,,,,,,,,,1.0,,3.0,,,,2.0,,,,,,
11406845,away,Udinese,João Ferreira,joao-ferreira,J. Ferreira,D,13,185,384,M,976401,EUR,985219200,D,13,13,True,17.0,13.0,8.0,4.0,8.0,10.0,5.0,7.0,,3.0,,,,36.0,23.0,6.6,5.0,0.00199002,0,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11406845,away,Udinese,Hassane Kamara,hassane-kamara,H. Kamara,M,11,168,1023,M,351434,EUR,762825600,D,12,12,True,12.0,10.0,,,6.0,6.0,4.0,9.0,1.0,1.0,,,,36.0,21.0,6.8,7.0,0.00195658,0,,,,,2.0,3.0,3.0,1.0,,1.0,,,,,,,,,,,1.0,3.0,,,,,2.0,,1.0,1.0,,,,
11406845,away,Udinese,Keinan Davis,keinan-davis,K. Davis,F,9,189,1417,M,830858,EUR,887328000,F,9,9,True,4.0,2.0,,,1.0,2.0,1.0,2.0,,1.0,,,,12.0,5.0,6.4,3.0,0.00051384,0,,,,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11406845,away,Udinese,Oier Zarraga,oier-zarraga,O. Zarraga,M,6,175,217,M,1009661,EUR,915408000,M,6,6,True,4.0,3.0,1.0,,2.0,2.0,1.0,2.0,,,,,,8.0,5.0,6.6,1.0,0.00022131,0,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,
11406845,away,Udinese,Daniele Padelli,daniele-padelli,D. Padelli,G,93,191,196,M,2899,EUR,499046400,G,93,93,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406845,away,Udinese,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191,324,M,43970,EUR,667872000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406845,away,Udinese,Antonio Tikvić,antonio-tikvic,A. Tikvić,D,4,195,341,M,1154189,EUR,1082505600,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406845,away,Udinese,Christian Kabasele,christian-kabasele,C. Kabasele,D,27,186,477,M,58351,EUR,667353600,D,27,27,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406845,away,Udinese,Martín Payero,martin-payero,M. Payero,M,32,182,791,M,895592,EUR,905472000,M,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406845,away,Udinese,Isaac Success,isaac-success,S. Isaac,F,29,182,366,M,359640,EUR,820972800,F,7,7,True,,,,,,,,,,,,,,,,,,,0,,Isaac,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406845,away,Udinese,Brenner,brenner,Brenner,F,20,176,2858,M,884980,EUR,947980800,F,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
