match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_shotOffTarget,stat_wasFouled,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,captain,player_firstName,stat_wonContest,stat_goals,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_keeperSaveValue,stat_goalsPrevented,stat_goalkeeperValueNormalized,player_lastName,stat_outfielderBlock,stat_penaltyConceded
14082856,home,Real Madrid,Thibaut Courtois,thibaut-courtois,T. Courtois,G,1,200.0,202673,M,TheOctopus,70988,EUR,705542400,G,1,1,False,26.0,22.0,9.0,5.0,0.0,18.0,18.0,4.0,8.0,1.0,12.0,4.0,4.0,90.0,34.0,6.8,4.0,0.00524267,0,0.08,0.0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082856,home,Real Madrid,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180.0,210733,M,TrentAA,795064,EUR,907718400,D,12,12,False,64.0,57.0,4.0,,0.0,18.0,18.0,39.0,46.0,,1.0,,,68.0,77.0,6.5,15.0,0.0347281,0,-0.1,0.09,-0.05,7.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14082856,home,Real Madrid,Éder Militão,eder-militao,É. Militão,D,3,186.0,138748,M,EMilitão,822519,EUR,885081600,D,3,3,False,76.0,69.0,9.0,6.0,0.0,31.0,32.0,38.0,44.0,4.0,7.0,,,90.0,88.0,6.9,10.0,0.0215546,1,0.04,0.12,-0.06,,,5.0,,3.0,3.0,,3.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0161,0.0366,0.0,,,,,,,,,,,,,,,,,,,
14082856,home,Real Madrid,Dean Huijsen,dean-huijsen,D. Huijsen,D,24,195.0,160912,M,deanhuijsen,1176744,EUR,1113436800,D,24,24,False,95.0,89.0,17.0,16.0,0.0,24.0,25.0,65.0,70.0,7.0,2.0,,,90.0,116.0,8.5,7.0,0.115194,2,0.5,0.18,0.28,,,4.0,,1.0,2.0,2.0,2.0,2.0,7.0,1.0,1.0,2.0,1.0,,0.0591,0.1635,-0.08,1.0,3.0,,,,,,,,,,,,,,,,,
14082856,home,Real Madrid,Álvaro Carreras,alvaro-carreras,Á. Carreras,D,18,186.0,79899,M,,1085081,EUR,1048377600,D,18,18,False,99.0,88.0,3.0,,0.0,16.0,16.0,72.0,83.0,1.0,4.0,,,90.0,123.0,6.7,16.0,0.117927,2,0.25,0.31,0.13,2.0,1.0,6.0,,,,2.0,3.0,,1.0,,1.0,,,,0.0605,,-0.29,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
14082856,home,Real Madrid,Federico Valverde,federico-valverde,F. Valverde,M,8,181.0,375509,M,Fede,831808,EUR,901065600,M,8,8,False,73.0,67.0,2.0,2.0,0.0,9.0,9.0,58.0,64.0,2.0,2.0,,,90.0,80.0,7.2,8.0,0.0980471,1,0.3,0.29,0.0,1.0,,3.0,1.0,,,,1.0,2.0,3.0,,,1.0,,,0.0222,,-0.03,1.0,,1.0,,,True,,,,,,,,,,,,,
14082856,home,Real Madrid,Aurélien Tchouaméni,aurelien-tchouameni,A. Tchouaméni,M,14,188.0,145918,M,ATchouaméni,859025,EUR,948931200,M,14,14,False,41.0,39.0,,,0.0,6.0,8.0,33.0,33.0,,,,,90.0,53.0,6.6,3.0,0.0312127,3,-0.2,0.05,-0.01,,,2.0,,,,,1.0,1.0,4.0,,2.0,1.0,,,0.2662,,-0.53,1.0,2.0,,1.0,2.0,,,,,,,,,,,,,,
14082856,home,Real Madrid,Arda Güler,arda-guler,A. Güler,M,15,176.0,399381,M,AGüler,1091116,EUR,1109289600,M,15,15,False,78.0,73.0,3.0,1.0,0.0,14.0,14.0,59.0,64.0,1.0,3.0,,,89.0,93.0,7.2,9.0,0.0948212,1,0.28,0.03,-0.07,3.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,3.0,7.0,,1.0,3.0,2.0,,0.0291,,-0.1,1.0,1.0,,,,,Arda Guler,,,,,,,,,,,,
14082856,home,Real Madrid,Brahim Díaz,brahim-diaz,B. Díaz,M,21,170.0,258553,M,Brahim,835485,EUR,933638400,F,21,21,False,26.0,26.0,,,0.0,2.0,2.0,24.0,24.0,,4.0,,,68.0,41.0,6.8,7.0,0.218639,0,0.26,0.19,0.15,2.0,2.0,5.0,,3.0,1.0,2.0,,,2.0,,,2.0,1.0,,,,,,,3.0,1.0,,,,,,,,,,,,,,,
14082856,home,Real Madrid,Kylian Mbappé,kylian-mbappe,K. Mbappé,F,10,178.0,1731608,M,KMbappé,826643,EUR,914112000,F,10,10,False,47.0,42.0,1.0,,0.0,3.0,3.0,39.0,44.0,,3.0,,,90.0,71.0,8.3,10.0,0.228593,6,0.05,0.32,0.13,,,5.0,,1.0,1.0,2.0,,1.0,11.0,2.0,,,,,1.0615,0.9484,0.31,1.0,2.0,,12.0,3.0,,,8.0,1.0,1.0,,,,,,,,,
