match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_unsuccessfulTouch,stat_keyPass,stat_totalClearance,stat_wonTackle,stat_fouls,captain,stat_aerialLost,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_bigChanceCreated,stat_interceptionWon,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_hitWoodwork,stat_totalOffside,player_sofascoreId,stat_crossNotClaimed,stat_punches,stat_goals,stat_goalAssist
11369483,home,Mallorca,Cyle Larin,cyle-larin,C. Larin,F,9,187,1609,M,790179,EUR,798076800,F,17,17,False,13.0,7.0,1.0,1.0,3.0,4.0,4.0,9.0,,,,,,,58.0,20.0,6.9,7.0,0.00786925,2,,,,4.0,3.0,6.0,,,,,1.0,,,,,,3.0,,1.0,1.0,0.188,,,,,1.0,2.0,,,,,2.0,,,,,
11369483,home,Mallorca,Omar Mascarell,omar-mascarell,O. Mascarell,M,5,181,553,M,255999,EUR,728611200,M,5,5,True,41.0,35.0,6.0,3.0,12.0,14.0,23.0,27.0,3.0,,,,,,54.0,48.0,6.8,7.0,0.0137237,0,,,,,4.0,3.0,1.0,1.0,1.0,2.0,,,,1.0,2.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,
11369483,home,Mallorca,Dani Rodríguez,dani-rodriguez,D. Rodríguez,M,9,177,524,M,349526,EUR,581558400,M,14,14,True,16.0,10.0,3.0,1.0,3.0,5.0,11.0,15.0,3.0,,,,,,32.0,28.0,7.1,8.0,0.243775,1,,4.0,4.0,,5.0,1.0,,1.0,,1.0,1.0,4.0,,1.0,1.0,,1.0,2.0,1.0,,0.0375,1.0,,,,,,,,,,,,,,,
11369483,home,Mallorca,Vedat Muriqi,vedat-muriqi,V. Muriqi,F,7,194,5879,M,310874,EUR,767145600,F,7,7,True,9.0,9.0,,,1.0,1.0,8.0,8.0,1.0,,,,,,32.0,16.0,6.6,1.0,0.0209268,2,,,,6.0,1.0,7.0,,,,,1.0,,,,1.0,,,,2.0,,0.3112,,,,,,1.0,,,1.0,,,vedatmuriqi,,,,
11369483,home,Mallorca,Jaume Costa,jaume-costa,J. Costa,D,,171,89,M,44577,EUR,574646400,D,11,11,True,9.0,8.0,1.0,,3.0,4.0,5.0,8.0,2.0,,,,,,11.0,12.0,6.5,4.0,0.00134579,0,,3.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11369483,home,Mallorca,Javi Llabrés,javi-llabres,J. Llabrés,M,19,174,115,M,1162309,EUR,1031702400,F,19,19,True,6.0,6.0,,,1.0,1.0,5.0,6.0,,,,,,,11.0,12.0,6.4,3.0,0.015496,0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,Javi Llabrés,,,,,,,,,,,,,
11369483,home,Mallorca,Dominik Greif,dominik-greif,D. Greif,G,1,197,925,M,791046,EUR,860284800,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369483,home,Mallorca,Iván Cuéllar,ivan-cuellar,I. Cuéllar,G,25,187,119,M,19013,EUR,454464000,G,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369483,home,Mallorca,José Copete,jose-copete,J. Copete,D,3,190,437,M,913695,EUR,939513600,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369483,home,Mallorca,Siebe Van Der Heyden,siebe-van-der-heyden,S. V. D. Heyden,D,44,185,273,M,842164,EUR,896486400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369483,home,Mallorca,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,844752,EUR,790905600,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369483,home,Mallorca,Antonio Sánchez,antonio-sanchez,A. Sánchez,M,6,179,256,M,949722,EUR,861667200,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369483,home,Mallorca,Amath Ndiaye,amath-ndiaye,A. Ndiaye,M,11,179,448,M,845168,EUR,837475200,F,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369483,away,Real Betis,Rui Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,13,13,False,34.0,15.0,29.0,10.0,6.0,10.0,9.0,24.0,9.0,1.0,,1.0,2.0,2.0,90.0,42.0,7.1,19.0,0.00208333,0,0.0385,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,Rui,Silva,,,,,,,,,1.0,1.0,,
11369483,away,Real Betis,Héctor Bellerín,hector-bellerin,H. Bellerín,D,2,178,3870,M,188365,EUR,795571200,D,2,2,False,37.0,31.0,2.0,,13.0,14.0,18.0,23.0,3.0,,,,,,90.0,54.0,6.6,10.0,0.0189406,0,,,,,6.0,2.0,,2.0,,1.0,,1.0,2.0,,,,3.0,1.0,,,,,,,,,1.0,,,,,,Bellerín,,,,
11369483,away,Real Betis,Germán Pezzella,german-pezzella,G. Pezzella,D,6,187,3493,M,158241,EUR,677980800,D,6,6,False,21.0,17.0,2.0,,12.0,14.0,5.0,7.0,1.0,,,,,,45.0,23.0,6.4,4.0,0.00061362,0,,,,1.0,4.0,1.0,,,,,,,2.0,,1.0,,3.0,,,,,,,,,,,,,,,,germanpezzella,,,,
11369483,away,Real Betis,Sokratis Papastathopoulos,sokratis-papastathopoulos,S. Papastathopoulos,D,3,187,628,,2322979,EUR,581817600,D,19,19,False,44.0,36.0,6.0,1.0,24.0,27.0,12.0,17.0,7.0,,,,,,90.0,58.0,7.2,8.0,0.00282796,0,,,,3.0,3.0,3.0,,,,,,,9.0,,,,3.0,,,2.0,,,,Sokratis,Papastathopoulos,,,,,,,,,,,,
11369483,away,Real Betis,Abner Vinícius,abner-vinicius,Abner Vinícius,D,16,181,3931,M,973838,EUR,959385600,D,20,20,False,40.0,33.0,3.0,1.0,17.0,17.0,16.0,23.0,3.0,,,,,,90.0,59.0,7.3,10.0,0.0183881,0,,,,,2.0,2.0,,,,2.0,1.0,,4.0,1.0,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,
11369483,away,Real Betis,Sergi Altimira,sergi-altimira,S. Altimira,M,6,188,1049,M,1137814,EUR,998697600,M,27,27,False,56.0,50.0,5.0,2.0,19.0,21.0,31.0,35.0,7.0,,,,,,90.0,71.0,7.5,8.0,0.0278964,2,,,,1.0,3.0,1.0,1.0,,,,1.0,,2.0,,1.0,,,1.0,,,0.0536,,3.0,,,1.0,,1.0,0.3017,,,,,,,1.0,
11369483,away,Real Betis,Johnny Cardoso,johnny,J. Cardoso,M,5,186,5097,M,990169,EUR,1000944000,M,4,4,False,41.0,37.0,4.0,3.0,20.0,21.0,17.0,20.0,5.0,,,,,,90.0,56.0,7.4,6.0,0.0162576,1,,,,5.0,2.0,8.0,,2.0,1.0,1.0,1.0,,5.0,1.0,1.0,,,,1.0,1.0,0.0922,,2.0,,,,1.0,,,,,,,,,,
11369483,away,Real Betis,Luiz Henrique,luiz-henrique,L. Henrique,M,11,182,12996,M,1035995,EUR,978393600,M,11,11,False,20.0,17.0,1.0,1.0,5.0,5.0,13.0,19.0,2.0,,,,,,84.0,43.0,7.5,11.0,0.0225102,1,,4.0,1.0,2.0,3.0,11.0,2.0,3.0,3.0,4.0,3.0,,,3.0,,,1.0,,,,0.0267,,,Luiz Henrique,,,2.0,1.0,0.1736,,,,luizhenrique_07,,,,
11369483,away,Real Betis,Isco,isco,Isco,M,22,176,26276,M,103417,EUR,703814400,M,22,22,False,62.0,59.0,7.0,5.0,16.0,16.0,43.0,51.0,2.0,,,,,,90.0,88.0,7.7,11.0,0.161608,1,,5.0,,,3.0,10.0,,3.0,2.0,1.0,2.0,3.0,1.0,,,,1.0,1.0,,,0.0802,,1.0,,,1.0,7.0,,,,,,iscoalarcon,,,,
11369483,away,Real Betis,Assane Diao,assane-diao,A. Diao,F,38,185,18044,M,1493689,EUR,1126051200,M,38,38,False,13.0,11.0,1.0,,,1.0,11.0,12.0,1.0,,,,,,45.0,22.0,6.4,7.0,0.0100207,0,,,,2.0,6.0,2.0,2.0,1.0,,,2.0,,1.0,,,,2.0,1.0,,,,,,,,,1.0,,,,,,,,,,
11369483,away,Real Betis,Nabil Fekir,nabil-fekir,N. Fekir,M,20,173,3513,M,337671,EUR,742953600,F,8,8,False,32.0,27.0,1.0,,3.0,4.0,25.0,30.0,1.0,,,,,,67.0,46.0,7.0,13.0,0.195337,2,,2.0,1.0,2.0,5.0,2.0,4.0,,,,3.0,2.0,,,1.0,True,,,1.0,,0.078,,,,,1.0,,,,,,,NabilFekir,,,,1.0
11369483,away,Real Betis,Ricardo Visus,ricardo-visus,R. Visus,D,14,192,119,M,1046322,EUR,988070400,D,34,34,True,16.0,11.0,6.0,1.0,9.0,11.0,2.0,5.0,,,,,,,45.0,21.0,6.4,5.0,0.00040601,0,,,,,5.0,1.0,,,,,,,3.0,,2.0,,3.0,,,,,,,Ricardo Visus,,,1.0,,,,,,,,,,
11369483,away,Real Betis,Rodri Sánchez,rodri-sanchez,R. Sánchez,M,10,175,565,M,1031421,EUR,958435200,M,17,17,True,23.0,22.0,,,8.0,8.0,14.0,16.0,2.0,,,,,,45.0,34.0,6.9,5.0,0.24143,1,,1.0,,,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,1.0,1.0,,,0.0385,,,,,1.0,,,,,,,,,,,
11369483,away,Real Betis,Willian José,willian-jose,W. José,F,12,189,3025,M,123223,EUR,690854400,F,12,12,True,10.0,9.0,1.0,1.0,3.0,3.0,6.0,7.0,2.0,,,,,,23.0,13.0,6.5,4.0,0.00359134,0,,,,,2.0,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11369483,away,Real Betis,Juan Cruz,juan-cruz,J. Cruz,M,10,179,541,M,936234,EUR,956620800,M,16,16,True,3.0,1.0,1.0,,1.0,1.0,,2.0,1.0,,,,,,12.0,6.0,6.6,3.0,1.946e-05,0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
11369483,away,Real Betis,Francisco Vieites,francisco-vieites,F. Vieites,G,13,196,313,M,929975,EUR,926035200,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369483,away,Real Betis,Juan Miranda,juan-miranda,J. Miranda,D,33,185,2208,M,855829,EUR,948240000,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369483,away,Real Betis,Xavier Pleguezuelo,xavier-pleguezuelo,X. Pleguezuelo,D,17,178,33,M,1171627,EUR,1042502400,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369483,away,Real Betis,Pablo Busto,pablo-busto,P. Busto,D,2,180,30,M,1464647,EUR,1126742400,D,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Pablo Busto,,,,,,,,,,,,,
11369483,away,Real Betis,Quique Fernández,enrique-fernandez-lopez,Q. Fernández,M,30,177,33,M,1105000,EUR,1063670400,M,40,40,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
