match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_penaltyConceded,stat_fouls,stat_totalOffside,stat_expectedGoals,stat_outfielderBlock,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_errorLeadToAShot,stat_penaltyWon
12514082,home,Estoril Praia,Joel Robles,joel-robles,J. Robles,G,1,195,157,M,93796,EUR,645580800,G,27,27,False,25.0,7.0,20.0,2.0,0.0,5.0,8.0,2.0,17.0,1.0,3.0,1.0,1.0,90.0,28.0,6.2,18.0,0.00063554,0,-0.2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514082,home,Estoril Praia,Kévin Boma,kevin-boma,K. Boma,D,44,193,411,M,1049465,EUR,1037750400,D,44,44,False,40.0,32.0,6.0,1.0,0.0,23.0,26.0,9.0,14.0,,2.0,,,90.0,53.0,6.9,8.0,0.00350729,0,,Kévin Boma,,3.0,4.0,4.0,6.0,1.0,5.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12514082,home,Estoril Praia,Pedro Álvaro,pedro-alvaro,P. Álvaro,D,,186,247,M,869330,EUR,951955200,D,23,23,False,54.0,41.0,9.0,2.0,0.0,36.0,41.0,5.0,13.0,4.0,5.0,,,90.0,65.0,6.5,13.0,0.00447513,1,,,,3.0,4.0,5.0,5.0,,2.0,,,True,1.0,1.0,1.0,1.0,2.0,1.0,0.1102,,,,,,,,,,,,,,,,
12514082,home,Estoril Praia,Felix Bacher,felix-bacher,F. Bacher,D,25,190,92,M,943525,EUR,972432000,D,25,25,False,38.0,31.0,6.0,3.0,0.0,25.0,28.0,6.0,10.0,7.0,1.0,,,90.0,54.0,6.7,8.0,0.00189938,0,,,,2.0,1.0,6.0,5.0,1.0,1.0,2.0,1.0,,2.0,1.0,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,
12514082,home,Estoril Praia,Wagner Pina,wagner-pina,W. Pina,M,20,180,484,M,1513625,EUR,1036281600,M,20,20,False,30.0,22.0,1.0,,1.0,7.0,8.0,16.0,26.0,,6.0,,,89.0,57.0,7.4,16.0,0.069603,2,,,,1.0,,5.0,4.0,1.0,2.0,2.0,1.0,,1.0,,,,2.0,,0.0748,,2.0,4.0,1.0,1.0,1.0,1.0,0.02,3.0,,,,,,,
12514082,home,Estoril Praia,Vinicius Zanocelo,vinicius-zanocelo,Vinicius Zanocelo,M,25,184,577,M,973841,EUR,980812800,M,7,7,False,32.0,25.0,3.0,3.0,0.0,11.0,13.0,14.0,19.0,,5.0,,,74.0,37.0,6.5,9.0,0.0152815,1,,,,2.0,1.0,6.0,1.0,1.0,,,,,,,1.0,,3.0,,0.0228,1.0,,,,,,2.0,,,,,,,,,
12514082,home,Estoril Praia,Jordan Holsgrove,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,10,10,False,54.0,47.0,3.0,1.0,0.0,31.0,31.0,17.0,26.0,2.0,4.0,,,90.0,73.0,7.4,10.0,0.132829,2,,,,2.0,,5.0,5.0,,1.0,3.0,3.0,,,,2.0,,3.0,,0.1212,,2.0,3.0,1.0,,,,,3.0,,,,,,,
12514082,home,Estoril Praia,Fabrício Garcia,fabricio-garcia,F. Garcia,F,98,172,81,M,1190120,EUR,988934400,M,17,17,False,9.0,9.0,,,0.0,1.0,1.0,9.0,9.0,1.0,2.0,,,64.0,30.0,6.9,5.0,0.00483448,0,,,,,,3.0,7.0,,,2.0,1.0,,1.0,1.0,,,2.0,,,,4.0,1.0,1.0,,,2.0,,1.0,1.0,,,,,,
12514082,home,Estoril Praia,Hélder Costa,helder-costa,H. Costa,F,18,178,554,,138891,EUR,758332800,F,11,11,False,19.0,17.0,2.0,2.0,0.0,4.0,4.0,13.0,15.0,2.0,2.0,,,64.0,31.0,7.2,4.0,0.017266,0,,,,5.0,,8.0,6.0,,,1.0,1.0,,1.0,1.0,,,2.0,,,,4.0,,,,,,,1.0,1.0,,,,,,
12514082,home,Estoril Praia,Alejandro Marqués,alejandro-marques,A. Marqués,F,9,189,759,M,929894,EUR,965347200,F,9,9,False,12.0,9.0,,,0.0,5.0,5.0,4.0,7.0,2.0,1.0,,,75.0,24.0,7.1,5.0,0.00642926,3,,,,3.0,5.0,6.0,5.0,,2.0,,,,,,,,2.0,,0.904,,,,,1.0,2.0,1.0,0.9202,,1.0,1.0,,,,,
