match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_outfielderBlock,stat_wasFouled,player_firstName,player_lastName,captain,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_challengeLost,stat_blockedScoringAttempt,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_penaltyWon,stat_expectedGoalsOnTarget,player_sofascoreId,stat_penaltyMiss,stat_bigChanceCreated,stat_penaltyFaced,stat_punches,stat_penaltyConceded,stat_goals,stat_totalOffside
14109738,home,Gaziantep FK,Zafer Görgen,zafer-gorgen,Z. Görgen,G,20,188.0,71,M,930907,EUR,951091200,G,20,20,False,23.0,17.0,9.0,3.0,0.0,15.0,16.0,2.0,7.0,5.0,1.0,2.0,4.0,90.0,32.0,6.4,6.0,0.00037382,52.698651725388,6.0,39.165,20.37,0.0471,0,-0.22,0.02,0.0,-0.07,-0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109738,home,Gaziantep FK,Luis Pérez,luis-perez,L. Pérez,D,2,173.0,259,M,843180,EUR,791856000,D,2,2,False,32.0,25.0,4.0,1.0,0.0,15.0,18.0,10.0,14.0,3.0,,,,90.0,47.0,6.3,8.0,0.0251292,138.05567299795,10.0,124.95,32.655,,0,,0.03,0.11,-0.29,,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,1.0,1.0,100.05639781898,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109738,home,Gaziantep FK,Semih Güler,semih-guler,S. Güler,D,6,184.0,112,M,325155,EUR,786153600,D,17,17,False,50.0,42.0,9.0,2.0,0.0,31.0,32.0,11.0,18.0,2.0,,,,90.0,66.0,6.9,9.0,0.00730218,144.69856111781,16.0,45.045,14.91,,0,,0.14,0.05,0.47,,,,5.0,5.0,5.0,5.0,2.0,3.0,2.0,,1.0,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14109738,home,Gaziantep FK,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,4,187.0,127,M,904228,EUR,908409600,D,4,4,False,38.0,34.0,2.0,2.0,0.0,22.0,24.0,12.0,14.0,1.0,,,,90.0,55.0,6.4,4.0,0.00858242,93.5104229676,12.0,11.655,22.47,,2,,0.13,0.02,0.23,,,,10.0,10.0,3.0,9.0,2.0,,,,,,,,3.0,,,,True,3.0,1.0,2.0,0.4236,-0.52,,,,,,,,,,,,,,,,,
14109738,home,Gaziantep FK,Kévin Rodrigues,kevin-rodrigues,K. Rodrigues,D,77,169.0,248,M,234232,EUR,762825600,D,77,77,False,46.0,34.0,6.0,2.0,0.0,12.0,15.0,22.0,31.0,5.0,,,,90.0,75.0,6.4,20.0,0.0200342,190.16434527754,25.0,103.32,20.265,,5,,0.13,0.23,-0.21,,5.0,,,2.0,4.0,1.0,2.0,4.0,2.0,,1.0,,,1.0,,,,,,,,3.0,0.1104,-0.45,1.0,2.0,1.0,,,,,,,,,,,,,,
14109738,home,Gaziantep FK,Kacper Kozłowski,kacper-kozlowski,K. Kozłowski,M,10,182.0,3151,M,984602,EUR,1066262400,M,10,10,False,20.0,14.0,1.0,1.0,0.0,5.0,5.0,9.0,15.0,4.0,,,,90.0,35.0,6.7,11.0,0.0570465,63.937451206902,10.0,13.44,8.19,,1,,0.17,0.08,-0.07,,1.0,1.0,1.0,7.0,6.0,1.0,,,,,2.0,,,3.0,,4.0,,,,1.0,,,0.1353,0.02,,1.0,4.0,3.0,1.0,1.0,,,,,,,,,,,
14109738,home,Gaziantep FK,Ogün Özçiçek,ogun-ozcicek,O. Özçiçek,M,61,172.0,50,M,859783,EUR,917136000,M,61,61,False,28.0,23.0,2.0,2.0,0.0,20.0,21.0,3.0,7.0,6.0,,,,78.0,36.0,6.4,8.0,0.00272524,45.138072514484,5.0,-11.13,3.465,,0,,-0.05,-0.04,-0.03,,,,2.0,5.0,3.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,2.0,,,,,,,2.0,,2.0,,,,,,,,,,,,
14109738,home,Gaziantep FK,Drissa Camara,drissa-camara,D. Camara,M,3,179.0,601,M,958167,EUR,1013990400,M,3,3,False,27.0,22.0,,,0.0,8.0,8.0,14.0,19.0,5.0,,,,90.0,61.0,7.0,24.0,0.412889,238.1927537,22.0,116.865,22.26,,5,,0.43,0.35,0.0,,7.0,1.0,2.0,13.0,3.0,2.0,1.0,,,,3.0,115.86750266158,6.0,2.0,,1.0,,,,1.0,,1.0,0.275,0.21,,2.0,2.0,5.0,5.0,1.0,2.0,1.0,0.5609,,,,,,,,
14109738,home,Gaziantep FK,Deian Sorescu,deian-sorescu,D. Sorescu,M,18,175.0,703,M,797602,EUR,872812800,F,18,18,False,21.0,11.0,6.0,1.0,0.0,7.0,8.0,4.0,13.0,5.0,,,,74.0,38.0,6.6,13.0,0.033364,61.721519034896,9.0,22.575,13.545,,0,,0.11,0.1,0.22,,3.0,1.0,3.0,3.0,3.0,2.0,,,,,1.0,13.562058287738,1.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
14109738,home,Gaziantep FK,Mohamed Bayo,mohamed-bayo,M. Bayo,F,9,188.0,4449,M,909318,EUR,896918400,F,9,9,False,15.0,10.0,1.0,,0.0,2.0,2.0,8.0,13.0,,,,,90.0,29.0,5.7,11.0,0.0534017,38.99031957078,7.0,33.81,8.295,,2,,-0.18,0.16,0.13,,2.0,2.0,2.0,5.0,3.0,2.0,,1.0,1.0,,3.0,,,3.0,1.0,,,,,2.0,1.0,1.0,0.8723,-1.0,,1.0,1.0,2.0,,,,,,mohamedbayo27,1.0,,,,,,
