match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,confirmed,isHome,id,incidentClass,player_id,player_name,injury,playerName,reason,rescinded,length
12514198,FT,0.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
12514198,,,,,90,10.0,,1,,,varDecision,False,True,30647.0,goalAwarded,41651.0,Miguel Lopes,,,,,
12514198,,,,,90,5.0,,1,,,substitution,,False,123478729.0,regular,,,False,,,,
12514198,,0.0,1.0,,90,3.0,,1,,,goal,,False,194419788.0,regular,1014048.0,Amine El Ouazzani,,,,,
12514198,,,,,90,2.0,,1,,,card,,True,121852639.0,yellow,1510878.0,Manu,,Manu,Foul,False,
12514198,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,,,5.0
12514198,,,,,88,,,3,,,substitution,,True,123478704.0,regular,,,False,,,,
12514198,,,,,88,,,3,,,substitution,,True,123478703.0,regular,,,False,,,,
12514198,,,,,87,,,4,,,card,,True,121852635.0,yellow,998414.0,Nilton Varela,,Nilton Varela,Foul,False,
12514198,,,,,84,,,7,,,card,,True,121852621.0,yellow,989867.0,Leonel Bucca,,Leonel Bucca,Foul,False,
12514198,,,,,80,,,11,,,substitution,,False,123478690.0,regular,,,False,,,,
12514198,,,,,79,,,12,,,card,,False,121852605.0,yellow,1134430.0,Gabriel Martínez,,Gabriel Martínez,Argument,False,
12514198,,,,,75,,,16,,,substitution,,True,123478680.0,regular,,,False,,,,
12514198,,,,,75,,,16,,,substitution,,True,123478679.0,injury,,,True,,,,
12514198,,,,,64,,,27,,,substitution,,True,123478618.0,injury,,,True,,,,
12514198,,,,,58,,,33,,,substitution,,False,123478553.0,regular,,,False,,,,
12514198,,,,,46,,,45,,,substitution,,False,123478513.0,regular,,,False,,,,
12514198,,,,,46,,,45,,,substitution,,False,123478512.0,regular,,,False,,,,
12514198,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
12514198,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,,,1.0
