match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keyPass,stat_totalShots,stat_totalCross,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_aerialLost,stat_interceptionWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,player_firstName,player_lastName,player_sofascoreId,stat_goals,stat_wasFouled,stat_totalOffside,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_accurateCross
12825248,home,Al-Fayha,Orlando Mosquera,orlando-mosquera,O. Mosquera,G,52,191.0,495,M,886041,EUR,788313600,G,52,52,False,32.0,19.0,24.0,11.0,0.0,9.0,13.0,10.0,19.0,1.0,1.0,2.0,11.0,1.0,2.0,2.0,1.0,90.0,45.0,7.7,13.0,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12825248,home,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,22,170.0,21,M,893199,EUR,805507200,D,22,22,False,14.0,14.0,2.0,2.0,1.0,8.0,8.0,6.0,8.0,,2.0,2.0,2.0,,,,,57.0,27.0,7.3,5.0,1.0,0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12825248,home,Al-Fayha,Sami Al-Khaibary,sami-al-khaibary,S. Al-Khaibary,D,4,185.0,15,M,893198,EUR,622080000,D,4,4,False,30.0,24.0,5.0,2.0,0.0,18.0,20.0,6.0,10.0,3.0,4.0,5.0,1.0,,,,,90.0,41.0,7.0,8.0,,0,,2.0,,,1.0,1.0,1.0,True,2.0,1.0,,,,,,,,,,,,,,,,,,
12825248,home,Al-Fayha,Chris Smalling,chris-smalling,C. Smalling,D,5,192.0,1654,M,47741,EUR,627696000,D,5,5,False,41.0,38.0,,,0.0,35.0,38.0,3.0,3.0,1.0,2.0,3.0,2.0,,,,,90.0,49.0,7.0,4.0,,1,,3.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
12825248,home,Al-Fayha,Faris Abdi,abdi-faris,A. Faris,D,25,180.0,62,M,983833,EUR,926208000,D,25,25,False,40.0,32.0,2.0,,0.0,16.0,20.0,16.0,20.0,,6.0,5.0,4.0,,,,,90.0,62.0,7.1,13.0,,1,,6.0,2.0,,5.0,4.0,2.0,,,2.0,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,
12825248,home,Al-Fayha,Fashion Sakala,fashion-sakala,F. Sakala,F,10,178.0,8842,M,876626,EUR,858297600,M,10,10,False,30.0,22.0,,,0.0,9.0,9.0,13.0,21.0,2.0,7.0,,4.0,,,,,90.0,47.0,8.4,12.0,3.0,3,,3.0,,2.0,,,1.0,,,,1.0,3.0,,,1.0,6.0,4.0,,,,fashionjr10,1.0,1.0,2.0,,,,
12825248,home,Al-Fayha,Gojko Cimirot,gojko-cimirot,G. Cimirot,M,59,178.0,253,M,116604,EUR,724723200,M,13,13,False,44.0,42.0,5.0,5.0,0.0,22.0,23.0,20.0,21.0,,3.0,1.0,5.0,,,,,72.0,54.0,7.3,5.0,1.0,0,,2.0,,1.0,,,1.0,,,1.0,,,,,2.0,2.0,2.0,,,,,,1.0,,,,,
12825248,home,Al-Fayha,Otabek Shukurov,otabek-shukurov,O. Shukurov,M,63,182.0,2967,M,358890,EUR,835401600,M,20,20,False,65.0,60.0,8.0,6.0,0.0,43.0,46.0,17.0,19.0,1.0,3.0,2.0,8.0,,,,,90.0,77.0,7.0,7.0,,1,,2.0,1.0,,1.0,1.0,1.0,,,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,
12825248,home,Al-Fayha,Nawwaf Al Harthi,nawwaf-al-harthi,N. A. Harthi,M,7,169.0,18,M,948046,EUR,908150400,M,29,29,False,23.0,21.0,1.0,,1.0,9.0,10.0,12.0,17.0,,4.0,,,,,,,72.0,41.0,6.5,8.0,1.0,2,4.0,7.0,1.0,1.0,1.0,,,,2.0,1.0,2.0,,,2.0,1.0,4.0,3.0,1.0,,,,,,1.0,1.0,,,
12825248,home,Al-Fayha,Renzo López,renzo-lopez,R. López,F,31,190.0,440,M,926513,EUR,766454400,F,9,9,False,14.0,9.0,2.0,2.0,0.0,5.0,6.0,4.0,8.0,6.0,7.0,,2.0,,,,,90.0,27.0,7.8,9.0,2.0,4,,12.0,2.0,1.0,,,3.0,,7.0,,1.0,3.0,1.0,3.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,,
12825248,home,Al-Fayha,Alejandro Pozuelo,alejandro-pozuelo,A. Pozuelo,F,10,170.0,264,M,153964,EUR,685238400,F,8,8,False,42.0,35.0,3.0,1.0,0.0,12.0,13.0,23.0,31.0,,5.0,1.0,4.0,,,,,89.0,57.0,7.8,12.0,3.0,2,2.0,2.0,,2.0,,,1.0,,1.0,,1.0,1.0,,1.0,,2.0,2.0,,Alejandro,Pozuelo,,,3.0,,1.0,,,
12825248,home,Al-Fayha,Mokher Al-Rashidi,mokher-al-rashidi,M. Al-Rashidi,D,2,170.0,16,M,921767,EUR,927158400,D,2,2,True,8.0,5.0,,,0.0,5.0,7.0,,1.0,2.0,5.0,1.0,,,,,,33.0,16.0,6.7,4.0,,0,,2.0,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,2.0,,,,,
12825248,home,Al-Fayha,Rakan Kaabi,rakan-kaabi,R. Kaabi,M,6,170.0,25,M,1171233,EUR,1038787200,M,66,66,True,4.0,2.0,1.0,,0.0,2.0,3.0,,1.0,,,,1.0,,,,,18.0,6.0,6.7,2.0,,0,,,,,,,,,,,,,1.0,,,,,,Rakan Kaabi,,,,,,,,,
12825248,home,Al-Fayha,Khalid Al-Kaabi,khalid-al-kaabi,K. Al-Kaabi,M,70,171.0,9,M,791558,EUR,706579200,M,77,77,True,4.0,3.0,1.0,,0.0,2.0,3.0,1.0,1.0,,1.0,,1.0,,,,,18.0,8.0,6.2,4.0,,0,,4.0,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,,
12825248,home,Al-Fayha,Vinicius Rangel,rangel-vinicius,V. Rangel,D,2,177.0,64,M,1170706,EUR,1083283200,D,3,3,True,1.0,,,,0.0,,,,1.0,,1.0,,,,,,,1.0,2.0,,1.0,,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12825248,home,Al-Fayha,Abdulraoof Al-Deqeel,abdulraoof-al-deqeel,A. Al-Deqeel,G,1,180.0,5,M,868411,EUR,807494400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12825248,home,Al-Fayha,Mohammed Al Dowaish,mohammed-al-dowaish,M. A. Dowaish,D,47,,12,M,1542652,EUR,1085702400,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Mohammed Al Dowaish,,,,,,,,,
12825248,home,Al-Fayha,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12825248,home,Al-Fayha,Abdulhadi Al-Harajin,abdulhadi-al-harajin,A. Al-Harajin,M,8,171.0,18,M,818887,EUR,785289600,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12825248,home,Al-Fayha,Malek Al Abdulmonam,malek-al-abdulmonam,M. A. Abdulmonam,F,9,174.0,23,M,1017888,EUR,889315200,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12825248,away,Al-Riyadh,Milan Borjan,milan-borjan,M. Borjan,G,82,193.0,807,M,79413,EUR,561945600,G,82,82,False,14.0,10.0,7.0,3.0,0.0,7.0,7.0,3.0,7.0,,,,10.0,,5.0,6.0,,90.0,30.0,7.7,4.0,,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
12825248,away,Al-Riyadh,Suwailem Al-Manhali,swailem-al-menhali,S. Al-Menhali,D,93,182.0,54,M,1217919,EUR,1082160000,D,25,25,False,17.0,14.0,2.0,,0.0,7.0,8.0,7.0,9.0,,1.0,,4.0,,,,,45.0,26.0,6.3,5.0,,0,,3.0,1.0,,1.0,1.0,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,
