match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_jerseyNumber,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_blockedScoringAttempt,stat_expectedGoals,stat_bigChanceMissed,stat_shotOffTarget,captain,stat_dispossessed,stat_totalOffside,stat_bigChanceCreated,stat_goodHighClaim,stat_goalAssist,stat_onTargetScoringAttempt,stat_ownGoals,stat_expectedGoalsOnTarget,stat_hitWoodwork,stat_goals,stat_outfielderBlock
11450131,home,Gaziantep FK,Florin Niță,florin-nita,F. Niță,G,185.0,1579,M,83551,EUR,552268800,G,33,33,False,18.0,15.0,6.0,3.0,15.0,15.0,3.0,9.0,2.0,2.0,90.0,26.0,7.0,3.0,9.375e-05,0,0.0362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450131,home,Gaziantep FK,Mustafa Eskihellaç,mustafa-eskihellac,M. Eskihellaç,D,175.0,571,M,899069,EUR,862790400,D,11,11,False,38.0,28.0,5.0,3.0,12.0,16.0,27.0,3.0,,,90.0,69.0,7.1,18.0,0.15626,0,,19,17.0,5.0,1.0,2.0,9.0,9.0,2.0,5.0,4.0,1.0,3.0,1.0,1.0,2.0,4.0,4.0,3.0,,,,,,,,,,,,,,,,,,,
11450131,home,Gaziantep FK,Arda Kızıldağ,arda-kizildag,A. Kızıldağ,D,187.0,127,M,904228,EUR,908409600,D,4,4,False,57.0,41.0,14.0,4.0,23.0,28.0,29.0,4.0,,,90.0,75.0,6.8,17.0,0.0115243,1,,4,18.0,,,2.0,3.0,3.0,,1.0,,5.0,5.0,2.0,1.0,,,2.0,,,,1.0,1.0,0.0551,,,,,,,,,,,,,,
11450131,home,Gaziantep FK,Nicolas N'Koulou,nicolas-nkoulou,N. N'Koulou,D,184.0,462,M,38533,EUR,638496000,D,63,63,False,47.0,42.0,4.0,1.0,34.0,35.0,12.0,5.0,,,90.0,53.0,6.3,6.0,0.00485426,1,,3,8.0,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,0.2315,1.0,1.0,,,,,,,,,,,,
11450131,home,Gaziantep FK,Papy Djilobodji,papy-djilobodji,P. Djilobodji,D,193.0,175,M,106661,EUR,596937600,D,3,3,False,61.0,40.0,26.0,11.0,18.0,23.0,38.0,1.0,,,90.0,73.0,6.9,22.0,0.00673952,2,,3,22.0,,,,1.0,4.0,1.0,,,4.0,2.0,1.0,1.0,,,,,,,3.0,,0.0434,,2.0,True,,,,,,,,,,,
11450131,home,Gaziantep FK,Júnior Morais,junior-morais,J. Morais,M,176.0,58,M,79056,EUR,522374400,D,13,13,False,24.0,16.0,5.0,,10.0,12.0,13.0,3.0,,,77.0,50.0,6.8,12.0,0.00283202,0,,12,6.0,1.0,,2.0,8.0,9.0,1.0,2.0,1.0,5.0,2.0,4.0,2.0,,,3.0,,Júnior,Morais,4.0,,,,,,1.0,1.0,,,,,,,,,
11450131,home,Gaziantep FK,Furkan Soyalp,furkan-soyalp,F. Soyalp,M,175.0,70,M,226992,EUR,802915200,M,5,5,False,18.0,13.0,,,3.0,6.0,12.0,5.0,,,61.0,26.0,6.1,8.0,0.00867851,0,,33,10.0,,,3.0,8.0,2.0,1.0,1.0,,,,,,1.0,1.0,2.0,,,,1.0,,,,,,1.0,,,,,,,,,,
11450131,home,Gaziantep FK,Marko Jevtović,marko-jevtovic,M. Jevtović,M,194.0,134,M,310068,EUR,743472000,M,8,8,False,40.0,34.0,3.0,2.0,18.0,20.0,21.0,5.0,,,90.0,55.0,7.2,7.0,0.0785638,1,,16,17.0,1.0,1.0,4.0,6.0,7.0,1.0,,,2.0,3.0,1.0,1.0,,2.0,1.0,,,,4.0,,0.0612,,1.0,,1.0,,,,,,,,,,
11450131,home,Gaziantep FK,Ogün Özçiçek,ogun-ozcicek,O. Özçiçek,M,172.0,50,M,859783,EUR,917136000,M,61,61,False,29.0,21.0,3.0,3.0,13.0,15.0,16.0,8.0,,,90.0,46.0,7.5,13.0,0.0100295,2,,61,8.0,2.0,,1.0,5.0,10.0,,6.0,3.0,,,1.0,1.0,,3.0,2.0,,,,3.0,,0.1469,,2.0,,,,,,,,,,,,
11450131,home,Gaziantep FK,Mirza Cihan,mirza-cihan,M. Cihan,M,175.0,29,M,909289,EUR,972518400,F,26,26,False,10.0,7.0,1.0,,1.0,1.0,9.0,4.0,,,61.0,20.0,6.7,7.0,0.0763104,0,,8,6.0,,,2.0,5.0,3.0,1.0,2.0,1.0,,1.0,,,2.0,2.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,
11450131,home,Gaziantep FK,Lazar Marković,lazar-markovic,L. Marković,M,175.0,330,M,98461,EUR,762566400,F,50,50,False,27.0,24.0,,,10.0,10.0,24.0,4.0,,,90.0,48.0,7.1,16.0,0.0869998,2,,50,15.0,7.0,1.0,1.0,5.0,2.0,,3.0,2.0,,,,,6.0,,3.0,1.0,,,,,0.1809,,2.0,,,,,,,,,,,,
11450131,home,Gaziantep FK,Deian Sorescu,deian-sorescu,D. Sorescu,M,175.0,703,M,797602,EUR,872812800,M,18,18,True,7.0,4.0,3.0,,3.0,3.0,6.0,2.0,,,29.0,14.0,6.5,5.0,0.032116,0,,18,2.0,2.0,1.0,,2.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
11450131,home,Gaziantep FK,İlker Karakaş,ilker-karakas,İ. Karakaş,F,187.0,26,M,921406,EUR,916012800,F,9,9,True,2.0,1.0,,,1.0,2.0,,,,,29.0,4.0,6.5,2.0,5.577e-05,0,,61,,,,3.0,3.0,1.0,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11450131,home,Gaziantep FK,Salem M'Bakata,salem-mbakata,S. M'Bakata,D,177.0,65,M,940367,EUR,892944000,D,22,22,True,10.0,5.0,2.0,,2.0,4.0,6.0,2.0,,,13.0,18.0,6.5,8.0,0.00259331,0,,22,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450131,home,Gaziantep FK,Mustafa Burak Bozan,bozan-mustafa-burak,M. B. Bozan,G,196.0,107,M,934201,EUR,966988800,G,1,1,True,,,,,,,,,,,,,,,,0,,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450131,home,Gaziantep FK,Batuhan Şen,batuhan-ahmet-sen,B. A. Şen,G,192.0,1076,M,867595,EUR,918000000,G,19,19,True,,,,,,,,,,,,,,,,0,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450131,home,Gaziantep FK,Ertuğrul Ersoy,ertugrul-ersoy,E. Ersoy,D,185.0,88,M,355004,EUR,855792000,D,15,15,True,,,,,,,,,,,,,,,,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450131,home,Gaziantep FK,Bahadır Gölgeli,bahadir-golgeli,B. Gölgeli,M,185.0,12,M,1121262,EUR,1057017600,M,91,91,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Bahadir Golgeli,,,,,,,,,,,,,,,,,,
