match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_errorLeadToAGoal,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,player_firstName,player_lastName,stat_dispossessed,stat_wonContest,stat_hitWoodwork,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_shotOffTarget,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed
12450941,home,Nice,Marcin Bułka,marcin-bulka,M. Bułka,G,99,198,4805,M,marcinbulka1,889590,EUR,938995200,G,1,1,False,40.0,25.0,18.0,4.0,0.0,24.0,32.0,1.0,8.0,1.0,7.0,1.0,1.0,1.0,1.0,3.0,90.0,49.0,6.0,15.0,0.00140685,0,0.3921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450941,home,Nice,Antoine Mendy,mendy-antoine,A. Mendy,D,5,186,6281,M,,1120615,EUR,1085529600,D,33,33,False,48.0,34.0,3.0,1.0,0.0,23.0,28.0,12.0,21.0,5.0,7.0,,1.0,,,,90.0,76.0,7.1,19.0,0.0797581,1,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0176,0.0637,1.0,,,,,,,,,,,,,,
12450941,home,Nice,Youssouf Ndayishimiye,youssouf-ndayishimiye,Y. Ndayishimiye,D,55,183,1788,M,,985934,EUR,909446400,D,55,55,False,50.0,44.0,5.0,,0.0,39.0,40.0,5.0,11.0,1.0,5.0,,1.0,,,,90.0,62.0,6.5,8.0,0.00231371,0,,1.0,,,,,,,,6.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,
12450941,home,Nice,Mohamed Abdelmonem,mohamed-abdelmonem,M. Abdelmonem,D,33,183,28932,M,mohamed_abdelmonem66,926506,EUR,917827200,D,5,5,False,53.0,47.0,5.0,2.0,0.0,36.0,40.0,11.0,13.0,9.0,3.0,,2.0,,,,90.0,65.0,6.7,6.0,0.00622502,0,,,,,5.0,,,,,6.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
12450941,home,Nice,Melvin Bard,melvin-bard,M. Bard,D,26,173,502,M,,906075,EUR,973468800,D,26,26,False,46.0,37.0,6.0,3.0,0.0,25.0,26.0,12.0,23.0,4.0,4.0,,1.0,,,,90.0,73.0,6.6,20.0,0.0137434,0,,3.0,,,1.0,3.0,1.0,1.0,,1.0,,,2.0,2.0,2.0,,,,,,,,1.0,,,,,,,,,,
12450941,home,Nice,Hicham Boudaoui,hicham-boudaoui,H. Boudaoui,M,6,176,11417,M,hicham_boudaoui,985923,EUR,938044800,M,6,6,False,43.0,33.0,1.0,,0.0,17.0,20.0,16.0,23.0,4.0,5.0,,2.0,,,,90.0,56.0,6.8,13.0,0.0288851,2,,,,2.0,,5.0,,4.0,2.0,,,1.0,,,1.0,1.0,0.0579,0.0875,,,,,,2.0,1.0,,,,,,,,
12450941,home,Nice,Tanguy Ndombélé,tanguy-ndombele,T. Ndombélé,M,22,181,2715,M,,845486,EUR,851731200,M,22,22,False,37.0,31.0,4.0,2.0,1.0,13.0,14.0,18.0,23.0,7.0,5.0,,2.0,,,,90.0,52.0,7.6,10.0,0.393951,0,,,,2.0,,5.0,,2.0,,,,3.0,3.0,2.0,3.0,2.0,,,1.0,,,,1.0,2.0,,1.0,,,,,,,
12450941,home,Nice,Evann Guessand,evann-guessand,E. Guessand,F,29,185,5228,M,,930245,EUR,993945600,M,29,29,False,13.0,13.0,,,1.0,7.0,7.0,6.0,9.0,5.0,4.0,,2.0,,,,89.0,31.0,8.1,9.0,0.40483,2,,3.0,,1.0,,7.0,1.0,,1.0,,,,3.0,3.0,3.0,2.0,0.4993,0.2257,1.0,,,,3.0,,,1.0,1.0,1.0,1.0,,,,
12450941,home,Nice,Badredine Bouanani,badredine-bouanani,B. Bouanani,M,27,177,10091,M,bouanani,1153265,EUR,1102464000,M,19,19,False,23.0,19.0,,,0.0,11.0,12.0,8.0,11.0,2.0,2.0,,,,,,71.0,32.0,6.7,5.0,0.0163299,1,,,,2.0,,4.0,1.0,,,,,2.0,2.0,1.0,1.0,1.0,0.0787,,1.0,,Badredine Bouanani,,,,,,1.0,,1.0,,,,
12450941,home,Nice,Sofiane Diop,sofiane-diop,S. Diop,M,10,175,3842,M,,944164,EUR,960508800,M,10,10,False,29.0,22.0,,,0.0,10.0,11.0,12.0,20.0,6.0,7.0,,1.0,,,,85.0,54.0,7.7,13.0,0.0233182,1,,2.0,,2.0,,7.0,2.0,1.0,1.0,2.0,,5.0,4.0,1.0,1.0,2.0,0.4649,0.8428,1.0,,,,2.0,1.0,,,,1.0,,,,,
