match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_fouls,stat_bigChanceCreated,stat_outfielderBlock,stat_keyPass,stat_wonContest,stat_hitWoodwork,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_totalOffside,player_firstName,player_lastName,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_savedShotsFromInsideTheBox
12437804,home,Atlético Madrid,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,F,19,19,False,,25.0,15.0,5.0,1.0,0.0,5.0,8.0,10.0,17.0,1.0,3.0,4.0,1.0,,,78.0,38.0,6.6,14.0,0.0303956,4,,,,2.0,4.0,,,1.0,,1.0,,2.0,1.0,1.7767,,,,,,,,2.0,,,,,2.0,4.0,1.0,1.7943,
12437804,home,Atlético Madrid,Samuel Lino,samuel-lino,S. Lino,M,16,178,22125,M,osamuellino,874705,EUR,945907200,M,12,12,True,,23.0,20.0,2.0,2.0,0.0,9.0,9.0,11.0,14.0,,3.0,4.0,,,,45.0,33.0,6.8,5.0,0.0917233,0,,,,,3.0,3.0,,,1.0,2.0,1.0,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,
12437804,home,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9206,M,marcosllorente,353138,EUR,791424000,M,14,14,True,,18.0,15.0,,,0.0,8.0,10.0,7.0,8.0,,1.0,1.0,,,,17.0,22.0,6.8,4.0,0.00810643,1,,,,,,,1.0,1.0,,,,1.0,1.0,0.1722,,,,,,,,,,,,,,,,,
12437804,home,Atlético Madrid,Ángel Correa,angel-correa,Á. Correa,F,7,171,16959,M,angelcorrea32,316152,EUR,794707200,F,10,10,True,,6.0,5.0,1.0,,0.0,1.0,1.0,4.0,5.0,,,1.0,,,,12.0,10.0,6.1,3.0,0.00629108,1,,,,1.0,3.0,,,1.0,,,,1.0,,0.2411,1.0,,,,,,,1.0,,,,,1.0,1.0,,0.3548,
12437804,home,Atlético Madrid,Antonio Gomis,antonio-gomis,A. Gomis,G,1,191,355,M,,1156733,EUR,1053388800,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437804,home,Atlético Madrid,Juan Musso,juan-musso,J. Musso,G,1,191,4938,M,juanmusso,263651,EUR,768182400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437804,home,Atlético Madrid,Axel Witsel,axel-witsel,A. Witsel,D,20,186,9808,M,axelwitsel28,35612,EUR,600566400,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437804,home,Atlético Madrid,Reinildo Mandava,reinildo-mandava,R. Mandava,D,17,180,11835,M,ReinildoMandava,831424,EUR,759110400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437804,home,Atlético Madrid,César Azpilicueta,cesar-azpilicueta,C. Azpilicueta,D,3,178,4642,M,Dave,21555,EUR,620265600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437804,home,Atlético Madrid,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,,989113,EUR,954633600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437804,home,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,Koke6,84539,EUR,694828800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437804,home,Atlético Madrid,Thomas Lemar,thomas-lemar,T. Lemar,M,11,170,3300,M,,191182,EUR,816134400,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437804,home,Atlético Madrid,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,asorloth,309078,EUR,818121600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437804,away,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,,294377,EUR,736646400,G,1,1,False,True,26.0,21.0,14.0,9.0,0.0,13.0,15.0,8.0,11.0,,,7.0,,,4.0,90.0,35.0,7.4,6.0,0.0023528,0,1.1491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0
12437804,away,Osasuna,Rubén Peña,ruben-pena,R. Peña,D,7,170,186,M,,255973,EUR,679795200,D,15,15,False,,22.0,13.0,2.0,,0.0,3.0,5.0,11.0,22.0,,1.0,2.0,,,,63.0,41.0,6.6,15.0,0.0304688,0,,5.0,1.0,1.0,3.0,1.0,,2.0,,,,1.0,,,,,,3.0,1.0,,1.0,1.0,,,,,,,,,
12437804,away,Osasuna,Flavien Boyomo,boyomo-flavien,F. Boyomo,D,22,181,2526,M,,1067582,EUR,1002412800,D,22,22,False,,38.0,31.0,5.0,2.0,0.0,15.0,15.0,16.0,23.0,,4.0,,,,,63.0,49.0,6.8,8.0,0.00867751,0,,,,,1.0,1.0,,2.0,,3.0,2.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,
12437804,away,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194,940,M,,900792,EUR,783302400,D,24,24,False,,66.0,59.0,12.0,7.0,0.0,28.0,28.0,31.0,38.0,2.0,4.0,5.0,,,,90.0,71.0,7.0,7.0,0.0123887,0,,,,,1.0,,,3.0,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,,,
12437804,away,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,,944225,EUR,983318400,D,5,5,False,,61.0,54.0,4.0,,0.0,28.0,29.0,26.0,32.0,3.0,4.0,3.0,1.0,,,90.0,75.0,6.4,9.0,0.0116521,1,,,,,3.0,,1.0,2.0,,1.0,1.0,,,0.1687,1.0,,1.0,,,,1.0,1.0,,,,,1.0,,,,
12437804,away,Osasuna,Abel Bretones,abel-bretones,A. Bretones,D,23,188,428,M,,1010165,EUR,966816000,D,23,23,False,,32.0,24.0,4.0,1.0,0.0,9.0,11.0,16.0,28.0,1.0,5.0,6.0,,,,90.0,72.0,6.9,18.0,0.15632,0,,7.0,1.0,,4.0,1.0,,2.0,1.0,3.0,3.0,2.0,,,2.0,,,,1.0,,,2.0,,,,,,,,,
12437804,away,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,,1084381,EUR,883612800,M,8,8,False,,57.0,50.0,2.0,,0.0,16.0,20.0,34.0,37.0,,5.0,5.0,,,,90.0,75.0,7.1,11.0,0.014775,3,,,,3.0,6.0,1.0,2.0,,2.0,1.0,,3.0,3.0,0.0667,3.0,,,,1.0,,1.0,,,,,,,1.0,,0.0087,
12437804,away,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,,187313,EUR,774576000,M,6,6,False,,41.0,35.0,3.0,2.0,0.0,11.0,12.0,24.0,29.0,5.0,7.0,6.0,,,,63.0,47.0,6.8,8.0,0.0286644,0,,,,,5.0,3.0,,,,,,,,,3.0,,,,2.0,,,1.0,,,,,,,,,
12437804,away,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,,149370,EUR,772329600,M,16,16,False,,75.0,67.0,2.0,1.0,0.0,18.0,19.0,50.0,59.0,,2.0,9.0,,,,90.0,86.0,7.0,13.0,0.14956,0,,3.0,1.0,2.0,6.0,3.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,
12437804,away,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,,260031,EUR,742608000,F,14,14,False,,38.0,35.0,,,0.0,11.0,12.0,24.0,28.0,2.0,3.0,5.0,,,,85.0,48.0,6.6,8.0,0.0111567,0,,2.0,,2.0,6.0,1.0,,1.0,,1.0,,2.0,,,1.0,,,1.0,,,2.0,,,1.0,,,,,,,
12437804,away,Osasuna,Raúl García de Haro,raul-garcia-de-haro,R. García,F,9,192,691,M,,997280,EUR,973209600,F,9,9,False,,15.0,14.0,1.0,1.0,0.0,3.0,3.0,11.0,12.0,,3.0,1.0,,,,78.0,24.0,6.7,3.0,0.0168602,2,,,,1.0,2.0,,1.0,,,2.0,,1.0,1.0,0.0472,1.0,,,,,,,,1.0,,,,,,,,
12437804,away,Osasuna,Jesús Areso,jesus-areso,J. Areso,D,12,183,656,M,,910267,EUR,930873600,D,12,12,True,,22.0,19.0,1.0,,0.0,2.0,3.0,17.0,19.0,,1.0,,,,,27.0,29.0,6.7,4.0,0.0138273,0,,,,,1.0,2.0,,2.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,
12437804,away,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,,976141,EUR,895017600,M,7,7,True,,24.0,21.0,2.0,1.0,0.0,4.0,4.0,19.0,22.0,,2.0,2.0,,,,27.0,30.0,7.0,3.0,0.053575,0,,2.0,2.0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12437804,away,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,,985329,EUR,1006819200,M,10,10,True,,11.0,10.0,,,0.0,5.0,5.0,5.0,6.0,,,3.0,,,,27.0,17.0,6.3,5.0,0.0125879,0,,,,1.0,4.0,2.0,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,
12437804,away,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,budimir_ante,37318,EUR,680140800,F,17,17,True,,3.0,2.0,,,0.0,,,2.0,3.0,1.0,2.0,,,,,12.0,8.0,6.5,4.0,0.00068972,0,,,,2.0,3.0,1.0,,,,,,2.0,,,,,,,1.0,,,1.0,,,,,,,,,
12437804,away,Osasuna,José Manuel Arnáiz,jose-manuel-arnaiz,J. M. Arnáiz,F,11,175,337,M,,824130,EUR,797904000,F,20,20,True,,2.0,,1.0,,0.0,,,,2.0,,1.0,,,,,10.0,3.0,6.7,2.0,,0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12437804,away,Osasuna,Dimitrios Stamatakis,stamatakis-dimitrios,D. Stamatakis,G,31,191,130,M,,1163077,EUR,1051056000,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437804,away,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437804,away,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,,897902,EUR,712281600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437804,away,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,,330675,EUR,715392000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Unai,García,,,,,
12437804,away,Osasuna,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,,844752,EUR,790905600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437804,away,Osasuna,Kike Barja,kike-barja,K. Barja,F,11,178,163,M,,591132,EUR,860112000,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
