match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_sofascoreId,stat_outfielderBlock,stat_goalAssist,stat_accurateCross,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,stat_clearanceOffLine,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceCreated,stat_bigChanceMissed
11352519,home,Bournemouth,Mark Travers,,,mark-travers,M. Travers,G,12,191,619,M,856720,EUR,926985600,G,42,42,False,20.0,7.0,20.0,7.0,1.0,2.0,6.0,18.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,90.0,26.0,6.8,13.0,0.00095411,0,-0.3656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352519,home,Bournemouth,Adam Smith,,,adam-smith,A. Smith,D,15,180,494,M,44566,EUR,672883200,D,15,15,False,21.0,19.0,2.0,,9.0,9.0,10.0,13.0,,3.0,3.0,6.0,,,,,81.0,38.0,6.7,6.0,0.00921609,0,,True,1.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
11352519,home,Bournemouth,Ilya Zabarnyi,,,illia-zabarnyi,I. Zabarnyi,D,6,189,17027,M,1023567,EUR,1030838400,D,27,27,False,42.0,32.0,8.0,3.0,12.0,17.0,20.0,25.0,,2.0,1.0,4.0,,,,,90.0,52.0,6.6,11.0,0.0137131,0,,,,1.0,1.0,,1.0,,1.0,1.0,,IlliaZabarnyi,1.0,,,,,,,,,,,,,,,,,,,
11352519,home,Bournemouth,Marcos Senesi,,,marcos-senesi,M. Senesi,D,5,184,5596,M,830659,EUR,863222400,D,25,25,False,47.0,37.0,14.0,6.0,12.0,13.0,27.0,36.0,1.0,3.0,5.0,7.0,,,,,90.0,63.0,7.4,11.0,0.213989,0,,,2.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,3.0,3.0,,,,,,,,,,,,,
11352519,home,Bournemouth,Lloyd Kelly,,,lloyd-kelly,L. Kelly,D,6,191,3053,M,865167,EUR,907632000,D,5,5,False,27.0,21.0,5.0,1.0,7.0,10.0,14.0,18.0,1.0,1.0,1.0,7.0,,,,,90.0,49.0,6.8,14.0,0.00850738,1,,,1.0,1.0,3.0,1.0,,,1.0,,1.0,,2.0,,,,,3.0,,1.0,0.0416,,,,,,,,,,,
11352519,home,Bournemouth,Ryan Christie,,,ryan-christie,R. Christie,M,10,178,1213,M,322391,EUR,793411200,M,10,10,False,37.0,30.0,4.0,1.0,8.0,13.0,22.0,25.0,,5.0,3.0,9.0,,,,,80.0,53.0,7.7,10.0,0.102233,0,,,1.0,2.0,5.0,2.0,4.0,3.0,1.0,1.0,,,2.0,,,1.0,,,2.0,,,1.0,,,,,,,,,,
11352519,home,Bournemouth,Lewis Cook,,,lewis-cook,L. Cook,M,4,175,895,M,548188,EUR,854928000,M,4,4,False,54.0,42.0,5.0,,15.0,18.0,28.0,39.0,4.0,10.0,1.0,9.0,,,,,90.0,68.0,7.2,14.0,0.122122,1,,,3.0,1.0,6.0,1.0,3.0,2.0,,2.0,4.0,,,,1.0,1.0,1.0,,3.0,,0.0112,,1.0,0.0433,,,,,,,,
11352519,home,Bournemouth,Antoine Semenyo,,,antoine-semenyo,A. Semenyo,M,42,185,84914,M,934354,EUR,947203200,M,24,24,False,33.0,22.0,,,4.0,7.0,18.0,27.0,4.0,6.0,,5.0,,,,,90.0,58.0,6.5,24.0,0.0546759,3,,,1.0,4.0,14.0,,,,2.0,,2.0,antoinesemenyo42,,,,4.0,2.0,,1.0,2.0,0.1241,,1.0,0.0923,7.0,,,,,,,
11352519,home,Bournemouth,Justin Kluivert,,,justin-kluivert,J. Kluivert,M,19,171,6976,M,851596,EUR,925862400,M,19,19,False,17.0,14.0,,,3.0,3.0,11.0,15.0,,1.0,,2.0,,,,,67.0,25.0,6.7,6.0,0.153427,0,,,1.0,1.0,4.0,,,,1.0,1.0,2.0,justinkluivert,,,,,,1.0,1.0,,,,,,1.0,,,,,,,
11352519,home,Bournemouth,Dango Ouattara,Dango Ouattara,,dango-ouattara,D. Ouattara,F,19,177,33926,M,1106451,EUR,1013385600,M,11,11,False,19.0,9.0,3.0,,1.0,3.0,8.0,16.0,2.0,5.0,,3.0,,,,,67.0,35.0,6.6,15.0,0.0523111,3,,,,1.0,5.0,1.0,2.0,1.0,3.0,,1.0,d.ouattara15,,,,3.0,1.0,,,1.0,0.1203,,1.0,0.0183,,1.0,,,,,,
