match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_totalOffside,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_outfielderBlock,stat_shotOffTarget,stat_keyPass,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_lastManTackle,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_goals
10382017,home,Sparta Rotterdam,Nick Olij,nick-olij,N. Olij,G,1,185,555,M,227192,EUR,807235200,G,1,1,False,33.0,24.0,17.0,8.0,16.0,17.0,8.0,16.0,1.0,1.0,1.0,9.0,1.0,2.0,1.0,1.0,1.0,90.0,39.0,6.8,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382017,home,Sparta Rotterdam,Shurandy Sambo,shurandy-sambo,S. Sambo,D,12,174,235,M,916926,EUR,998179200,D,2,2,False,23.0,17.0,3.0,,12.0,15.0,6.0,10.0,,2.0,1.0,8.0,,,,,,67.0,43.0,6.4,10.0,0,2.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
10382017,home,Sparta Rotterdam,Bart Vriends,bart-vriends,B. Vriends,D,3,188,217,M,41495,EUR,673747200,D,3,3,False,33.0,30.0,6.0,5.0,24.0,25.0,6.0,8.0,2.0,6.0,,3.0,,,,,,90.0,40.0,6.9,4.0,0,,,,2.0,2.0,,,,1.0,1.0,,,3.0,2.0,1.0,,,,,,,,,,,,,,,
10382017,home,Sparta Rotterdam,Adil Auassar,adil-auassar,A. Auassar,D,,185,31,,28319,EUR,528940800,D,4,4,False,38.0,36.0,5.0,3.0,30.0,30.0,6.0,8.0,1.0,3.0,5.0,3.0,,,,,,87.0,47.0,6.8,3.0,0,,,,2.0,1.0,,,,1.0,,1.0,,2.0,2.0,,True,,,,,,,,,,,,,,
10382017,home,Sparta Rotterdam,Mica Pinto,mica-pinto,Mica,D,5,176,157,M,785815,EUR,739152000,D,5,5,False,41.0,34.0,8.0,5.0,24.0,26.0,10.0,18.0,,1.0,1.0,5.0,,,,,,90.0,63.0,6.7,13.0,0,3.0,,,2.0,,,2.0,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,
10382017,home,Sparta Rotterdam,Jonathan de Guzmán,jonathan-de-guzman,J. d. Guzmán,M,13,173,79,M,13028,EUR,558489600,M,8,8,False,26.0,22.0,8.0,5.0,14.0,15.0,8.0,11.0,1.0,4.0,1.0,,,,,,,87.0,38.0,6.8,5.0,1,,,2.0,5.0,1.0,,1.0,1.0,,1.0,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,
10382017,home,Sparta Rotterdam,Joshua Kitolano,joshua-kitolano,J. Kitolano,M,8,170,272,M,913584,EUR,984009600,M,6,6,False,24.0,15.0,5.0,1.0,8.0,11.0,7.0,13.0,1.0,1.0,,9.0,,,,,,90.0,32.0,6.5,12.0,1,,,2.0,6.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,
10382017,home,Sparta Rotterdam,Vito van Crooij,vito-van-crooij,V. van Crooij,M,32,172,213,M,385708,EUR,822873600,M,11,11,False,7.0,4.0,2.0,1.0,,,4.0,8.0,,3.0,2.0,1.0,,,,,,45.0,19.0,6.4,9.0,0,1.0,,,3.0,,2.0,,,,1.0,1.0,,2.0,1.0,2.0,,,,,,,,,,,,,,,
10382017,home,Sparta Rotterdam,Sven Mijnans,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,10,10,False,39.0,28.0,4.0,1.0,8.0,10.0,20.0,30.0,,6.0,,5.0,,,,,,90.0,56.0,7.0,14.0,2,1.0,,1.0,6.0,4.0,,1.0,1.0,,1.0,1.0,,4.0,1.0,2.0,,,,2.0,,,2.0,,,,,,,,
10382017,home,Sparta Rotterdam,Jason Lokilo,jason-lokilo,J. Lokilo,M,98,175,217,M,818036,EUR,905990400,M,7,7,False,11.0,8.0,2.0,,2.0,3.0,7.0,10.0,,2.0,,3.0,,,,,,78.0,31.0,6.0,16.0,1,2.0,1.0,,7.0,,5.0,2.0,,,2.0,,,,,5.0,,,,1.0,,,1.0,,,,,,,,
10382017,home,Sparta Rotterdam,Tobias Lauritsen,tobias-lauritsen,T. Lauritsen,F,9,192,737,M,796943,EUR,872899200,F,9,9,False,21.0,7.0,,,1.0,4.0,7.0,18.0,13.0,15.0,,2.0,,,,,,90.0,31.0,7.1,16.0,1,1.0,1.0,3.0,6.0,2.0,1.0,,,,2.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
10382017,home,Sparta Rotterdam,Younes Namli,younes-namli,Y. Namli,M,9,180,239,M,235538,EUR,772070400,M,17,17,True,16.0,12.0,2.0,2.0,4.0,6.0,9.0,12.0,,1.0,1.0,7.0,,,,,,45.0,29.0,6.9,10.0,2,2.0,1.0,1.0,4.0,,1.0,1.0,,,,1.0,,1.0,1.0,3.0,,,,,,,1.0,1.0,,,,,,,
10382017,home,Sparta Rotterdam,Dirk Abels,dirk-abels,D. Abels,D,2,177,60,M,583606,EUR,866160000,D,12,12,True,12.0,8.0,2.0,,5.0,6.0,3.0,6.0,,1.0,2.0,3.0,,,,,,23.0,20.0,6.8,4.0,1,,,,2.0,1.0,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,
10382017,home,Sparta Rotterdam,Mario Engels,mario-engels,M. Engels,M,8,183,72,M,132674,EUR,751248000,F,19,19,True,2.0,2.0,,,1.0,1.0,1.0,2.0,,,,2.0,,,,,,12.0,7.0,6.5,3.0,0,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
10382017,home,Sparta Rotterdam,Mike Eerdhuijzen,mike-eerdhuijzen,M. Eerdhuijzen,D,44,194,180,M,947842,EUR,963446400,D,14,14,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,1.0,,,,,,3.0,4.0,,,0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10382017,home,Sparta Rotterdam,Charles-Andreas Brym,charles-andreas-brym,C. Brym,F,7,180,203,M,990814,EUR,902534400,F,18,18,True,,,,,,,,,,,,,,,,,,3.0,,,,0,,,,,,,,,,,,,,,,,,,,Charles-Andreas,Brym,,,,,,,,,
10382017,home,Sparta Rotterdam,Tim Coremans,tim-coremans,T. Coremans,G,1,186,21,M,70918,EUR,671241600,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Tim,Coremans,,,,,,,,,
10382017,home,Sparta Rotterdam,Youri Schoonderwaldt,youri-schoonderwaldt,Y. Schoonderwaldt,G,13,195,40,M,996720,EUR,952905600,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382017,home,Sparta Rotterdam,Jeremy van Mullem,jeremy-van-mullem,J. v. Mullem,D,14,184,54,M,990722,EUR,921715200,D,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382017,home,Sparta Rotterdam,Aaron Meijers,aaron-meijers,A. Meijers,D,14,176,30,M,32386,EUR,562377600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Aaron,Meijers,,,,,,,,,
10382017,home,Sparta Rotterdam,Omar Rekik,omar-rekik,O. Rekik,D,44,186,1026,M,976251,EUR,1008806400,D,13,13,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382017,home,Sparta Rotterdam,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182,168,M,578344,EUR,870652800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382017,home,Sparta Rotterdam,Patrick Brouwer,patrick-brouwer,P. Brouwer,F,27,176,92,M,1066319,EUR,984960000,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382017,away,AFC Ajax,Remko Pasveer,remko-pasveer,R. Pasveer,G,22,186,801,M,2622,EUR,437097600,G,22,22,False,48.0,39.0,17.0,9.0,32.0,35.0,7.0,13.0,,,,13.0,3.0,5.0,,,,90.0,62.0,8.1,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382017,away,AFC Ajax,Devyne Rensch,devyne-rensch,D. Rensch,D,2,182,2450,M,982778,EUR,1042848000,D,15,15,False,43.0,33.0,3.0,2.0,18.0,23.0,15.0,20.0,1.0,6.0,2.0,5.0,,,,,,90.0,69.0,7.4,13.0,1,,,1.0,3.0,,,1.0,,2.0,,1.0,,5.0,2.0,2.0,,,1.0,,,,,,1.0,1.0,1.0,,,,
10382017,away,AFC Ajax,Jurriën Timber,jurrien-timber,J. Timber,D,12,179,21701,M,958959,EUR,992736000,D,2,2,False,72.0,66.0,4.0,2.0,31.0,33.0,35.0,39.0,1.0,4.0,,10.0,,,,,,90.0,78.0,7.1,6.0,0,,,4.0,6.0,,,1.0,1.0,,2.0,2.0,,,,,,1.0,,,,,,,,,,jurrientimber,,,
10382017,away,AFC Ajax,Calvin Bassey,calvin-bassey,C. Bassey,D,3,185,8671,M,861972,EUR,946598400,D,3,3,False,101.0,98.0,3.0,2.0,53.0,53.0,45.0,48.0,2.0,3.0,3.0,7.0,,,,,,90.0,110.0,7.1,5.0,0,,,6.0,7.0,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,
10382017,away,AFC Ajax,Daley Blind,daley-blind,D. Blind,D,17,180,2817,M,44864,EUR,636940800,D,17,17,False,74.0,64.0,14.0,10.0,28.0,30.0,36.0,45.0,,4.0,3.0,6.0,,,,,,90.0,87.0,8.0,13.0,0,1.0,,,,,,1.0,1.0,,1.0,,,2.0,1.0,1.0,,,,2.0,,,,,,,,,1.0,1.0,
10382017,away,AFC Ajax,Dušan Tadić,dusan-tadic,D. Tadić,F,10,181,12245,M,38560,EUR,595987200,M,10,10,False,44.0,28.0,4.0,2.0,5.0,7.0,27.0,47.0,2.0,3.0,1.0,6.0,,,,,,90.0,67.0,7.1,25.0,4,10.0,4.0,1.0,4.0,,2.0,,,1.0,1.0,1.0,,,,1.0,True,,1.0,1.0,,,1.0,2.0,,,,dusantadic,,,
10382017,away,AFC Ajax,Edson Álvarez,edson-alvarez,E. Álvarez,M,11,190,10882,M,847151,EUR,877651200,M,4,4,False,94.0,79.0,5.0,3.0,36.0,43.0,43.0,51.0,1.0,7.0,6.0,11.0,,,,,,90.0,113.0,7.6,19.0,0,,,2.0,6.0,2.0,1.0,2.0,2.0,1.0,,1.0,,4.0,2.0,3.0,,,,3.0,,,,,,,,EdsonAlvarez19,,1.0,
10382017,away,AFC Ajax,Kenneth Taylor,kenneth-taylor,K. Taylor,M,24,182,3631,M,959806,EUR,1021507200,M,8,8,False,57.0,49.0,3.0,2.0,17.0,18.0,32.0,40.0,2.0,7.0,,7.0,,,,,,90.0,71.0,6.9,14.0,1,1.0,,1.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,,,2.0,2.0,3.0,,,,1.0,,,1.0,,1.0,,,,,,
10382017,away,AFC Ajax,Steven Berghuis,steven-berghuis,S. Berghuis,F,23,182,1909,M,100386,EUR,693100800,F,23,23,False,25.0,21.0,1.0,1.0,3.0,3.0,20.0,27.0,1.0,3.0,1.0,2.0,,,,,,65.0,41.0,7.1,8.0,3,5.0,2.0,,,,,,,1.0,,,,2.0,1.0,1.0,,,1.0,,,,,2.0,,,,,,,
10382017,away,AFC Ajax,Brian Brobbey,brobbey-brian,B. Brobbey,F,9,180,7090,M,910048,EUR,1012521600,F,9,9,False,13.0,11.0,,,3.0,4.0,8.0,9.0,1.0,1.0,,,,,,,,73.0,18.0,6.1,5.0,1,,,3.0,6.0,,1.0,1.0,,,,1.0,1.0,,,1.0,,,1.0,,,,,,1.0,1.0,,brianbrobbeyy,,,
10382017,away,AFC Ajax,Steven Bergwijn,steven-bergwijn,S. Bergwijn,M,34,178,5149,M,361798,EUR,876268800,F,7,7,False,42.0,37.0,,,6.0,7.0,31.0,37.0,,5.0,,3.0,,,,,,90.0,60.0,7.4,13.0,2,2.0,,,6.0,,1.0,4.0,1.0,,2.0,2.0,,2.0,2.0,1.0,,,,3.0,,,1.0,1.0,,,,StevenBergwijn,,,1.0
10382017,away,AFC Ajax,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179,1575,M,97410,EUR,730252800,M,6,6,True,15.0,13.0,1.0,1.0,3.0,4.0,10.0,11.0,,2.0,,3.0,,,,,,25.0,22.0,6.5,5.0,1,,,1.0,4.0,,2.0,1.0,,,,,,2.0,1.0,,,,1.0,,,,,,,,,,,,
10382017,away,AFC Ajax,Mohammed Kudus,mohammed-kudus,M. Kudus,M,20,176,89569,M,905163,EUR,965174400,M,20,20,True,12.0,10.0,1.0,1.0,,,10.0,12.0,,8.0,,1.0,,,,,,17.0,21.0,7.5,2.0,1,,,,,,,6.0,6.0,,2.0,,1.0,,,,,,1.0,,,,,,,,,Kudus,,,
10382017,away,AFC Ajax,Maarten Stekelenburg,maarten-stekelenburg,M. Stekelenburg,G,21,197,199,,1941,EUR,401500800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382017,away,AFC Ajax,Jay Gorter,jay-gorter,J. Gorter,G,1,190,472,M,981603,EUR,959644800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382017,away,AFC Ajax,Lisandro Magallán,lisandro-magallan,L. Magallán,D,16,185,275,M,248125,EUR,749088000,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382017,away,AFC Ajax,Owen Wijndal,owen-wijndal,O. Wijndal,D,5,174,794,M,836673,EUR,943747200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382017,away,AFC Ajax,Jorge Sánchez,jorge-sanchez,J. Sánchez,D,35,175,1456,M,832868,EUR,881712000,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382017,away,AFC Ajax,Youri Regeer,youri-regeer,Y. Regeer,M,6,177,742,M,996940,EUR,1061164800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382017,away,AFC Ajax,Lorenzo Lucca,lorenzo-lucca,L. Lucca,F,20,201,5041,M,962364,EUR,968544000,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
