match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_keyPass,captain,stat_bigChanceCreated,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_savedShotsFromInsideTheBox,stat_hitWoodwork
12514064,home,Gil Vicente,Tidjany Touré,tidjany-toure,T. Touré,F,7,184,147,M,1445615,EUR,1026691200,F,7,7,True,21.0,20.0,,,0.0,7.0,7.0,13.0,15.0,2.0,,3.0,,,36.0,28.0,6.6,4.0,0.0386052,3,,,,1.0,,,1.0,1.0,,2.0,1.0,,,,,,,0.1786,,,1.0,,,,2.0,,1.0,,1.0,0.1006,,,
12514064,home,Gil Vicente,Pablo Felipe,pablo-felipe,P. Felipe,F,19,184,2627,M,1101174,EUR,1073001600,F,90,90,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,2.0,,2.0,,,21.0,11.0,6.8,4.0,7.77e-06,0,,Pablo Felipe Pereira de Jesus,,,,,1.0,6.0,1.0,,,,,,1.0,4.0,1.0,,,,,,,,1.0,1.0,,,,,,,
12514064,home,Gil Vicente,Cauê,caue,Cauê,F,27,184,177,M,831516,EUR,1037404800,F,20,20,True,7.0,5.0,,,0.0,1.0,1.0,4.0,6.0,4.0,,,,,21.0,12.0,7.4,3.0,0.0106497,3,,,,,,3.0,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,0.1363,1.0,,,,,,,,,,1.0,0.1023,1.0,,
12514064,home,Gil Vicente,Jesús Castillo,jesus-castillo,J. Castillo,M,6,183,642,M,978543,EUR,992217600,M,6,6,True,16.0,12.0,7.0,5.0,0.0,3.0,4.0,9.0,14.0,,,2.0,,,9.0,19.0,6.9,6.0,0.00386356,0,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12514064,home,Gil Vicente,Brian Araújo,brian-araujo,B. Araújo,G,99,188,43,M,990450,EUR,956966400,G,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514064,home,Gil Vicente,Zé Carlos,ze-carlos,Z. Carlos,D,2,177,69,M,1001662,EUR,901843200,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,Zé,Carlos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514064,home,Gil Vicente,Marvin Elimbi,marvin-elimbi,M. Elimbi,D,4,186,83,M,1114164,EUR,1045699200,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,Marvin,Elimbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514064,home,Gil Vicente,João Teixeira,joao-teixeira,J. Teixeira,M,97,178,78,M,138899,EUR,760492800,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514064,home,Gil Vicente,Diego Collado,diego-collado,D. Collado,F,7,173,71,M,1010551,EUR,978998400,F,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514064,away,Boavista,César Dutra,cesar-dutra,C. Dutra,G,1,194,270,M,158269,EUR,696470400,G,1,1,False,22.0,11.0,16.0,5.0,0.0,8.0,8.0,3.0,14.0,,,8.0,,1.0,90.0,26.0,6.4,11.0,0.00023436,0,-0.7971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12514064,away,Boavista,Pedro Gomes,pedro-gomes,P. Gomes,D,,185,91,M,1393993,EUR,1054684800,D,15,15,False,17.0,14.0,1.0,1.0,0.0,9.0,10.0,5.0,7.0,7.0,2.0,1.0,,,75.0,33.0,6.7,4.0,0.00139669,1,,Pedro Gomes,,,,2.0,,5.0,1.0,1.0,2.0,1.0,4.0,2.0,,1.0,2.0,0.0639,,,1.0,,,,,,,,,,,,
12514064,away,Boavista,Rodrigo Abascal,rodrigo-abascal,R. Abascal,D,26,190,156,M,846416,EUR,758505600,D,26,26,False,31.0,22.0,10.0,4.0,0.0,17.0,19.0,5.0,12.0,2.0,,3.0,,,90.0,55.0,7.2,11.0,0.0313509,2,,,,,,2.0,2.0,3.0,,1.0,15.0,1.0,1.0,,,,,0.022,,,,,,1.0,,,,,1.0,0.0418,,,
12514064,away,Boavista,Filipe Ferreira,filipe-ferreira,F. Ferreira,D,20,178,34,M,143584,EUR,654393600,D,20,20,False,24.0,19.0,6.0,2.0,0.0,12.0,15.0,7.0,9.0,3.0,,1.0,,,86.0,36.0,6.9,7.0,0.00276766,1,,Filipe,Ferreira,,,2.0,,1.0,,,4.0,1.0,1.0,1.0,1.0,,1.0,0.0248,,,,,,1.0,,,,,1.0,0.0513,,,1.0
12514064,away,Boavista,Bruno Onyemaechi,bruno-onyemaechi,B. Onyemaechi,D,70,182,5807,M,1134441,EUR,923097600,D,70,70,False,30.0,12.0,8.0,2.0,0.0,8.0,13.0,4.0,20.0,7.0,1.0,4.0,,,90.0,60.0,6.6,26.0,0.00672003,0,,,,3.0,,3.0,3.0,6.0,3.0,,6.0,1.0,1.0,1.0,1.0,2.0,,,,,1.0,,,,,,,,,,,,
12514064,away,Boavista,Salvador Agra,salvador-agra,S. Agra,M,11,166,97,M,587416,EUR,689817600,M,7,7,False,23.0,20.0,3.0,1.0,0.0,10.0,12.0,11.0,13.0,2.0,,5.0,,,90.0,34.0,6.9,7.0,0.0786509,2,,,,2.0,1.0,1.0,,1.0,,2.0,1.0,,,,1.0,,1.0,0.0518,,,1.0,,1.0,,1.0,1.0,,,,,,,
12514064,away,Boavista,Sebastián Pérez,sebastian-perez,S. Pérez,M,42,176,396,M,158597,EUR,733363200,M,24,24,False,32.0,26.0,2.0,1.0,0.0,15.0,17.0,11.0,15.0,5.0,1.0,2.0,,,78.0,41.0,6.5,7.0,0.00728731,0,,,,,,3.0,,2.0,,,1.0,2.0,2.0,,1.0,,1.0,,,,,True,,,,,,,,,,,
12514064,away,Boavista,Ilija Vukotić,ilija-vukotic,I. Vukotić,M,8,191,158,M,891881,EUR,915667200,M,18,18,False,27.0,23.0,1.0,1.0,0.0,7.0,8.0,16.0,19.0,5.0,2.0,6.0,,,86.0,36.0,7.5,6.0,0.0191143,1,,Ilija,Vukotić,,,1.0,,4.0,,,1.0,,1.0,1.0,1.0,2.0,1.0,0.3232,,,1.0,,,1.0,2.0,1.0,,,1.0,0.5417,1.0,,
12514064,away,Boavista,Joel Silva,joel-silva,J. Silva,M,26,185,56,M,1393991,EUR,1044921600,M,16,16,False,14.0,10.0,1.0,,0.0,3.0,5.0,7.0,15.0,4.0,,10.0,,,90.0,43.0,7.8,15.0,0.0272764,2,,Joel Silva,,6.0,,1.0,2.0,9.0,1.0,,3.0,,2.0,1.0,1.0,3.0,,0.8907,,,1.0,,,,4.0,2.0,,,2.0,1.0619,1.0,,
12514064,away,Boavista,Miguel Reisinho,miguel-reisinho,M. Reisinho,M,7,184,1041,M,892309,EUR,923616000,F,10,10,False,31.0,25.0,2.0,1.0,0.0,15.0,16.0,10.0,15.0,7.0,,5.0,,,90.0,51.0,6.7,14.0,0.0821246,1,,,,,,,4.0,12.0,3.0,1.0,1.0,,5.0,2.0,2.0,2.0,1.0,0.2295,,,2.0,,,,4.0,1.0,1.0,,,,,,
12514064,away,Boavista,Róbert Boženík,robert-bozenik,R. Boženík,F,11,188,1028,M,912033,EUR,942883200,F,9,9,False,12.0,9.0,,,0.0,6.0,7.0,4.0,8.0,8.0,,3.0,,,90.0,36.0,6.7,14.0,0.00687831,2,,,,3.0,1.0,5.0,2.0,6.0,1.0,1.0,1.0,,,,7.0,3.0,1.0,0.0815,1.0,,,,,,2.0,1.0,,,,,,,
12514064,away,Boavista,Ibrahima Camará,ibrahima-camara,I. Camará,M,2,190,520,M,976145,EUR,917222400,M,2,2,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,15.0,8.0,6.6,1.0,0.00094388,0,,,,,,,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
12514064,away,Boavista,Marco Ribeiro,marco-ribeiro,M. Ribeiro,M,88,188,22,M,1517734,EUR,1118707200,M,88,88,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,,1.0,,,12.0,4.0,6.5,1.0,1.326e-05,0,,Marco Ribeiro,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,
12514064,away,Boavista,Augusto Dabo,dabo-augusto,A. Dabo,D,27,186,77,M,1394721,EUR,1079136000,D,25,25,True,,,,,0.0,,,,,3.0,1.0,,,,13.0,2.0,6.3,1.0,2.95e-06,0,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12514064,away,Boavista,Gonçalo Miguel,goncalo-almeida,G. Miguel,D,17,181,26,M,1517733,EUR,1052179200,D,35,35,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,1.0,,2.0,,,13.0,6.0,6.8,1.0,0.00017973,1,,Gonçalo Miguel,Cardoso de Almeida,,,,,2.0,,1.0,,,1.0,1.0,,1.0,1.0,0.1074,,,,,,,,,,,,,,,
12514064,away,Boavista,Tomé Sousa,sousa-tome,T. Sousa,G,1,190,105,M,1521209,EUR,1166227200,G,76,76,True,,,,,,,,,,,,,,,,,,,,0,,Tomé Sousa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514064,away,Boavista,Alexandre Marques,alexandre-marques,A. Marques,D,73,186,30,M,1896794,EUR,1130025600,D,73,73,True,,,,,,,,,,,,,,,,,,,,0,,Alexandre Marques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514064,away,Boavista,Tomás Silva,tomas-silva,T. Silva,D,75,175,24,M,1906695,EUR,1148515200,D,75,75,True,,,,,,,,,,,,,,,,,,,,0,,Tomás Silva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514064,away,Boavista,João Barros,joao-barros,J. Barros,F,77,184,46,M,1896795,EUR,1136851200,F,71,71,True,,,,,,,,,,,,,,,,,,,,0,,João Barros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514064,away,Boavista,Tiago Machado,machado-tiago,T. Machado,F,23,185,33,M,1494437,EUR,1080864000,F,23,23,True,,,,,,,,,,,,,,,,,,,,0,,Tiago,Machado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
