match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialWon,stat_dispossessed,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_fouls,player_sofascoreId,stat_totalCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_keyPass,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,player_firstName,player_lastName,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_hitWoodwork
10411510,home,Lazio,Mattia Zaccagni,mattia-zaccagni,M. Zaccagni,M,10,176,4751,M,293581,EUR,803260800,F,20,20,False,18.0,17.0,1.0,1.0,3.0,3.0,14.0,18.0,,4.0,,,,,,90.0,41.0,6.9,12.0,0.0849,0.0,0.0241966,2,,,3.0,7.0,1.0,2.0,,,,6.0,6.0,,1.0,1.0,,,,,3.0,,,,,1.0,,,,,1.0,,
10411510,home,Lazio,Pedro,pedro,Pedro,F,9,167,5026,M,35428,EUR,554428800,F,9,9,True,25.0,19.0,3.0,2.0,6.0,8.0,13.0,19.0,,5.0,,,,,,60.0,37.0,6.9,12.0,0.0,0.0,0.0207743,0,,,1.0,4.0,,1.0,3.0,2.0,,3.0,,,1.0,,,,,Pedro,2.0,,,1.0,,1.0,,,,,,,
10411510,home,Lazio,Luis Alberto,luis-alberto,L. Alberto,M,32,182,1864,M,111416,EUR,717638400,M,10,10,True,16.0,13.0,,,4.0,4.0,10.0,14.0,,1.0,,,,,,24.0,20.0,6.6,5.0,0.0,0.0,0.0800404,0,,,1.0,,,,,,,,,,1.0,,,,,,2.0,,,1.0,1.0,,,,,,,,
10411510,home,Lazio,Matteo Cancellieri,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,1017649,EUR,1013472000,F,11,11,True,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,3.0,,1.0,0.0,0.0,0.00010118,0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10411510,home,Lazio,Marius Adamonis,adamonis-marius,M. Adamonis,G,31,188,118,M,795811,EUR,863481600,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411510,home,Lazio,Luís Maximiano,luis-maximiano,L. Maximiano,G,81,190,768,M,845797,EUR,915494400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411510,home,Lazio,Ştefan Radu,stefan-radu,Ş. Radu,D,,183,208,,13592,EUR,530323200,D,26,26,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411510,home,Lazio,Dimitrije Kamenović,dimitrije-kamenovic,D. Kamenović,D,33,188,179,M,890910,EUR,963705600,D,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411510,home,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1766,M,965828,EUR,967507200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411510,home,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,182,1316,M,136322,EUR,760147200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411510,home,Lazio,Patric,patric,Patric,D,4,184,495,M,217784,EUR,735004800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411510,home,Lazio,Toma Bašić,toma-basic,T. Bašić,M,26,189,1423,M,798002,EUR,848880000,M,88,88,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411510,home,Lazio,Marcos Antônio,marcos-antonio,M. Antônio,M,8,166,2921,M,905453,EUR,960854400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411510,home,Lazio,Luka Romero,luka-romero,L. Romero,F,18,169,4732,M,1032022,EUR,1100736000,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,lukaromero10,,,,,,,,Luka Romero,,,,,
10411510,away,Udinese,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191,324,M,43970,EUR,667872000,G,1,1,False,34.0,27.0,17.0,10.0,22.0,26.0,5.0,8.0,,7.0,2.0,3.0,,,,90.0,42.0,7.6,7.0,0.0,0.0,0.00177519,0,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411510,away,Udinese,Rodrigo Becão,rodrigo-becao,R. Becão,D,50,191,1878,M,880207,EUR,822009600,D,50,50,False,34.0,26.0,5.0,,19.0,23.0,7.0,12.0,3.0,4.0,,,,,,63.0,51.0,6.4,12.0,0.0,0.0,0.00422427,0,,2.0,8.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,4.0,,1.0,,,1.0,,,,,,,,,
10411510,away,Udinese,Jaka Bijol,jaka-bijol,J. Bijol,D,15,192,2511,M,886930,EUR,918172800,D,29,29,False,48.0,40.0,8.0,3.0,35.0,38.0,5.0,10.0,7.0,4.0,,,,,,90.0,59.0,7.1,9.0,0.0,0.0,0.00114476,0,,,,3.0,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,
10411510,away,Udinese,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184,3369,M,913401,EUR,961804800,D,18,18,False,59.0,51.0,10.0,5.0,40.0,41.0,11.0,18.0,2.0,8.0,,,,,,90.0,70.0,7.0,9.0,0.0335,0.2016,0.0181504,1,,1.0,2.0,1.0,,,,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,
10411510,away,Udinese,Roberto Pereyra,roberto-pereyra,R. Pereyra,M,37,184,1199,M,122701,EUR,663206400,M,37,37,False,32.0,26.0,1.0,1.0,11.0,16.0,16.0,18.0,2.0,2.0,,,,,,90.0,49.0,7.0,12.0,0.0783,0.1657,0.214593,1,,,4.0,2.0,1.0,4.0,1.0,1.0,,2.0,,,,,,1.0,,,2.0,,1.0,3.0,1.0,1.0,,,,True,,1.0,
10411510,away,Udinese,Lazar Samardžić,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,M,24,24,False,23.0,18.0,6.0,4.0,9.0,10.0,10.0,15.0,2.0,4.0,,,,,,63.0,40.0,7.5,9.0,0.2348,0.0,0.0484158,3,,1.0,3.0,4.0,,1.0,2.0,1.0,,3.0,1.0,,,2.0,,2.0,2.0,lakisamar10,2.0,,,1.0,1.0,1.0,,,,,1.0,,1.0
10411510,away,Udinese,Walace,walace,Walace,M,5,188,1455,M,553686,EUR,796953600,M,11,11,False,45.0,39.0,4.0,3.0,27.0,31.0,12.0,14.0,,7.0,,,,,,90.0,61.0,7.3,9.0,0.0312,0.0,0.00411556,1,,1.0,3.0,7.0,,1.0,6.0,3.0,,1.0,1.0,,1.0,,,3.0,,,,,,,,,,,,,1.0,,
10411510,away,Udinese,Jean-Victor Makengo,jean-victor-makengo,J. Makengo,M,17,177,232,M,802138,EUR,897609600,M,6,6,False,22.0,18.0,,,11.0,14.0,8.0,9.0,,5.0,,,,,,70.0,32.0,7.0,6.0,0.0,0.0,0.0200094,0,,,2.0,5.0,,1.0,3.0,3.0,,,1.0,,2.0,,,,,,1.0,,,,1.0,1.0,,,,,,,
10411510,away,Udinese,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186,5941,M,983572,EUR,1038441600,M,13,13,False,28.0,21.0,1.0,1.0,10.0,10.0,11.0,19.0,,3.0,,,,,,83.0,60.0,6.6,16.0,0.0534,0.0,0.0144612,1,,,5.0,3.0,,6.0,,,,3.0,1.0,,1.0,1.0,,2.0,,udogiethree,1.0,,,1.0,,2.0,,,,,,,
10411510,away,Udinese,Beto,beto,Beto,F,9,194,3398,M,987489,EUR,886204800,F,9,9,False,5.0,3.0,,,2.0,3.0,1.0,2.0,1.0,1.0,,,,,,63.0,12.0,6.5,6.0,0.2402,0.0,0.0008101,1,,1.0,4.0,4.0,,1.0,1.0,,,1.0,,3.0,2.0,1.0,,,,,,,,,,,,,,,,,
10411510,away,Udinese,Gerard Deulofeu,gerard-deulofeu,G. Deulofeu,F,,174,1480,M,96372,EUR,763516800,F,10,10,False,26.0,22.0,3.0,2.0,13.0,14.0,9.0,15.0,,3.0,,,,,,90.0,43.0,7.6,10.0,0.1246,0.0,0.141067,3,,2.0,3.0,5.0,,4.0,1.0,1.0,,2.0,,,1.0,3.0,,,,,3.0,,,2.0,,4.0,,,,,,,1.0
10411510,away,Udinese,Enzo Ebosse,enzo-ebosse,E. Ebosse,D,77,185,507,M,848279,EUR,921110400,D,23,23,True,15.0,13.0,3.0,1.0,10.0,10.0,3.0,5.0,1.0,,,,,,,27.0,17.0,6.5,3.0,0.0,0.0,0.00128028,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411510,away,Udinese,Sandi Lovrić,sandi-lovric,S. Lovrić,M,4,180,807,M,575852,EUR,891043200,M,4,4,True,11.0,7.0,1.0,,2.0,4.0,5.0,7.0,,1.0,,,,,,27.0,15.0,6.8,4.0,0.0,0.0,0.0213089,0,,,1.0,2.0,,,1.0,1.0,,,1.0,,,,,2.0,1.0,,,,,1.0,,,,,,,,,
10411510,away,Udinese,Isaac Success,isaac-success,S. Isaac,F,29,182,366,M,359640,EUR,820972800,F,7,7,True,7.0,5.0,1.0,,,,5.0,7.0,1.0,2.0,,,,,,27.0,17.0,6.6,8.0,0.0,0.0,0.00337361,0,,1.0,4.0,6.0,,1.0,1.0,,,5.0,2.0,3.0,,,,,2.0,,,,,,,,,Isaac,Success,,,,
10411510,away,Udinese,Tolgay Arslan,tolgay-arslan,T. Arslan,F,30,180,393,M,71203,EUR,650764800,M,5,5,True,2.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,20.0,9.0,6.7,3.0,0.0611,0.0,0.00069391,1,,,,2.0,,,1.0,1.0,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,
10411510,away,Udinese,Kingsley Ehizibue,kingsley-ehizibue,K. Ehizibue,M,19,189,682,M,609206,EUR,801360000,D,19,19,True,2.0,,,,,1.0,,1.0,,,,,,,,11.0,4.0,6.2,2.0,0.0,0.0,0.00042549,0,,,2.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
10411510,away,Udinese,Edoardo Piana,edoardo-piana,E. Piana,G,22,197,81,M,1001017,EUR,1064793600,G,99,99,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411510,away,Udinese,Daniele Padelli,daniele-padelli,D. Padelli,G,93,191,196,M,2899,EUR,499046400,G,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411510,away,Udinese,Bram Nuytinck,bram-nuytinck,B. Nuytinck,D,17,190,135,M,70930,EUR,641779200,D,17,17,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411510,away,Udinese,Festy Ebosele,festy-ebosele,F. Ebosele,D,36,180,593,M,983059,EUR,1028246400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411510,away,Udinese,James Abankwah,james-abankwah,J. Abankwah,D,25,188,423,M,1127232,EUR,1074211200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411510,away,Udinese,Mato Jajalo,mato-jajalo,M. Jajalo,M,,180,69,M,42147,EUR,580521600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411510,away,Udinese,Ilija Nestorovski,ilija-nestorovski,I. Nestorovski,F,90,182,255,M,55314,EUR,637200000,F,30,30,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Ilija,Nestorovski,,,,
