match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_sofascoreId,stat_interceptionWon,stat_unsuccessfulTouch,stat_wonContest,stat_outfielderBlock,stat_totalOffside,stat_hitWoodwork,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_goals,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded,stat_lastManTackle
12764282,home,Qarabağ FK,Mateusz Kochalski,,,kochalski-mateusz,M. Kochalski,G,99,190.0,11043,M,851249,EUR,964483200,G,99,99,False,38.0,25.0,17.0,4.0,0.0,25.0,32.0,6.0,1.0,8.0,6.0,6.0,2.0,2.0,90.0,48.0,7.4,13.0,0.00015574,0,-0.1694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764282,home,Qarabağ FK,Marko Vešović,,,marko-vesovic,M. Vešović,D,23,180.0,1994,M,58170,EUR,683337600,D,29,29,False,18.0,13.0,3.0,,0.0,8.0,10.0,11.0,2.0,2.0,,,,,60.0,42.0,7.0,9.0,0.581298,2,,7.0,3.0,2.0,2.0,1.0,8.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,0.0896,2.0,,,,,,,,,,,,,,,,,
12764282,home,Qarabağ FK,Bahlul Mustafazada,,,bahlul-mustafazada,B. Mustafazada,D,13,190.0,6865,M,865434,EUR,857001600,D,13,13,False,41.0,38.0,4.0,2.0,0.0,27.0,27.0,14.0,2.0,1.0,,,,,90.0,48.0,6.3,4.0,0.196909,0,,11.0,,,,2.0,,2.0,,,,,,,,,1.0,,,,bahlul27,1.0,1.0,,,,,,,,,,,,,,
12764282,home,Qarabağ FK,Kevin Medina,,,kevin-medina,K. Medina,D,81,185.0,6485,M,939724,EUR,731635200,D,81,81,False,49.0,45.0,4.0,1.0,0.0,35.0,36.0,13.0,3.0,12.0,,,,,90.0,70.0,7.0,5.0,0.00434885,0,,10.0,,,1.0,2.0,2.0,11.0,1.0,,2.0,,,,6.0,2.0,1.0,,,,KMedina,3.0,1.0,2.0,1.0,,,,,,,,,,,,
12764282,home,Qarabağ FK,Toral Bayramov,,,toral-bayramov,T. Bayramov,D,27,185.0,7400,M,981246,EUR,982886400,D,27,27,False,34.0,25.0,3.0,1.0,0.0,9.0,12.0,26.0,2.0,4.0,,,,,65.0,56.0,7.0,15.0,0.375744,1,,18.0,4.0,2.0,2.0,1.0,4.0,7.0,,2.0,2.0,,,1.0,3.0,1.0,1.0,,0.0275,2.0,toralbayramov,1.0,1.0,2.0,,1.0,,,,,,,,,,,
12764282,home,Qarabağ FK,Patrick Andrade,,,patrick-andrade,P. Andrade,M,6,176.0,1612,M,789070,EUR,729216000,M,66,66,False,46.0,36.0,5.0,4.0,0.0,12.0,14.0,32.0,,3.0,,,,,61.0,60.0,7.3,12.0,0.0332184,2,,24.0,,,,2.0,4.0,6.0,3.0,,,,1.0,1.0,3.0,3.0,1.0,1.0,0.0935,,,3.0,2.0,,,,1.0,,,,,,,,,,
12764282,home,Qarabağ FK,Marko Janković,,,marko-jankovic,M. Janković,M,8,172.0,8159,M,189009,EUR,805248000,M,8,8,False,72.0,63.0,7.0,4.0,0.0,23.0,25.0,48.0,,8.0,,,,,90.0,88.0,6.8,15.0,0.147169,2,,41.0,1.0,1.0,2.0,,7.0,2.0,2.0,1.0,,,2.0,,2.0,2.0,,2.0,0.0588,,marko10j,1.0,3.0,,,,,,,,,,,,,,
12764282,home,Qarabağ FK,Oleksiy Kashchuk,,,oleksiy-kashchuk,O. Kashchuk,M,21,180.0,3346,M,880229,EUR,962236800,M,21,21,False,12.0,9.0,,,0.0,3.0,4.0,8.0,,3.0,,,,,60.0,20.0,6.3,6.0,0.00904353,2,,6.0,,,1.0,,4.0,3.0,1.0,,3.0,,2.0,,1.0,1.0,1.0,,0.1932,,,,1.0,1.0,,,,1.0,,,,,,,,,
12764282,home,Qarabağ FK,Yassine Benzia,,,yassine-benzia,Y. Benzia,M,8,181.0,9531,M,155718,EUR,778982400,M,7,7,False,41.0,35.0,1.0,,0.0,10.0,10.0,36.0,,4.0,,,,,74.0,58.0,7.5,10.0,0.28401,2,,27.0,5.0,2.0,1.0,,4.0,5.0,2.0,,,1.0,,1.0,2.0,1.0,3.0,1.0,0.1828,2.0,benzia9,1.0,1.0,,1.0,,,1.0,1.0,0.1262,,,,,,,
12764282,home,Qarabağ FK,Abdellah Zoubir,,,abdellah-zoubir,A. Zoubir,M,10,180.0,11604,M,214080,EUR,691891200,M,10,10,False,55.0,47.0,,,0.0,10.0,11.0,46.0,,4.0,,,,,90.0,68.0,7.3,12.0,0.195906,0,,38.0,2.0,1.0,2.0,,5.0,6.0,,2.0,3.0,1.0,,,3.0,1.0,1.0,,,2.0,AZ10,,,2.0,,,,,,,True,,,,,,
