match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_accurateCross,stat_aerialLost,stat_dispossessed,stat_shotOffTarget,stat_blockedScoringAttempt,captain,stat_aerialWon,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_bigChanceMissed
10438059,home,Boavista,Kenji Gorré,,,kenji-gorre,K. Gorré,M,11,177,223,M,796142,EUR,780796800,F,7,7,False,28.0,23.0,1.0,1.0,6.0,8.0,17.0,23.0,,5.0,,,,,74.0,50.0,7.9,13.0,2,3.0,7.0,7.0,,,2.0,1.0,3.0,6.0,4.0,1.0,1.0,1.0,2.0,,,2.0,,,,,,2.0,,1.0,1.0,,,
10438059,home,Boavista,Salvador Agra,,,salvador-agra,S. Agra,M,11,166,97,M,587416,EUR,689817600,F,21,21,True,4.0,3.0,1.0,,1.0,1.0,3.0,6.0,,,,,,,30.0,11.0,6.6,4.0,0,3.0,2.0,1.0,,,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,
10438059,home,Boavista,Ricardo Mangas,Ricardo,Mangas,mangas-ricardo,R. Mangas,D,91,179,1156,M,878496,EUR,890179200,D,19,19,True,4.0,3.0,,,,,3.0,4.0,,2.0,,,,,16.0,8.0,6.5,2.0,0,,3.0,2.0,1.0,1.0,,,,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,
10438059,home,Boavista,Robson,Robson,,robson,Robson,D,3,196,63,M,1067643,EUR,958867200,D,4,4,True,3.0,3.0,,,3.0,3.0,,,2.0,,,,,,15.0,6.0,6.7,,0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
10438059,home,Boavista,Ibrahima Camará,,,ibrahima-camara,I. Camará,M,2,190,520,M,976145,EUR,917222400,M,6,6,True,4.0,3.0,1.0,,,,3.0,4.0,,1.0,,,,,15.0,9.0,6.9,1.0,1,,,2.0,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,
10438059,home,Boavista,Martim Tavares,,,tavares-martim,M. Tavares,F,79,183,92,M,1136423,EUR,1068422400,F,59,59,True,5.0,3.0,,,1.0,2.0,2.0,3.0,,,,,,,15.0,6.0,6.6,2.0,0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10438059,home,Boavista,João Gonçalves,,,joao-goncalves,J. Gonçalves,G,,188,61,M,987596,EUR,974246400,G,99,99,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438059,home,Boavista,Luís Santos,,,luis-santos,L. Santos,M,17,176,37,M,1035183,EUR,948326400,F,77,77,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438059,home,Boavista,Ilija Vukotić,Ilija,Vukotić,ilija-vukotic,I. Vukotić,M,8,191,158,M,891881,EUR,915667200,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438059,home,Boavista,Masaki Watai,,,masaki-watai,M. Watai,M,11,168,73,M,926641,EUR,932256000,M,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438059,away,Paços de Ferreira,Igor Vekić,,,igor-vekic,I. Vekić,G,1,192,160,M,943735,EUR,894412800,G,98,98,False,29.0,26.0,13.0,10.0,24.0,25.0,2.0,4.0,4.0,6.0,,2.0,2.0,3.0,90.0,42.0,6.9,4.0,0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,
10438059,away,Paços de Ferreira,Juan Delgado,,,juan-delgado,J. Delgado,D,15,177,146,M,339695,EUR,731289600,D,15,15,False,48.0,36.0,4.0,,23.0,24.0,15.0,29.0,1.0,5.0,,,,,90.0,87.0,5.8,24.0,0,5.0,12.0,5.0,4.0,1.0,2.0,2.0,3.0,2.0,,3.0,2.0,,,2.0,1.0,2.0,,,,1.0,,,,,,,,
10438059,away,Paços de Ferreira,Nuno Lima,Nuno Lima,,nuno-lima,N. Lima,D,3,184,122,M,1133301,EUR,984700800,D,3,3,False,67.0,65.0,6.0,6.0,51.0,52.0,14.0,15.0,1.0,6.0,,,,,90.0,71.0,6.7,2.0,0,,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
10438059,away,Paços de Ferreira,Erick Ferigra,Erick,Ferigra,erick-ferigra,E. Ferigra,D,14,180,130,M,928766,EUR,918259200,D,23,23,False,69.0,65.0,4.0,3.0,56.0,59.0,9.0,10.0,5.0,7.0,,,,,90.0,87.0,7.5,6.0,0,,2.0,5.0,,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,
10438059,away,Paços de Ferreira,Vitorino Antunes,,,vitorino-antunes,V. Antunes,D,,175,105,M,28386,EUR,544233600,D,5,5,False,61.0,46.0,11.0,5.0,34.0,38.0,12.0,26.0,1.0,6.0,,,,,90.0,84.0,7.1,19.0,1,3.0,,3.0,,5.0,,,,,,,2.0,,,,,,1.0,,True,1.0,1.0,,,,,,,
10438059,away,Paços de Ferreira,Rui Pires,,,rui-pires,R. Pires,M,8,182,65,M,845751,EUR,890524800,M,26,26,False,46.0,37.0,4.0,2.0,29.0,35.0,8.0,11.0,,5.0,,,,,65.0,55.0,7.2,10.0,0,,1.0,5.0,,,5.0,4.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,
10438059,away,Paços de Ferreira,Nigel Thomas,,,nigel-thomas,N. Thomas,F,27,177,76,M,916952,EUR,980985600,M,7,7,False,17.0,11.0,,,6.0,9.0,6.0,11.0,,2.0,,,,,70.0,28.0,6.5,14.0,1,3.0,8.0,1.0,,,,,3.0,3.0,1.0,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,1.0,,,
10438059,away,Paços de Ferreira,Jordan Holsgrove,,,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,6,6,False,60.0,45.0,9.0,6.0,31.0,36.0,14.0,24.0,,9.0,,,,,88.0,73.0,6.4,17.0,1,,9.0,8.0,6.0,1.0,4.0,3.0,1.0,2.0,1.0,,3.0,,1.0,,,1.0,,1.0,,,,,,,,,,
10438059,away,Paços de Ferreira,Matchoi Djaló,,,matchoi-djalo,M. Djaló,M,17,175,190,M,989599,EUR,1049932800,M,16,16,False,18.0,13.0,3.0,3.0,6.0,6.0,7.0,14.0,1.0,3.0,,,,,70.0,34.0,6.6,12.0,1,2.0,2.0,4.0,,,,,1.0,2.0,2.0,2.0,2.0,,,,,2.0,1.0,,,,,,,,,,,
10438059,away,Paços de Ferreira,Uilton Silva,,,uilton-silva,U. Silva,F,,175,21,M,943391,EUR,712022400,M,9,9,False,21.0,20.0,1.0,1.0,9.0,10.0,11.0,12.0,1.0,4.0,,,,,87.0,36.0,7.0,4.0,1,1.0,3.0,6.0,,2.0,4.0,3.0,1.0,1.0,1.0,,1.0,,,,,2.0,,,,,,1.0,,,,,,1.0
10438059,away,Paços de Ferreira,N'Dri Koffi,,,ndri-koffi,N. Koffi,F,39,187,221,M,1141593,EUR,1015632000,F,19,19,False,11.0,7.0,,,5.0,7.0,2.0,4.0,,1.0,,,,,90.0,24.0,6.8,8.0,0,,3.0,5.0,1.0,,,,1.0,2.0,2.0,3.0,3.0,3.0,2.0,,,1.0,,,,,,,,,,,,
10438059,away,Paços de Ferreira,Bastien Toma,,,bastien-toma,B. Toma,M,24,172,105,M,825858,EUR,930182400,M,14,14,True,21.0,19.0,,,5.0,6.0,14.0,15.0,,1.0,,,,,25.0,26.0,6.4,4.0,0,,3.0,,,,,,3.0,,,2.0,,,,,1.0,,,,,,,,,,,,,
10438059,away,Paços de Ferreira,Kayky,Kayky,,kayky,Kayky,M,11,175,2596,M,1106151,EUR,1055203200,F,11,11,True,9.0,8.0,,,1.0,1.0,7.0,8.0,,1.0,,,,,20.0,12.0,6.3,3.0,0,,1.0,1.0,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,
10438059,away,Paços de Ferreira,Arthur Sales,Arthur,,arthur-sales,A. Sales,F,9,184,911,M,1105780,EUR,1025654400,F,13,13,True,13.0,9.0,,,5.0,6.0,4.0,7.0,,,,,,,20.0,19.0,6.3,8.0,1,,3.0,1.0,,1.0,,,2.0,1.0,,3.0,,,,,,,,1.0,,1.0,,,,,,,,
10438059,away,Paços de Ferreira,Luís Bastos,Luís Bastos,,luis-bastos,L. Bastos,D,26,175,21,M,1133298,EUR,1000598400,D,20,20,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,,10.0,4.0,6.6,,1,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,
10438059,away,Paços de Ferreira,Abbas Ibrahim,Abbas,Ibrahim,abbas-ibrahim,A. Ibrahim,M,28,171,60,M,953481,EUR,883699200,M,8,8,True,9.0,9.0,,,5.0,5.0,4.0,4.0,,1.0,,,,,11.0,10.0,6.7,,0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10438059,away,Paços de Ferreira,Ze Oliveira,,,ze-oliveira,Z. Oliveira,G,,186,10,M,855688,EUR,1018051200,G,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438059,away,Paços de Ferreira,Fernando Fonseca,,,fernando-fonseca,F. Fonseca,D,2,182,49,M,792666,EUR,858297600,D,29,29,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438059,away,Paços de Ferreira,Flávio Ramos,,,flavio-ramos,F. Ramos,D,29,191,23,M,335813,EUR,768700800,D,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438059,away,Paços de Ferreira,Mauro Couto,,,couto-mauro,M. Couto,F,78,170,360,M,1402589,EUR,1132012800,F,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
