match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,captain,stat_outfielderBlock,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_challengeLost,stat_blockedScoringAttempt,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded
12513680,home,Moreirense,Kewin,kewin,Kewin,G,1,187,111,M,865371,EUR,790992000,G,40,40,False,17.0,6.0,13.0,2.0,0.0,5.0,8.0,1.0,9.0,1.0,9.0,2.0,4.0,1.0,1.0,1.0,90.0,27.0,7.4,11.0,6.17e-05,0,0.3029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513680,home,Moreirense,Dinis Pinto,dinis-pinto,D. Pinto,D,76,178,150,M,1160980,EUR,967075200,D,76,76,False,34.0,25.0,4.0,1.0,0.0,15.0,16.0,11.0,21.0,7.0,2.0,,,,,,90.0,61.0,7.2,13.0,0.0441992,1,,Dinis Pinto,,3.0,1.0,2.0,3.0,7.0,7.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,0.0485,1.0,,,,,,,,,,,,,,,,,
12513680,home,Moreirense,Marcelo,marcelo,Marcelo,D,44,182,57,M,156318,EUR,617500800,D,44,44,False,62.0,55.0,3.0,1.0,0.0,48.0,50.0,7.0,12.0,12.0,1.0,,,,,,90.0,80.0,7.4,7.0,0.00278288,0,,,,,,2.0,4.0,3.0,5.0,,,1.0,,,1.0,1.0,,,True,2.0,1.0,,,,,,,,,,,,,,
12513680,home,Moreirense,Maracás,maracas,Maracás,D,26,184,121,M,931485,EUR,767404800,D,26,26,False,63.0,56.0,6.0,1.0,0.0,38.0,41.0,18.0,22.0,9.0,1.0,,,,,,90.0,79.0,7.5,8.0,0.013658,0,,,,,,2.0,3.0,2.0,3.0,,,2.0,,,,,,,,2.0,,1.0,,,,,,,,,,,,,
12513680,home,Moreirense,Leonardo Buta,leonardo-buta,L. Buta,D,24,182,172,M,1120038,EUR,1023235200,D,15,15,False,28.0,21.0,2.0,1.0,0.0,10.0,13.0,11.0,18.0,3.0,2.0,,,,,,70.0,41.0,6.9,11.0,0.0148165,1,,,,3.0,,,1.0,2.0,3.0,,1.0,,1.0,1.0,1.0,1.0,0.057,1.0,,,,,1.0,,,,,,,,,,,,
12513680,home,Moreirense,Rúben Ramos Ismael,ruben-ramos-ismael,Ismael,M,16,184,179,M,1469058,EUR,922320000,M,6,6,False,42.0,36.0,2.0,1.0,0.0,17.0,19.0,19.0,23.0,3.0,3.0,,,,,,70.0,49.0,6.9,7.0,0.0613714,0,,,,,,,1.0,,2.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,
12513680,home,Moreirense,Lawrence Ofori,lawrence-ofori,L. Ofori,M,80,181,149,M,892170,EUR,898992000,M,80,80,False,65.0,59.0,4.0,2.0,0.0,22.0,23.0,37.0,42.0,4.0,10.0,,,,,,90.0,75.0,7.2,7.0,0.119993,1,,,,,,3.0,,4.0,2.0,,,,1.0,1.0,1.0,,0.0126,2.0,,,,,1.0,1.0,,,,,,,,,,,
12513680,home,Moreirense,Cedric Teguia,cedric-teguia,C. Teguia,M,7,180,82,M,910033,EUR,1001894400,M,17,17,False,25.0,23.0,2.0,,0.0,7.0,7.0,19.0,24.0,1.0,4.0,,,,,,82.0,48.0,8.1,10.0,0.193728,4,,,,6.0,3.0,2.0,4.0,3.0,9.0,1.0,2.0,,2.0,,3.0,1.0,0.2094,4.0,,,,4.0,,1.0,1.0,1.0,1.0,0.0656,,,,,,,
12513680,home,Moreirense,Alan,alan,Alan,M,11,163,525,M,905455,EUR,952473600,M,11,11,False,58.0,52.0,2.0,2.0,0.0,17.0,18.0,37.0,45.0,1.0,6.0,,,,,,90.0,83.0,8.2,15.0,0.183861,4,,,,5.0,2.0,3.0,,7.0,6.0,2.0,2.0,,1.0,1.0,3.0,,0.9368,4.0,,,,2.0,,1.0,2.0,,1.0,0.8654,4.0,1.0,,,,,
12513680,home,Moreirense,Bernardo Martins,bernardo-martins,B. Martins,M,8,176,81,M,845811,EUR,881193600,M,20,20,False,21.0,19.0,1.0,1.0,0.0,8.0,9.0,11.0,14.0,,2.0,,,,,,58.0,30.0,6.9,5.0,0.0222734,2,,,,2.0,,1.0,1.0,3.0,3.0,1.0,1.0,,,,1.0,2.0,0.1193,2.0,,,,,,1.0,1.0,,,,,,,,,,
12513680,home,Moreirense,Luís Asué,luis-asue,L. Asué,F,12,186,441,M,1064103,EUR,994636800,F,9,9,False,19.0,13.0,,,0.0,1.0,1.0,12.0,18.0,,4.0,,,,,,82.0,40.0,6.3,17.0,0.0538219,6,,Luís,Asué,,,5.0,1.0,11.0,2.0,2.0,3.0,,1.0,1.0,,,0.3086,,,,,7.0,2.0,2.0,,,1.0,0.1518,2.0,,1.0,,,,
12513680,home,Moreirense,Jeremy Antonisse,jeremy-antonisse,J. Antonisse,F,7,177,139,M,1092638,EUR,1017360000,F,10,10,True,13.0,9.0,1.0,1.0,0.0,4.0,4.0,5.0,9.0,,4.0,,,,,,32.0,23.0,7.0,6.0,0.0119123,1,,Jeremy,Antonisse,,,2.0,1.0,4.0,5.0,2.0,1.0,1.0,3.0,1.0,,1.0,0.0988,1.0,,,,1.0,,,1.0,,,,,,,,,,
12513680,home,Moreirense,Godfried Frimpong,godfried-frimpong,G. Frimpong,D,21,180,173,M,931743,EUR,924652800,D,23,23,True,12.0,10.0,,,0.0,3.0,5.0,7.0,7.0,,2.0,,,,,,20.0,17.0,6.6,3.0,0.0545097,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513680,home,Moreirense,Sidnei Tavares,sidnei-tavares,S. Tavares,M,8,188,129,M,989889,EUR,1001721600,M,5,5,True,12.0,10.0,,,0.0,3.0,3.0,7.0,9.0,,,,,,,,20.0,17.0,6.6,5.0,0.00718912,1,,,,,,,,3.0,1.0,1.0,1.0,,,,1.0,2.0,0.0578,,,,,2.0,,,,,,,,,,,,,
12513680,home,Moreirense,Pedro Santos,pedro-santos,P. Santos,M,80,178,297,M,1120040,EUR,1044835200,F,21,21,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,,,8.0,6.0,6.2,3.0,0.0006249,0,,,,,,,,3.0,,2.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,,
12513680,home,Moreirense,Joel Jorquera,joel-jorquera,J. Jorquera,M,19,171,23,M,1084416,EUR,946684800,F,19,19,True,6.0,5.0,,,0.0,,,5.0,6.0,,,,,,,,8.0,9.0,6.5,3.0,0.0266909,0,,Joel,Jorquera,,,,,2.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,
12513680,home,Moreirense,Caio,caio,Caio,G,22,192,67,M,345843,EUR,661824000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513680,home,Moreirense,Gilberto Batista,batista-gilberto,G. Batista,D,66,185,135,M,1153099,EUR,1072656000,D,66,66,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513680,home,Moreirense,Michel Augusto,michel-augusto,M. Augusto,D,3,188,598,M,1411154,EUR,1053388800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513680,home,Moreirense,Yan Maranhão,yan,Y. Maranhão,F,99,183,107,M,1188685,EUR,1031875200,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,0,,Yan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
