match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_aerialLost,stat_aerialWon,stat_goals,stat_outfielderBlock,stat_keyPass,captain,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_totalOffside,stat_blockedScoringAttempt,stat_errorLeadToAShot,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed
14064490,home,Le Havre,Mory Diaw,mory-diaw,M. Diaw,G,99,197.0,3450,M,580226,EUR,740707200,G,99,99,False,21.0,18.0,8.0,5.0,0.0,16.0,17.0,2.0,4.0,2.0,15.0,1.0,1.0,2.0,1.0,1.0,90.0,39.0,6.5,4.0,0.00316343,13.691185109812,3.0,5.1228184093137,0.0387,0,-0.5385,0.07,0.0,0.19,-0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14064490,home,Le Havre,Loic Négo,loic-nego,L. Négo,D,7,179.0,819,M,54308,EUR,663897600,D,7,7,False,39.0,32.0,6.0,1.0,0.0,18.0,21.0,14.0,18.0,3.0,3.0,,,,,,90.0,61.0,6.4,10.0,0.00647684,59.909119465313,9.0,5.0824058716255,,2,,0.03,0.03,-0.13,,,,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0856,0.1007,-0.09,,,,,,,,,,,,,,,,,,,
14064490,home,Le Havre,Stephan Zagadou,stephan-zagadou,S. Zagadou,D,29,186.0,159,M,2073555,EUR,1224806400,D,29,29,False,44.0,43.0,3.0,2.0,0.0,26.0,26.0,17.0,18.0,6.0,2.0,,,,,,90.0,58.0,8.0,1.0,0.00841002,174.29949830125,22.0,64.465826747172,,1,,0.16,0.07,0.27,,Stephan Zagadou,,,4.0,4.0,,,1.0,,3.0,1.0,,,3.0,0.0722,0.2618,0.52,2.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,
14064490,home,Le Havre,Arouna Sangante,arouna-sangante,A. Sangante,D,93,189.0,741,M,1035988,EUR,1018569600,D,93,93,False,65.0,61.0,6.0,5.0,1.0,26.0,28.0,35.0,37.0,1.0,2.0,,,,,,79.0,69.0,7.8,4.0,0.096267,229.6731405901,30.0,77.309140096186,,1,,0.52,0.2,-0.12,,,,,,4.0,,,1.0,,1.0,1.0,,1.0,,0.0599,0.1889,-0.01,,2.0,,,2.0,True,24.221936784543,51.277076753275,3.0,,,,,,,,,,
14064490,home,Le Havre,Enzo Koffi,enzo-koffi,E. Koffi,F,27,,42,M,2277165,EUR,1141430400,D,27,27,False,17.0,16.0,,,0.0,11.0,11.0,5.0,6.0,5.0,1.0,,,,,,63.0,55.0,6.6,15.0,0.0743439,68.302228927386,9.0,49.049111458885,,0,,0.15,0.01,-0.16,,Enzo Koffi,,5.0,9.0,8.0,2.0,,,2.0,6.0,5.0,3.0,,2.0,,,,,1.0,,,1.0,,,,,1.0,1.0,5.0,1.0,1.0,,,,,
14064490,home,Le Havre,Simon Ebonog,ebonog-simon,S. Ebonog,M,26,180.0,152,M,1490783,EUR,1092614400,M,26,26,False,23.0,18.0,2.0,,0.0,2.0,4.0,16.0,19.0,,4.0,,,,,,89.0,38.0,6.5,10.0,0.0380588,173.96285274826,15.0,112.79322671394,,3,,-0.44,0.38,-0.04,,,,2.0,3.0,5.0,4.0,2.0,,,3.0,2.0,,,,0.1761,,-0.52,,,,,1.0,,30.721314872573,97.291101045607,4.0,,,1.0,2.0,,1.0,,,,
14064490,home,Le Havre,Lucas Gourna-Douath,lucas-gourna-douath,L. Gourna-Douath,M,19,185.0,1200,M,1012657,EUR,1060041600,M,19,19,False,42.0,38.0,2.0,1.0,0.0,23.0,23.0,15.0,19.0,,6.0,,,,,,90.0,59.0,6.8,7.0,0.0118833,221.07139131363,23.0,46.582131416334,,0,,-0.39,0.45,-0.04,,,,,7.0,7.0,1.0,,,,3.0,1.0,2.0,3.0,2.0,,,,1.0,,,2.0,1.0,,15.010442427716,32.388987053203,2.0,,3.0,1.0,1.0,,,1.0,,,
14064490,home,Le Havre,Rassoul Ndiaye,rassoul-ndiaye,R. Ndiaye,M,14,179.0,1884,M,992026,EUR,1008028800,M,14,14,False,37.0,32.0,1.0,1.0,0.0,11.0,13.0,21.0,24.0,,7.0,,,,,,90.0,51.0,6.8,11.0,0.0637171,108.46975972288,16.0,39.977276999193,,1,,0.3,0.21,-0.03,,,,1.0,4.0,2.0,1.0,,,,1.0,,2.0,1.0,1.0,0.0384,,-0.04,,,,,1.0,,12.262681616159,14.178959764383,1.0,,,2.0,,,1.0,,,,
14064490,home,Le Havre,Fodé Doucouré,fode-doucoure,F. Doucouré,M,13,172.0,1282,M,1035695,EUR,981158400,F,13,13,False,16.0,12.0,1.0,1.0,0.0,1.0,1.0,11.0,15.0,1.0,4.0,,,,,,64.0,25.0,6.7,8.0,0.171127,29.283681069509,4.0,15.919474390245,,0,,0.13,0.04,0.15,,,,1.0,2.0,2.0,,,,,2.0,1.0,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
14064490,home,Le Havre,Issa Soumaré,issa-soumare,I. Soumaré,F,45,182.0,607,M,1001458,EUR,971136000,F,45,45,False,10.0,7.0,1.0,,0.0,1.0,2.0,6.0,8.0,2.0,4.0,,,,,,90.0,27.0,7.9,9.0,0.00360142,77.650896204334,7.0,-3.3360074610581,,3,,-0.05,0.24,0.2,,,,,4.0,4.0,1.0,1.0,2.0,,,,3.0,1.0,2.0,0.2114,0.8991,0.49,,2.0,1.0,1.0,1.0,,7.6184301818692,7.7951256564599,1.0,,,2.0,1.0,,,,,,
