match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_totalClearance,stat_interceptionWon,stat_fouls,captain,stat_bigChanceMissed,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,player_lastName,stat_dispossessed,stat_goals,stat_shotOffTarget,stat_accurateCross,player_sofascoreId,stat_totalOffside,stat_penaltyFaced,stat_penaltyConceded
11067394,home,Grêmio,Luis Suárez,,luis-suarez,L. Suárez,F,9,182.0,125903,M,16943,EUR,538444800,F,9,9,False,24.0,14.0,2.0,1.0,5.0,5.0,9.0,19.0,7.0,1.0,1.0,,,,74.0,36.0,7.6,15.0,0.2577,1.0506,0.351827,3,,1.0,,2.0,3.0,,,,1.0,,,1.0,2.0,,,,1.0,,1.0,,,,2.0,,2.0,1.0,1.0,,ElPistolero,2.0,,
11067394,home,Grêmio,Bruno Alves,,bruno-alves,B. Alves,D,3,184.0,261,M,551810,EUR,671760000,D,34,34,True,14.0,13.0,3.0,3.0,8.0,8.0,5.0,6.0,1.0,,1.0,,,,29.0,16.0,6.7,1.0,0.0,0.0,0.00171712,0,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,
11067394,home,Grêmio,Cuiabano,Cuiabano,cuiabano,Cuiabano,D,6,179.0,2699,M,1160554,EUR,1045353600,D,54,54,True,2.0,1.0,,,,,1.0,3.0,2.0,,1.0,,,,16.0,7.0,6.2,4.0,0.0,0.0,6.208e-05,0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,2.0,,,,,,,
11067394,home,Grêmio,André Henrique,,andre-henrique,A. Henrique,F,77,189.0,1034,M,1463912,EUR,1008547200,F,77,77,True,5.0,4.0,,,2.0,2.0,2.0,3.0,1.0,,,,,,16.0,14.0,7.6,2.0,0.043,0.7274,0.00064458,1,,,,6.0,2.0,2.0,,,,,1.0,,1.0,,,,,,,,1.0,1.0,2.0,,1.0,1.0,,,,,,
11067394,home,Grêmio,Nathan,,nathan,Nathan,M,,177.0,486,M,358538,EUR,826675200,M,7,7,True,7.0,7.0,1.0,1.0,4.0,4.0,3.0,3.0,2.0,,2.0,,,,15.0,11.0,6.6,2.0,0.0,0.0,0.00617408,0,,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,
11067394,home,Grêmio,Lian,Lian,lian,Lian,F,12,,103,M,1495875,EUR,1127174400,F,38,38,True,2.0,2.0,,,,,2.0,2.0,,,,,,,8.0,3.0,6.5,1.0,0.0,0.0,0.00168683,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11067394,home,Grêmio,Brenno,,brenno,Brenno,G,12,188.0,501,M,914481,EUR,922924800,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067394,home,Grêmio,Gustavo Martins,Gustavo Martins,gustavo-martins,G. Martins,D,53,191.0,1207,M,1105796,EUR,1029024000,D,53,53,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067394,home,Grêmio,Zinho Hoffmann,,zinho-hoffmann,Z. Hoffmann,M,99,177.0,99,M,1385003,EUR,1052438400,M,48,48,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067394,home,Grêmio,Gustavinho,Gustavinho,gustavinho,Gustavinho,M,,174.0,84,M,1047852,EUR,1004313600,M,17,17,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067394,home,Grêmio,Lucas Milla,,lucas-milla,Lucas Milla,M,2,176.0,304,M,1176212,EUR,1043712000,M,45,45,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067394,home,Grêmio,Ronald,Ronald,ronald,Ronald,M,8,186.0,749,M,1587711,EUR,1044921600,M,35,35,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,Falkoski,,,,,,,,
11067394,home,Grêmio,Nathan Fernandes,,nathan-fernandes,N. Fernandes,F,16,178.0,1314,M,1494695,EUR,1108512000,D,32,32,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067394,away,Coritiba,Gabriel Vasconcelos,,gabriel-vasconcelos,G. Vasconcelos,G,1,193.0,501,M,147467,EUR,717552000,G,1,1,False,28.0,23.0,13.0,8.0,19.0,21.0,4.0,7.0,,,6.0,,3.0,3.0,90.0,38.0,5.6,7.0,0.0,0.0,0.00089005,0,-0.591,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,1.0,
11067394,away,Coritiba,Jean Pedroso,,jean-pedroso,Jean Pedroso,D,47,191.0,259,M,1462756,EUR,1075248000,D,47,47,False,40.0,33.0,7.0,4.0,25.0,28.0,8.0,12.0,4.0,3.0,6.0,,,,90.0,52.0,6.1,7.0,0.0389,0.0,0.00234799,1,,,,5.0,2.0,2.0,,,,,1.0,,,,1.0,2.0,1.0,,,1.0,2.0,2.0,,,,,1.0,,,,,
11067394,away,Coritiba,Benjamin Kuscevic,,benjamin-kuscevic,B. Kuscevic,D,13,185.0,1470,M,590324,EUR,830995200,D,13,13,False,35.0,29.0,5.0,1.0,23.0,25.0,6.0,10.0,6.0,,6.0,,,,90.0,53.0,6.2,7.0,0.0,0.0,0.00411045,0,,,,4.0,1.0,1.0,,1.0,,3.0,,,,,5.0,3.0,3.0,,,1.0,2.0,2.0,1.0,,,,,,,,,
11067394,away,Coritiba,Bruno Viana,,bruno-viana,B. Viana,D,30,187.0,241,M,804703,EUR,791942400,D,5,5,False,50.0,43.0,5.0,4.0,27.0,30.0,16.0,21.0,2.0,,5.0,,,,90.0,65.0,6.8,8.0,0.2464,0.0,0.00364765,1,,,1.0,6.0,,,,,,,3.0,,,,2.0,4.0,2.0,,1.0,1.0,3.0,2.0,,,,,1.0,,,,,
11067394,away,Coritiba,Andrey,,andrey,Andrey,M,5,176.0,251,M,822513,EUR,887500800,M,7,7,False,32.0,27.0,4.0,3.0,15.0,18.0,14.0,16.0,2.0,,3.0,,,,57.0,42.0,6.8,6.0,0.0,0.0,0.356623,0,,,2.0,1.0,,,,1.0,2.0,1.0,,1.0,,,1.0,3.0,1.0,,,,1.0,1.0,,,,,,2.0,,,,
11067394,away,Coritiba,Natanael,,natanael,Natanael,D,2,172.0,1029,M,1046805,EUR,1010188800,M,16,16,False,29.0,25.0,,,9.0,9.0,17.0,22.0,2.0,,6.0,,,,76.0,51.0,6.6,5.0,0.1174,0.1161,0.014353,4,,,2.0,2.0,,,1.0,,,,,,2.0,,2.0,1.0,3.0,,,,2.0,,,,,,1.0,1.0,,,,1.0
11067394,away,Coritiba,Bruno Gomes,,bruno-gomes,B. Gomes,D,15,175.0,903,M,995071,EUR,986342400,M,6,6,False,40.0,31.0,2.0,2.0,12.0,16.0,19.0,24.0,5.0,1.0,6.0,,,,90.0,57.0,6.8,13.0,0.0,0.0,0.113943,0,,,,7.0,2.0,2.0,,2.0,2.0,1.0,,,,,,2.0,3.0,,,,2.0,1.0,3.0,,1.0,,,,,,,
11067394,away,Coritiba,Marcelino Moreno,,marcelino-moreno,M. Moreno,M,10,175.0,936,M,848472,EUR,804038400,M,10,10,False,31.0,24.0,1.0,1.0,7.0,9.0,17.0,23.0,8.0,,7.0,,,,76.0,56.0,6.6,19.0,0.0718,0.1834,0.0135745,2,,1.0,1.0,8.0,11.0,6.0,,2.0,1.0,,,,2.0,,,,,,,,1.0,1.0,1.0,,3.0,,,,,,,
11067394,away,Coritiba,Jamerson,,jamerson,Jamerson,D,83,177.0,408,M,972373,EUR,905299200,M,83,83,False,31.0,24.0,,,9.0,10.0,17.0,24.0,4.0,,5.0,,,,90.0,56.0,6.7,13.0,0.0235,0.1593,0.0333015,1,,,3.0,4.0,5.0,3.0,,2.0,2.0,1.0,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,2.0,,1.0,,
11067394,away,Coritiba,Zé Roberto,,ze-roberto,Z. Roberto,F,99,184.0,348,M,842076,EUR,747964800,F,18,18,False,16.0,10.0,,,2.0,3.0,8.0,13.0,7.0,1.0,4.0,,,,57.0,30.0,6.5,11.0,0.0,0.0,0.0145785,0,,,,5.0,,,,3.0,,4.0,3.0,,,,1.0,,,,,1.0,,,2.0,,2.0,,,,,,,
11067394,away,Coritiba,Alef Manga,Alef,manga-alef,A. Manga,F,11,190.0,617,M,954719,EUR,786067200,F,11,11,False,37.0,29.0,1.0,1.0,9.0,10.0,20.0,27.0,7.0,,1.0,,,,90.0,58.0,7.1,16.0,0.4251,0.3101,0.0745052,4,,,,8.0,6.0,2.0,1.0,3.0,4.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,2.0,1.0,3.0,Manga,1.0,1.0,2.0,,,3.0,,
11067394,away,Coritiba,Matheus Bianqui,,matheus-bianqui,M. Bianqui,M,17,187.0,122,M,981746,EUR,886204800,M,17,17,True,7.0,6.0,,,2.0,2.0,4.0,5.0,4.0,1.0,3.0,,,,33.0,16.0,6.6,3.0,0.0867,0.0179,0.003225,2,,,,1.0,,,,1.0,,,,,1.0,,,2.0,2.0,,,,1.0,,,,1.0,,1.0,,,,,
11067394,away,Coritiba,Rodrigo Pinho,,rodrigo-pinho,Rodrigo Pinho,F,9,185.0,215,M,801339,EUR,675561600,F,9,9,True,6.0,4.0,1.0,,2.0,2.0,2.0,4.0,2.0,1.0,1.0,,,,33.0,11.0,6.9,3.0,0.0712,0.0,0.00321344,2,,,,3.0,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,2.0,,,,,,2.0,,,,,
11067394,away,Coritiba,Marcos Vinícius,,marcos-vinicius,M. Vinícius,D,2,175.0,102,M,942054,EUR,859334400,D,22,22,True,10.0,8.0,1.0,1.0,5.0,5.0,3.0,7.0,1.0,1.0,2.0,,,,14.0,16.0,7.1,4.0,0.0,0.0,0.209028,0,,,2.0,2.0,,,,,1.0,,,1.0,,,,,,,,,2.0,2.0,,,,,,,,,,
11067394,away,Coritiba,Gabriel Boschilia,,gabriel-boschilia,G. Boschilia,M,29,173.0,451,M,358540,EUR,825984000,M,35,35,True,7.0,7.0,,,,,7.0,8.0,1.0,,,,,,14.0,11.0,6.5,2.0,0.0,0.0,0.0119091,0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,
11067394,away,Coritiba,Luan Polli,,luan-polli,Luan Polli,G,,189.0,94,M,880117,EUR,734054400,G,27,27,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067394,away,Coritiba,Marcão,Marcão,marcao,Marcão,G,,192.0,16,M,1084326,EUR,956102400,G,12,12,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067394,away,Coritiba,Henrique,,henrique,Henrique,D,,185.0,55,,37288,EUR,529632000,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067394,away,Coritiba,Victor Luis,,victor-luis,V. Luis,D,12,180.0,1056,M,252781,EUR,740793600,D,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067394,away,Coritiba,Thiago Dombroski,Thiago Dombroski,thiago-dombroski,T. Dombroski,D,55,190.0,95,M,1134106,EUR,1024531200,D,55,55,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067394,away,Coritiba,Kaio César,Kaio César,kaio-cesar,Kaio César,M,37,168.0,5030,M,1396009,EUR,1076803200,F,37,37,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067394,away,Coritiba,Ruan Lucas de Assis,Ruan Assis,ruan-assis,Ruan Assis,F,11,183.0,80,M,1495892,EUR,1082419200,M,97,97,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067394,away,Coritiba,Wesley Pomba,Wesley,wesley-pomba,W. Pomba,F,57,175.0,41,M,1106143,EUR,1022976000,F,57,57,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
