match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalContest,stat_wonContest,stat_penaltyConceded,stat_shotOffTarget,stat_hitWoodwork,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,stat_punches,stat_bigChanceMissed,stat_penaltyWon
10389926,home,Nantes,Mostafa Mohamed,mostafa-mohamed,M. Mohamed,F,31,185,32494,M,873551,EUR,880675200,F,31,31,False,,10.0,7.0,,,3.0,3.0,4.0,7.0,4.0,1.0,,,,,90.0,26.0,7.4,8.0,0.2953,0.1978,0.102938,4,,,,5.0,4.0,6.0,,3.0,,,4.0,,1.0,,,,,,,,,2.0,,1.0,2.0,,mostafamohamed11,1.0,1.0,1.0,,,,
10389926,home,Nantes,Ignatius Ganago,ignatius-ganago,I. Ganago,F,37,176,477,M,890329,EUR,919123200,F,14,14,True,,6.0,3.0,1.0,1.0,,1.0,3.0,5.0,5.0,1.0,2.0,,,,31.0,13.0,6.5,6.0,0.0,0.0,0.00173248,0,,,,1.0,3.0,3.0,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,
10389926,home,Nantes,Dennis Appiah,dennis-appiah,D. Appiah,D,8,179,168,M,123164,EUR,708048000,D,12,12,True,,5.0,5.0,,,1.0,1.0,4.0,4.0,2.0,1.0,,,,,8.0,8.0,6.9,,0.0,0.0,0.0036502,0,,,,,1.0,1.0,,2.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10389926,home,Nantes,Samuel Moutoussamy,moutoussamy-samuel,S. Moutoussamy,M,92,178,6604,M,892624,EUR,839808000,M,8,8,True,,15.0,13.0,1.0,,6.0,6.0,7.0,9.0,1.0,,,,,,8.0,16.0,6.9,2.0,0.0,0.0,0.011358,0,,,,,1.0,,,,,,,,1.0,Samuel,Moutoussamy,,,,,,,,,,,,,1.0,,,,,,
10389926,home,Nantes,Abdoul Kader Bamba,abdoul-kader-bamba,K. Bamba,M,32,176,177,M,938270,EUR,769824000,F,55,55,True,,3.0,3.0,,,,,3.0,3.0,,1.0,,,,,2.0,4.0,,,0.0,0.0,0.00445547,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389926,home,Nantes,Rémy Descamps,remy-descamps,R. Descamps,G,40,194,488,M,788180,EUR,835660800,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389926,home,Nantes,Marcus Coco,marcus-coco,M. Coco,D,97,180,173,M,785418,EUR,835574400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389926,home,Nantes,Lohann Doucet,lohann-doucet,L. Doucet,M,15,180,176,M,1170523,EUR,1031961600,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,Lohann Doucet,,,,,,,,,,,,,,,,,,,,
10389926,away,Ajaccio,Benjamin Leroy,benjamin-leroy,B. Leroy,G,16,184,45,M,80392,EUR,607910400,G,1,1,False,,28.0,11.0,24.0,7.0,5.0,7.0,6.0,21.0,,11.0,,2.0,,3.0,90.0,37.0,6.4,17.0,0.0,0.0,0.00191392,0,-0.7835,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
10389926,away,Ajaccio,Mohamed Youssouf,mohamed-youssouf,M. Youssouf,D,20,168,49,M,38081,EUR,575337600,D,20,20,False,,34.0,20.0,14.0,3.0,11.0,13.0,10.0,24.0,8.0,2.0,,,,,90.0,57.0,6.9,16.0,0.0,0.0,0.0680202,0,,3.0,1.0,1.0,5.0,2.0,,7.0,3.0,2.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
10389926,away,Ajaccio,Oumar Gonzalez,oumar-gonzalez,O. Gonzalez,D,21,186,314,M,842744,EUR,888364800,D,25,25,False,,33.0,25.0,5.0,2.0,19.0,22.0,6.0,11.0,9.0,6.0,1.0,,,,90.0,44.0,6.8,9.0,0.0,0.0,0.00291782,0,,,,2.0,6.0,5.0,,3.0,2.0,2.0,1.0,3.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,
10389926,away,Ajaccio,Ismaël Diallo,ismael-diallo,I. Diallo,D,5,177,979,M,359208,EUR,854496000,D,3,3,False,,26.0,20.0,5.0,1.0,16.0,17.0,4.0,9.0,2.0,4.0,,,,,90.0,30.0,6.4,6.0,0.0,0.0,0.00283257,0,,,,1.0,1.0,3.0,,2.0,1.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,,,,
10389926,away,Ajaccio,Youssouf Koné,youssouf-kone,Y. Koné,D,,174,242,M,333243,EUR,804902400,D,99,99,False,,20.0,15.0,5.0,1.0,12.0,12.0,3.0,9.0,4.0,5.0,3.0,,,,90.0,35.0,6.1,7.0,0.0,0.0,0.00457132,0,,1.0,,2.0,,5.0,1.0,2.0,1.0,,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
10389926,away,Ajaccio,Riad Nouri,riad-nouri,R. Nouri,M,,178,36,M,74061,EUR,486950400,M,5,5,False,,31.0,27.0,3.0,2.0,6.0,6.0,23.0,32.0,,4.0,,,,,89.0,46.0,6.9,10.0,0.0335,0.0,0.13101,1,,7.0,2.0,1.0,,1.0,,2.0,,,1.0,1.0,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
10389926,away,Ajaccio,Vincent Marchetti,vincent-marchetti,V. Marchetti,M,4,181,112,M,795508,EUR,867974400,M,8,8,False,,38.0,34.0,1.0,1.0,14.0,15.0,20.0,24.0,7.0,7.0,3.0,,,,90.0,57.0,7.0,11.0,0.3445,0.293,0.0357406,3,,1.0,,,,4.0,1.0,1.0,2.0,1.0,2.0,,,,,,,1.0,3.0,2.0,,2.0,1.0,2.0,1.0,,,,,,,,1.0,1.0
10389926,away,Ajaccio,Mathieu Coutadeur,mathieu-coutadeur,M. Coutadeur,M,,170,9,M,16655,EUR,511660800,M,6,6,False,True,48.0,40.0,5.0,3.0,25.0,27.0,15.0,21.0,3.0,4.0,,,,,89.0,54.0,6.7,10.0,0.0,0.0,0.0075182,0,,,,2.0,2.0,2.0,,2.0,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,
10389926,away,Ajaccio,Youcef Belaïli,youcef-belaili,Y. Belaïli,M,11,178,24608,M,901827,EUR,700531200,M,92,92,False,,23.0,17.0,1.0,,7.0,7.0,11.0,18.0,10.0,4.0,2.0,,,,72.0,48.0,8.7,10.0,1.0675,0.9946,0.629828,5,,2.0,1.0,,2.0,6.0,2.0,1.0,2.0,1.0,2.0,3.0,1.0,,,1.0,1.0,1.0,5.0,4.0,,2.0,,,2.0,1.0,belaili_youcef,1.0,1.0,,,,,
10389926,away,Ajaccio,Mounaim El Idrissy,mounaim-el-idrissy,M. El Idrissy,F,9,181,188,M,960007,EUR,918604800,F,7,7,False,,16.0,12.0,,,5.0,6.0,7.0,12.0,7.0,,4.0,,,,81.0,34.0,6.5,11.0,0.09,0.0,0.0712836,2,,2.0,,13.0,3.0,22.0,1.0,1.0,,,1.0,4.0,1.0,,,,,,1.0,,,2.0,,3.0,,,,,,2.0,,,,
10389926,away,Ajaccio,Romain Hamouma,romain-hamouma,R. Hamouma,F,,178,82,,74139,EUR,543974400,F,17,17,False,,24.0,20.0,3.0,2.0,7.0,7.0,15.0,23.0,3.0,4.0,1.0,,,,72.0,41.0,7.5,13.0,0.9905,0.8015,0.127917,2,,6.0,2.0,3.0,,6.0,,,1.0,1.0,,,2.0,,,1.0,,,2.0,1.0,,,,2.0,1.0,1.0,,,,,,,,
10389926,away,Ajaccio,Cyrille Bayala,cyrille-bayala,C. Bayala,F,,181,606,M,785876,EUR,832896000,F,14,14,True,,2.0,2.0,,,,,2.0,2.0,1.0,1.0,1.0,,,,18.0,9.0,6.5,4.0,0.0,0.0,0.00049632,0,,,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
10389926,away,Ajaccio,Bevic Moussiti Oko,bevic-moussiti-oko,B. M. Oko,F,,185,59,M,806520,EUR,791251200,F,11,11,True,,6.0,2.0,,,1.0,2.0,1.0,5.0,1.0,1.0,,,,,18.0,13.0,6.1,10.0,0.0,0.0,0.00178269,0,,1.0,,3.0,1.0,7.0,,,,,2.0,1.0,,,,,,,2.0,,,,,1.0,,,,,,,,,,
10389926,away,Ajaccio,Thomas Mangani,thomas-mangani,T. Mangani,M,,183,41,M,14142,EUR,546652800,M,23,23,True,,7.0,4.0,4.0,3.0,1.0,3.0,3.0,4.0,,,,,,,9.0,8.0,6.4,3.0,0.0,0.0,0.00590659,0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389926,away,Ajaccio,Mickaël Alphonse,mickael-alphonse,M. Alphonse,D,3,182,18,M,142061,EUR,616204800,D,2,2,True,,1.0,,,,,,,1.0,,,,,,,1.0,3.0,,3.0,0.0,0.0,0.0,0,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
10389926,away,Ajaccio,Qazim Laci,qazim-laci,Q. Laci,M,20,173,1022,M,284395,EUR,822009600,M,10,10,True,,,,,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389926,away,Ajaccio,Francois-Joseph Sollacaro,francois-joseph-sollacaro,F. Sollacaro,G,,181,23,M,556980,EUR,764208000,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389926,away,Ajaccio,Kevin Spadanuda,spadanuda-kevin,K. Spadanuda,M,7,177,69,M,993155,EUR,853372800,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389926,away,Ajaccio,Yanis Cimignani,cimignani-yanis,Y. Cimignani,M,21,176,148,M,1049523,EUR,1011657600,M,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389926,away,Ajaccio,Mickaël Barreto,mickael-barreto,M. Barreto,M,4,174,23,M,143904,EUR,664156800,M,4,4,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
