match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_goalAssist,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,captain,stat_accurateCross,stat_bigChanceMissed,stat_bigChanceCreated,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_punches
10385566,home,Aston Villa,Emiliano Martínez,emiliano-martinez,E. Martínez,G,23,195.0,61053,M,EmiMartínez,158263,EUR,715392000,G,1,1,False,49.0,30.0,35.0,16.0,23.0,26.0,7.0,23.0,1.0,10.0,2.0,1.0,2.0,1.0,1.0,90.0,57.0,7.4,20.0,0.0,0.0,0.00134719,0,0.1901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385566,home,Aston Villa,Ashley Young,ashley-young,A. Young,D,15,180.0,1712,M,,10589,EUR,489715200,D,18,18,False,36.0,26.0,5.0,1.0,17.0,21.0,9.0,17.0,,3.0,,,,,,90.0,52.0,6.8,15.0,0.0469,0.0225,0.00773798,2,,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10385566,home,Aston Villa,Ezri Konsa,ezri-konsa,E. Konsa,D,4,183.0,3197,M,,827679,EUR,877564800,D,4,4,False,40.0,33.0,3.0,1.0,27.0,31.0,6.0,9.0,3.0,6.0,,,,,,90.0,46.0,6.9,7.0,0.0,0.0,0.0159385,0,,,2.0,3.0,,,,,,,,2.0,,,,2.0,1.0,,,,,,,,,,,,,,,
10385566,home,Aston Villa,Tyrone Mings,tyrone-mings,T. Mings,D,5,195.0,1992,M,,303638,EUR,731980800,D,5,5,False,38.0,28.0,11.0,4.0,22.0,25.0,6.0,13.0,6.0,4.0,,,,,,90.0,56.0,7.5,11.0,0.0,0.0,0.00764775,0,,,1.0,3.0,,,,,2.0,2.0,,,,,,,1.0,1.0,3.0,,,,,,,,,,,,,
10385566,home,Aston Villa,Álex Moreno,alex-moreno,Á. Moreno,D,24,179.0,1206,M,,294593,EUR,739497600,D,15,15,False,41.0,27.0,4.0,,19.0,26.0,8.0,20.0,1.0,5.0,,,,,,90.0,72.0,7.3,24.0,0.0,0.0,0.70811,0,,5.0,2.0,3.0,3.0,2.0,,,,,1.0,1.0,,,,1.0,,,,1.0,3.0,,,,,,,,,,,
10385566,home,Aston Villa,Leander Dendoncker,leander-dendoncker,L. Dendoncker,M,20,188.0,1679,M,,190405,EUR,797904000,M,32,32,False,36.0,35.0,,,27.0,27.0,8.0,9.0,1.0,4.0,,,,,,90.0,53.0,7.3,5.0,0.0268,0.0,0.00460372,1,,,2.0,7.0,,,,,6.0,4.0,3.0,,,,,,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,,
10385566,home,Aston Villa,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175.0,11801,M,Douglas_Luiz,867887,EUR,894672000,M,6,6,False,50.0,42.0,3.0,3.0,23.0,28.0,19.0,24.0,,4.0,,,,,,90.0,70.0,6.7,17.0,0.0,0.0,0.0493434,0,,2.0,8.0,6.0,2.0,1.0,,,2.0,1.0,3.0,2.0,,,,1.0,1.0,3.0,,,2.0,3.0,,3.0,,,,,,,,
10385566,home,Aston Villa,John McGinn,john-mcginn,J. McGinn,M,7,175.0,3895,M,,250223,EUR,782438400,M,7,7,False,25.0,18.0,1.0,,7.0,7.0,12.0,22.0,,8.0,,,,,,90.0,48.0,7.1,15.0,0.0958,0.0,0.194736,2,,4.0,7.0,10.0,5.0,2.0,,,3.0,2.0,1.0,4.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,2.0,,True,1.0,,,,,,
10385566,home,Aston Villa,Emiliano Buendía,emiliano-buendia,E. Buendía,M,10,170.0,7699,M,EM10Buendia,783126,EUR,851472000,M,10,10,False,41.0,34.0,,,13.0,14.0,21.0,27.0,,10.0,,,,,,90.0,53.0,6.7,9.0,0.2808,0.0,0.19135,1,,,7.0,5.0,,,,,2.0,1.0,2.0,3.0,4.0,,,,,,,,3.0,3.0,1.0,,,,1.0,,,,,
10385566,home,Aston Villa,Jacob Ramsey,jacob-ramsey,J. Ramsey,M,41,180.0,3186,M,,975937,EUR,991008000,M,41,41,False,26.0,25.0,2.0,2.0,13.0,13.0,12.0,13.0,,4.0,,,,,,85.0,47.0,8.6,7.0,0.5263,0.3189,0.184986,4,,,11.0,6.0,4.0,3.0,1.0,2.0,2.0,,2.0,,4.0,,,2.0,1.0,2.0,,1.0,4.0,2.0,1.0,1.0,,,,2.0,1.0,1.0,,
10385566,home,Aston Villa,Ollie Watkins,ollie-watkins,O. Watkins,F,11,179.0,19908,M,OllieWatkins,555386,EUR,820281600,F,11,11,False,13.0,11.0,1.0,1.0,3.0,3.0,9.0,11.0,1.0,,,,,,,89.0,28.0,9.0,6.0,0.9523,1.1351,0.226376,6,,1.0,7.0,3.0,,,4.0,1.0,,,2.0,2.0,1.0,,,4.0,1.0,2.0,,1.0,2.0,,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,
10385566,home,Aston Villa,Calum Chambers,calum-chambers,C. Chambers,D,12,183.0,598,M,,227942,EUR,790560000,D,16,16,True,,,,,,,,,1.0,,,,,,,10.0,1.0,6.6,,0.0,0.0,0.0,0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
10385566,home,Aston Villa,Jhon Durán,jhon-duran,J. Durán,F,10,185.0,32368,M,jaderduran9,974577,EUR,1071273600,F,22,22,True,,,,,,,,,,1.0,,,,,,1.0,2.0,,1.0,0.0,0.0,0.0,0,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10385566,home,Aston Villa,Robin Olsen,robin-olsen,R. Olsen,G,30,198.0,1289,M,,26025,EUR,631756800,G,25,25,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385566,home,Aston Villa,Viljami Sinisalo,viljami-sinisalo,V. Sinisalo,G,12,190.0,347,M,,995654,EUR,1002758400,G,38,38,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385566,home,Aston Villa,Diego Carlos,diego-carlos,D. Carlos,D,34,185.0,2746,M,,604232,EUR,732153600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385566,home,Aston Villa,Lucas Digne,lucas-digne,L. Digne,D,12,178.0,4442,M,LDigne,96538,EUR,743126400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385566,home,Aston Villa,Travis Patterson,travis-patterson,T. Patterson,D,55,,148,M,,1135879,EUR,1128556800,M,66,66,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385566,home,Aston Villa,Sebastian Revan,revan-sebastian,S. Revan,M,23,181.0,99,M,,1014459,EUR,1058140800,D,56,56,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385566,home,Aston Villa,Bertrand Traoré,bertrand-traore,B. Traoré,F,25,180.0,34194,M,bertrandtraore10,218160,EUR,810345600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385566,away,Newcastle United,Nick Pope,nick-pope,N. Pope,G,1,198.0,4628,M,npope29,162653,EUR,703641600,G,22,22,False,10.0,6.0,5.0,2.0,5.0,6.0,1.0,4.0,3.0,5.0,1.0,2.0,3.0,3.0,3.0,90.0,21.0,6.4,4.0,0.0,0.0,5.772e-05,0,-1.5235,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0
10385566,away,Newcastle United,Kieran Trippier,kieran-trippier,K. Trippier,D,2,174.0,8369,M,ktrippier2,69256,EUR,653702400,D,2,2,False,62.0,41.0,15.0,5.0,19.0,23.0,24.0,45.0,2.0,7.0,,,,,,90.0,90.0,6.8,26.0,0.0,0.0,0.270106,0,,6.0,6.0,8.0,2.0,1.0,,,5.0,5.0,,,3.0,,,1.0,2.0,,,,2.0,1.0,,,True,2.0,,,,,1.0,
