match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalContest,stat_wonContest,stat_wasFouled,stat_fouls,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_accurateCross,stat_unsuccessfulTouch,captain,stat_keyPass,stat_onTargetScoringAttempt,stat_penaltyConceded,stat_totalOffside,stat_bigChanceCreated,stat_goals,stat_goalAssist,player_sofascoreId,stat_goodHighClaim,stat_savedShotsFromInsideTheBox
10913389,home,Al-Fateh,Jacob Rinne,,,jacob-rinne,J. Rinne,G,35,188.0,92,M,289025,EUR,740534400,G,1,1,False,31.0,21.0,15.0,5.0,20.0,23.0,1.0,8.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,90.0,33.0,6.5,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913389,home,Al-Fateh,Ziyad Aljari,Ziyad Aljari,,ziyad-aljari,Z. Aljari,D,4,182.0,17,M,1049202,EUR,1005782400,D,3,3,False,30.0,23.0,1.0,1.0,13.0,17.0,10.0,14.0,2.0,,,,,,,90.0,60.0,6.5,15.0,2,1.0,2.0,2.0,5.0,4.0,1.0,2.0,2.0,4.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
10913389,home,Al-Fateh,Qasim Lajami,,,qasim-al-oujami,Q. Lajami,D,87,178.0,103,M,818668,EUR,830390400,D,87,87,False,36.0,31.0,11.0,9.0,26.0,27.0,5.0,9.0,4.0,6.0,,,,,,90.0,50.0,7.3,6.0,0,,1.0,2.0,2.0,6.0,,,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10913389,home,Al-Fateh,Fran Vélez,,,fran-velez,F. Vélez,D,,182.0,101,M,113431,EUR,677635200,D,4,4,False,37.0,29.0,5.0,2.0,20.0,28.0,9.0,9.0,5.0,7.0,,,,,,90.0,55.0,7.1,8.0,1,,1.0,3.0,3.0,10.0,1.0,,,1.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
10913389,home,Al-Fateh,Tawfiq Buhumaid,,,tawfiq-buhumaid,T. Buhumaid,D,25,179.0,6,M,871425,EUR,562464000,D,25,25,False,36.0,29.0,4.0,3.0,16.0,19.0,14.0,20.0,1.0,12.0,,,,,,90.0,68.0,7.9,13.0,0,3.0,2.0,1.0,5.0,17.0,,,,2.0,9.0,7.0,4.0,4.0,3.0,3.0,,,1.0,1.0,3.0,,,,,,,,,,,
10913389,home,Al-Fateh,Mohammed Al-Fuhaid,,,mohammed-al-fuhaid,M. Al-Fuhaid,M,28,171.0,10,M,818616,EUR,631843200,M,14,14,False,35.0,31.0,2.0,1.0,13.0,14.0,18.0,21.0,1.0,6.0,,,,,,90.0,49.0,6.6,8.0,0,,1.0,1.0,6.0,2.0,,2.0,,2.0,1.0,1.0,1.0,,,2.0,,,,,,True,1.0,,,,,,,,,
10913389,home,Al-Fateh,Mohammed Petros,,,petros,Petros,M,,182.0,273,M,552678,EUR,612403200,M,6,6,False,49.0,44.0,5.0,3.0,23.0,23.0,21.0,26.0,1.0,10.0,,,,,,90.0,66.0,7.0,6.0,2,,1.0,,4.0,6.0,1.0,1.0,1.0,3.0,3.0,1.0,,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,
10913389,home,Al-Fateh,Mourad Batna,,,batna-mourad,M. Batna,M,11,185.0,1192,M,880790,EUR,646444800,M,11,11,False,21.0,17.0,,,4.0,5.0,16.0,28.0,1.0,6.0,,,,,,90.0,60.0,7.1,21.0,4,12.0,1.0,,7.0,10.0,1.0,2.0,1.0,,,,7.0,6.0,4.0,4.0,,2.0,,3.0,4.0,,6.0,1.0,1.0,3.0,,,,,,
10913389,home,Al-Fateh,Tristan Dingomé,,,tristan-dingome,T. Dingomé,M,,174.0,26,,188269,EUR,666748800,M,91,91,False,27.0,22.0,4.0,4.0,7.0,9.0,15.0,20.0,,4.0,,,,,,75.0,42.0,7.6,8.0,2,2.0,,1.0,,7.0,,,,2.0,2.0,2.0,3.0,3.0,1.0,,,1.0,,,1.0,,1.0,1.0,,,,,,,,
10913389,home,Al-Fateh,Cristian Tello,,,cristian-tello,C. Tello,M,,178.0,644,M,114157,EUR,681868800,M,37,37,False,36.0,26.0,4.0,4.0,11.0,12.0,17.0,30.0,2.0,2.0,,,,,,90.0,62.0,8.5,18.0,7,6.0,,,2.0,4.0,1.0,1.0,2.0,,,,4.0,4.0,,,1.0,3.0,,2.0,2.0,,3.0,2.0,,,1.0,1.0,,,,
10913389,home,Al-Fateh,Firas Al-Buraikan,,,firas-al-buraikan,F. Al-Buraikan,F,9,181.0,1082,M,893307,EUR,958262400,F,9,9,False,19.0,17.0,,,5.0,5.0,12.0,15.0,2.0,1.0,,,,,,90.0,31.0,7.4,4.0,0,1.0,2.0,1.0,2.0,5.0,,,,,,,1.0,1.0,3.0,,,,,,1.0,,4.0,,,,,,1.0,,,
10913389,home,Al-Fateh,Khalid Al-Ghannam,,,khalid-al-ghannam,K. Al-Ghannam,M,17,171.0,713,M,976538,EUR,973641600,M,19,19,True,6.0,6.0,,,1.0,1.0,5.0,6.0,,1.0,,,,,,15.0,11.0,6.6,4.0,0,1.0,,,1.0,1.0,,,,,,,2.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,
10913389,home,Al-Fateh,Waled Al Enazi,,,waled-al-enazi,W. A. Enazi,G,87,191.0,13,M,818123,EUR,836611200,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913389,home,Al-Fateh,Ali Alzubaidi,,,ali-alzubaidi,A. Alzubaidi,D,2,177.0,7,M,160903,EUR,726105600,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913389,home,Al-Fateh,Mohammed Al Saeed,,,mohammed-al-saeed,M. A. Saeed,D,81,172.0,23,M,870365,EUR,847929600,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913389,home,Al-Fateh,Ahmed Al-Julaydan,,,al-julaydan-ahmed,A. Al-Jelidan,D,32,170.0,199,M,1475443,EUR,1078704000,M,42,42,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913389,home,Al-Fateh,Hussain Al Moqahwi,,,al-moqahwi-hussain,H. A. Moqahwi,M,,173.0,17,,792391,EUR,575164800,M,8,8,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913389,home,Al-Fateh,Hassan Al Salis,Hassan Al Salis,,hassan-al-salis,H. A. Salis,M,9,181.0,9,M,1066589,EUR,962755200,F,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913389,home,Al-Fateh,Nouh Al-Mousa,,,nouh-al-mousa,N. Al-Mousa,M,,175.0,17,M,818614,EUR,667267200,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913389,home,Al-Fateh,Ayman Al-Khulaif,,,ayman-al-khulaif,A. Al-Khulaif,F,7,166.0,26,M,872594,EUR,864259200,F,7,7,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10913389,away,Al Wehda,Munir El Kajoui,,,munir-mohamedi,M. El Kajoui,G,1,190.0,3804,M,141967,EUR,610761600,G,1,1,False,34.0,27.0,25.0,18.0,16.0,18.0,11.0,16.0,,7.0,,3.0,,,,90.0,43.0,6.9,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Munir,1.0,1.0
10913389,away,Al Wehda,Amiri Kurdi,,,amiri-kurdi,A. Kurdi,D,,179.0,20,M,115129,EUR,684547200,D,23,23,False,39.0,36.0,2.0,1.0,18.0,18.0,20.0,23.0,1.0,8.0,,,,,,89.0,67.0,6.6,11.0,0,2.0,,,6.0,3.0,1.0,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,2.0,,,1.0,2.0,,,1.0,,,,,,,,,
10913389,away,Al Wehda,Abdullah Al-Hafith,,,abdullah-al-hafith,A. Al-Hafith,D,17,188.0,29,M,160901,EUR,725241600,D,17,17,False,35.0,31.0,7.0,5.0,24.0,25.0,7.0,10.0,1.0,2.0,,,,,,90.0,42.0,6.6,4.0,1,,2.0,2.0,3.0,2.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
