match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_challengeLost,stat_totalContest,stat_clearanceOffLine,stat_outfielderBlock,stat_wasFouled,stat_aerialWon,stat_dispossessed,stat_interceptionWon,stat_wonContest,stat_aerialLost,stat_blockedScoringAttempt,stat_expectedGoals,stat_goalAssist,stat_bigChanceMissed,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_goodHighClaim,stat_errorLeadToAGoal
11369412,home,Barcelona,Iñaki Peña,inaki-pena,I. Peña,G,13,185,45964,M,inakipenya,794949,EUR,920332800,G,13,13,False,19.0,17.0,4.0,2.0,17.0,18.0,1.0,1.0,3.0,2.0,3.0,1.0,90.0,26.0,7.4,2.0,0.00011324,0,0.5418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369412,home,Barcelona,Jules Koundé,jules-kounde,J. Koundé,D,23,180,147044,M,JKoundé,827212,EUR,910828800,D,23,23,False,56.0,51.0,4.0,1.0,15.0,17.0,43.0,,4.0,,,,90.0,71.0,7.4,11.0,0.229769,0,,37.0,4.0,1.0,4.0,2.0,1.0,2.0,2.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11369412,home,Barcelona,Ronald Araújo,ronald-araujo,R. Araújo,D,4,191,137257,M,RAraújo,925097,EUR,920764800,D,4,4,False,53.0,51.0,3.0,2.0,31.0,32.0,21.0,4.0,,,,,90.0,64.0,7.5,3.0,0.0129479,0,,20.0,,,5.0,2.0,,1.0,,,3.0,,True,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11369412,home,Barcelona,Andreas Christensen,andreas-christensen,A. Christensen,D,15,188,56340,M,andreaschristensen3,186795,EUR,829094400,D,15,15,False,58.0,57.0,4.0,4.0,30.0,31.0,27.0,1.0,3.0,,,,90.0,64.0,7.2,2.0,0.0146749,0,,27.0,,,1.0,2.0,,,,,,1.0,,,,,,,2.0,1.0,2.0,,,,,,,,,,,,,,,,
11369412,home,Barcelona,João Cancelo,joao-cancelo,J. Cancelo,D,2,182,90478,M,JCancelo,138892,EUR,769996800,D,2,2,False,56.0,46.0,7.0,4.0,20.0,27.0,34.0,2.0,6.0,,,,90.0,77.0,7.2,15.0,0.128989,0,,28.0,5.0,2.0,5.0,5.0,,1.0,1.0,1.0,3.0,1.0,,1.0,3.0,,,,2.0,,,2.0,,,,,,,,,,,,,,,
11369412,home,Barcelona,Frenkie de Jong,frenkie-de-jong,F. de Jong,M,21,180,192664,M,Frenkie,795222,EUR,863395200,M,21,21,False,89.0,84.0,2.0,2.0,33.0,35.0,54.0,1.0,5.0,,,,90.0,104.0,7.1,9.0,0.0429253,1,,51.0,,,5.0,1.0,,,,2.0,1.0,,,1.0,3.0,,2.0,,,,3.0,1.0,1.0,1.0,0.0533,,,,,,,,,,,,
11369412,home,Barcelona,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,51151,M,IGunny,45853,EUR,656726400,M,22,22,False,100.0,89.0,6.0,5.0,32.0,35.0,68.0,,6.0,,,,90.0,113.0,8.1,17.0,0.682391,0,,57.0,3.0,,2.0,4.0,2.0,1.0,,,,3.0,,,2.0,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
11369412,home,Barcelona,Pedri,pedri,Pedri,M,8,174,636700,M,Pedri,992587,EUR,1038182400,M,8,8,False,65.0,58.0,,,17.0,20.0,45.0,,4.0,,,,89.0,73.0,7.4,9.0,0.123503,1,,41.0,,,4.0,3.0,1.0,,,2.0,2.0,3.0,,1.0,2.0,,,1.0,,,1.0,2.0,1.0,1.0,0.0371,,,,,,,,,,,,
11369412,home,Barcelona,Raphinha,raphinha,Raphinha,M,11,176,878494,M,Raphinha,831005,EUR,850521600,F,11,11,False,43.0,37.0,2.0,2.0,6.0,6.0,41.0,,5.0,,,,77.0,62.0,7.5,16.0,0.504769,2,,32.0,4.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,,2.0,,,6.0,,,1.0,,,,2.0,,,0.4017,1.0,1.0,2.0,1.0,,,,,,,,
11369412,home,Barcelona,Robert Lewandowski,robert-lewandowski,R. Lewandowski,F,9,186,575097,M,Lewa,41789,EUR,588124800,F,9,9,False,21.0,19.0,,,6.0,6.0,15.0,2.0,2.0,,,,90.0,40.0,6.0,7.0,0.101698,5,,13.0,,,7.0,7.0,,2.0,2.0,1.0,1.0,,,,6.0,,,1.0,1.0,1.0,,3.0,2.0,1.0,1.5048,,3.0,4.0,,1.0,,,,,,,
11369412,home,Barcelona,João Félix,joao-felix,J. Félix,F,79,181,127180,M,JFélix,851671,EUR,942192000,F,14,14,False,42.0,38.0,2.0,2.0,7.0,8.0,34.0,,6.0,,,,77.0,61.0,7.6,6.0,0.144113,3,,31.0,,,5.0,7.0,,1.0,,,2.0,1.0,,,2.0,,,5.0,,1.0,1.0,1.0,1.0,,0.4827,,1.0,1.0,,,2.0,1.0,0.7913,,,,
11369412,home,Barcelona,Lamine Yamal,lamine-yamal,L. Yamal,M,10,180,1693852,M,Lamiyamal,1402912,EUR,1184284800,F,27,27,True,4.0,3.0,1.0,,2.0,3.0,1.0,1.0,1.0,,,,13.0,9.0,6.8,1.0,0.00449576,1,,1.0,,,1.0,3.0,,2.0,2.0,,,,,1.0,,,,1.0,,,,,,1.0,0.071,,,,,,,,,,,,
11369412,home,Barcelona,Ferran Torres,ferran-torres,F. Torres,F,7,185,144391,M,FerranTorres,855833,EUR,951782400,F,7,7,True,7.0,6.0,,,,1.0,6.0,,1.0,,,,13.0,12.0,6.4,3.0,0.00508875,0,,6.0,,,4.0,,,,,,1.0,1.0,,,2.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,
11369412,home,Barcelona,Fermín López,fermin-lopez,F. López,M,16,176,179218,M,FermínLópez,1153270,EUR,1052611200,M,32,32,True,2.0,2.0,,,,,2.0,,,,,,1.0,5.0,,1.0,0.0124256,0,,2.0,,,,1.0,,,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,Fermín López,,,
11369412,home,Barcelona,Diego Kochen,kochen-diego,D. Kochen,G,31,188,12521,M,,1402907,EUR,1142726400,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Diego Kochen,,,
11369412,home,Barcelona,Ander Astralaga,ander-astralaga,A. Astralaga,G,13,190,10337,M,anderastralaga,1142253,EUR,1083542400,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369412,home,Barcelona,Iñigo Martínez,inigo-martinez,I. Martínez,D,26,181,62317,M,IñigoMartínez,173883,EUR,674438400,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369412,home,Barcelona,Alejandro Balde,alejandro-balde,A. Balde,D,3,175,128076,M,AlejandroBalde,997035,EUR,1066435200,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369412,home,Barcelona,Oriol Romeu,oriol-romeu,O. Romeu,M,28,182,14412,M,oriolromeu,69416,EUR,685670400,M,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369412,home,Barcelona,Sergi Roberto,sergi-roberto,S. Roberto,M,8,178,10482,M,sergiroberto,123976,EUR,697420800,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369412,away,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,oblakjan,69768,EUR,726364800,G,13,13,False,22.0,15.0,10.0,4.0,13.0,16.0,6.0,1.0,12.0,1.0,1.0,1.0,90.0,33.0,6.8,7.0,0.00056072,0,-0.2087,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11369412,away,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,nahuelmolina_35,831799,EUR,891820800,D,16,16,False,24.0,16.0,3.0,1.0,12.0,15.0,10.0,,,,,,45.0,33.0,6.1,11.0,0.00679005,1,,4.0,1.0,,2.0,2.0,,,,1.0,,,,1.0,1.0,,,2.0,,,,,,,0.0847,,,,,,1.0,,,,,,1.0
11369412,away,Atlético Madrid,Axel Witsel,axel-witsel,A. Witsel,D,20,186,9808,M,axelwitsel28,35612,EUR,600566400,D,20,20,False,41.0,40.0,,,32.0,33.0,8.0,2.0,3.0,,,,90.0,49.0,6.4,2.0,0.00200824,0,,8.0,,,3.0,4.0,,3.0,1.0,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
11369412,away,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,JoseMaGimenez13,325355,EUR,790560000,D,2,2,False,11.0,10.0,2.0,1.0,10.0,10.0,1.0,1.0,1.0,,,,45.0,16.0,6.3,2.0,0.00012538,0,,,,,2.0,,,,,,1.0,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,
11369412,away,Atlético Madrid,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184,2630,M,,353130,EUR,803433600,D,22,22,False,46.0,43.0,3.0,3.0,26.0,29.0,19.0,2.0,3.0,,,,90.0,68.0,7.4,7.0,0.055239,1,,17.0,2.0,,2.0,4.0,,3.0,2.0,2.0,,1.0,,2.0,,,2.0,1.0,,,,,,,0.0314,,,1.0,,1.0,,,,,,,
11369412,away,Atlético Madrid,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,,989113,EUR,954633600,D,25,25,False,12.0,9.0,,,4.0,4.0,8.0,,1.0,,,,45.0,19.0,6.5,6.0,0.0250459,0,,5.0,,,1.0,2.0,,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
11369412,away,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9206,M,marcosllorente,353138,EUR,791424000,M,14,14,False,42.0,38.0,1.0,1.0,19.0,20.0,26.0,1.0,3.0,,,,90.0,58.0,7.3,9.0,0.237076,0,,20.0,4.0,1.0,6.0,5.0,1.0,3.0,2.0,1.0,1.0,3.0,,2.0,1.0,,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,
11369412,away,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,Koke6,84539,EUR,694828800,M,6,6,False,32.0,23.0,2.0,2.0,16.0,19.0,13.0,,1.0,,,,66.0,36.0,6.2,10.0,0.00482915,0,,7.0,,,6.0,2.0,,1.0,,,1.0,,True,2.0,,,,,1.0,1.0,,,2.0,,,,,,,,,,,,,,
11369412,away,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180,54582,M,RodridePaul,249399,EUR,769737600,M,5,5,False,61.0,51.0,3.0,3.0,24.0,26.0,35.0,1.0,10.0,,,,90.0,73.0,7.5,12.0,0.208239,0,,27.0,,,,5.0,,3.0,1.0,,,,,,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
11369412,away,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,AGriez,85859,EUR,669513600,F,7,7,False,40.0,35.0,1.0,1.0,14.0,14.0,30.0,,5.0,,,,90.0,56.0,7.0,8.0,0.0692878,3,,22.0,4.0,1.0,2.0,3.0,,1.0,1.0,,,,,2.0,,,,2.0,,,1.0,,,2.0,0.1779,,,1.0,,2.0,,,,,,,
11369412,away,Atlético Madrid,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189,28279,M,ÁMorata,125407,EUR,719798400,F,19,19,False,16.0,13.0,,,4.0,5.0,11.0,1.0,,,,,65.0,26.0,6.5,6.0,0.024961,1,,9.0,,,2.0,2.0,,,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,,,0.1675,,1.0,,,,1.0,,0.2519,,,,
