match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_sofascoreId,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,captain,player_firstName,player_lastName,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAShot
11399380,home,FC Twente,Lars Unnerstall,lars-unnerstall,L. Unnerstall,G,1,198,265,M,94835,EUR,648432000,G,1,1,False,20.0,17.0,6.0,3.0,16.0,16.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,90.0,24.0,7.1,3.0,0.00010227,0,0.2908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399380,home,FC Twente,Joshua Brenet,joshua-brenet,J. Brenet,D,30,181,142,M,296438,EUR,764121600,D,20,20,False,66.0,54.0,7.0,3.0,26.0,31.0,29.0,37.0,7.0,,,,,87.0,91.0,8.9,15.0,0.54641,1,,1.0,2.0,1.0,3.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.249,0.3308,2.0,,,,,,,,,,,,
11399380,home,FC Twente,Mees Hilgers,mees-hilgers,M. Hilgers,D,2,185,8875,M,1014288,EUR,989712000,D,2,2,False,79.0,75.0,5.0,3.0,60.0,62.0,15.0,17.0,2.0,,,,,90.0,94.0,7.5,4.0,0.0104713,1,,,,,,2.0,1.0,6.0,,,,,,4.0,1.0,4.0,1.0,,,,0.0352,,,meeshilgerss,1.0,1.0,1.0,,,,,,,,
11399380,home,FC Twente,Robin Pröpper,robin-propper,R. Pröpper,D,3,190,269,M,196082,EUR,748742400,D,3,3,False,101.0,86.0,14.0,4.0,67.0,73.0,19.0,28.0,3.0,,,,,90.0,112.0,7.7,15.0,0.0100662,1,,,,,,5.0,,9.0,,,,1.0,,,2.0,2.0,1.0,,2.0,,0.022,0.0509,,,,,1.0,True,,,,,,,
11399380,home,FC Twente,Gijs Smal,gijs-smal,G. Smal,D,5,183,339,M,860160,EUR,872985600,D,5,5,False,61.0,50.0,8.0,4.0,26.0,32.0,25.0,33.0,9.0,,,,,70.0,72.0,7.5,14.0,0.18488,1,,1.0,4.0,1.0,,,,1.0,,,,1.0,,1.0,,1.0,,,,,0.0274,0.3201,2.0,,,,,,,,,,,,
11399380,home,FC Twente,Mathias Kjølø,mathias-kjolo,M. Kjølø,M,4,174,167,M,966546,EUR,993600000,M,4,4,False,66.0,61.0,6.0,5.0,35.0,38.0,26.0,28.0,10.0,,,,,90.0,78.0,7.3,9.0,0.0444506,1,,,,,1.0,,3.0,5.0,1.0,1.0,,,,,1.0,4.0,3.0,3.0,,1.0,0.0129,,,,,1.0,,,,,1.0,,,,
11399380,home,FC Twente,Michal Sadílek,michal-sadilek,M. Sadílek,M,23,168,329,M,825731,EUR,928108800,M,23,23,False,54.0,45.0,5.0,2.0,24.0,29.0,22.0,27.0,1.0,,,,,77.0,62.0,6.8,12.0,0.0835917,1,,,2.0,1.0,2.0,1.0,7.0,3.0,,,,,,,,,,1.0,2.0,1.0,0.0215,,2.0,,3.0,1.0,1.0,,,,1.0,,,,
11399380,home,FC Twente,Daan Rots,daan-rots,D. Rots,M,11,179,509,M,1048430,EUR,996019200,M,11,11,False,44.0,36.0,4.0,2.0,15.0,18.0,21.0,29.0,5.0,,,,,90.0,72.0,7.1,17.0,0.175319,2,,,3.0,,1.0,,9.0,6.0,7.0,4.0,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0448,,2.0,,2.0,,,,,,2.0,2.0,,,
11399380,home,FC Twente,Sem Steijn,sem-steijn,S. Steijn,M,14,173,3417,M,944467,EUR,1005523200,M,14,14,False,23.0,20.0,3.0,3.0,5.0,7.0,15.0,17.0,1.0,,,,,90.0,42.0,8.7,9.0,0.166509,8,,,1.0,,1.0,,8.0,5.0,,,,2.0,2.0,,,2.0,2.0,3.0,3.0,3.0,0.737,0.2909,3.0,,2.0,4.0,,,,,2.0,2.0,1.0,,
11399380,home,FC Twente,Michel Vlap,michel-vlap,M. Vlap,M,14,189,423,M,798181,EUR,865209600,M,18,18,False,36.0,28.0,1.0,1.0,11.0,14.0,18.0,25.0,,,,,,77.0,54.0,7.7,16.0,0.510736,3,,1.0,3.0,1.0,,1.0,4.0,4.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,2.0,1.0,,0.1675,0.121,3.0,,1.0,,,,,,3.0,2.0,,,
11399380,home,FC Twente,Ricky van Wolfswinkel,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186,794,M,35193,EUR,601862400,F,9,9,False,11.0,8.0,,,5.0,5.0,3.0,7.0,2.0,,,,,70.0,19.0,6.8,6.0,0.00711963,1,,,1.0,,2.0,,3.0,2.0,,,,,,,,2.0,1.0,1.0,,,0.1803,,,,,1.0,,,,,1.0,,,,
11399380,home,FC Twente,Myron Boadu,myron-boadu,M. Boadu,F,21,183,1727,M,856744,EUR,979430400,F,21,21,True,5.0,5.0,,,,,5.0,5.0,,,,,,20.0,10.0,6.5,3.0,0.0509511,1,,,,,,,2.0,,,,,,,1.0,,,,2.0,,,0.0456,,,,1.0,,,,,,1.0,1.0,,,
11399380,home,FC Twente,Anass Salah-Eddine,anass-salah-eddine,A. Salah-Eddine,D,2,179,6705,M,961684,EUR,1011312000,D,34,34,True,12.0,9.0,,,4.0,6.0,5.0,6.0,,,,,,20.0,17.0,6.9,3.0,0.0666856,0,,,,,,,1.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,
11399380,home,FC Twente,Naci Ünüvar,naci-unuvar,N. Ünüvar,M,9,168,1162,M,954317,EUR,1055462400,F,10,10,True,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,13.0,4.0,6.4,2.0,0.00012772,0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,
11399380,home,FC Twente,Youri Regeer,youri-regeer,Y. Regeer,M,6,177,742,M,996940,EUR,1061164800,M,8,8,True,8.0,6.0,,,3.0,5.0,3.0,3.0,2.0,,,,,13.0,12.0,6.7,3.0,0.0152911,0,,,,,,1.0,1.0,3.0,,,,,,1.0,,2.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,1.0
11399380,home,FC Twente,Alfons Sampsted,alfons-sampsted,A. Sampsted,D,2,180,197,M,842536,EUR,891820800,D,12,12,True,5.0,4.0,,,3.0,3.0,1.0,2.0,,,,,,3.0,8.0,,1.0,0.020586,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11399380,home,FC Twente,Przemysław Tytoń,przemyslaw-tyton,P. Tytoń,G,22,195,453,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399380,home,FC Twente,Issam El Maach,issam-el-maach,I. E. Maach,G,16,187,445,M,904775,EUR,949363200,G,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399380,home,FC Twente,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,120,M,974203,EUR,914976000,D,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399380,home,FC Twente,Max Bruns,max-bruns,M. Bruns,D,38,186,104,M,1091627,EUR,1036540800,M,38,38,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Max Bruns,,,,,,
11399380,home,FC Twente,Mats Rots,mats-rots,M. Rots,D,39,185,370,M,1387012,EUR,1142035200,D,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399380,home,FC Twente,Younes Taha,younes-taha,Y. Taha,M,10,176,1453,M,1146623,EUR,1038355200,F,19,19,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Younes Taha,,,,,,
11399380,home,FC Twente,Gijs Besselink,besselink-gijs,G. Besselink,M,6,180,105,M,1440801,EUR,1087344000,M,41,41,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399380,away,Go Ahead Eagles,Jeffrey de Lange,jeffrey-de-lange,J. de Lange,G,12,188,623,M,803034,EUR,891388800,G,1,1,False,44.0,29.0,22.0,7.0,25.0,27.0,4.0,17.0,6.0,1.0,3.0,1.0,1.0,90.0,53.0,6.3,16.0,0.0322336,0,-1.8863,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11399380,away,Go Ahead Eagles,Mats Deijl,mats-deijl,M. Deijl,D,20,180,337,M,794013,EUR,868924800,D,2,2,False,15.0,10.0,3.0,,7.0,8.0,4.0,8.0,3.0,,,,,70.0,24.0,6.3,6.0,0.00654511,0,,,1.0,1.0,,1.0,,5.0,,,,,,1.0,,2.0,1.0,,2.0,,,,,,,,,,,,,,,,
11399380,away,Go Ahead Eagles,Gerrit Nauber,gerrit-nauber,G. Nauber,D,3,185,79,M,133168,EUR,703123200,D,3,3,False,54.0,47.0,12.0,8.0,32.0,34.0,15.0,20.0,8.0,,,,,90.0,67.0,6.5,9.0,0.0178035,0,,,,,,1.0,3.0,2.0,1.0,,,,,4.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,
11399380,away,Go Ahead Eagles,Joris Kramer,joris-kramer,J. Kramer,D,4,190,140,M,793742,EUR,838944000,D,4,4,False,65.0,55.0,7.0,3.0,41.0,46.0,14.0,19.0,2.0,,,,,90.0,75.0,6.7,10.0,0.00612453,1,,,,,1.0,4.0,1.0,6.0,,,,,,5.0,1.0,1.0,,,1.0,,0.0632,,,,,1.0,1.0,,,,,,,,
11399380,away,Go Ahead Eagles,Bas Kuipers,bas-kuipers,B. Kuipers,D,25,180,146,M,339879,EUR,777081600,D,5,5,False,24.0,16.0,1.0,1.0,7.0,9.0,12.0,19.0,3.0,,,,,86.0,49.0,7.1,13.0,0.164145,2,,,4.0,3.0,,,1.0,4.0,1.0,1.0,,,,2.0,1.0,2.0,2.0,,1.0,,0.2287,,3.0,,,1.0,,True,,,1.0,1.0,1.0,,
11399380,away,Go Ahead Eagles,Xander Blomme,xander-blomme,X. Blomme,M,16,172,76,M,997161,EUR,1024617600,M,20,20,False,14.0,12.0,1.0,,5.0,6.0,7.0,8.0,1.0,,,,,45.0,21.0,6.6,2.0,0.00381934,0,,,,,,,2.0,3.0,,,,,,,2.0,1.0,1.0,,2.0,1.0,,,,,1.0,,,,,,,,,,
11399380,away,Go Ahead Eagles,Enric Llansana,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,21,21,False,26.0,19.0,6.0,3.0,12.0,15.0,7.0,11.0,1.0,,,,,65.0,35.0,6.5,8.0,0.0220183,0,,,,,,1.0,7.0,3.0,,,,,,,2.0,1.0,1.0,,1.0,3.0,,,,,3.0,,2.0,,,,1.0,,,,
11399380,away,Go Ahead Eagles,Evert Linthorst,evert-linthorst,E. Linthorst,M,8,187,123,M,932555,EUR,952041600,M,8,8,False,41.0,34.0,3.0,2.0,15.0,19.0,19.0,23.0,3.0,,,,,90.0,54.0,6.9,9.0,0.0298454,1,,,1.0,,1.0,,1.0,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,0.1071,,1.0,,,,2.0,,,,,1.0,,,
11399380,away,Go Ahead Eagles,Bobby Adekanye,bobby-adekanye,B. Adekanye,M,11,170,177,M,825851,EUR,918950400,F,11,11,False,15.0,10.0,1.0,,4.0,6.0,6.0,10.0,4.0,,,,,64.0,26.0,6.5,11.0,0.0161814,0,,,1.0,,1.0,1.0,3.0,3.0,3.0,2.0,,,,,,,,3.0,,1.0,,,1.0,,,,,,,,1.0,,,,
11399380,away,Go Ahead Eagles,Victor Kaj Edvardsen,victor-kaj-edvardsen,V. K. Edvardsen,F,16,185,433,M,841420,EUR,821577600,F,16,16,False,15.0,11.0,,,4.0,6.0,7.0,10.0,1.0,,,,,90.0,25.0,6.8,7.0,0.0525791,1,,,1.0,,4.0,,10.0,3.0,2.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,,2.0,0.0158,,1.0,,2.0,1.0,,,,,1.0,,,1.0,
11399380,away,Go Ahead Eagles,Willum Thor Willumsson,willum-thor-willumsson,W. T. Willumsson,M,19,193,297,M,978823,EUR,909100800,F,18,18,False,38.0,29.0,6.0,4.0,20.0,21.0,9.0,17.0,4.0,,,,,90.0,60.0,6.7,17.0,0.0096662,0,,,,,1.0,2.0,9.0,7.0,7.0,3.0,,,,1.0,2.0,2.0,1.0,1.0,,1.0,,,,,,,1.0,,,,3.0,,,1.0,
11399380,away,Go Ahead Eagles,Thibo Baeten,thibo-baeten,T. Baeten,F,23,183,162,M,964766,EUR,1023148800,F,32,32,True,11.0,8.0,,,1.0,2.0,7.0,12.0,3.0,,,,,45.0,24.0,6.8,8.0,0.016432,0,,,3.0,,1.0,,6.0,5.0,3.0,2.0,,,,,,2.0,2.0,,1.0,2.0,,,,,1.0,,,,,,1.0,,,,
11399380,away,Go Ahead Eagles,Søren Tengstedt,soren-tengstedt,S. Tengstedt,M,10,187,88,M,987647,EUR,962323200,F,7,7,True,9.0,9.0,1.0,1.0,3.0,3.0,6.0,6.0,4.0,,,,,26.0,14.0,6.6,2.0,0.0104632,2,,,,,,,3.0,1.0,2.0,,,,,,,1.0,1.0,,,,0.0461,,,,1.0,1.0,,,,,,1.0,,,
11399380,away,Go Ahead Eagles,Finn Stokkers,finn-stokkers,F. Stokkers,F,27,187,69,M,360006,EUR,829785600,F,27,27,True,5.0,4.0,,,1.0,1.0,3.0,4.0,,,,,,25.0,12.0,6.4,4.0,0.00702545,3,,,,,2.0,,4.0,,1.0,,,2.0,,,,,,1.0,,,0.1721,0.2908,,,,1.0,,,,,1.0,,1.0,1.0,
11399380,away,Go Ahead Eagles,Luca Everink,luca-everink,L. Everink,D,36,179,80,M,1014260,EUR,981676800,D,24,24,True,9.0,9.0,,,5.0,5.0,4.0,4.0,1.0,,,,,20.0,14.0,7.0,,0.0187872,0,,,,,,,,1.0,1.0,1.0,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,
11399380,away,Go Ahead Eagles,Dean James,dean-james,D. James,D,5,177,6697,M,1046722,EUR,957052800,D,15,15,True,3.0,2.0,1.0,,1.0,1.0,1.0,2.0,,,,,,8.0,4.0,6.5,2.0,0.00012425,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399380,away,Go Ahead Eagles,Erwin Mulder,erwin-mulder,E. Mulder,G,,193,46,M,19019,EUR,604886400,G,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399380,away,Go Ahead Eagles,Sven Jansen,sven-jansen,S. Jansen,G,30,192,44,M,1090199,EUR,1098403200,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sven Jansen,,,,,,
11399380,away,Go Ahead Eagles,Pim Saathof,pim-saathof,P. Saathof,D,28,186,47,M,1171238,EUR,1072569600,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
