match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_dispossessed,stat_totalClearance,stat_fouls,player_sofascoreId,stat_blockedScoringAttempt,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goalAssist,stat_bigChanceCreated,stat_outfielderBlock,stat_goals,stat_accurateCross,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_errorLeadToAGoal
10406765,home,Royal Antwerp FC,Jean Butez,jean-butez,J. Butez,G,1,188.0,1350,M,599114,EUR,802569600,G,1,1,False,True,38.0,24.0,25.0,12.0,14.0,18.0,10.0,20.0,10.0,1.0,2.0,5.0,90.0,48.0,8.1,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10406765,home,Royal Antwerp FC,Jelle Bataille,jelle-bataille,J. Bataille,D,25,175.0,224,M,889387,EUR,927158400,D,34,34,False,,46.0,40.0,3.0,1.0,19.0,19.0,21.0,28.0,10.0,,,,72.0,70.0,7.3,11.0,0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10406765,home,Royal Antwerp FC,Zeno Van Den Bosch,van-den-bosch-zeno,Z. V. D. Bosch,D,33,191.0,594,M,1103765,EUR,1057449600,D,33,33,False,,73.0,62.0,15.0,8.0,49.0,54.0,13.0,19.0,8.0,,,,90.0,80.0,7.1,12.0,0,,5.0,1.0,,,1.0,,,,,,,,1.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,,,,,,
10406765,home,Royal Antwerp FC,Willian Pacho,willian-pacho,W. Pacho,D,51,187.0,25693,M,979480,EUR,1003190400,D,51,51,False,,87.0,77.0,11.0,4.0,69.0,70.0,8.0,17.0,8.0,,,,90.0,93.0,6.9,11.0,1,,2.0,2.0,,,2.0,,,1.0,,,,,1.0,2.0,,,1.0,1.0,pachowilliam,1.0,,,,,,,,,,,
10406765,home,Royal Antwerp FC,Gastón Ávila,gaston-avila,G. Ávila,D,3,182.0,1203,M,975526,EUR,1001808000,D,22,22,False,,66.0,55.0,13.0,6.0,40.0,43.0,15.0,27.0,7.0,,,,90.0,94.0,7.3,18.0,3,4.0,3.0,7.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,,,,2.0,3.0,,,,,,1.0,1.0,1.0,,,,,,,,,
10406765,home,Royal Antwerp FC,Mandela Keita,mandela-keita,M. Keita,M,16,180.0,1237,M,1110136,EUR,1020988800,M,27,27,False,,40.0,36.0,5.0,4.0,13.0,13.0,23.0,27.0,5.0,,,,90.0,53.0,7.5,8.0,0,,3.0,7.0,2.0,2.0,,2.0,2.0,3.0,1.0,2.0,Mandela Keita,,,2.0,,1.0,1.0,3.0,,,,,1.0,1.0,,,,,,,
10406765,home,Royal Antwerp FC,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180.0,4699,M,1149127,EUR,1107734400,M,48,48,False,,49.0,45.0,5.0,3.0,28.0,29.0,17.0,20.0,4.0,,,,87.0,65.0,7.1,6.0,0,,8.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,Arthur Vermeeren,,4.0,2.0,3.0,,1.0,1.0,arthurvermeeren,,,,,,2.0,,,,,,
10406765,home,Royal Antwerp FC,Gyrano Kerk,gyrano-kerk,G. Kerk,M,7,175.0,505,M,386950,EUR,817862400,M,7,7,False,,25.0,16.0,2.0,,4.0,4.0,12.0,21.0,3.0,,,,87.0,44.0,8.7,20.0,2,,9.0,3.0,3.0,,,1.0,1.0,7.0,1.0,1.0,,,3.0,1.0,2.0,1.0,,,,,,2.0,1.0,1.0,,2.0,,,,,
10406765,home,Royal Antwerp FC,Jürgen Ekkelenkamp,jurgen-ekkelenkamp,J. Ekkelenkamp,M,32,188.0,1195,M,904887,EUR,954892800,M,24,24,False,,26.0,25.0,2.0,2.0,12.0,12.0,14.0,20.0,2.0,,,,61.0,43.0,9.4,8.0,3,6.0,2.0,2.0,,,,1.0,1.0,1.0,,2.0,,,1.0,1.0,,1.0,,,,1.0,,2.0,,,,2.0,1.0,,,,
10406765,home,Royal Antwerp FC,Arbnor Muja,arbnor-muja,A. Muja,M,7,179.0,523,M,890695,EUR,912297600,M,11,11,False,,29.0,26.0,1.0,1.0,9.0,9.0,17.0,21.0,5.0,,,,72.0,43.0,6.9,13.0,1,1.0,2.0,2.0,1.0,1.0,,1.0,1.0,3.0,,,Arbnor,Muja,,,,1.0,,1.0,,,,1.0,,,,,,,,,
