match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_duelLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_sofascoreId,stat_aerialLost,stat_unsuccessfulTouch,stat_outfielderBlock,stat_dispossessed,captain,stat_accurateCross,stat_totalOffside,stat_challengeLost,stat_shotOffTarget,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_errorLeadToAShot
14572652,home,GNK Dinamo Zagreb,Ivan Nevistić,,,ivan-nevistic,I. Nevistić,G,33,195,929,M,357582,EUR,901843200,G,33,33,False,29.0,13.0,21.0,5.0,0.0,8.0,10.0,5.0,19.0,1.0,1.0,3.0,9.0,1.0,2.0,3.0,3.0,90.0,36.0,6.0,16.0,0.00058395,-0.0002,0,-0.8509,0.01,-0.01,-0.08,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572652,home,GNK Dinamo Zagreb,Moris Valinčić,,,moris-valincic,M. Valinčić,D,25,180,817,M,1086358,EUR,1037491200,D,25,25,False,30.0,24.0,4.0,1.0,0.0,11.0,12.0,13.0,18.0,,7.0,5.0,5.0,,,,,90.0,60.0,7.3,13.0,0.0910502,,1,,0.15,0.44,-0.01,,3.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,0.0291,2.0,-0.16,,,,,,,,,,,,,,,
14572652,home,GNK Dinamo Zagreb,Sergi Domínguez,Sergi Domínguez,,sergi-dominguez,S. Domínguez,D,36,191,6129,M,1153335,EUR,1112313600,D,36,36,False,37.0,28.0,4.0,2.0,0.0,17.0,19.0,11.0,18.0,2.0,4.0,3.0,4.0,,,,,90.0,46.0,6.7,10.0,0.00733812,,0,,0.17,0.05,-0.08,,,3.0,,,,,2.0,2.0,,1.0,,1.0,,sergidominguez_,2.0,1.0,,,,,,,,,,,,
14572652,home,GNK Dinamo Zagreb,Scott McKenna,,,scott-mckenna,S. McKenna,D,26,188,986,M,358108,EUR,847756800,D,26,26,False,36.0,33.0,1.0,1.0,0.0,22.0,24.0,11.0,12.0,4.0,4.0,11.0,1.0,,,,,90.0,49.0,7.0,3.0,0.00235267,,0,,0.06,0.06,0.3,,,2.0,,,,,,,,1.0,,,,,2.0,,1.0,,,,,,,,,,,
14572652,home,GNK Dinamo Zagreb,Bruno Goda,,,bruno-goda,B. Goda,D,3,182,547,M,855908,EUR,892771200,D,3,3,False,44.0,34.0,6.0,2.0,0.0,15.0,19.0,19.0,25.0,1.0,10.0,6.0,9.0,,,,,90.0,84.0,7.3,18.0,0.0106834,,0,,0.19,0.29,0.17,,4.0,3.0,1.0,1.0,,3.0,7.0,3.0,1.0,,,,,,1.0,2.0,,2.0,,,,,,,,,,
14572652,home,GNK Dinamo Zagreb,Josip Mišić,,,josip-misic,J. Mišić,M,27,187,1002,M,243713,EUR,772761600,M,27,27,False,48.0,43.0,11.0,11.0,0.0,22.0,22.0,21.0,26.0,2.0,6.0,2.0,5.0,,,,,90.0,57.0,7.7,7.0,0.00995419,,0,,0.18,0.08,0.19,,,,1.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,2.0,,,True,,,,,,,,,
14572652,home,GNK Dinamo Zagreb,Mateo Lisica,,,mateo-lisica,M. Lisica,M,21,178,796,M,1034543,EUR,1057708800,M,21,21,False,16.0,12.0,,,0.0,5.0,5.0,7.0,11.0,,5.0,,2.0,,,,,75.0,30.0,6.8,11.0,0.0669743,,0,,-0.03,0.31,-0.02,,6.0,2.0,2.0,1.0,,,4.0,2.0,,1.0,,1.0,,,,2.0,,,,2.0,1.0,,,,,,,
14572652,home,GNK Dinamo Zagreb,Dejan Ljubičić,,,dejan-ljubicic,D. Ljubičić,M,21,186,824,M,869883,EUR,876268800,M,77,77,False,22.0,19.0,,,0.0,1.0,3.0,18.0,19.0,1.0,2.0,,2.0,,,,,75.0,31.0,6.7,3.0,0.0356847,,2,,0.15,0.28,-0.08,,,1.0,,,,,1.0,1.0,,,0.1034,,-0.51,,,,,,,,,1.0,2.0,,,,,
14572652,home,GNK Dinamo Zagreb,Miha Zajc,,,miha-zajc,M. Zajc,M,8,180,1173,M,139256,EUR,773020800,M,8,8,False,46.0,37.0,5.0,2.0,0.0,13.0,14.0,24.0,32.0,,2.0,,4.0,,,,,89.0,64.0,6.5,17.0,0.078962,,2,,0.17,0.16,-0.06,,3.0,4.0,2.0,,1.0,,2.0,2.0,,,0.2249,3.0,-0.07,,,3.0,,1.0,,2.0,,1.0,1.0,,,,,
14572652,home,GNK Dinamo Zagreb,Arber Hoxha,,,arber-hoxha,A. Hoxha,M,11,185,1846,M,890663,EUR,907632000,M,11,11,False,28.0,21.0,1.0,,1.0,4.0,5.0,17.0,23.0,1.0,9.0,,5.0,,,,,89.0,50.0,8.1,18.0,0.744492,,1,,0.8,0.41,-0.04,,2.0,5.0,8.0,5.0,,1.0,1.0,1.0,2.0,1.0,0.037,1.0,-0.14,,,5.0,,1.0,,,,,1.0,1.0,,,,
