match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalOffside,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_totalClearance,stat_fouls,stat_wasFouled,stat_accurateCross,stat_totalContest,stat_shotOffTarget,stat_dispossessed,stat_goalAssist,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_wonContest,stat_bigChanceCreated,captain,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_outfielderBlock
11453162,home,Al-Nassr,Meshari Fahad Al-Nemer,,,meshari-fahad-al-nemer,M. F. Al-Nemer,F,75,180,439,M,,1474690,EUR,1060041600,F,30,30,True,1.0,1.0,,,,,1.0,,,,,11.0,4.0,6.8,1.0,1,1.0,1.0,,2.0,,,,,,,1.0,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,
11453162,home,Al-Nassr,Raghed Al-Najjar,,,raghid-najjar,R. Al-Najjar,G,36,188,830,M,,925920,EUR,843177600,G,36,36,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453162,home,Al-Nassr,Awad Aman,Awad Aman,,awad-aman,A. Aman,D,70,170,549,M,,1653551,EUR,1105833600,D,49,49,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453162,home,Al-Nassr,Mohammed Qassem,,,mohammed-qassem,M. Qassem,D,24,176,146,M,,540426,EUR,790473600,D,24,24,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453162,home,Al-Nassr,Abdulaziz Al-Aliwa,,,abdulaziz-al-aliwa,A. Al-Aliwa,M,46,182,344,M,,1067777,EUR,1076457600,M,46,46,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453162,away,Al Wehda,Munir El Kajoui,,,munir-mohamedi,M. El Kajoui,G,1,190,3804,M,Munir,141967,EUR,610761600,G,1,1,False,26.0,16.0,17.0,7.0,12.0,14.0,6.0,,,,,90.0,30.0,5.1,10.0,0,4.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,
11453162,away,Al Wehda,Vito van Crooij,,,vito-van-crooij,V. van Crooij,M,32,172,214,M,,385708,EUR,822873600,D,7,7,False,20.0,20.0,,,10.0,10.0,3.0,,,,,76.0,31.0,5.8,3.0,0,10.0,10.0,,3.0,1.0,2.0,1.0,1.0,1.0,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,
11453162,away,Al Wehda,Abdullah Al-Hafith,,,abdullah-al-hafith,A. Al-Hafith,D,17,188,29,M,,160901,EUR,725241600,D,17,17,False,29.0,25.0,3.0,2.0,19.0,22.0,1.0,,,,,90.0,41.0,6.1,4.0,0,6.0,7.0,,,3.0,,3.0,2.0,1.0,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,
11453162,away,Al Wehda,Ali Makki,Ali Makki,,ali-makki,A. Makki,D,5,174,20,M,,1399144,EUR,924566400,D,22,22,False,35.0,33.0,4.0,3.0,24.0,25.0,7.0,,,,,90.0,48.0,6.1,3.0,0,9.0,10.0,,1.0,4.0,,,2.0,,,,1.0,1.0,5.0,,,,1.0,,,,,,,,1.0,,,,,,,1.0
11453162,away,Al Wehda,Islam Ahmed Hawsawi,Hawsawi Islam Ahmed,,islam-ahmed-hawsawi,I. A. Hawsawi,D,27,170,30,M,,1106232,EUR,1009411200,D,27,27,False,24.0,20.0,1.0,,10.0,11.0,4.0,2.0,,,,90.0,51.0,5.3,11.0,0,11.0,14.0,1.0,6.0,1.0,1.0,,,,,2.0,1.0,,,,1.0,1.0,2.0,,2.0,,,,,,,,,,,,,
11453162,away,Al Wehda,Waleed Bakshween,,,waleed-bakshween,W. Bakshween,M,,176,23,M,,911303,EUR,626832000,M,4,4,False,38.0,35.0,3.0,2.0,19.0,20.0,4.0,,,,,81.0,50.0,6.6,5.0,0,16.0,18.0,,4.0,3.0,2.0,1.0,2.0,1.0,,2.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,True,,,,,
11453162,away,Al Wehda,Fayçal Fajr,,,faycal-fajr,F. Fajr,M,76,178,1037,M,,143786,EUR,586396800,M,76,76,False,55.0,49.0,8.0,7.0,25.0,27.0,4.0,1.0,,,,90.0,66.0,6.8,10.0,0,26.0,33.0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,,2.0,,,,3.0,,2.0,,,,,,,,,,1.0,,,,,,
11453162,away,Al Wehda,Abdulaziz Noor,Abdulaziz Noor,,abdulaziz-noor,A. Noor,M,24,173,80,M,,1085115,EUR,916617600,M,24,24,False,12.0,5.0,,,1.0,3.0,2.0,,,,,45.0,24.0,6.4,9.0,3,4.0,9.0,,4.0,3.0,,,1.0,1.0,,1.0,2.0,,,,,,3.0,2.0,1.0,,1.0,,1.0,,2.0,,,1.0,,,,
11453162,away,Al Wehda,Anselmo,,,anselmo,Anselmo,M,87,182,171,M,,256671,EUR,603936000,M,87,87,False,26.0,22.0,3.0,1.0,6.0,6.0,4.0,4.0,,,,76.0,41.0,6.5,10.0,2,17.0,21.0,1.0,3.0,5.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0,2.0,1.0,3.0,2.0,,,,,,,2.0,1.0,,,,,,
11453162,away,Al Wehda,Hussain Ahmed Al Issa,,,hussain-ahmed-al-issa,H. A. A. Issa,M,20,173,18,M,,989764,EUR,978048000,M,28,28,False,9.0,8.0,1.0,1.0,2.0,3.0,2.0,4.0,,,,45.0,20.0,6.2,7.0,0,6.0,6.0,,2.0,1.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,
11453162,away,Al Wehda,Odion Ighalo,,,odion-ighalo,O. Ighalo,F,,183,2180,M,,29774,EUR,613958400,F,9,9,False,15.0,14.0,,,9.0,9.0,1.0,1.0,,,,90.0,23.0,6.8,4.0,2,5.0,6.0,,1.0,2.0,,1.0,,,1.0,,,1.0,,,1.0,,1.0,2.0,,,1.0,,,,,,,,,,,
11453162,away,Al Wehda,Abdullah Bukhari,,,abdullah-bukhari,A. Bukhari,D,3,177,10,M,,832637,EUR,774489600,D,3,3,True,21.0,17.0,4.0,3.0,16.0,18.0,,,,,,45.0,25.0,6.4,4.0,0,1.0,3.0,,,2.0,,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,
11453162,away,Al Wehda,Hazzaa Al-Ghamdi,Hazzaa Ahmed Al-Ghamdi,,hazzaa-al-ghamdi,H. Al-Ghamdi,F,90,174,33,M,,1095802,EUR,979171200,M,90,90,True,10.0,9.0,,,4.0,4.0,2.0,1.0,,,,45.0,19.0,6.2,8.0,0,5.0,9.0,3.0,4.0,2.0,,,1.0,1.0,3.0,,2.0,,,1.0,,,2.0,,,,,,,,1.0,,,,,,,
11453162,away,Al Wehda,Ala'a Al-Hejji,,,alaa-al-hejji,A. Al-Hejji,M,18,173,32,M,,826242,EUR,817948800,M,88,88,True,9.0,7.0,1.0,1.0,4.0,6.0,,,,,,14.0,10.0,6.4,2.0,0,3.0,3.0,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11453162,away,Al Wehda,Yahya Naji,,,yahya-naji,Y. Naji,F,80,170,27,M,,984587,EUR,920332800,F,80,80,True,3.0,1.0,,,,,1.0,1.0,,,,14.0,7.0,6.3,5.0,0,1.0,3.0,,2.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,
11453162,away,Al Wehda,Nawaf Alazizi,,,nawaf-al-azizi,N. Alazizi,M,,170,7,M,,979394,EUR,934243200,M,16,16,True,5.0,3.0,1.0,,1.0,1.0,,1.0,,,,9.0,8.0,6.4,3.0,0,2.0,4.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11453162,away,Al Wehda,Abdulquddus Atiah,,,abdulquddus-atiah,A. Atiah,G,13,183,100,M,,925459,EUR,857174400,G,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453162,away,Al Wehda,Naif Kariri,,,kireiri-naif,N. Kariri,D,38,164,10,M,,948907,EUR,892684800,D,38,38,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453162,away,Al Wehda,Mohammed Al-Qarni,,,mohammed-al-qarni,M. Al-Qarni,M,,174,4,M,,148870,EUR,627868800,M,8,8,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453162,away,Al Wehda,Jaber Assiri,,,jaber-assiri,J. Assiri,F,20,178,4,M,,920524,EUR,875059200,F,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
