match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_hitWoodwork,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,captain,stat_totalClearance,player_firstName,player_lastName,stat_aerialLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_unsuccessfulTouch,stat_keyPass,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_goals,stat_punches,stat_errorLeadToAShot,stat_totalOffside
12514127,home,Famalicão,Lazar Carević,lazar-carevic,L. Carević,G,25,195,237,M,886204,EUR,921542400,G,25,25,False,38.0,25.0,21.0,8.0,0.0,21.0,23.0,4.0,15.0,8.0,1.0,1.0,3.0,90.0,44.0,7.2,13.0,0.00061981,0,0.1862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514127,home,Famalicão,Rodrigo Pinheiro,pinheiro-rodrigo,R. Pinheiro,D,17,181,262,M,991924,EUR,1030492800,D,17,17,False,39.0,30.0,2.0,1.0,0.0,11.0,11.0,19.0,31.0,4.0,,,,90.0,70.0,7.9,13.0,0.0316348,1,,3.0,2.0,4.0,11.0,1.0,1.0,1.0,3.0,7.0,5.0,2.0,3.0,0.0282,,,,,,,,,,,,,,,,,,,,,,
12514127,home,Famalicão,Enea Mihaj,enea-mihaj,E. Mihaj,D,4,186,414,M,850828,EUR,899596800,D,4,4,False,53.0,49.0,2.0,2.0,0.0,40.0,41.0,9.0,12.0,6.0,,,,90.0,59.0,7.2,4.0,0.00329877,0,,,2.0,3.0,4.0,,,,1.0,1.0,1.0,1.0,3.0,,True,3.0,,,,,,,,,,,,,,,,,,,,
12514127,home,Famalicão,Justin De Haas,justin-de-haas,J. De Haas,D,16,192,307,M,876255,EUR,949363200,D,16,16,False,60.0,53.0,8.0,5.0,0.0,41.0,42.0,12.0,18.0,5.0,,,,90.0,76.0,8.1,7.0,0.00433055,2,,,2.0,3.0,5.0,,,,,2.0,1.0,1.0,1.0,0.2034,,8.0,,,2.0,1.0,2.0,1.0,2.0,0.2246,,,,,,,,,,,,
12514127,home,Famalicão,Rafa Soares,rafa-soares,R. Soares,D,5,177,195,M,190137,EUR,799977600,D,5,5,False,34.0,23.0,6.0,,1.0,7.0,12.0,19.0,30.0,3.0,,,,90.0,50.0,7.6,17.0,0.346884,0,,8.0,1.0,4.0,1.0,,,,1.0,,,,2.0,,,1.0,,,,,,,,,3.0,2.0,1.0,1.0,5.0,,,,,,,
12514127,home,Famalicão,Gustavo Sá,gustavo-sa,G. Sá,M,20,186,1268,M,1563665,EUR,1100131200,M,20,20,False,35.0,25.0,3.0,3.0,0.0,6.0,6.0,19.0,31.0,3.0,,,,86.0,56.0,6.6,17.0,0.0854836,5,,2.0,2.0,9.0,6.0,1.0,2.0,,,1.0,1.0,2.0,4.0,0.2912,,,,,1.0,,1.0,,,0.2174,,1.0,,1.0,1.0,4.0,1.0,2.0,,,,
12514127,home,Famalicão,Tom Van De Looi,tom-van-de-looi,T. V. D. Looi,M,6,186,105,M,836676,EUR,930873600,M,6,6,False,63.0,55.0,9.0,7.0,0.0,31.0,32.0,24.0,33.0,5.0,,,,90.0,73.0,7.1,11.0,0.0123627,0,,2.0,,3.0,2.0,,,,1.0,2.0,2.0,,1.0,,,3.0,,,1.0,,,,,,,1.0,,1.0,,,,,,,,
12514127,home,Famalicão,Mathias De Amorim,de-amorim-mathias,M. D. Amorim,M,14,178,237,M,1511656,EUR,1102636800,M,14,14,False,34.0,31.0,,,0.0,17.0,19.0,14.0,15.0,6.0,,,,66.0,53.0,7.0,8.0,0.199842,0,,,,6.0,4.0,1.0,,,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,2.0,,1.0,1.0,4.0,1.0,,,,,
12514127,home,Famalicão,Sorriso,sorriso,Sorriso,M,7,175,556,M,1105595,EUR,982886400,F,7,7,False,38.0,33.0,4.0,2.0,0.0,7.0,8.0,27.0,35.0,6.0,,,,86.0,61.0,8.0,17.0,0.117622,2,,5.0,,6.0,3.0,1.0,,,1.0,1.0,1.0,,1.0,0.7165,,,Sorriso,,2.0,,2.0,,1.0,0.8444,1.0,,,5.0,3.0,4.0,2.0,,1.0,,,
12514127,home,Famalicão,Václav Sejk,vaclav-sejk,V. Sejk,F,10,180,268,M,983068,EUR,1021680000,F,29,29,False,16.0,11.0,,,0.0,5.0,5.0,6.0,11.0,,,,,66.0,23.0,6.6,7.0,0.00254944,0,,,2.0,6.0,3.0,1.0,,,,1.0,1.0,,3.0,,,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,
12514127,home,Famalicão,Óscar Aranda,oscar-aranda,Ó. Aranda,F,11,178,568,M,984626,EUR,1020038400,F,11,11,False,35.0,29.0,1.0,,0.0,9.0,11.0,20.0,25.0,9.0,,,,77.0,54.0,7.5,11.0,0.0891687,3,,1.0,,3.0,7.0,,1.0,,,,,2.0,,0.2022,,,,,,,1.0,,,0.1768,,1.0,,2.0,1.0,7.0,5.0,1.0,,,,
12514127,home,Famalicão,Mirko Topić,mirko-topic,M. Topić,M,22,190,486,M,980797,EUR,981331200,M,8,8,True,13.0,11.0,1.0,1.0,0.0,3.0,4.0,8.0,9.0,3.0,,,,24.0,18.0,7.2,2.0,0.00862457,1,,,2.0,1.0,2.0,,1.0,1.0,2.0,,,,1.0,0.0439,,1.0,,,,,,,,,,,,,1.0,,,,,,,
12514127,home,Famalicão,Simon Elisor,elisor-simon,S. Elisor,F,12,186,169,M,1049526,EUR,932515200,F,12,12,True,7.0,6.0,,,0.0,1.0,2.0,5.0,6.0,2.0,,,,24.0,12.0,6.8,4.0,0.0505476,0,,1.0,1.0,2.0,3.0,,,,,,,2.0,1.0,,,,,,,,,,,,,1.0,,2.0,,,,,,,,
12514127,home,Famalicão,Rochinha,rochinha,Rochinha,M,10,169,158,M,352874,EUR,799459200,F,10,10,True,3.0,1.0,,,0.0,,,1.0,3.0,1.0,,,,13.0,11.0,6.4,5.0,0.00101289,1,,,,4.0,1.0,1.0,1.0,,1.0,,,1.0,2.0,0.04,,,,,,,,,,,,,,1.0,,1.0,,,,,,
12514127,home,Famalicão,Samuel Lobato,samuel-lobato,S. Lobato,M,8,183,41,M,1087360,EUR,1003449600,M,88,88,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,8.0,2.0,6.7,1.0,3.36e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514127,home,Famalicão,Gil Dias,gil-dias,Gil,M,23,186,342,M,583838,EUR,843868800,F,23,23,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,1.0,,,,8.0,3.0,6.5,1.0,0.0004083,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
