match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_firstName,player_lastName,stat_aerialWon,stat_shotOffTarget,stat_fouls,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_errorLeadToAGoal,stat_accurateCross,stat_onTargetScoringAttempt,stat_dispossessed,stat_goals,stat_penaltyWon,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAShot,stat_penaltyConceded
12624961,home,Damac FC,Florin Niță,florin-nita,F. Niță,G,185.0,1579,M,83551,EUR,552268800,G,1,1,False,40.0,25.0,23.0,8.0,0.0,20.0,24.0,5.0,16.0,1.0,2.0,7.0,1.0,3.0,3.0,2.0,90.0,51.0,6.9,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624961,home,Damac FC,Ramzi Sawlan,sawlan-ramzi,R. Sawlan,D,,23,M,965309,EUR,892857600,D,51,51,False,27.0,22.0,2.0,2.0,0.0,14.0,16.0,8.0,12.0,3.0,1.0,7.0,1.0,,,,84.0,43.0,6.9,10.0,0,15,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12624961,home,Damac FC,Mohammed Alkhaibari,mohammed-alkhaibari,M. Alkhaibari,D,184.0,21,M,1048753,EUR,1019088000,D,87,87,False,32.0,29.0,3.0,2.0,0.0,23.0,24.0,6.0,8.0,6.0,4.0,5.0,1.0,,,,89.0,46.0,6.9,4.0,1,23,,,2.0,1.0,,,,1.0,2.0,3.0,1.0,1.0,,Mohammed Alkhaibari,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
12624961,home,Damac FC,Farouk Chafaï,farouk-chafai,F. Chafaï,D,182.0,329,M,880083,EUR,646099200,D,15,15,False,38.0,33.0,4.0,1.0,0.0,30.0,33.0,3.0,5.0,6.0,13.0,9.0,,,,,90.0,59.0,7.3,5.0,1,5,,1.0,2.0,1.0,,,,1.0,3.0,1.0,1.0,,,,,5.0,,,True,1.0,1.0,1.0,,,,,,,,,,,,,
12624961,home,Damac FC,Dhari Al-Enezi,dhari-al-enezi,D. Al-Enezi,D,170.0,42,M,1214301,EUR,957571200,D,20,20,False,28.0,20.0,6.0,2.0,0.0,11.0,13.0,9.0,15.0,5.0,1.0,4.0,1.0,,,,90.0,54.0,6.4,15.0,1,20,,,8.0,,6.0,2.0,,,2.0,2.0,2.0,2.0,,Dhari Al-Enezi,,,1.0,4.0,,,,,,,,,,,,,,,,,
12624961,home,Damac FC,Ayman Fallatah,ayman-fallatah,A. Fallatah,M,190.0,80,M,1517641,EUR,1065052800,M,95,95,False,13.0,10.0,2.0,1.0,0.0,2.0,3.0,8.0,11.0,6.0,1.0,4.0,,,,,90.0,32.0,7.4,5.0,1,95,1.0,,1.0,,3.0,2.0,,1.0,3.0,4.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
12624961,home,Damac FC,Tariq Mohammed,tariq-mohammed,T. Mohammed,M,170.0,26,M,871619,EUR,810345600,M,5,5,False,31.0,27.0,5.0,3.0,0.0,18.0,19.0,9.0,12.0,3.0,1.0,7.0,,,,,78.0,41.0,5.8,4.0,0,6,,,2.0,2.0,,,,,3.0,3.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,
12624961,home,Damac FC,Nicolae Stanciu,nicolae-stanciu,N. Stanciu,M,171.0,4005,M,108673,EUR,736732800,M,32,32,False,32.0,25.0,7.0,3.0,0.0,11.0,13.0,16.0,24.0,4.0,,1.0,2.0,,,,89.0,49.0,7.2,13.0,5,8,5.0,,3.0,2.0,1.0,1.0,,,,1.0,,2.0,3.0,,,,1.0,1.0,,,2.0,,2.0,2.0,,,,,,,,,,,
12624961,home,Damac FC,François Kamano,francois-kamano,F. Kamano,M,182.0,1456,M,580800,EUR,830995200,F,11,11,False,17.0,14.0,5.0,3.0,0.0,6.0,6.0,8.0,13.0,5.0,,4.0,3.0,,,,84.0,30.0,7.8,7.0,1,45,2.0,1.0,3.0,,2.0,2.0,,,,,,1.0,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,
12624961,home,Damac FC,Habib Diallo,habib-diallo,H. Diallo,F,186.0,7474,M,802159,EUR,803433600,F,80,80,False,13.0,9.0,,,1.0,4.0,6.0,5.0,7.0,4.0,1.0,1.0,,,,,89.0,23.0,7.1,7.0,2,30,,3.0,5.0,,,,,,,1.0,,2.0,2.0,,,3.0,1.0,1.0,,,,,,1.0,1.0,,,,habibdiallo28,,,,,,
12624961,home,Damac FC,Georges-Kévin N'Koudou,georges-kevin-nkoudou,G. N'Koudou,M,172.0,2369,M,342909,EUR,792633600,F,10,10,False,33.0,26.0,6.0,4.0,0.0,9.0,11.0,18.0,25.0,3.0,,5.0,2.0,,,,90.0,51.0,6.9,16.0,1,11,3.0,1.0,7.0,1.0,2.0,1.0,,,,,,3.0,2.0,,,,,1.0,,,,,1.0,1.0,3.0,1.0,,,,,,,,,
12624961,home,Damac FC,Alhwsawi Sanousi Mohammed,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,172.0,20,M,1085415,EUR,902707200,D,12,12,True,4.0,3.0,1.0,,0.0,1.0,1.0,2.0,3.0,,,2.0,,,,,20.0,9.0,6.7,2.0,0,12,,,,,,,,1.0,,,,1.0,,Alhwsawi Sanousi Mohammed,,,,,,,,,,,,,,,,,,,,,
12624961,home,Damac FC,Hazzaa Al-Ghamdi,hazzaa-al-ghamdi,H. Al-Ghamdi,F,174.0,33,M,1095802,EUR,979171200,F,90,90,True,6.0,2.0,1.0,,0.0,,,2.0,6.0,,1.0,,,,,,20.0,8.0,6.5,4.0,0,90,,,1.0,1.0,,,,,,,,,,Hazzaa Ahmed Al-Ghamdi,,,,,,,,,,,,,,,,,,,,,
12624961,home,Damac FC,Noor Al-Rashidi,noor-al-rashidi,N. Al-Rashidi,D,179.0,18,M,1065328,EUR,794966400,D,4,4,True,5.0,2.0,2.0,,0.0,2.0,4.0,,1.0,1.0,,,,,,,11.0,8.0,6.4,3.0,0,4,,1.0,1.0,,,,,,,1.0,,,,Noor Al-Rashidi,,,,,,,,,,,,,,,,,,,,,
12624961,home,Damac FC,Faisal Al-Sibyani,faisal-al-sibyani,F. Al-Sibyani,M,172.0,54,M,1217924,EUR,1057536000,M,6,6,True,1.0,,,,0.0,,,,1.0,,,,,,,,14.0,2.0,6.5,2.0,0,6,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12624961,home,Damac FC,Meshari Fahad Al-Nemer,meshari-fahad-al-nemer,M. F. Al-Nemer,F,180.0,439,M,1474690,EUR,1060041600,F,94,94,True,1.0,,,,0.0,,,,1.0,1.0,,1.0,,,,,11.0,4.0,6.7,1.0,1,75,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12624961,home,Damac FC,Amin Al-Bukhari,amin-al-bukhari,A. Al-Bukhari,G,194.0,341,M,818493,EUR,862531200,G,97,97,True,,,,,,,,,,,,,,,,,,,,,0,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624961,home,Damac FC,Abdulrahman Al-Obaid,abdulrahman-al-obaid,A. Al-Obaid,D,172.0,51,M,818705,EUR,736128000,D,13,13,True,,,,,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624961,home,Damac FC,Ahmed Harisi,ahmed-harisi,A. Harisi,M,170.0,9,M,1520999,EUR,966384000,F,18,18,True,,,,,,,,,,,,,,,,,,,,,0,18,,,,,,,,,,,,,,Ahmed Harisi,,,,,,,,,,,,,,,,,,,,,
12624961,home,Damac FC,Abdullah Almogren,abdullah-almogren,A. Almogren,F,173.0,18,M,948593,EUR,848966400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624961,away,Al-Fayha,Orlando Mosquera,orlando-mosquera,O. Mosquera,G,191.0,495,M,886041,EUR,788313600,G,52,52,False,18.0,12.0,7.0,1.0,0.0,12.0,12.0,,6.0,,,11.0,,,3.0,,90.0,29.0,6.7,6.0,0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,
12624961,away,Al-Fayha,Mokher Al-Rashidi,mokher-al-rashidi,M. Al-Rashidi,D,170.0,16,M,921767,EUR,927158400,D,2,2,False,22.0,18.0,1.0,1.0,0.0,8.0,8.0,10.0,15.0,5.0,2.0,5.0,1.0,,,,45.0,39.0,6.5,6.0,1,2,1.0,1.0,3.0,1.0,,,,,,2.0,2.0,,,,,2.0,,1.0,,,1.0,,,,,,,,,,,,,,
12624961,away,Al-Fayha,Sami Al-Khaibary,sami-al-khaibary,S. Al-Khaibary,D,185.0,15,M,893198,EUR,622080000,D,4,4,False,46.0,41.0,5.0,2.0,0.0,27.0,28.0,14.0,18.0,3.0,4.0,5.0,,,,,90.0,56.0,7.0,6.0,2,4,,3.0,4.0,,,,,1.0,1.0,1.0,1.0,,,,,2.0,1.0,,True,,,,,1.0,1.0,,,,,,,,,,
12624961,away,Al-Fayha,Chris Smalling,chris-smalling,C. Smalling,D,192.0,1654,M,47741,EUR,627696000,D,5,5,False,45.0,41.0,3.0,1.0,0.0,22.0,23.0,19.0,22.0,2.0,1.0,2.0,,,,,90.0,50.0,6.5,5.0,0,5,,1.0,3.0,2.0,1.0,1.0,,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
12624961,away,Al-Fayha,Faris Abdi,abdi-faris,A. Faris,D,180.0,62,M,983833,EUR,926208000,D,25,25,False,40.0,34.0,1.0,,0.0,11.0,14.0,23.0,28.0,3.0,2.0,8.0,,,,,89.0,60.0,6.1,14.0,1,25,2.0,1.0,7.0,3.0,2.0,1.0,,,,,,3.0,,,,2.0,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,
12624961,away,Al-Fayha,Khalid Al-Kaabi,khalid-al-kaabi,K. Al-Kaabi,M,171.0,9,M,791558,EUR,706579200,M,77,77,False,20.0,15.0,1.0,,0.0,7.0,7.0,10.0,16.0,6.0,,5.0,2.0,,,,90.0,36.0,6.4,10.0,1,70,3.0,,7.0,1.0,4.0,1.0,,,,2.0,1.0,,2.0,,,1.0,1.0,3.0,,,,,2.0,,,,,1.0,,,,,,,
12624961,away,Al-Fayha,Rakan Kaabi,rakan-kaabi,R. Kaabi,M,170.0,25,M,1171233,EUR,1038787200,M,66,66,False,83.0,74.0,5.0,,0.0,26.0,30.0,48.0,53.0,7.0,,7.0,3.0,,,,90.0,95.0,7.2,10.0,0,6,,,2.0,,3.0,2.0,,1.0,1.0,2.0,2.0,,,Rakan Kaabi,,,,1.0,,,,,,,,,,,,,,,,1.0,
12624961,away,Al-Fayha,Gojko Cimirot,gojko-cimirot,G. Cimirot,M,178.0,253,M,116604,EUR,724723200,M,13,13,False,69.0,61.0,5.0,1.0,0.0,19.0,21.0,43.0,50.0,,2.0,7.0,,,,,89.0,79.0,6.9,10.0,0,59,2.0,,2.0,,,,,,2.0,,,1.0,2.0,,,,,2.0,,,,,1.0,,,,,,,,,,,,
12624961,away,Al-Fayha,Nawwaf Al Harthi,nawwaf-al-harthi,N. A. Harthi,M,169.0,18,M,948046,EUR,908150400,M,29,29,False,25.0,21.0,1.0,1.0,1.0,3.0,4.0,19.0,25.0,3.0,,3.0,1.0,,,,60.0,40.0,6.6,10.0,1,7,4.0,,4.0,1.0,,,2.0,,1.0,1.0,,2.0,2.0,,,1.0,,2.0,,,1.0,,1.0,,1.0,,,,,,,,,,1.0
12624961,away,Al-Fayha,Alejandro Pozuelo,alejandro-pozuelo,A. Pozuelo,F,170.0,264,M,153964,EUR,685238400,F,8,8,False,60.0,51.0,2.0,2.0,0.0,11.0,13.0,42.0,54.0,2.0,,1.0,,,,,90.0,83.0,7.8,22.0,1,10,7.0,1.0,6.0,1.0,2.0,1.0,,,,1.0,1.0,2.0,4.0,Alejandro,Pozuelo,,,,,,,,2.0,1.0,3.0,1.0,,,,,,,,,
12624961,away,Al-Fayha,Fashion Sakala,fashion-sakala,F. Sakala,F,178.0,8842,M,876626,EUR,858297600,F,10,10,False,31.0,17.0,2.0,,0.0,4.0,5.0,13.0,26.0,3.0,,1.0,2.0,,,,90.0,52.0,7.6,23.0,6,10,,2.0,6.0,,2.0,,1.0,,,1.0,1.0,5.0,1.0,,,,3.0,,,1.0,2.0,,,1.0,2.0,1.0,,2.0,fashionjr10,,,,,,
12624961,away,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,170.0,21,M,893199,EUR,805507200,D,22,22,True,24.0,17.0,,,1.0,4.0,5.0,13.0,20.0,2.0,2.0,2.0,,,,,45.0,39.0,6.8,10.0,0,22,1.0,1.0,3.0,,1.0,1.0,,,,1.0,,,2.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,
12624961,away,Al-Fayha,Abdulhadi Al-Harajin,abdulhadi-al-harajin,A. Al-Harajin,M,171.0,18,M,818887,EUR,785289600,M,15,15,True,13.0,12.0,1.0,,0.0,4.0,4.0,8.0,15.0,2.0,,2.0,,,,,30.0,28.0,7.2,9.0,4,8,6.0,,,,2.0,2.0,,,,,,1.0,1.0,,,,2.0,,,,1.0,,,1.0,,,,,,,,,,,
12624961,away,Al-Fayha,Vinicius Rangel,rangel-vinicius,V. Rangel,D,177.0,64,M,1170706,EUR,1083283200,D,3,3,True,6.0,5.0,,,0.0,4.0,4.0,1.0,4.0,,,,,,,,15.0,13.0,6.7,3.0,0,2,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12624961,away,Al-Fayha,Ali Al Hussain,ali-al-hussain,A. A. Hussain,M,170.0,11,M,1916420,EUR,1117843200,F,55,55,True,8.0,7.0,1.0,,0.0,3.0,3.0,4.0,5.0,,,,,,,,15.0,9.0,6.4,1.0,0,6,,,1.0,1.0,,,,,,,,,,Ali Al Hussain,,,,,,,,,,,,,,,,,,,,,
12624961,away,Al-Fayha,Abdulraoof Al-Deqeel,abdulraoof-al-deqeel,A. Al-Deqeel,G,180.0,5,M,868411,EUR,807494400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624961,away,Al-Fayha,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,168.0,20,M,982351,EUR,956534400,M,14,14,True,,,,,,,,,,,,,,,,,,,,,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624961,away,Al-Fayha,Aldry Contreras,aldry-contreras,A. Contreras,M,160.0,43,M,1477492,EUR,1087344000,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0,10,,,,,,,,,,,,,,Aldry Contreras,,,,,,,,,,,,,,,,,,,,,
12624961,away,Al-Fayha,Saud Zidan,saud-zidan,S. Zidan,M,167.0,29,M,1084266,EUR,941846400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,14,,,,,,,,,,,,,,Saud Zidan,,,,,,,,,,,,,,,,,,,,,
12624961,away,Al-Fayha,Malek Al Abdulmonam,malek-al-abdulmonam,M. A. Abdulmonam,F,174.0,23,M,1017888,EUR,889315200,F,99,99,True,,,,,,,,,,,,,,,,,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
