match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_dispossessed,stat_outfielderBlock,stat_unsuccessfulTouch,stat_keyPass,stat_aerialLost,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,stat_expectedGoals,stat_accurateCross,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,stat_goals,captain,stat_challengeLost,stat_bigChanceMissed,stat_goodHighClaim,stat_errorLeadToAShot,stat_errorLeadToAGoal
12499583,home,Borussia M'gladbach,Moritz Nicolas,moritz-nicolas,M. Nicolas,G,33,193,411,M,578166,EUR,877392000,G,33,33,False,26.0,21.0,5.0,0.0,21.0,22.0,4.0,1.0,1.0,8.0,1.0,2.0,1.0,1.0,90.0,34.0,6.6,5.0,8.468e-05,0,-0.5997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499583,home,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,False,50.0,45.0,2.0,0.0,31.0,33.0,18.0,2.0,1.0,2.0,,,,,86.0,69.0,7.0,8.0,0.0200651,0,,1.0,14.0,1.0,2.0,5.0,3.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12499583,home,Borussia M'gladbach,Ko Itakura,ko-itakura,K. Itakura,D,4,189,3073,M,790989,EUR,854323200,D,3,3,False,73.0,69.0,5.0,0.0,55.0,55.0,20.0,1.0,,5.0,,,,,90.0,92.0,7.4,10.0,0.262407,0,,3.0,14.0,2.0,3.0,5.0,3.0,1.0,1.0,,,,,,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
12499583,home,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,80.0,70.0,6.0,1.0,58.0,64.0,16.0,7.0,2.0,4.0,,,,,90.0,95.0,7.9,11.0,0.118772,1,,2.0,12.0,,2.0,5.0,,,,,1.0,,,,5.0,,1.0,,2.0,2.0,1.0,1.0,1.0,0.1883,,,,,,,,,,,,
12499583,home,Borussia M'gladbach,Lukas Ullrich,lukas-ullrich,L. Ullrich,D,26,177,362,M,1083382,EUR,1079395200,D,26,26,False,43.0,35.0,4.0,0.0,24.0,28.0,20.0,2.0,1.0,4.0,,,,,80.0,67.0,6.9,16.0,0.0725537,2,,2.0,12.0,5.0,5.0,3.0,,,,,1.0,2.0,Lukas Ullrich,,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,,0.1984,1.0,1.0,,,,,,,,,,
12499583,home,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,False,48.0,41.0,4.0,1.0,25.0,26.0,23.0,2.0,1.0,1.0,,,,,86.0,70.0,7.3,12.0,0.308823,1,,2.0,17.0,1.0,5.0,6.0,4.0,1.0,3.0,,2.0,2.0,,,,,1.0,1.0,2.0,,1.0,1.0,,0.1105,1.0,,,,,,,,,,,
12499583,home,Borussia M'gladbach,Philipp Sander,philipp-sander,P. Sander,M,16,185,246,M,939880,EUR,888019200,M,16,16,False,58.0,48.0,8.0,0.0,26.0,29.0,29.0,,1.0,6.0,,,,,90.0,70.0,7.0,12.0,0.0128826,1,,2.0,22.0,,2.0,4.0,,,1.0,1.0,1.0,1.0,,,2.0,1.0,,1.0,,1.0,,,,0.0177,,,1.0,0.0434,,,,,,,,
12499583,home,Borussia M'gladbach,Franck Honorat,franck-honorat,F. Honorat,M,9,180,718,M,280453,EUR,839721600,M,9,9,False,24.0,19.0,,2.0,,2.0,31.0,,,3.0,,,,,86.0,53.0,8.8,12.0,0.702293,3,,,26.0,9.0,5.0,7.0,6.0,4.0,2.0,,1.0,1.0,,,,2.0,,1.0,5.0,,2.0,2.0,,0.4376,7.0,1.0,,,1.0,,,,,,,
12499583,home,Borussia M'gladbach,Alassane Pléa,alassane-plea,A. Pléa,M,14,180,1816,M,192308,EUR,731721600,M,14,14,False,41.0,35.0,3.0,0.0,9.0,9.0,32.0,,,3.0,,,,,90.0,55.0,9.0,10.0,0.0579009,2,,3.0,26.0,,5.0,7.0,3.0,2.0,1.0,1.0,3.0,1.0,,,1.0,1.0,,1.0,,2.0,,,,0.209,,,2.0,1.4415,,2.0,,,,,,
12499583,home,Borussia M'gladbach,Robin Hack,robin-hack,R. Hack,M,25,176,520,M,876858,EUR,904176000,M,25,25,False,33.0,30.0,1.0,0.0,18.0,19.0,17.0,1.0,,6.0,,,,,80.0,52.0,7.6,10.0,0.0445322,2,,,12.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,,,,,2.0,,2.0,,,,1.0,,0.2726,,,1.0,0.7359,,1.0,,,,,,
