match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_lastManTackle,stat_totalTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,player_lastName,stat_wonContest,stat_outfielderBlock,stat_totalCross,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_keyPass,captain,player_sofascoreId,stat_bigChanceMissed,stat_shotOffTarget,stat_errorLeadToAShot,stat_dispossessed,stat_interceptionWon,stat_wasFouled,stat_blockedScoringAttempt,stat_totalOffside,stat_accurateCross
12499510,home,RB Leipzig,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1417,M,934385,EUR,1014681600,G,26,26,False,43.0,31.0,24.0,12.0,0.0,22.0,23.0,9.0,20.0,1.0,2.0,8.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,90.0,53.0,7.0,12.0,0.00424111,0,-0.1262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499510,home,RB Leipzig,Kosta Nedeljković,kosta-nedeljkovic,K. Nedeljković,D,19,184,2309,M,1152923,EUR,1134691200,D,21,21,False,12.0,7.0,1.0,,0.0,4.0,6.0,3.0,6.0,2.0,1.0,1.0,,2.0,,,,,,86.0,27.0,6.0,9.0,0.00171891,0,,Kosta Nedeljkovic,1.0,4.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12499510,home,RB Leipzig,Lukas Klostermann,lukas-klostermann,L. Klostermann,D,16,188,717,M,319853,EUR,833760000,D,16,16,False,33.0,29.0,5.0,2.0,0.0,24.0,24.0,5.0,9.0,3.0,11.0,1.0,,2.0,,,,,,90.0,49.0,7.2,5.0,0.0146915,1,,,2.0,3.0,1.0,,1.0,,,1.0,1.0,1.0,0.1189,0.747,,,,,,,,,,,,,,,,,,
12499510,home,RB Leipzig,Castello Lukeba,castello-lukeba,C. Lukeba,D,23,184,2734,M,976421,EUR,1040083200,D,23,23,False,53.0,45.0,6.0,2.0,0.0,33.0,37.0,12.0,16.0,3.0,3.0,6.0,,,,,,,,90.0,62.0,6.6,8.0,0.0392479,0,,,,,,1.0,,,,2.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,
12499510,home,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180,2192,M,856076,EUR,893203200,D,22,22,False,42.0,29.0,6.0,3.0,1.0,12.0,16.0,17.0,31.0,6.0,2.0,3.0,,5.0,,,,,,90.0,75.0,6.8,21.0,0.115587,0,,,1.0,6.0,3.0,2.0,5.0,1.0,1.0,,,,,,,1.0,2.0,5.0,1.0,1.0,1.0,,,,,,,,,,,
12499510,home,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,False,25.0,18.0,2.0,,0.0,9.0,12.0,9.0,13.0,,1.0,1.0,,,,,,,,78.0,29.0,6.3,8.0,0.0239921,0,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,
12499510,home,RB Leipzig,Nicolas Seiwald,seiwald-nicolas,N. Seiwald,M,13,179,1528,M,976575,EUR,988934400,M,13,13,False,36.0,28.0,3.0,,0.0,16.0,20.0,12.0,16.0,4.0,3.0,5.0,,2.0,,,,,,90.0,46.0,6.3,9.0,0.00906043,0,,,2.0,7.0,3.0,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
12499510,home,RB Leipzig,Amadou Haidara,amadou-haidara,A. Haidara,M,21,174,6620,M,822708,EUR,886204800,M,8,8,False,21.0,16.0,,,0.0,7.0,9.0,9.0,12.0,5.0,4.0,3.0,,3.0,,,,,,69.0,36.0,6.5,5.0,0.0107734,2,,,3.0,6.0,2.0,,2.0,,1.0,2.0,1.0,,0.229,0.7579,,,1.0,,,,,,amadou_haidara04,1.0,1.0,1.0,,,,,,
12499510,home,RB Leipzig,Xavi Simons,xavi-simons,X. Simons,M,7,179,50786,M,997183,EUR,1050883200,M,10,10,False,29.0,24.0,3.0,2.0,2.0,10.0,12.0,14.0,18.0,5.0,,6.0,,,,,,,,90.0,53.0,8.0,14.0,0.191513,1,,,2.0,8.0,,6.0,,1.0,,1.0,1.0,,0.0311,0.0909,,1.0,1.0,1.0,2.0,,2.0,,XaviSimons,,,1.0,1.0,1.0,3.0,,,
12499510,home,RB Leipzig,Loïs Openda,lois-openda,L. Openda,F,20,177,15660,M,835480,EUR,950659200,F,11,11,False,18.0,13.0,,,0.0,4.0,5.0,9.0,13.0,3.0,,3.0,,,,,,,,86.0,32.0,6.6,12.0,0.0819862,1,,,1.0,6.0,1.0,2.0,,3.0,2.0,1.0,,,0.0222,,,1.0,,,,,1.0,,l_openda,,,,1.0,,1.0,1.0,1.0,
