match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_shotOffTarget,stat_wasFouled,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_fouls,captain,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_goals,stat_totalOffside,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_punches
11067478,home,Botafogo,Eduardo,,,eduardo,Eduardo,M,21,184,1737,M,76507,EUR,624585600,F,33,33,False,42.0,33.0,5.0,3.0,6.0,7.0,27.0,36.0,1.0,4.0,4.0,,,89.0,53.0,7.2,16.0,0.1505,0.0,0.293155,1,,1.0,1.0,,3.0,7.0,,2.0,,,,,2.0,1.0,1.0,,,,,3.0,3.0,2.0,,2.0,1.0,,,1.0,,
11067478,home,Botafogo,Philipe Sampaio,,,philipe-sampaio,P. Sampaio,D,,191,349,M,588996,EUR,784512000,D,94,94,True,14.0,13.0,3.0,2.0,8.0,8.0,5.0,6.0,,1.0,1.0,,,28.0,19.0,6.8,1.0,0.0,0.0,0.00086556,0,,,,,1.0,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,,1.0,,,
11067478,home,Botafogo,Victor Sá,,,victor-sa,Victor Sá,M,7,178,521,M,799634,EUR,764726400,F,7,7,True,15.0,13.0,,,6.0,7.0,7.0,8.0,,3.0,3.0,,,22.0,28.0,6.7,5.0,0.0557,0.1659,0.00329566,2,,,,,2.0,5.0,1.0,,,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,2.0,1.0,,1.0,,,,,,
11067478,home,Botafogo,Raí,Raí,,rai,Raí,M,10,171,419,M,1175321,EUR,1019347200,M,75,75,True,5.0,5.0,,,1.0,1.0,4.0,4.0,,,,,,1.0,7.0,,2.0,0.0,0.0,0.00116791,0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,
11067478,home,Botafogo,Janderson,Janderson,,janderson,Janderson,F,39,189,658,M,1462989,EUR,925948800,F,39,39,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,2.0,,,1.0,5.0,,1.0,0.0428,0.0,0.00038782,1,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,1.0,,,,,,
11067478,home,Botafogo,Igo Gabriel,,,igo-gabriel,I. Gabriel,G,52,188,133,M,981701,EUR,1002931200,G,52,52,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067478,home,Botafogo,Douglas Borges,,,douglas-borges,D. Borges,G,1,186,39,M,867883,EUR,638755200,G,22,22,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067478,home,Botafogo,Hugo,,,hugo,Hugo,D,16,175,534,M,1018915,EUR,1000944000,D,16,16,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067478,home,Botafogo,Daniel Borges,,,daniel-borges,D. Borges,D,20,174,183,M,794874,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067478,home,Botafogo,Luis Segovia,,,luis-segovia,Luis Segovia,D,44,182,358,M,827141,EUR,877824000,D,4,4,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067478,home,Botafogo,Gustavo Sauer,,,gustavo-sauer,Gustavo Sauer,M,7,181,393,M,904505,EUR,736128000,F,10,10,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067478,home,Botafogo,Kayque,Kayque,,kayque,Kayque,M,2,176,76,M,1101437,EUR,962928000,M,62,62,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067478,home,Botafogo,Lucas Piazón,,,lucas-piazon,L. Piazón,M,12,182,409,M,156025,EUR,759024000,M,43,43,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067478,away,América Mineiro,Mateus Pasinato,,,mateus-pasinato,Mateus Pasinato,G,41,192,80,M,914169,EUR,709689600,G,14,14,False,20.0,20.0,6.0,6.0,15.0,15.0,5.0,5.0,1.0,1.0,9.0,3.0,4.0,90.0,34.0,7.0,,0.0,0.0,0.00075918,0,0.9729,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,,3.0,2.0
11067478,away,América Mineiro,Marcinho,,,marcinho,Marcinho,D,6,178,148,M,840148,EUR,832204800,D,25,25,False,55.0,38.0,16.0,9.0,18.0,19.0,21.0,39.0,1.0,3.0,2.0,,,90.0,77.0,6.5,21.0,0.0,0.0,0.151502,0,,,3.0,1.0,,4.0,2.0,,,3.0,1.0,,,,,,,2.0,,,1.0,1.0,,1.0,,,,,,
11067478,away,América Mineiro,Wanderson,,,wanderson,Wanderson,D,,186,41,M,368846,EUR,665884800,D,4,4,False,44.0,36.0,6.0,2.0,29.0,30.0,7.0,14.0,,1.0,4.0,,,90.0,52.0,6.3,8.0,0.0,0.0,0.00285077,0,,,,,2.0,4.0,2.0,,3.0,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,
11067478,away,América Mineiro,Iago Maidana,,,iago-maidana,I. Maidana,D,36,194,211,M,599686,EUR,823564800,D,3,3,False,49.0,36.0,7.0,,26.0,28.0,10.0,21.0,4.0,6.0,5.0,,,90.0,59.0,6.6,14.0,0.0,0.0,0.00258043,0,,,,,1.0,3.0,1.0,,4.0,1.0,2.0,1.0,,,,,,1.0,,,,,2.0,1.0,,,,,,
11067478,away,América Mineiro,Danilo Avelar,,,danilo-avelar,Danilo Avelar,D,,184,107,M,121221,EUR,613353600,D,22,22,False,33.0,19.0,1.0,,8.0,11.0,11.0,23.0,9.0,13.0,2.0,,,90.0,61.0,6.8,18.0,0.0,0.0,0.00925587,0,,,1.0,,1.0,5.0,1.0,,5.0,1.0,4.0,1.0,,,,,,1.0,True,,2.0,,,,,,1.0,,,
11067478,away,América Mineiro,Lucas Kal,,,lucas-kal,Lucas Kal,M,21,186,179,M,840118,EUR,826934400,M,21,21,False,43.0,36.0,3.0,1.0,18.0,18.0,18.0,25.0,2.0,5.0,5.0,,,90.0,56.0,6.8,9.0,0.0118,0.0,0.0231885,1,,,,,,1.0,1.0,,1.0,3.0,2.0,2.0,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,
11067478,away,América Mineiro,Everaldo,,,everaldo,Everaldo,M,,172,208,M,923951,EUR,770083200,M,37,37,False,13.0,12.0,2.0,1.0,4.0,4.0,8.0,11.0,,3.0,6.0,,,75.0,23.0,6.5,7.0,0.0,0.0,0.0150998,0,,,2.0,,,1.0,,,,,2.0,,,,1.0,,,,,,1.0,,,3.0,,,,,,
11067478,away,América Mineiro,Breno Cascardo,Breno Cascardo,,breno-cascardo,Breno Cascardo,M,80,183,161,M,1469514,EUR,1064448000,M,28,28,False,20.0,16.0,,,6.0,8.0,10.0,12.0,,2.0,3.0,,,62.0,28.0,5.9,7.0,0.3474,0.0,0.00791149,1,,,,,1.0,6.0,2.0,,,,,,,1.0,2.0,,,2.0,,1.0,,,,1.0,1.0,,,,,
11067478,away,América Mineiro,Emmanuel Martínez,,,emmanuel-martinez,E. Martinez,M,6,177,616,M,794312,EUR,770688000,M,5,5,False,45.0,36.0,3.0,2.0,16.0,18.0,20.0,29.0,,5.0,14.0,,,81.0,56.0,6.6,11.0,0.0,0.0,0.0226616,0,,,2.0,,,7.0,5.0,,,,1.0,1.0,1.0,,3.0,,,2.0,,,1.0,1.0,1.0,,,,,,,
11067478,away,América Mineiro,Felipe Azevedo,,,felipe-azevedo,Felipe Azevedo,M,11,175,88,M,166471,EUR,537235200,M,11,11,False,15.0,11.0,2.0,1.0,4.0,4.0,7.0,11.0,1.0,4.0,1.0,,,62.0,29.0,6.6,9.0,0.0,0.0,0.00730144,0,,,,,1.0,6.0,2.0,,,1.0,,,1.0,,,,,,,,6.0,3.0,2.0,2.0,,,,,,
11067478,away,América Mineiro,Renato Marques,Renato Marques,,marques-renato,Renato Marques,F,78,180,300,M,1194689,EUR,1070928000,F,78,78,False,8.0,4.0,,,4.0,7.0,,1.0,2.0,2.0,,,,45.0,13.0,6.4,7.0,0.0,0.0,0.00018027,0,,,,,,2.0,,,,,,,,,,,,2.0,,,,,,2.0,,,1.0,,,
11067478,away,América Mineiro,Aloísio,,,aloisio,Aloísio,F,,175,134,,243497,EUR,582681600,F,99,99,True,13.0,7.0,1.0,1.0,4.0,5.0,3.0,9.0,1.0,2.0,1.0,,,45.0,20.0,6.6,9.0,0.0464,0.1702,0.00309452,2,,,1.0,,,2.0,,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,1.0,,,
11067478,away,América Mineiro,Juninho,,,juninho,Juninho,M,28,173,218,M,330691,EUR,561945600,M,8,8,True,9.0,9.0,,,4.0,4.0,5.0,6.0,,1.0,3.0,,,28.0,15.0,6.8,2.0,0.0,0.0,0.00326933,0,,,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,
11067478,away,América Mineiro,Gonzalo Mastriani,,,gonzalo-mastriani,G. Mastriani,F,39,180,1585,M,345847,EUR,735955200,F,17,17,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,1.0,,,,28.0,7.0,6.5,3.0,0.0,0.0,0.00065752,0,,,,,1.0,2.0,,,,,,,,,1.0,,,,,1.0,,,,2.0,,,,,,
11067478,away,América Mineiro,Mateus Gonçalves,,,mateus-goncalves,M. Gonçalves,M,11,172,101,M,787480,EUR,780710400,F,27,27,True,9.0,9.0,,,4.0,4.0,5.0,6.0,1.0,2.0,,,,15.0,14.0,6.6,2.0,0.0,0.0,0.00292694,0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,
11067478,away,América Mineiro,Alê,,,ale,Alê,M,16,184,96,M,869564,EUR,644630400,M,16,16,True,8.0,8.0,,,4.0,4.0,4.0,4.0,1.0,1.0,3.0,,,9.0,9.0,6.3,1.0,0.0,0.0,0.00191024,0,,,,,1.0,3.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
11067478,away,América Mineiro,Matheus Cavichioli,,,matheus-cavichioli,M. Cavichioli,G,1,195,104,M,243097,EUR,522806400,G,1,1,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067478,away,América Mineiro,Ricardo Silva,,,ricardo-silva,R. Silva,D,45,190,76,M,599700,EUR,713664000,D,45,45,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067478,away,América Mineiro,Mateus Henrique,Mateus Henrique,,mateus-henrique,Mateus Henrique,D,75,178,168,M,1175493,EUR,1033516800,M,36,36,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067478,away,América Mineiro,Marlon Lopes,,,marlon-lopes,Marlon,D,6,177,100,M,870933,EUR,761097600,D,6,6,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067478,away,América Mineiro,Rodrigo Varanda,Rodrigo Varanda,,rodrigo-varanda,Rodrigo Varanda,F,30,178,198,M,1105305,EUR,1047340800,F,65,65,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067478,away,América Mineiro,Wellington Paulista,,,wellington-paulista,W. Paulista,F,,183,127,,29106,EUR,419817600,F,9,9,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067478,away,América Mineiro,Mikael,,,mikael,Mikael,F,28,184,451,M,994017,EUR,927849600,F,87,87,True,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
