match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,captain,stat_wonContest,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_keyPass,stat_dispossessed,stat_errorLeadToAShot,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalOffside,stat_accurateCross,stat_blockedScoringAttempt,stat_goals,stat_bigChanceCreated,player_sofascoreId,stat_bigChanceMissed,stat_hitWoodwork
13269061,home,Rijnsburgse Boys,Mark van der Weijden,Mark van der Weijden,,mark-van-der-weijden,M. v. d. Weijden,F,9,184.0,14,M,1411671,EUR,837907200.0,F,14,14,False,16.0,14.0,1.0,1.0,0.0,6.0,8.0,8.0,8.0,1.0,4.0,1.0,1.0,,,,65.0,25.0,6.4,4.0,1,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,2.0,,1.0,,,,,,,1.0,,,,,
13269061,home,Rijnsburgse Boys,Guus Zuidema,Guus Zuidema,,guus-zuidema,G. Zuidema,G,,,2,M,1411027,EUR,839635200.0,G,16,16,True,15.0,11.0,8.0,5.0,0.0,10.0,11.0,1.0,4.0,,,,5.0,3.0,3.0,,37.0,22.0,7.1,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13269061,home,Rijnsburgse Boys,Thomas van Haaften,Thomas van Haaften,,thomas-van-haaften,T. v. Haaften,D,2,,7,M,1423792,EUR,1013040000.0,D,20,20,True,10.0,9.0,,,0.0,6.0,7.0,3.0,3.0,,2.0,,3.0,,,,25.0,19.0,6.5,2.0,0,,3.0,1.0,,,1.0,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,
13269061,home,Rijnsburgse Boys,Dani van der Moot,Dani,van der Moot,dani-van-der-moot,D. v. d. Moot,F,9,184.0,7,M,361806,EUR,857692800.0,F,9,9,True,2.0,,,,0.0,,2.0,,,,,,,,,,25.0,2.0,6.5,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13269061,home,Rijnsburgse Boys,Roderick Gielisse,,,roderick-gielisse,R. Gielisse,M,2,175.0,1,M,70804,EUR,634089600.0,D,2,2,True,7.0,6.0,2.0,2.0,0.0,2.0,2.0,4.0,5.0,1.0,2.0,,,,,,17.0,8.0,6.4,1.0,0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
13269061,home,Rijnsburgse Boys,João Simões,,,joao-simoes,J. Simões,M,77,165.0,19,M,1158465,EUR,1022544000.0,M,77,77,True,4.0,3.0,,,0.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,17.0,6.0,6.5,2.0,1,1.0,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
13269061,home,Rijnsburgse Boys,Patrick Lesger,Patrick Lesger,,patrick-lesger,P. Lesger,G,24,,0,M,1548827,EUR,1011571200.0,G,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13269061,home,Rijnsburgse Boys,Coen Hogewoning,Coen Hogewoning,,coen-hogewoning,C. Hogewoning,D,12,,4,M,1418069,EUR,,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13269061,home,Rijnsburgse Boys,Sjors Kramer,,,sjors-kramer,S. Kramer,D,32,190.0,2,M,1066440,EUR,956102400.0,D,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13269061,home,Rijnsburgse Boys,Gio van Ommeren,Gio van Ommeren,,gio-van-ommeren,G. v. Ommeren,D,29,,1,M,1578981,EUR,1122854400.0,D,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13269061,home,Rijnsburgse Boys,Johan de Haas,Johan de Haas,,johan-de-haas,J. d. Haas,M,17,,3,M,1436043,EUR,,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13269061,home,Rijnsburgse Boys,Tom Bijen,Tom Bijen,,tom-bijen,T. Bijen,M,21,,0,M,1418398,EUR,901497600.0,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13269061,home,Rijnsburgse Boys,Anthony  Slierendrecht,Anthony ,Slierendrecht,anthony-slierendrecht,A. Slierendrecht,F,11,,4,M,1925683,EUR,1085011200.0,F,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13269061,away,Feyenoord,Justin Bijlow,,,bijlow-justin,J. Bijlow,G,16,190.0,1387,M,556696,EUR,885427200.0,G,1,1,False,52.0,45.0,16.0,9.0,0.0,36.0,38.0,9.0,14.0,,,,11.0,3.0,3.0,,90.0,57.0,6.9,7.0,0,,,,,,,,,True,,,,,,,,,,,,,,,,,,
13269061,away,Feyenoord,Givairo Read,,,givairo-read,G. Read,D,26,175.0,1871,M,1388535,EUR,1149206400.0,D,26,26,False,53.0,50.0,3.0,3.0,1.0,28.0,28.0,23.0,27.0,1.0,6.0,1.0,4.0,,,,90.0,76.0,9.1,7.0,2,,3.0,1.0,3.0,2.0,3.0,3.0,,,1.0,,,1.0,2.0,3.0,,,1.0,1.0,,1.0,,1.0,2.0,,,
13269061,away,Feyenoord,Thomas Beelen,,,thomas-beelen,T. Beelen,D,3,190.0,422,M,1127916,EUR,992217600.0,D,3,3,False,80.0,73.0,10.0,7.0,0.0,46.0,46.0,27.0,34.0,,1.0,2.0,7.0,,,,90.0,84.0,6.9,7.0,0,1.0,4.0,1.0,,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,
13269061,away,Feyenoord,Facundo González,,,facundo-gonzalez,F. González,D,16,193.0,1257,M,1085103,EUR,1054857600.0,D,15,15,False,74.0,63.0,12.0,6.0,0.0,40.0,45.0,23.0,29.0,2.0,3.0,5.0,8.0,,,,90.0,86.0,6.9,12.0,0,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
13269061,away,Feyenoord,Gijs Smal,,,gijs-smal,G. Smal,D,5,183.0,341,M,860160,EUR,872985600.0,D,5,5,False,61.0,49.0,12.0,7.0,2.0,21.0,23.0,28.0,39.0,1.0,2.0,,9.0,,,,90.0,74.0,8.0,15.0,0,2.0,3.0,,,,1.0,1.0,1.0,,,,1.0,,1.0,3.0,,,,,,,,,2.0,,,
13269061,away,Feyenoord,Gjivai Zechiël,,,gjivai-zechiel,G. Zechiël,M,21,179.0,685,M,1433802,EUR,1086048000.0,M,24,24,False,50.0,43.0,4.0,3.0,0.0,15.0,18.0,28.0,32.0,,2.0,,10.0,,,,89.0,61.0,7.2,11.0,1,1.0,3.0,1.0,,1.0,1.0,1.0,1.0,,,,3.0,1.0,,1.0,1.0,,,1.0,,,,,,,,
13269061,away,Feyenoord,Ramiz Zerrouki,,,ramiz-zerrouki,R. Zerrouki,M,6,183.0,8075,M,989882,EUR,896140800.0,M,6,6,False,60.0,53.0,9.0,5.0,0.0,22.0,23.0,32.0,39.0,1.0,4.0,1.0,5.0,,,,90.0,76.0,7.2,13.0,1,,4.0,2.0,3.0,2.0,1.0,1.0,,,2.0,1.0,1.0,,2.0,1.0,1.0,,1.0,,,1.0,,,,rramizz_,,
13269061,away,Feyenoord,Anis Hadj Moussa,,,anis-hadj-moussa,A. H. Moussa,F,23,176.0,22256,M,1218066,EUR,1013385600.0,M,23,23,False,26.0,19.0,,,0.0,4.0,5.0,17.0,25.0,1.0,2.0,,,,,,77.0,39.0,6.7,12.0,0,,3.0,,,1.0,1.0,1.0,,,,,,,4.0,1.0,3.0,,,,,2.0,,,,hadj.a20,,
13269061,away,Feyenoord,Antoni Milambo,Antoni,Milambo,antoni-milambo,A. Milambo,M,17,179.0,1578,M,1126692,EUR,1112486400.0,M,27,27,False,21.0,15.0,1.0,,1.0,6.0,7.0,9.0,14.0,,1.0,1.0,1.0,,,,65.0,26.0,7.0,9.0,0,,1.0,,1.0,,,,,,,,2.0,1.0,,1.0,,,,,,,,,1.0,,,
13269061,away,Feyenoord,Ibrahim Osman,Ibrahim Osman,,osman-ibrahim,I. Osman,F,17,177.0,2714,M,1471095,EUR,1101686400.0,M,38,38,False,27.0,21.0,,,0.0,4.0,4.0,17.0,23.0,,8.0,,4.0,,,,89.0,55.0,7.4,18.0,3,2.0,11.0,,9.0,,2.0,,1.0,,5.0,,3.0,1.0,,1.0,4.0,,,2.0,,,1.0,1.0,,,,
13269061,away,Feyenoord,Santiago Giménez,,,santiago-gimenez,S. Giménez,F,7,182.0,32463,M,892141,EUR,987552000.0,F,29,29,False,7.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,5.0,2.0,3.0,1.0,2.0,,,,65.0,19.0,8.2,6.0,4,1.0,4.0,,1.0,,,,2.0,,,,1.0,1.0,,,,,2.0,2.0,3.0,,,2.0,,sant.gimenez,1.0,1.0
13269061,away,Feyenoord,Chris-Kévin Nadje,Chris-Kévin,Nadje,chris-kevin-nadje,C. Nadje,M,18,190.0,338,M,1528458,EUR,997747200.0,M,34,34,True,17.0,17.0,1.0,1.0,0.0,6.0,6.0,11.0,11.0,,3.0,,2.0,,,,25.0,23.0,7.0,2.0,1,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,2.0,1.0,,,,,,1.0,,,,,,,,
13269061,away,Feyenoord,Julián Carranza,,,julian-carranza,J. Carranza,F,21,176.0,1422,M,895591,EUR,958953600.0,F,19,19,True,11.0,7.0,1.0,1.0,0.0,2.0,4.0,5.0,7.0,,3.0,1.0,2.0,,,,25.0,27.0,6.1,8.0,3,2.0,6.0,2.0,1.0,1.0,,,,,1.0,,2.0,2.0,,,2.0,,,2.0,,,1.0,,,,2.0,
13269061,away,Feyenoord,Zepiqueno Redmond,Zepiqueno Redmond,,zepiqueno-redmond,Z. Redmond,F,29,184.0,683,M,1384488,EUR,1150934400.0,F,49,49,True,9.0,7.0,,,0.0,1.0,2.0,6.0,8.0,,,,1.0,,,,13.0,12.0,6.5,4.0,1,,1.0,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,,,,,
13269061,away,Feyenoord,Hugo Bueno,,,hugo-bueno,H. Bueno,D,3,180.0,796,M,1013928,EUR,1032307200.0,D,16,16,True,6.0,6.0,1.0,1.0,0.0,4.0,4.0,2.0,2.0,,,,,,,,1.0,7.0,,,0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13269061,away,Feyenoord,Luka Ivanušec,,,luka-ivanusec,L. Ivanušec,F,18,175.0,3283,M,822462,EUR,912038400.0,F,17,17,True,3.0,3.0,,,0.0,2.0,2.0,1.0,1.0,,,,,,,,1.0,5.0,,2.0,0,,2.0,,,,,,,,,,,,,,2.0,,,,,,,,,LukaIvanusec,,
13269061,away,Feyenoord,Plamen Andreev,,,plamen-andreev,P. Andreev,G,1,191.0,929,M,1122621,EUR,1103068800.0,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13269061,away,Feyenoord,Timon Wellenreuther,,,timon-wellenreuther,T. Wellenreuther,G,22,186.0,589,M,253875,EUR,817948800.0,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13269061,away,Feyenoord,Dávid Hancko,,,david-hancko,D. Hancko,D,17,188.0,4795,M,807771,EUR,881971200.0,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13269061,away,Feyenoord,Jeyland Mitchell,,,jeyland-mitchell,J. Mitchell,D,2,187.0,1808,M,1099285,EUR,1096416000.0,D,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13269061,away,Feyenoord,Calvin Stengs,,,calvin-stengs,C. Stengs,M,23,187.0,1731,M,857480,EUR,913939200.0,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13269061,away,Feyenoord,Igor Paixão,,,igor-paixao,I. Paixão,F,14,168.0,12533,M,981815,EUR,962150400.0,F,14,14,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
