match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,length,id,injury,isHome,incidentClass,description,reason,player_id,player_name,confirmed,playerName,rescinded
11368656,FT,0.0,2.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,
11368656,,,,,90,0.0,,1,,,injuryTime,9.0,,,,,,,,,,,
11368656,,,,,89,,,2,,,substitution,,122665182.0,False,True,regular,,,,,,,
11368656,,,,,89,,,2,,,substitution,,122665181.0,False,True,regular,,,,,,,
11368656,,,,,88,,,3,,,inGamePenalty,,118463468.0,,True,missed,Goalkeeper save,goalkeeperSave,942116.0,Mason Greenwood,,,
11368656,,,,,86,,,5,,,varDecision,,25448.0,,True,penaltyAwarded,,,811629.0,Luis Milla,True,,
11368656,,,,,82,,,9,,,substitution,,122665162.0,False,False,regular,,,,,,,
11368656,,,,,82,,,9,,,substitution,,122665163.0,False,False,regular,,,,,,,
11368656,,,,,79,,,12,,,card,,121315222.0,,False,yellowRed,,Foul,959872.0,Aitor Paredes,,Aitor Paredes,False
11368656,,,,,76,,,15,,,substitution,,122665133.0,False,False,regular,,,,,,,
11368656,,,,,76,,,15,,,substitution,,122665132.0,False,False,regular,,,,,,,
11368656,,,,,74,,,17,,,substitution,,122665131.0,False,True,regular,,,,,,,
11368656,,,,,72,,,19,,,card,,121315216.0,,False,yellow,,Argument,959872.0,Aitor Paredes,,Aitor Paredes,False
11368656,,,,,62,,,29,,,substitution,,122665030.0,False,False,regular,,,,,,,
11368656,,,,,59,,,32,,,substitution,,122665005.0,False,True,regular,,,,,,,
11368656,,,,,58,,,33,,,card,,121315170.0,,False,red,,Professional handball,807648.0,Yeray Álvarez,,Yeray Álvarez,False
11368656,,0.0,2.0,,51,,,40,,,goal,,181865088.0,,False,regular,,,783374.0,Iñaki Williams,,,
11368656,HT,0.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,
11368656,,,,,45,0.0,,1,,,injuryTime,1.0,,,,,,,,,,,
11368656,,0.0,1.0,,27,,,19,,,goal,,181863129.0,,False,regular,,,783374.0,Iñaki Williams,,,
11368656,,,,,-5,,,6,,,card,,121315230.0,,False,red,,Argument,,,,Ernesto Valverde,False
