match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,stat_aerialLost,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,player_sofascoreId,stat_hitWoodwork,stat_penaltyMiss,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_penaltySave,stat_penaltyFaced,stat_saves,stat_punches,stat_goalAssist,stat_goals,stat_penaltyConceded
11368656,home,Getafe,Jaime Mata,jaime-mata,J. Mata,F,17,185.0,448,M,351140,EUR,593654400,F,7,7,False,14.0,10.0,,,4.0,5.0,6.0,9.0,2.0,,89.0,25.0,6.9,7.0,0.00580562,2,,,,,,4.0,3.0,,,,,1.0,,,1.0,,2.0,,0.3248,0.1158,1.0,,2.0,,,3.0,1.0,,1.0,,,,3.0,,,,,,,,
11368656,home,Getafe,Juanmi Latasa,juanmi-latasa,J. Latasa,F,9,191.0,1993,M,966679,EUR,985305600,F,14,14,True,11.0,4.0,,,,1.0,4.0,10.0,,1.0,31.0,17.0,6.7,8.0,0.444928,4,,,,,,3.0,3.0,,,,,1.0,2.0,,,,,,0.3755,0.2859,2.0,,3.0,,,2.0,1.0,,1.0,,,,,,,,,,,,
11368656,home,Getafe,Fabrizio Angileri,fabrizio-angileri,F. Angileri,D,,185.0,4185,M,311462,EUR,763689600,D,3,3,True,14.0,12.0,3.0,1.0,5.0,5.0,9.0,12.0,,2.0,16.0,19.0,7.5,3.0,0.687003,0,,,,3.0,2.0,,2.0,,1.0,1.0,2.0,,,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,
11368656,home,Getafe,Carles Aleñá,carles-alena,C. Aleñá,M,10,180.0,1587,M,794937,EUR,883958400,M,11,11,True,11.0,10.0,1.0,,1.0,2.0,9.0,9.0,,2.0,10.0,14.0,6.7,1.0,0.018335,1,,,,,,,1.0,,,,,,1.0,,1.0,,,,0.0484,,1.0,,,,,,,,,,,,,,,,,,,,
11368656,home,Getafe,Jeremy Jorge,jeremy-jorge,J. Jorge,F,23,,17,M,1594156,EUR,1044748800,F,38,38,True,,,,,,,,,,,10.0,1.0,6.5,,,0,,Jeremy Jorge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
11368656,home,Getafe,Daniel Fuzato,daniel-fuzato,D. Fuzato,G,13,190.0,943,M,863276,EUR,867974400,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368656,home,Getafe,Gastón Álvarez,gaston-alvarez,G. Álvarez,D,17,184.0,491,M,980578,EUR,953856000,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368656,home,Getafe,Jordi Martín,jordi-martin,J. Martín,M,8,174.0,159,M,1010513,EUR,978652800,M,32,32,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368656,home,Getafe,Yellu Santiago,yellu-santiago,J. Santiago,M,20,192.0,223,M,1211005,EUR,1085443200,M,25,25,True,,,,,,,,,,,,,,,,0,,Jesús Santiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368656,home,Getafe,Alberto Risco,alberto-risco,A. Risco,M,30,,55,M,1841875,EUR,1125360000,M,37,37,True,,,,,,,,,,,,,,,,0,,Alberto Risco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368656,home,Getafe,Yassin Tallal,tallal-yassin,Y. Tallal,F,39,173.0,299,M,1830852,EUR,1109808000,F,31,31,True,,,,,,,,,,,,,,,,0,,Yassin Tallal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368656,away,Athletic Club,Unai Simón,unai-simon,U. Simón,G,1,189.0,6832,M,797291,EUR,865987200,G,1,1,False,41.0,11.0,36.0,6.0,7.0,11.0,4.0,30.0,2.0,14.0,90.0,59.0,9.6,30.0,0.00188015,0,3.2442,,,,,1.0,3.0,,,,,,,,,,,,,,1.0,,2.0,,1.0,1.0,,,,unai_simon,,,,7.0,1.0,1.0,9.0,2.0,,,
11368656,away,Athletic Club,Óscar de Marcos,oscar-de-marcos,Ó. de Marcos,D,10,180.0,561,M,52663,EUR,608515200,D,18,18,False,22.0,18.0,3.0,1.0,10.0,11.0,8.0,12.0,5.0,2.0,90.0,43.0,6.8,5.0,0.00455138,0,,,,1.0,,8.0,,3.0,,,,,,1.0,,,,1.0,,,,True,,,,4.0,,,,,,,,,,,,,,,
11368656,away,Athletic Club,Yeray Álvarez,yeray-alvarez,Y. Álvarez,D,5,183.0,811,M,807648,EUR,790905600,D,5,5,False,29.0,18.0,6.0,1.0,11.0,16.0,7.0,13.0,4.0,3.0,58.0,33.0,5.7,11.0,0.00399744,0,,,,,,3.0,1.0,1.0,,,,,,,,,,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
11368656,away,Athletic Club,Aitor Paredes,aitor-paredes,A. Paredes,D,4,186.0,1132,M,959872,EUR,956966400,D,4,4,False,30.0,25.0,6.0,3.0,20.0,22.0,5.0,8.0,3.0,5.0,79.0,38.0,6.5,5.0,0.00101988,0,,,,,,2.0,4.0,,,,,,,1.0,2.0,1.0,,1.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,
11368656,away,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180.0,388,M,801837,EUR,736473600,D,15,15,False,31.0,23.0,6.0,1.0,18.0,20.0,6.0,12.0,3.0,8.0,90.0,60.0,6.8,14.0,0.0340124,0,,,,1.0,1.0,6.0,2.0,1.0,4.0,,,,,2.0,2.0,1.0,2.0,,,,1.0,,,2.0,,1.0,,,,,,,,,,,,,,,
11368656,away,Athletic Club,Beñat Prados,benat-prados,B. Prados,M,24,179.0,600,M,1012409,EUR,981590400,M,24,24,False,27.0,20.0,2.0,1.0,10.0,10.0,10.0,17.0,3.0,1.0,90.0,46.0,7.2,12.0,0.0556212,0,,,,,,6.0,7.0,,3.0,2.0,,,,,1.0,1.0,2.0,1.0,,,,,2.0,3.0,2.0,2.0,2.0,,,,,,,,,,,,,,
11368656,away,Athletic Club,Ander Herrera,ander-herrera,A. Herrera,M,21,182.0,3084,M,82474,EUR,619056000,M,21,21,False,38.0,30.0,4.0,2.0,20.0,22.0,10.0,16.0,3.0,2.0,76.0,55.0,7.2,8.0,0.00434195,0,,,,,,3.0,5.0,1.0,,,,,,1.0,2.0,2.0,,,,,,,3.0,2.0,,2.0,,,,,,,,,,,,,,,
11368656,away,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175.0,1919,M,592012,EUR,804816000,M,7,7,False,8.0,3.0,1.0,,1.0,1.0,4.0,11.0,,,62.0,26.0,5.8,18.0,0.142035,2,,,,4.0,2.0,12.0,1.0,,5.0,,,,2.0,,,,2.0,1.0,0.1115,,1.0,,1.0,,,2.0,4.0,,,,,,,,,,,,,,
11368656,away,Athletic Club,Unai Gómez,unai-gomez,U. Gómez,M,20,183.0,803,M,1391375,EUR,1053820800,M,30,30,False,18.0,14.0,3.0,3.0,4.0,4.0,10.0,15.0,2.0,8.0,76.0,28.0,6.7,6.0,0.0111616,0,,,,1.0,,4.0,2.0,,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,
11368656,away,Athletic Club,Nico Williams,nico-williams,N. Williams,M,10,180.0,84836,M,1085400,EUR,1026432000,M,11,11,False,25.0,19.0,2.0,1.0,8.0,9.0,11.0,18.0,,7.0,82.0,40.0,7.7,16.0,0.327252,0,,,,2.0,,5.0,3.0,1.0,4.0,2.0,1.0,,,,,,3.0,,,,3.0,,,,1.0,,2.0,,,NicoWill,,,,,,,,,2.0,,
11368656,away,Athletic Club,Iñaki Williams,inaki-williams,I. Williams,M,9,186.0,20741,M,783374,EUR,771638400,F,9,9,False,23.0,18.0,1.0,1.0,7.0,8.0,11.0,15.0,1.0,1.0,82.0,34.0,8.9,6.0,0.0301678,5,,,,,,5.0,4.0,1.0,1.0,1.0,,2.0,,,,,,1.0,0.509,1.2163,1.0,,2.0,,1.0,2.0,1.0,,3.0,IñakiWill,,,,,,,,,,2.0,
11368656,away,Athletic Club,Mikel Vesga,mikel-vesga,M. Vesga,M,6,191.0,504,M,359742,EUR,734227200,M,6,6,True,5.0,4.0,,,3.0,3.0,1.0,2.0,5.0,,28.0,13.0,6.8,1.0,0.00022685,0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,
11368656,away,Athletic Club,Dani García,dani-garcia,D. García,M,14,180.0,701,M,298920,EUR,643507200,M,14,14,True,4.0,3.0,1.0,,1.0,1.0,2.0,3.0,3.0,,14.0,8.0,6.7,1.0,0.0004531,0,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11368656,away,Athletic Club,Mikel Jauregizar,mikel-jauregizar,M. Jauregizar,M,18,177.0,1766,M,1495844,EUR,1068681600,M,31,31,True,1.0,1.0,,,,,1.0,1.0,1.0,,14.0,7.0,6.1,2.0,0.00049222,0,,,,,,5.0,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11368656,away,Athletic Club,Imanol García de Albéniz,imanol-garcia-de-albeniz,I. G. d. Albéniz,D,19,177.0,202,M,1009662,EUR,960422400,D,19,19,True,,,,,,,,,3.0,,8.0,4.0,6.4,1.0,,0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11368656,away,Athletic Club,Raúl García,raul-garcia,R. García,M,22,184.0,373,M,4581,EUR,521424000,M,22,22,True,5.0,2.0,2.0,,,1.0,2.0,4.0,,2.0,8.0,8.0,5.1,4.0,0.00148141,0,,,,,,2.0,,,1.0,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,1.0
11368656,away,Athletic Club,Julen Agirrezabala,julen-agirrezabala,J. Agirrezabala,G,25,187.0,1097,M,1014412,EUR,977788800,G,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368656,away,Athletic Club,Hugo Rincón,rincon-lumbreras-hugo,H. Rincón,D,2,183.0,270,M,1632454,EUR,1043625600,D,32,32,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368656,away,Athletic Club,Malcom Ares,malcom-ares,M. Ares,M,18,183.0,265,M,1391487,EUR,1002844800,F,23,23,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368656,away,Athletic Club,Iker Muniain,iker-muniain,I. Muniain,M,19,169.0,1079,M,71707,EUR,724723200,F,10,10,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368656,away,Athletic Club,Asier Villalibre,asier-villalibre,A. Villalibre,F,12,183.0,829,M,355072,EUR,875577600,F,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368656,away,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188.0,2498,M,605672,EUR,842486400,F,12,12,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
