match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_expectedGoals,captain,stat_totalCross,stat_accurateCross,stat_totalContest,stat_outfielderBlock,stat_dispossessed,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_totalOffside,stat_wonContest,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt
12764324,home,Liverpool,Alexis Mac Allister,alexis-mac-allister,A. Mac Allister,M,10,176,71143,M,Macca10,895324,EUR,914457600,M,10,10,True,20.0,17.0,1.0,,0.0,6.0,6.0,11.0,14.0,,5.0,1.0,45.0,31.0,6.9,4.0,0.0164056,1,,,,2.0,1.0,,,4.0,1.0,1.0,1.0,,,1.0,,0.104,,,,,1.0,,1.0,,,,,,,,,,,,,,
12764324,home,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,20968,M,harvelliott,955245,EUR,1049414400,M,19,19,True,22.0,19.0,2.0,1.0,0.0,8.0,8.0,11.0,15.0,,,2.0,45.0,29.0,7.0,6.0,0.0407862,1,,,,2.0,1.0,,3.0,,,,,,,,,0.0253,,1.0,,1.0,,,1.0,1.0,1.0,0.2609,,,,1.0,,,,,,,
12764324,home,Liverpool,Wataru Endo,wataru-endo,W. Endo,M,3,178,19826,M,endowataru,143040,EUR,729216000,M,3,3,True,19.0,17.0,1.0,1.0,0.0,7.0,7.0,10.0,12.0,,2.0,2.0,27.0,24.0,6.7,3.0,0.00781401,0,,,,4.0,2.0,,1.0,,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12764324,home,Liverpool,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175,40103,M,FedeChiesa,845386,EUR,877737600,F,14,14,True,3.0,3.0,,,0.0,,,3.0,3.0,,,1.0,15.0,7.0,6.9,1.0,0.00421643,2,,,,3.0,1.0,,,,,,,,,,,0.0849,,,,,,,,2.0,,0.121,2.0,,,,,,,,,,
12764324,home,Liverpool,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,211619,M,TrentAA,795064,EUR,907718400,D,66,66,True,8.0,7.0,2.0,1.0,0.0,3.0,3.0,4.0,6.0,,,,8.0,11.0,6.6,3.0,0.00373561,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12764324,home,Liverpool,Vítězslav Jaroš,vitezslav-jaros,V. Jaroš,G,1,190,4413,M,,927359,EUR,995846400,G,56,56,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764324,home,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9884,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764324,home,Liverpool,Ibrahima Konaté,ibrahima-konate,I. Konaté,D,5,195,27486,M,ibrahimakonate,826215,EUR,927590400,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764324,home,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24708,M,andyrobertson94,262911,EUR,763344000,D,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764324,home,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193,51063,M,CodyGakpo,862967,EUR,926035200,F,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764324,home,Liverpool,Tyler Morton,tyler-morton,T. Morton,M,23,185,6716,M,,979118,EUR,1036022400,M,80,80,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764324,home,Liverpool,Jayden Danns,jayden-danns,J. Danns,F,76,183,3507,M,,1403108,EUR,1137369600,F,76,76,True,,,,,,,,,,,,,,,,,,0,,Jayden Danns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764324,away,Lille,Lucas Chevalier,chevalier-lucas,L. Chevalier,G,30,188,21392,M,,996953,EUR,1005004800,G,30,30,False,34.0,26.0,12.0,5.0,0.0,26.0,31.0,,3.0,,,8.0,90.0,50.0,7.4,8.0,4.041e-05,0,-0.1466,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,1.0,4.0,5.0,1.0,1.0,1.0,
12764324,away,Lille,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186,10286,M,aissamandi23,122810,EUR,688089600,D,2,2,False,24.0,22.0,,,0.0,18.0,19.0,4.0,7.0,,2.0,1.0,59.0,38.0,5.7,8.0,0.00292181,0,,,,1.0,,,,2.0,,,1.0,,,,1.0,,,2.0,,,,,2.0,,,,,,,,,,,,,,
12764324,away,Lille,Bafodé Diakité,bafode-diakite,B. Diakité,D,18,182,1852,M,,962408,EUR,978739200,D,18,18,False,69.0,64.0,3.0,,0.0,56.0,58.0,8.0,11.0,1.0,2.0,1.0,90.0,82.0,6.4,7.0,0.00265594,0,,,,3.0,,,1.0,1.0,1.0,,1.0,,,,5.0,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,
12764324,away,Lille,Alexsandro Ribeiro,alexsandro-ribeiro,A. Ribeiro,D,4,192,4607,M,,1049775,EUR,934156800,D,4,4,False,66.0,65.0,4.0,3.0,0.0,58.0,58.0,7.0,8.0,1.0,5.0,1.0,90.0,88.0,6.7,8.0,0.00298283,0,,Alexsandro Ribeiro,,5.0,,,2.0,1.0,1.0,1.0,,1.0,,,7.0,,,,,5.0,,1.0,1.0,,,,1.0,,2.0,,,,,,,,
12764324,away,Lille,Gabriel Gudmundsson,gabriel-gudmundsson,G. Gudmundsson,D,3,181,1203,M,,834308,EUR,925344000,D,5,5,False,32.0,27.0,2.0,,0.0,21.0,23.0,6.0,9.0,,3.0,2.0,74.0,45.0,6.5,9.0,0.0613913,1,,,,1.0,,,1.0,,,3.0,,1.0,,1.0,1.0,0.0335,,,,1.0,,,1.0,,,,,1.0,,,,,,,,,
12764324,away,Lille,Ngal'ayel Mukau,ngalayel-mukau,N. Mukau,M,17,188,7502,M,,1391541,EUR,1099440000,M,17,17,False,34.0,30.0,,,0.0,23.0,26.0,7.0,8.0,,1.0,3.0,74.0,44.0,6.5,6.0,0.00741308,0,,Ngal'ayel Mukau,,2.0,,,1.0,,,1.0,,,,,2.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,
12764324,away,Lille,Benjamin André,benjamin-andre,B. André,M,21,180,767,M,,51665,EUR,649641600,M,21,21,False,48.0,44.0,3.0,3.0,0.0,31.0,33.0,13.0,15.0,,3.0,5.0,90.0,55.0,6.6,6.0,0.0105365,0,,,,4.0,1.0,,,2.0,2.0,1.0,1.0,,,,,,True,,,,,1.0,1.0,,,,1.0,,,,,,,,,,
12764324,away,Lille,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1235,M,,856638,EUR,961459200,M,20,20,False,17.0,12.0,1.0,1.0,0.0,5.0,7.0,7.0,12.0,,2.0,2.0,63.0,27.0,6.6,10.0,0.0230787,0,,,,4.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,2.0,,1.0,,2.0,1.0,,,,,,1.0,,,,,,,,
12764324,away,Lille,Hakon Arnar Haraldsson,haraldsson-hakon-arnar,H. A. Haraldsson,M,10,180,2179,M,,1138804,EUR,1049932800,M,7,7,False,44.0,36.0,2.0,1.0,0.0,23.0,25.0,13.0,23.0,1.0,6.0,3.0,90.0,62.0,6.7,17.0,0.0350788,2,,,,5.0,1.0,,,,,1.0,,,,,,0.2376,,4.0,,4.0,,4.0,1.0,,,,,,4.0,,,,,,,,2.0
12764324,away,Lille,Rémy Cabella,remy-cabella,R. Cabella,M,20,171,1158,M,,72998,EUR,636854400,M,10,10,False,23.0,21.0,,,0.0,9.0,10.0,12.0,15.0,,7.0,4.0,63.0,39.0,7.0,8.0,0.0379553,0,,,,5.0,,,,3.0,3.0,2.0,2.0,,,,,,,2.0,,3.0,,2.0,,,,,,,2.0,,,,,,,,
12764324,away,Lille,Jonathan David,jonathan-david,J. David,F,30,180,21029,M,jodavid,935564,EUR,947808000,F,9,9,False,20.0,18.0,,,0.0,10.0,11.0,8.0,9.0,,1.0,5.0,90.0,26.0,7.0,5.0,0.0560106,1,,,,2.0,,,,,,1.0,1.0,1.0,,,1.0,0.2161,,,,,,2.0,1.0,1.0,1.0,0.7377,,1.0,,1.0,,,,,,,
12764324,away,Lille,Thomas Meunier,thomas-meunier,T. Meunier,D,12,190,2758,M,,128587,EUR,684633600,D,12,12,True,15.0,13.0,1.0,,0.0,8.0,9.0,5.0,7.0,1.0,1.0,2.0,27.0,23.0,6.6,3.0,0.00543969,0,,,,,,,2.0,,,,,,,,4.0,,,1.0,,,,,,,,,,,,,,,,,,,
12764324,away,Lille,Osame Sahraoui,osame-sahraoui,O. Sahraoui,M,11,170,7349,M,osamesahraoui,965357,EUR,992217600,F,11,11,True,13.0,11.0,2.0,1.0,0.0,5.0,5.0,6.0,8.0,,2.0,3.0,27.0,20.0,6.7,5.0,0.0279676,0,,,,1.0,,,1.0,,,1.0,1.0,,,,1.0,,,,,1.0,,,3.0,,,,,1.0,1.0,,,,,,,,
12764324,away,Lille,Ismaily,ismaily,Ismaily,D,,177,336,M,,78352,EUR,632016000,D,31,31,True,11.0,7.0,1.0,,0.0,5.0,6.0,2.0,5.0,,,2.0,16.0,15.0,6.5,4.0,0.0287792,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12764324,away,Lille,Ayyoub Bouaddi,bouaddi-ayyoub,A. Bouaddi,M,32,185,5460,M,,1564180,EUR,1191283200,M,32,32,True,10.0,10.0,,,0.0,6.0,6.0,4.0,4.0,,,1.0,16.0,13.0,6.6,2.0,0.00424622,0,,Ayyoub Bouaddi,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,
12764324,away,Lille,Vito Mannone,vito-mannone,V. Mannone,G,,189,192,M,,17053,EUR,573264000,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764324,away,Lille,Marc-Aurele Caillard,marc-aurele-caillard,M. Caillard,G,16,191,116,M,,189859,EUR,768700800,G,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764324,away,Lille,Isaac Cossier,isaac-cossier,I. Cossier,D,3,186,166,M,,1936804,EUR,1164844800,D,35,35,True,,,,,,,,,,,,,,,,,,0,,Isaac Cossier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764324,away,Lille,Angel Gomes,angel-gomes,A. Gomes,M,47,168,3456,M,,867441,EUR,967680000,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764324,away,Lille,Mohamed Bayo,mohamed-bayo,M. Bayo,F,9,188,4449,M,mohamedbayo27,909318,EUR,896918400,F,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764324,away,Lille,Ethan Mbappé,ethan-mbappe,E. Mbappé,F,8,180,27200,M,ethanmbappe,1402698,EUR,1167350400,M,29,29,True,,,,,,,,,,,,,,,,,,0,,Ethan Mbappé,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
