match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialWon,stat_blockedScoringAttempt,stat_interceptionWon,captain,stat_totalContest,stat_goals,stat_outfielderBlock,stat_goalAssist,stat_aerialLost,stat_fouls,stat_challengeLost,stat_wonContest,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,player_sofascoreId,stat_savedShotsFromInsideTheBox
11399414,home,AZ Alkmaar,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184.0,1521,M,134029,EUR,702691200,G,1,1,False,27.0,26.0,8.0,7.0,22.0,22.0,4.0,5.0,1.0,9.0,1.0,1.0,1.0,1.0,90.0,37.0,7.2,1.0,0.00952462,0,0.1161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11399414,home,AZ Alkmaar,Yukinari Sugawara,yukinari-sugawara,Y. Sugawara,D,3,179.0,2828,M,905347,EUR,962150400,D,2,2,False,49.0,43.0,5.0,3.0,21.0,21.0,24.0,32.0,2.0,4.0,,,,,69.0,75.0,8.0,12.0,0.437295,2,,,,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.058,0.0507,3.0,,,,,,,,,,,,,,,,,
11399414,home,AZ Alkmaar,Riechedly Bazoer,riechedly-bazoer,R. Bazoer,D,20,184.0,357,M,227196,EUR,845078400,D,25,25,False,78.0,71.0,11.0,7.0,39.0,41.0,32.0,37.0,2.0,8.0,,,,,90.0,88.0,7.5,9.0,0.0555196,1,,,,,,,2.0,,,,,,,2.0,1.0,0.0171,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11399414,home,AZ Alkmaar,Bruno Martins Indi,bruno-martins-indi,B. M. Indi,D,4,185.0,169,M,116947,EUR,697507200,D,4,4,False,72.0,68.0,3.0,2.0,37.0,39.0,31.0,33.0,,4.0,,,,,69.0,81.0,8.1,7.0,0.0487456,2,,,,,,1.0,2.0,,,,2.0,,,,1.0,0.7293,1.0357,,1.0,,1.0,True,1.0,1.0,2.0,,,,,,,,,,
11399414,home,AZ Alkmaar,David Möller Wolfe,david-moller-wolfe,D. M. Wolfe,D,6,185.0,958,M,1031283,EUR,1019520000,D,18,18,False,39.0,30.0,3.0,1.0,13.0,17.0,18.0,25.0,,9.0,,,,,86.0,55.0,8.1,12.0,0.87895,0,,,,3.0,1.0,5.0,5.0,1.0,2.0,,,4.0,4.0,,1.0,,,2.0,,,,,,,1.0,1.0,1.0,3.0,,,,,,,
11399414,home,AZ Alkmaar,Tiago Dantas,tiago-dantas,T. Dantas,M,26,169.0,1156,M,945097,EUR,977616000,M,6,6,False,67.0,60.0,8.0,5.0,23.0,26.0,38.0,42.0,,5.0,,,,,90.0,74.0,7.0,9.0,0.0980025,0,,,,1.0,1.0,4.0,3.0,1.0,,,,3.0,2.0,,,,,,,,,,,,,,1.0,,2.0,,,,,,
11399414,home,AZ Alkmaar,Jordy Clasie,jordy-clasie,J. Clasie,M,8,169.0,219,M,116946,EUR,677980800,M,8,8,False,55.0,49.0,6.0,5.0,19.0,21.0,30.0,36.0,2.0,4.0,,,,,90.0,69.0,7.5,10.0,0.0495153,1,,,,2.0,,1.0,4.0,1.0,,,1.0,1.0,1.0,1.0,1.0,0.0744,0.0252,,1.0,,,,1.0,,,,,,,1.0,,,,,
11399414,home,AZ Alkmaar,Ernest Poku,ernest-poku,E. Poku,M,19,172.0,5105,M,1119502,EUR,1075248000,M,21,21,False,25.0,22.0,,,6.0,8.0,17.0,19.0,1.0,1.0,,,,,69.0,48.0,6.8,12.0,0.25107,2,,,,2.0,1.0,10.0,7.0,3.0,1.0,1.0,,1.0,1.0,2.0,,0.3616,,1.0,1.0,1.0,1.0,,8.0,,,,3.0,,1.0,5.0,1.0,2.0,,,
11399414,home,AZ Alkmaar,Sven Mijnans,sven-mijnans,S. Mijnans,M,10,190.0,1199,M,980671,EUR,952560000,M,16,16,False,25.0,22.0,2.0,2.0,10.0,11.0,12.0,14.0,,1.0,,,,,45.0,31.0,6.5,6.0,0.0434452,1,,,,,,6.0,,1.0,,1.0,,,,1.0,,0.3097,,3.0,,,,,1.0,,,1.0,,2.0,2.0,,1.0,1.0,,,
11399414,home,AZ Alkmaar,Ruben van Bommel,ruben-van-bommel,R. van Bommel,M,7,191.0,2030,M,1212550,EUR,1091491200,M,15,15,False,36.0,26.0,3.0,2.0,7.0,8.0,19.0,29.0,,3.0,,,,,90.0,48.0,7.5,12.0,0.102387,3,,,,1.0,,3.0,6.0,,,1.0,2.0,4.0,2.0,,,0.316,0.6208,,,,,,2.0,1.0,,,,2.0,1.0,2.0,2.0,,1.0,,
