match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_fouls,stat_keyPass,captain,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_aerialLost,stat_dispossessed,stat_goals,player_sofascoreId,stat_wasFouled,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock,stat_penaltyWon
11958576,home,Sheffield United,Ivo Grbić,,,ivo-grbic,I. Grbić,G,13,195,1121,M,283847,EUR,821923200,G,13,13,False,19.0,11.0,11.0,3.0,10.0,13.0,1.0,6.0,7.0,2.0,90.0,26.0,5.6,8.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11958576,home,Sheffield United,Jayden Bogle,,,bogle-jayden,J. Bogle,D,2,178,807,M,929132,EUR,964656000,D,20,20,False,39.0,30.0,5.0,3.0,13.0,15.0,18.0,26.0,4.0,,90.0,60.0,6.0,15.0,1,1.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,,,,,,,,,,,,,,,,,,,,
11958576,home,Sheffield United,Anel Ahmedhodžić,,,anel-ahmedhodzic,A. Ahmedhodžić,D,21,190,1551,M,825899,EUR,922406400,D,15,15,False,42.0,38.0,2.0,,23.0,23.0,15.0,19.0,5.0,,90.0,53.0,6.5,4.0,1,,,,2.0,4.0,,,,,,4.0,1.0,3.0,2.0,,,,,True,1.0,2.0,1.0,,,,,,,,,,,,,,,,
11958576,home,Sheffield United,Auston Trusty,,,auston-trusty,A. Trusty,D,6,188,826,M,822459,EUR,902880000,D,5,5,False,36.0,32.0,4.0,2.0,25.0,27.0,7.0,9.0,3.0,,90.0,45.0,6.4,5.0,3,,,,,2.0,,,,,,4.0,,,,,,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,
11958576,home,Sheffield United,Rhys Norrington-Davies,,,rhys-norrington-davies,R. Norrington-Davies,D,18,181,104,M,911708,EUR,924739200,D,33,33,False,17.0,14.0,4.0,1.0,9.0,9.0,5.0,9.0,1.0,,56.0,22.0,6.2,5.0,0,,1.0,,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11958576,home,Sheffield United,Gustavo Hamer,,,gustavo-hamer,G. Hamer,M,8,169,1006,M,837495,EUR,867110400,M,8,8,False,21.0,16.0,2.0,2.0,1.0,3.0,16.0,20.0,4.0,,76.0,34.0,6.8,9.0,3,,2.0,1.0,8.0,,1.0,,,1.0,,1.0,1.0,,,1.0,,4.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,
11958576,home,Sheffield United,Oliver Norwood,,,oliver-norwood,O. Norwood,M,26,180,229,M,100637,EUR,671414400,M,16,16,False,53.0,39.0,15.0,6.0,17.0,18.0,25.0,44.0,8.0,,90.0,68.0,6.6,20.0,0,,9.0,3.0,5.0,3.0,,,,,,1.0,,3.0,1.0,,,2.0,4.0,,,3.0,,,,,,,,,,,,,,,,,
11958576,home,Sheffield United,Ben Osborn,Ben,Osborn,ben-osborn,B. Osborn,M,23,176,75,M,282665,EUR,776044800,M,23,23,False,19.0,14.0,6.0,1.0,5.0,5.0,11.0,17.0,1.0,,64.0,33.0,6.8,13.0,0,,3.0,2.0,2.0,3.0,2.0,1.0,1.0,,,,1.0,1.0,,5.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,
11958576,home,Sheffield United,Ben Brereton Díaz,,,ben-brereton-diaz,B. Brereton Díaz,M,25,188,6392,M,867583,EUR,924393600,M,11,11,False,10.0,10.0,,,5.0,5.0,5.0,6.0,1.0,,63.0,24.0,6.4,5.0,1,,1.0,,4.0,3.0,1.0,1.0,,1.0,,,,,,3.0,,1.0,1.0,,,2.0,,,,1.0,,ben.brereton,2.0,,,,,,,,,,
11958576,home,Sheffield United,William Osula,,,osula-william,W. Osula,F,18,191,2970,M,1122603,EUR,1059955200,F,32,32,False,5.0,4.0,,,2.0,2.0,2.0,3.0,,,63.0,9.0,7.1,2.0,3,,,,3.0,,,,,1.0,,,,,,1.0,,1.0,,,,,1.0,1.0,2.0,,1.0,,,1.0,1.0,,,,,,,,
