match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalCross,stat_shotOffTarget,stat_outfielderBlock,captain,stat_aerialLost,stat_penaltyConceded,stat_wasFouled,stat_accurateCross,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,stat_wonTackle,stat_keyPass,stat_hitWoodwork,stat_goalAssist,stat_bigChanceCreated,stat_penaltyWon,stat_savedShotsFromInsideTheBox,stat_bigChanceMissed
10438178,home,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,99,186,12694,M,diogomcosta99,843115,EUR,937699200,G,99,99,False,24.0,19.0,12.0,7.0,17.0,17.0,2.0,7.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,31.0,6.2,5.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10438178,home,FC Porto,João Mário,joao-mario,J. Mário,D,17,178,3148,M,,902031,EUR,946857600,D,23,23,False,39.0,36.0,3.0,3.0,13.0,14.0,23.0,25.0,,3.0,,3.0,,,,,,,,56.0,53.0,6.2,7.0,0,,,6.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10438178,home,FC Porto,Fábio Cardoso,fabio-cardoso,F. Cardoso,D,15,187,510,M,,252815,EUR,766713600,D,2,2,False,69.0,65.0,5.0,4.0,39.0,40.0,26.0,30.0,3.0,5.0,2.0,8.0,,,,,,,,90.0,79.0,7.2,5.0,1,,,2.0,,,2.0,2.0,2.0,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
10438178,home,FC Porto,Pepe,pepe,Pepe,D,,188,6226,M,Pepe,5884,EUR,415065600,D,3,3,False,76.0,75.0,11.0,11.0,39.0,39.0,36.0,37.0,2.0,3.0,4.0,5.0,,,,,,,,90.0,83.0,6.4,1.0,0,,,4.0,1.0,,,,1.0,,,3.0,,,,True,1.0,1.0,1.0,,,,,,,,,,,,,
10438178,home,FC Porto,Zaidu Sanusi,zaidu-sanusi,Z. Sanusi,D,12,182,2630,M,,987510,EUR,866160000,D,12,12,False,47.0,41.0,1.0,1.0,14.0,15.0,28.0,37.0,2.0,4.0,,6.0,,,,,,,,90.0,64.0,6.5,15.0,0,,,6.0,2.0,,1.0,,2.0,1.0,2.0,1.0,5.0,,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,,,,
10438178,home,FC Porto,Marko Grujić,marko-grujic,M. Grujić,M,4,190,1584,M,,280835,EUR,829353600,M,16,16,False,30.0,27.0,2.0,1.0,12.0,12.0,15.0,19.0,3.0,4.0,1.0,6.0,,,,,,,,45.0,40.0,7.3,5.0,2,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,
10438178,home,FC Porto,Stephen Eustaquio,stephen-eustaquio,S. Eustaquio,M,6,178,1808,M,,886223,EUR,851126400,M,46,46,False,50.0,46.0,1.0,1.0,12.0,13.0,35.0,40.0,,3.0,,2.0,,,,,,,,69.0,60.0,7.1,6.0,1,,,1.0,,,,,3.0,3.0,,1.0,3.0,,,,,,,1.0,,,,1.0,3.0,1.0,,,,,,
10438178,home,FC Porto,André Franco,andre-franco,A. Franco,M,10,177,622,M,,851286,EUR,892339200,M,20,20,False,48.0,43.0,8.0,8.0,13.0,13.0,32.0,39.0,1.0,4.0,,2.0,,,,,,,,90.0,63.0,7.7,11.0,1,,,4.0,1.0,,3.0,1.0,,1.0,2.0,1.0,4.0,,,,,,1.0,2.0,,1.0,1.0,,,2.0,,,,,,
10438178,home,FC Porto,Danny Namaso,danny-namaso,D. Namaso,F,19,182,4899,M,,867440,EUR,967420800,M,19,19,False,20.0,18.0,,,6.0,6.0,12.0,15.0,2.0,4.0,,3.0,,,,,,,,74.0,32.0,6.4,7.0,2,,,7.0,,,3.0,1.0,1.0,,2.0,4.0,1.0,,,,1.0,,1.0,,,1.0,,1.0,,,1.0,,,,,
10438178,home,FC Porto,Otávio,otavio,Otávio,M,25,171,6972,M,otavio,244801,EUR,792288000,M,25,25,False,68.0,56.0,5.0,3.0,18.0,18.0,38.0,51.0,2.0,9.0,,6.0,,,,,,,,90.0,82.0,7.2,17.0,0,,,5.0,3.0,,1.0,,,2.0,1.0,1.0,1.0,,,,,,5.0,,,,,,1.0,,,,,,,
