match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,captain,stat_interceptionWon,stat_challengeLost,stat_totalContest,stat_shotOffTarget,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_accurateCross,stat_goals,stat_totalOffside,stat_punches
11067276,home,Palmeiras,Weverton,weverton,Weverton,G,1,189,7138,M,Weverton,243529,EUR,566352000,G,21,21,False,21.0,18.0,3.0,1.0,18.0,19.0,2.0,1.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,1.0,90.0,33.0,7.3,4.0,0.0,0.0,0.00016349,0,0.1003,,,,,,,,,,,,,,,,,,,,,,,,,,
11067276,home,Palmeiras,Mayke,mayke,Mayke,D,12,178,2322,M,,273329,EUR,721353600,D,12,12,False,53.0,50.0,5.0,3.0,26.0,26.0,30.0,,4.0,2.0,6.0,,,,,,90.0,78.0,7.1,12.0,0.0,0.0,0.0255076,0,,24.0,3.0,1.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11067276,home,Palmeiras,Gustavo Gómez,gustavo-gomez,G. Gómez,D,15,185,8380,M,gustavogomez,220833,EUR,736646400,D,15,15,False,62.0,53.0,10.0,6.0,36.0,39.0,23.0,3.0,5.0,4.0,5.0,,,,,,90.0,71.0,7.2,9.0,0.0,0.0,0.00767635,0,,17.0,,3.0,5.0,,2.0,2.0,,,3.0,,,True,1.0,,,,,,,,,,,,
11067276,home,Palmeiras,Murilo,murilo,Murilo,D,26,188,4420,M,,874729,EUR,859420800,D,26,26,False,53.0,48.0,5.0,3.0,32.0,32.0,21.0,3.0,5.0,2.0,3.0,,,,,,90.0,62.0,6.9,5.0,0.0,0.0,0.00513713,0,,16.0,,3.0,5.0,,1.0,,,1.0,2.0,,,,1.0,,,,,,,,,,,,
11067276,home,Palmeiras,Joaquín Piquerez,joaquin-piquerez,J. Piquerez,D,22,183,6392,M,,881110,EUR,903916800,D,22,22,False,44.0,41.0,5.0,4.0,23.0,24.0,25.0,2.0,3.0,2.0,1.0,,,,,,90.0,67.0,7.1,9.0,0.0313,0.0,0.00985148,2,,18.0,5.0,1.0,4.0,,,,,2.0,1.0,,,,,1.0,1.0,2.0,2.0,,,,,,,,
11067276,home,Palmeiras,Gabriel Menino,gabriel-menino,G. Menino,M,25,176,2791,M,,974556,EUR,970185600,M,25,25,False,80.0,72.0,8.0,5.0,26.0,28.0,54.0,1.0,6.0,,9.0,,,,,,89.0,95.0,7.1,16.0,0.0,0.0,0.0279148,0,,46.0,2.0,1.0,7.0,2.0,2.0,2.0,3.0,3.0,3.0,,,,,1.0,,,3.0,,,,,,,,
11067276,home,Palmeiras,Richard Ríos,richard-rios,R. Ríos,M,20,185,34402,M,richardrios,1015292,EUR,959904000,M,27,27,False,37.0,29.0,4.0,2.0,5.0,7.0,33.0,2.0,8.0,2.0,2.0,,,,,,72.0,57.0,7.0,15.0,0.1621,0.0594,0.0182175,2,,24.0,3.0,2.0,8.0,1.0,3.0,2.0,2.0,1.0,3.0,,,,,2.0,2.0,1.0,,2.0,1.0,,,,,,
11067276,home,Palmeiras,Artur,artur,Artur,M,7,168,3069,M,,841128,EUR,887500800,M,14,14,False,32.0,26.0,2.0,1.0,5.0,6.0,28.0,,2.0,,,,,,,,72.0,42.0,7.2,9.0,0.0,0.0,0.29072,0,,21.0,2.0,,1.0,,2.0,1.0,1.0,,1.0,,,,,,,,2.0,,,1.0,1.0,,,,
11067276,home,Palmeiras,Raphael Veiga,raphael-veiga,R. Veiga,M,23,176,17123,M,raphaelveiga,840020,EUR,803520000,M,23,23,False,51.0,47.0,5.0,4.0,13.0,13.0,50.0,,4.0,,4.0,,,,,,90.0,74.0,8.2,15.0,0.1176,0.7793,0.122256,5,,36.0,12.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,,,,,,2.0,3.0,1.0,2.0,2.0,,,2.0,1.0,1.0,
11067276,home,Palmeiras,Dudu,dudu,Dudu,F,92,167,5188,M,7_dudu,147464,EUR,694742400,M,7,7,False,24.0,17.0,3.0,2.0,9.0,9.0,16.0,,5.0,,2.0,,,,,,43.0,34.0,6.7,8.0,0.0,0.0,0.00417949,0,,8.0,1.0,,2.0,,1.0,,,3.0,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,
