match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_bigChanceCreated,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,player_sofascoreId,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_errorLeadToAShot,stat_wasFouled,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_hitWoodwork,captain,stat_goals,stat_totalOffside
11391267,home,Paris Saint-Germain,Arnau Tenas,,,arnau-tenas,A. Tenas,G,25,185,5097,M,908714,EUR,991180800,G,80,80,False,37.0,34.0,10.0,7.0,1.0,32.0,33.0,2.0,4.0,1.0,1.0,1.0,2.0,90.0,41.0,7.0,3.0,0.202019,1.0,0,-1.4678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391267,home,Paris Saint-Germain,Nordi Mukiele,,,nordi-mukiele,N. Mukiele,D,20,185,6353,M,780014,EUR,878342400,D,26,26,False,47.0,35.0,3.0,,,14.0,18.0,21.0,29.0,,5.0,,,76.0,55.0,6.4,13.0,0.0302941,1.0,1,,3.0,2.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0174,,,,,,,,,,,,,,,,,
11391267,home,Paris Saint-Germain,Danilo Pereira,,,danilo-pereira,D. Pereira,D,2,187,4067,M,99545,EUR,684374400,D,15,15,False,105.0,97.0,10.0,5.0,,48.0,51.0,49.0,54.0,,4.0,,,90.0,122.0,6.9,8.0,0.042816,,2,,1.0,1.0,4.0,4.0,,,1.0,,4.0,1.0,,2.0,0.334,DaniloP,1.0,2.0,1.0,3.0,2.0,,,,,,,,,,,
11391267,home,Paris Saint-Germain,Milan Škriniar,,,milan-skriniar,M. Škriniar,D,37,187,9818,M,187205,EUR,792460800,D,37,37,False,93.0,87.0,6.0,3.0,,67.0,70.0,20.0,23.0,,4.0,,,90.0,99.0,6.4,6.0,0.0067759,,0,,1.0,2.0,1.0,2.0,,,,,3.0,1.0,,,,milanskriniar,,,,,,,,,,,,,,,,
11391267,home,Paris Saint-Germain,Yoram Zague,,,zague-yoram,Y. Zague,D,24,168,2143,M,1403218,EUR,1147651200,D,42,42,False,69.0,59.0,2.0,1.0,,36.0,44.0,23.0,25.0,,6.0,,,90.0,85.0,6.2,12.0,0.00664782,,0,,2.0,,6.0,6.0,1.0,,,,2.0,1.0,,,,,2.0,,,4.0,2.0,1.0,1.0,2.0,,,,,,,,
11391267,home,Paris Saint-Germain,Carlos Soler,,,carlos-soler,C. Soler,M,18,180,3724,M,832427,EUR,852163200,M,28,28,False,54.0,46.0,4.0,3.0,,15.0,17.0,31.0,37.0,,9.0,,,90.0,60.0,7.0,9.0,0.146579,3.0,2,,,1.0,2.0,2.0,1.0,1.0,,1.0,,1.0,,,0.4208,Carlos10Soler,1.0,,,,,1.0,,,1.0,0.7817,,,,,,
11391267,home,Paris Saint-Germain,Manuel Ugarte,,,manuel-ugarte,M. Ugarte,M,25,182,19122,M,846425,EUR,986947200,M,4,4,False,62.0,55.0,,,,18.0,21.0,37.0,41.0,,9.0,,,90.0,80.0,7.0,9.0,0.0294221,1.0,0,,,1.0,9.0,12.0,1.0,1.0,,,1.0,,2.0,5.0,,ugartemanu,4.0,,1.0,7.0,4.0,,1.0,3.0,,,,,,,,
11391267,home,Paris Saint-Germain,Marco Asensio,,,marco-asensio,M. Asensio,F,21,182,31005,M,361004,EUR,822182400,M,11,11,False,33.0,28.0,1.0,1.0,,8.0,9.0,22.0,27.0,1.0,2.0,,,77.0,46.0,7.3,7.0,0.236599,4.0,2,,,1.0,2.0,3.0,,,1.0,,,1.0,,2.0,0.2941,marcoasensio10,,2.0,,2.0,2.0,1.0,,,,,3.0,2.0,1.0,,,
11391267,home,Paris Saint-Germain,Kang-in Lee,,,kang-in-lee,K. Lee,M,19,173,19307,M,917087,EUR,982540800,F,19,19,False,37.0,32.0,2.0,1.0,,14.0,14.0,19.0,24.0,1.0,1.0,,,62.0,45.0,7.4,7.0,0.206878,2.0,1,,,1.0,1.0,5.0,3.0,2.0,,,,,,,0.0169,kanginlee,,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,,,,
11391267,home,Paris Saint-Germain,Kylian Mbappé,,,kylian-mbappe,K. Mbappé,F,10,178,1731608,M,826643,EUR,914112000,F,7,7,False,45.0,41.0,4.0,3.0,,11.0,12.0,30.0,33.0,,1.0,,,90.0,62.0,7.3,13.0,0.0817721,1.0,5,,,,6.0,2.0,6.0,2.0,,2.0,,,3.0,,1.0276,KMbappé,,2.0,,,,2.0,,,1.0,0.7192,,,,True,1.0,
