match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_blockedScoringAttempt,stat_outfielderBlock,stat_errorLeadToAGoal,stat_expectedGoals,player_firstName,player_lastName,stat_wasFouled,stat_wonContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,captain,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_shotOffTarget,stat_penaltyConceded
11368693,home,Girona FC,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,189,13962,M,798820,EUR,866851200,F,9,9,False,19.0,13.0,,,6.0,7.0,7.0,12.0,2.0,,,89.0,23.0,8.4,6.0,0.00569364,3,,tema_dovbyk,,,2.0,3.0,3.0,3.0,,,,,,,,1.0,1.0,1.0,,,1.4743,,,,,2.0,,1.9029,,2.0,,1.0,2.0,,,,,,,,
11368693,home,Girona FC,Pablo Torre,pablo-torre,P. Torre,M,20,173,37883,M,1082981,EUR,1049328000,M,18,18,True,7.0,5.0,,,2.0,2.0,3.0,6.0,2.0,,,8.0,13.0,6.7,5.0,0.00152652,0,,PabloTorre,1.0,,,,2.0,2.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,
11368693,home,Girona FC,Yangel Herrera,yangel-herrera,Y. Herrera,M,12,184,4247,M,839585,EUR,884131200,M,21,21,True,11.0,10.0,1.0,,6.0,6.0,4.0,5.0,1.0,,,8.0,11.0,6.4,1.0,0.00563562,0,,YangelHerrera8,,,,,2.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11368693,home,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1894,M,32048,EUR,529459200,F,7,7,True,1.0,,,,,,,1.0,,,,8.0,4.0,7.2,1.0,,2,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,0.9487,,,,,2.0,,1.8257,,,,,1.0,1.0,,,,,,,
11368693,home,Girona FC,Juanpe,juanpe,Juanpe,D,6,189,179,M,129861,EUR,672969600,D,15,15,True,,,,,,,,,,,,1.0,2.0,,,,0,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368693,home,Girona FC,Valery Fernández,valery-fernandez,V. Fernández,D,21,179,309,M,962378,EUR,943315200,D,11,11,True,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368693,home,Girona FC,Juan Carlos,juan-carlos,J. Carlos,G,1,187,226,M,83708,EUR,569635200,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368693,home,Girona FC,Toni Fuidias,toni-fuidias,T. Fuidias,G,13,195,276,M,991960,EUR,987292800,G,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368693,home,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181,1573,M,1084081,EUR,1051228800,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Arnau Martinez,,,,,,,,,,,,,,,,,,,
11368693,home,Girona FC,Jhon Solís,jhon-solis,J. Solís,M,14,186,1595,M,1106573,EUR,1096761600,M,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Jhon Solis,,,,,,,,,,,,,,,,,,,
11368693,home,Girona FC,Borja García,borja-garcia,B. García,M,,175,113,M,129472,EUR,657504000,M,10,10,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368693,home,Girona FC,Jastin García,jastin-garcia,J. García,F,16,180,142,M,1518119,EUR,1074211200,F,31,31,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368693,away,Real Betis,Rui Silva,rui-silva,R. Silva,G,1,191,3299,M,253809,EUR,760579200,G,13,13,False,21.0,17.0,9.0,5.0,14.0,15.0,3.0,6.0,10.0,1.0,2.0,90.0,38.0,7.2,4.0,0.00108027,0,0.7408,,,,,1.0,,2.0,,,,3.0,,,,,,,,,,Rui,Silva,1.0,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,,
11368693,away,Real Betis,Aitor Ruibal,aitor-ruibal,A. Ruibal,D,24,176,879,M,893062,EUR,827452800,D,24,24,False,42.0,36.0,7.0,3.0,15.0,16.0,22.0,29.0,2.0,,,90.0,64.0,6.3,14.0,0.162561,1,,,3.0,1.0,,1.0,3.0,4.0,1.0,1.0,2.0,3.0,,1.0,1.0,,,,,,0.0091,,,1.0,1.0,,2.0,,,,,,,,,,,,,1.0,
11368693,away,Real Betis,Germán Pezzella,german-pezzella,G. Pezzella,D,6,187,3493,M,158241,EUR,677980800,D,6,6,False,46.0,41.0,5.0,3.0,33.0,36.0,8.0,10.0,2.0,,,90.0,57.0,6.8,5.0,0.00237542,0,,germanpezzella,,,1.0,1.0,1.0,4.0,,,,5.0,1.0,2.0,2.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
11368693,away,Real Betis,Chadi Riad,chadi-riad,C. Riad,D,34,186,10944,M,1064218,EUR,1047859200,D,28,28,False,14.0,13.0,1.0,,12.0,13.0,1.0,1.0,,,,45.0,20.0,6.0,2.0,0.00029941,0,,chadiriad17,,,1.0,,1.0,,,,,2.0,1.0,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0
11368693,away,Real Betis,Abner Vinícius,abner-vinicius,Abner Vinícius,D,16,181,3931,M,973838,EUR,959385600,D,20,20,False,28.0,19.0,5.0,2.0,9.0,15.0,10.0,14.0,6.0,,,77.0,47.0,6.7,16.0,0.00491007,0,,,1.0,,,,,4.0,,,1.0,,2.0,3.0,1.0,,,,1.0,,,,,,1.0,,3.0,,,,,,,,,,,,,,
11368693,away,Real Betis,Guido Rodríguez,guido-rodriguez,G. Rodríguez,M,2,185,3908,M,609752,EUR,766108800,M,5,5,False,55.0,48.0,3.0,1.0,29.0,33.0,19.0,22.0,8.0,,,90.0,71.0,7.0,8.0,0.0198738,0,,guiido_rodriguez,,,1.0,1.0,6.0,6.0,1.0,,,3.0,4.0,4.0,3.0,4.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,
11368693,away,Real Betis,Pablo Fornals,pablo-fornals,P. Fornals,M,8,178,2735,M,816763,EUR,824947200,M,18,18,False,47.0,32.0,5.0,1.0,7.0,9.0,27.0,42.0,7.0,,,90.0,68.0,7.7,20.0,0.260891,0,,,4.0,2.0,1.0,,3.0,7.0,,,3.0,1.0,2.0,4.0,2.0,,2.0,,,,,,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,
11368693,away,Real Betis,Isco,isco,Isco,M,22,176,26276,M,103417,EUR,703814400,M,22,22,False,58.0,52.0,7.0,6.0,14.0,15.0,39.0,46.0,3.0,,,90.0,82.0,7.0,15.0,0.0672486,1,,iscoalarcon,3.0,1.0,,1.0,8.0,9.0,1.0,2.0,8.0,,,1.0,,4.0,2.0,1.0,,,0.0551,,,1.0,6.0,,2.0,,,,,,,,,,,,,,
11368693,away,Real Betis,Nabil Fekir,nabil-fekir,N. Fekir,M,20,173,3513,M,337671,EUR,742953600,M,8,8,False,22.0,16.0,,,6.0,7.0,10.0,16.0,2.0,,,62.0,32.0,6.8,9.0,0.0144241,0,,NabilFekir,1.0,,,,2.0,4.0,1.0,,,,1.0,2.0,2.0,1.0,,,,,,,,2.0,,,1.0,,True,,,,,,,,,,,,
11368693,away,Real Betis,Ayoze Pérez,ayoze-perez,A. Pérez,F,22,180,3785,M,345195,EUR,743385600,M,10,10,False,11.0,7.0,,,1.0,3.0,6.0,8.0,1.0,,,62.0,25.0,6.5,10.0,0.0043794,1,,,,,1.0,1.0,5.0,3.0,2.0,,2.0,1.0,,2.0,2.0,,,,,,0.015,,,,,,4.0,,,,,,,,,,,,,1.0,
11368693,away,Real Betis,Willian José,willian-jose,W. José,F,12,189,3025,M,123223,EUR,690854400,F,12,12,False,28.0,23.0,,,11.0,12.0,12.0,16.0,3.0,,,90.0,40.0,8.7,6.0,0.0656111,3,,,,,2.0,1.0,4.0,4.0,,1.0,1.0,,1.0,,,1.0,1.0,,,,0.4562,,,2.0,1.0,3.0,,0.4233,,1.0,,,2.0,,,,,,,,
11368693,away,Real Betis,Sokratis Papastathopoulos,sokratis-papastathopoulos,S. Papastathopoulos,D,3,187,628,,2322979,EUR,581817600,D,19,19,True,24.0,21.0,5.0,4.0,18.0,18.0,3.0,6.0,4.0,,,45.0,26.0,6.4,3.0,0.00108093,0,,,,,1.0,,2.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,Sokratis,Papastathopoulos,,,,,,,,,,,,,,,,,,
11368693,away,Real Betis,William Carvalho,william-carvalho,W. Carvalho,M,41,187,1602,M,137978,EUR,702604800,M,14,14,True,20.0,18.0,1.0,,7.0,7.0,11.0,13.0,1.0,,,28.0,24.0,6.5,3.0,0.00922962,0,,,,,,1.0,1.0,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11368693,away,Real Betis,Chimy Ávila,chimy-avila,C. Ávila,F,9,171,2160,M,789381,EUR,760492800,F,9,9,True,9.0,7.0,1.0,1.0,2.0,2.0,5.0,7.0,1.0,,,21.0,10.0,6.7,2.0,0.0328046,1,,,,,1.0,,2.0,,1.0,,,,,,,,,,,,0.0111,,,,,1.0,,0.1022,,,,,,,,,,,,,
11368693,away,Real Betis,Juan Miranda,juan-miranda,J. Miranda,D,33,185,2208,M,855829,EUR,948240000,D,3,3,True,4.0,3.0,,,2.0,3.0,1.0,1.0,1.0,,,13.0,5.0,6.3,1.0,0.00187433,0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368693,away,Real Betis,Rodri Sánchez,rodri-sanchez,R. Sánchez,M,10,175,565,M,1031421,EUR,958435200,M,17,17,True,2.0,2.0,,,1.0,1.0,1.0,1.0,2.0,,,15.0,4.0,6.5,,0.00506681,0,,,,,,,,2.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
11368693,away,Real Betis,Claudio Bravo,claudio-bravo,C. Bravo,G,,184,2223,M,13249,EUR,419040000,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368693,away,Real Betis,Francisco Vieites,francisco-vieites,F. Vieites,G,13,196,313,M,929975,EUR,926035200,G,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368693,away,Real Betis,Héctor Bellerín,hector-bellerin,H. Bellerín,D,2,178,3870,M,188365,EUR,795571200,D,2,2,True,,,,,,,,,,,,,,,,,0,,Bellerín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368693,away,Real Betis,Johnny Cardoso,johnny,J. Cardoso,M,5,186,5097,M,990169,EUR,1000944000,M,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368693,away,Real Betis,Sergi Altimira,sergi-altimira,S. Altimira,M,6,188,1049,M,1137814,EUR,998697600,M,27,27,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368693,away,Real Betis,Abdessamad Ezzalzouli,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177,44492,M,1011375,EUR,1008547200,F,7,7,True,,,,,,,,,,,,,,,,,0,,ez_abde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368693,away,Real Betis,Assane Diao,assane-diao,A. Diao,F,38,185,18044,M,1493689,EUR,1126051200,F,38,38,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
