match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,player_firstName,player_lastName,stat_totalClearance,stat_outfielderBlock,stat_errorLeadToAShot,stat_unsuccessfulTouch,captain,stat_dispossessed,stat_accurateCross,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_totalOffside,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
12450879,home,Nice,Evann Guessand,evann-guessand,E. Guessand,F,29,185,5228,M,,930245,EUR,993945600,F,29,29,False,14.0,14.0,,,0.0,5.0,5.0,11.0,3.0,,,,90.0,39.0,7.0,9.0,0.0662694,2,,10.0,2.0,1.0,5.0,6.0,11.0,,3.0,1.0,,1.0,1.0,1.0,,6.0,1.0,0.1497,,,,,,4.0,,2.0,1.0,,1.0,,,,,,1.0,,,
12450879,home,Nice,Badredine Bouanani,badredine-bouanani,B. Bouanani,M,27,177,10091,M,bouanani,1153265,EUR,1102464000,M,19,19,True,3.0,2.0,,,0.0,,1.0,2.0,,,,,12.0,6.0,6.8,1.0,0.00909225,1,,2.0,,1.0,,1.0,,,,,,,,,,,,0.1357,Badredine Bouanani,,,,,,,,,1.0,,,0.1983,,,,,,,
12450879,home,Nice,Billal Brahimi,billal-brahimi,B. Brahimi,F,26,183,3117,M,,948250,EUR,952992000,F,14,14,True,4.0,3.0,,,0.0,,,7.0,,,,,12.0,8.0,6.7,3.0,0.0641817,0,,5.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,1.0,,,,,,
12450879,home,Nice,Jordan Lotomba,jordan-lotomba,J. Lotomba,D,30,177,509,M,,796279,EUR,907027200,D,23,23,True,3.0,3.0,,,0.0,2.0,2.0,1.0,,,,,14.0,6.0,6.3,1.0,0.00202016,0,,1.0,,,,2.0,,,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
12450879,home,Nice,Youssouf Ndayishimiye,youssouf-ndayishimiye,Y. Ndayishimiye,D,55,183,1788,M,,985934,EUR,909446400,M,55,55,True,7.0,5.0,1.0,,0.0,3.0,4.0,3.0,1.0,,,,1.0,10.0,,4.0,0.00113157,0,,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
12450879,home,Nice,Maxime Dupé,maxime-dupe,M. Dupé,G,31,186,170,M,,96542,EUR,731203200,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450879,home,Nice,Yaël Nandjou,yael-nandjou,Y. Nandjou,D,42,185,53,,,1897295,EUR,1120608000,D,42,42,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Yaël,Nandjou,,,,,,,,,,,,,,,,,,
12450879,home,Nice,Daouda Traore,daouda-traore,D. Traore,M,66,186,118,M,,1390279,EUR,1153526400,M,39,39,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450879,home,Nice,Issiaga Camara,issiaga-camara,I. Camara,M,20,178,283,M,,1518668,EUR,1107302400,M,36,36,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450879,home,Nice,Victor Orakpo,victor-orakpo,V. Orakpo,F,24,194,309,M,,1897296,EUR,1137196800,F,45,45,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450879,away,Toulouse,Guillaume Restes,guillaume-restes,G. Restes,G,1,188,2069,M,,1154630,EUR,1110499200,G,50,50,False,33.0,24.0,17.0,8.0,0.0,18.0,19.0,14.0,5.0,1.0,2.0,2.0,90.0,41.0,7.1,9.0,0.00222868,0,-0.3574,6.0,,,1.0,,1.0,,,,,,,,,1.0,,,Guillaume,Restes,2.0,,,,,,,,,,,,,,,1.0,1.0,
12450879,away,Toulouse,Charlie Cresswell,charlie-cresswell,C. Cresswell,D,4,190,1084,M,,1020744,EUR,1029456000,D,4,4,False,54.0,41.0,5.0,,0.0,32.0,35.0,19.0,7.0,,,,90.0,73.0,6.1,20.0,0.00636764,1,,9.0,,3.0,2.0,11.0,6.0,2.0,3.0,,,1.0,2.0,4.0,1.0,,5.0,0.0548,,,3.0,,,2.0,,,,,,,,,,,,,,
12450879,away,Toulouse,Rasmus Nicolaisen,rasmus-nicolaisen,R. Nicolaisen,D,2,190,261,M,,798124,EUR,858470400,D,2,2,False,41.0,32.0,3.0,,0.0,27.0,30.0,11.0,5.0,,,,90.0,56.0,6.9,11.0,0.0279342,1,,5.0,,1.0,3.0,4.0,9.0,,,,,1.0,1.0,3.0,2.0,3.0,2.0,0.0192,,,5.0,,,1.0,,1.0,,,,,,,,,,,,
12450879,away,Toulouse,Mark McKenzie,mark-mckenzie,M. McKenzie,D,3,183,647,M,,922759,EUR,919900800,D,3,3,False,19.0,13.0,1.0,,0.0,9.0,13.0,6.0,3.0,,,,65.0,29.0,6.6,9.0,0.0110874,0,,4.0,,2.0,1.0,6.0,2.0,2.0,,,,,,1.0,1.0,,2.0,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,
12450879,away,Toulouse,Warren Kamanzi,warren-kamanzi,W. Kamanzi,M,12,177,196,M,,1048366,EUR,973900800,M,12,12,False,23.0,19.0,1.0,,0.0,12.0,14.0,9.0,3.0,,,,90.0,40.0,6.7,5.0,0.0145739,0,,7.0,,,,6.0,5.0,3.0,1.0,1.0,,,,4.0,1.0,,3.0,,,,1.0,,,1.0,,,,,,,,1.0,,,,,,
12450879,away,Toulouse,Vincent Sierro,vincent-sierro,V. Sierro,M,14,184,461,M,,794412,EUR,813110400,M,8,8,False,37.0,31.0,3.0,1.0,0.0,18.0,18.0,22.0,3.0,,,,78.0,49.0,6.6,10.0,0.141973,2,,15.0,3.0,1.0,,5.0,1.0,,2.0,1.0,,1.0,,,,,1.0,0.0695,,,,,,,True,2.0,2.0,,1.0,,,,,,,,,
12450879,away,Toulouse,Cristian Cásseres Jr.,cristian-casseres-jr,C. Cásseres Jr.,M,23,174,1378,M,,878938,EUR,948326400,M,23,23,False,33.0,21.0,3.0,1.0,0.0,14.0,18.0,16.0,6.0,,,,90.0,52.0,7.3,16.0,0.00605004,1,,7.0,1.0,2.0,,7.0,10.0,,2.0,,,1.0,1.0,8.0,7.0,2.0,3.0,0.0964,,,,,,1.0,,,,,,,,1.0,,,,,,
12450879,away,Toulouse,Aron Dønnum,aron-donnum,A. Dønnum,M,15,179,643,M,,863133,EUR,893030400,M,15,15,False,24.0,18.0,2.0,1.0,0.0,8.0,12.0,15.0,2.0,,,,88.0,40.0,6.6,14.0,0.012782,0,,10.0,3.0,2.0,1.0,7.0,5.0,1.0,2.0,1.0,,,,1.0,1.0,2.0,2.0,,,,,,,2.0,,1.0,,,,,,1.0,,,,,,
12450879,away,Toulouse,Zakaria Aboukhlal,zakaria-aboukhlal,Z. Aboukhlal,F,7,179,8018,M,zakariaaboukhlal,856737,EUR,950832000,F,7,7,False,12.0,9.0,,,0.0,4.0,4.0,9.0,2.0,,,,90.0,28.0,6.7,9.0,0.00394041,2,,5.0,1.0,2.0,1.0,6.0,3.0,,3.0,1.0,,2.0,1.0,,,1.0,1.0,0.1281,,,,,,1.0,,1.0,,,,,,,,,1.0,,,1.0
12450879,away,Toulouse,Yann Gboho,yann-gboho,Y. Gboho,F,10,173,957,M,,911851,EUR,979430400,F,10,10,False,21.0,18.0,2.0,2.0,1.0,2.0,2.0,20.0,1.0,,,,90.0,36.0,7.8,9.0,0.417878,3,,16.0,1.0,1.0,,4.0,6.0,1.0,5.0,4.0,,,,1.0,,1.0,,0.2005,,,,,,2.0,,1.0,,1.0,2.0,,0.1266,3.0,1.0,,,,,
12450879,away,Toulouse,Frank Magri,frank-magri,F. Magri,F,9,178,1819,M,,1169436,EUR,936403200,F,9,9,False,11.0,6.0,,,0.0,3.0,3.0,8.0,1.0,,,,65.0,23.0,6.6,8.0,0.0137218,1,,3.0,,5.0,5.0,8.0,6.0,1.0,1.0,,,,,1.0,,,,0.0221,Frank Magri,,1.0,,,1.0,,1.0,,,1.0,,,1.0,,,,,,
12450879,away,Toulouse,Gabriel Suazo,gabriel-suazo,G. Suazo,M,12,178,3981,M,,818986,EUR,871084800,D,17,17,True,17.0,12.0,2.0,1.0,0.0,8.0,12.0,8.0,2.0,,,,25.0,28.0,7.1,7.0,0.0307173,0,,6.0,3.0,1.0,,1.0,2.0,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,2.0,,,,,2.0,,,,,,
12450879,away,Toulouse,Shavy Warren Babicka,babicka-shavy-warren,S. W. Babicka,F,80,180,1188,M,,1136280,EUR,959817600,F,80,80,True,5.0,5.0,,,0.0,,,5.0,1.0,,,,25.0,11.0,7.4,2.0,0.0209908,1,,5.0,,,,2.0,3.0,,1.0,,,,,2.0,1.0,1.0,1.0,0.3163,,,,,,1.0,,,,1.0,,1.0,0.8079,1.0,,,,,,
12450879,away,Toulouse,Niklas Schmidt,niklas-schmidt,N. Schmidt,M,31,183,152,M,,795002,EUR,888710400,M,20,20,True,5.0,4.0,2.0,2.0,0.0,3.0,4.0,2.0,3.0,,,,12.0,8.0,6.8,1.0,0.0848495,2,,2.0,1.0,,,1.0,,,,,,,,,,,1.0,0.059,,,,,,,,,1.0,1.0,1.0,,0.1449,1.0,,,,,,
12450879,away,Toulouse,Djibril Sidibé,djibril-sidibe,D. Sidibé,D,19,182,538,M,,123388,EUR,712368000,D,19,19,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,,,,9.0,4.0,6.7,1.0,0.0002906,1,,1.0,,,2.0,,2.0,,,,,1.0,,,,,,0.0148,,,,,,,,,,,,,,,,,,,,
12450879,away,Toulouse,Alex Domínguez,alex-dominguez,A. Domínguez,G,30,187,83,M,,909272,EUR,901756800,G,30,30,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450879,away,Toulouse,Naatan Skyttä,naatan-skytta,N. Skyttä,M,15,174,866,M,,926995,EUR,1020729600,M,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450879,away,Toulouse,Mamady Bangré,mamady-bangre,M. Bangré,M,11,171,583,M,,994867,EUR,992563200,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450879,away,Toulouse,Dayann Methalie,dayann-methalie,D. Methalie,M,24,186,426,M,,1894003,EUR,1139961600,D,33,33,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450879,away,Toulouse,Denis Genreau,denis-genreau,D. Genreau,M,10,170,131,M,,862773,EUR,927244800,M,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
