match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_bigChanceCreated,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_wasFouled,captain,player_sofascoreId,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goals,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceMissed,stat_errorLeadToAShot,stat_totalOffside
12116997,home,Fluminense,Germán Cano,,,german-cano,G. Cano,F,14,176,8244,M,33238,EUR,568080000,F,14,14,False,17.0,14.0,2.0,1.0,6.0,8.0,8.0,10.0,3.0,,,,88.0,28.0,6.8,6.0,0.0160749,2,,,1.0,,,,3.0,,,,1.0,,,1.0,1.0,,,,1.0,1.0,,germancano14,2.0,2.0,1.0,,0.3496,0.9614,,1.0,,1.0,,
12116997,home,Fluminense,Antônio Carlos,,,antonio-carlos,A. Carlos,D,3,191,278,M,242209,EUR,731462400,D,25,25,True,31.0,26.0,4.0,1.0,18.0,22.0,8.0,9.0,4.0,,,,45.0,39.0,6.6,6.0,0.00802421,0,,,,,2.0,4.0,3.0,,,3.0,,,,1.0,,,4.0,,2.0,1.0,,,,,,,,,,,,,1.0,
12116997,home,Fluminense,Lima,,,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,True,8.0,7.0,,,2.0,3.0,5.0,5.0,,,,,16.0,12.0,6.3,4.0,0.00341424,0,,,,,1.0,5.0,2.0,2.0,,,,,,,1.0,1.0,,1.0,,,,,2.0,1.0,,,,,,,,,,
12116997,home,Fluminense,Douglas Costa,,,douglas-costa,D. Costa,M,,172,5204,M,47908,EUR,653270400,M,90,90,True,3.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,,,,10.0,9.0,7.3,1.0,0.00264342,1,,,1.0,,,,4.0,,,,,1.0,1.0,,,,,,,1.0,,DC,2.0,2.0,1.0,,0.0362,0.2331,,,,,,
12116997,home,Fluminense,John Kennedy,,,john-kennedy,John Kennedy,F,99,173,5275,M,1087399,EUR,1021680000,F,9,9,True,1.0,,,,,,,1.0,,,,,10.0,2.0,6.5,2.0,,0,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0
12116997,home,Fluminense,Felipe Alves,,,felipe-alves,Felipe Alves,G,1,187,336,M,927704,EUR,580176000,G,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116997,home,Fluminense,Diogo Barbosa,,,diogo-barbosa,D. Barbosa,D,16,180,555,M,243107,EUR,714009600,D,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116997,home,Fluminense,Guga,,,guga,Guga,D,23,173,1100,M,928134,EUR,904348800,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116997,home,Fluminense,Felipe Andrade,,,felipe-andrade,F. Andrade,D,36,182,254,M,1586575,EUR,1022630400,D,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116997,home,Fluminense,David Terans,,,david-terans,David Terans,M,80,176,906,M,586662,EUR,776563200,M,80,80,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116997,home,Fluminense,Alexsander,Alexsander,,alexsander,Alexsander,M,5,178,1981,M,1185617,EUR,1065571200,M,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116997,home,Fluminense,Kauã Elias,Kauã Elias,,elias-kaua,K. Elias,F,19,180,2283,M,1482841,EUR,1143504000,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116997,home,Fluminense,Jan Lucumí,Jan Franc Lucumi,,jan-franc-lucumi,J. Lucumí,F,17,178,318,M,1175135,EUR,1076457600,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116997,away,Vasco da Gama,Léo Jardim,,,leo-jardim,L. Jardim,G,1,188,5904,M,595598,EUR,795657600,G,1,1,False,15.0,9.0,7.0,1.0,8.0,10.0,1.0,5.0,5.0,,4.0,6.0,90.0,26.0,7.6,6.0,0.00016045,0,1.8082,,,,,,,,,,,,,,,,,,,,,leocjardim,,,,,,,,,,,,
12116997,away,Vasco da Gama,Paulo Henrique,,,paulo-henrique,P. Henrique,D,96,175,6662,M,1021721,EUR,838252800,D,96,96,False,37.0,32.0,6.0,4.0,18.0,20.0,14.0,18.0,7.0,,,,90.0,54.0,6.6,8.0,0.0380586,1,,,1.0,,,5.0,4.0,,,2.0,,2.0,2.0,,2.0,1.0,,2.0,,,,,3.0,2.0,,1.0,0.0286,,,,,,,
12116997,away,Vasco da Gama,Maicon,,,maicon,Maicon,D,3,191,836,M,44691,EUR,590198400,D,4,4,False,38.0,32.0,11.0,8.0,22.0,25.0,10.0,17.0,4.0,,,,90.0,53.0,7.1,11.0,0.00808039,3,,,4.0,,2.0,1.0,6.0,,,1.0,1.0,3.0,,,,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,0.2728,0.0254,,1.0,,,,1.0
12116997,away,Vasco da Gama,Léo,,,leo,Léo,D,3,183,707,M,360940,EUR,826070400,D,3,3,False,52.0,43.0,4.0,1.0,26.0,32.0,17.0,20.0,3.0,,,,90.0,63.0,6.5,11.0,0.280198,0,,,,,2.0,3.0,6.0,1.0,,3.0,,2.0,1.0,1.0,,1.0,,2.0,,2.0,True,,,,,,,,,,,,,
12116997,away,Vasco da Gama,Lucas Piton,,,lucas-piton,L. Piton,D,6,176,3645,M,982174,EUR,971049600,D,6,6,False,49.0,36.0,2.0,,16.0,26.0,23.0,30.0,5.0,,,,90.0,79.0,6.9,22.0,0.264182,2,,,7.0,3.0,1.0,2.0,3.0,,,2.0,3.0,2.0,1.0,1.0,1.0,3.0,,,,,,,1.0,,,,0.0361,,,2.0,,,,
12116997,away,Vasco da Gama,Pablo Galdames,,,pablo-galdames,P. Galdames,M,4,177,1057,M,386230,EUR,851904000,M,27,27,False,23.0,19.0,,,6.0,8.0,14.0,16.0,3.0,,,,45.0,31.0,6.4,4.0,0.00950106,1,,,1.0,1.0,1.0,7.0,4.0,,,,1.0,1.0,1.0,,4.0,,,3.0,,2.0,,,,,,1.0,0.0606,,,,,,,
12116997,away,Vasco da Gama,Juan Sforza,,,juan-sforza,J. Sforza,M,13,179,1614,M,1003013,EUR,1013644800,M,20,20,False,45.0,39.0,5.0,3.0,17.0,21.0,22.0,24.0,2.0,,,,71.0,51.0,6.5,7.0,0.0157239,1,,,,,,4.0,3.0,,,,,2.0,1.0,,1.0,,,2.0,,1.0,,,1.0,,,,0.0288,,,1.0,,,,
12116997,away,Vasco da Gama,Mateus Carvalho,Matheus Carvalho,,mateus-carvalho,M. Carvalho,M,85,180,1394,M,1391962,EUR,1016409600,M,85,85,False,27.0,22.0,1.0,1.0,7.0,7.0,15.0,20.0,2.0,,,,45.0,36.0,6.6,8.0,0.00557534,1,,,,,,3.0,1.0,2.0,,,1.0,,,,1.0,,,,,,,,1.0,1.0,1.0,,0.1008,0.2093,,,,,,
12116997,away,Vasco da Gama,Rossi,,,rossi,Rossi,M,,170,602,M,243425,EUR,735436800,F,31,31,False,7.0,3.0,,,2.0,4.0,3.0,7.0,1.0,,,,45.0,18.0,6.4,11.0,0.0658107,0,,,4.0,2.0,1.0,5.0,3.0,,,,,,,2.0,2.0,2.0,,,,2.0,,,3.0,,,,,,,,,,,1.0
12116997,away,Vasco da Gama,Pablo Vegetti,,,pablo-vegetti,P. Vegetti,F,99,187,16902,M,583974,EUR,592876800,F,99,99,False,9.0,6.0,,,4.0,5.0,2.0,4.0,1.0,,,,90.0,22.0,7.6,5.0,0.00473576,7,,,,,7.0,6.0,10.0,1.0,,1.0,,,,1.0,2.0,,1.0,2.0,,3.0,,pablovegetti,,,2.0,3.0,0.5702,0.7587,1.0,2.0,,,,2.0
12116997,away,Vasco da Gama,David,,,david,David,M,7,179,2160,M,840291,EUR,813888000,F,7,7,False,20.0,16.0,2.0,1.0,6.0,8.0,11.0,13.0,6.0,,,,89.0,40.0,6.8,11.0,0.0736333,2,,,1.0,1.0,1.0,5.0,5.0,3.0,,1.0,2.0,1.0,,2.0,,1.0,1.0,,,2.0,,,2.0,1.0,,1.0,0.0749,,,1.0,,,,
12116997,away,Vasco da Gama,Hugo Moura,,,hugo-moura,H. Moura,M,25,177,1953,M,973293,EUR,883785600,M,25,25,True,23.0,20.0,4.0,3.0,7.0,8.0,13.0,15.0,5.0,,,,45.0,34.0,7.6,4.0,0.256204,0,,1.0,,,,3.0,7.0,,1.0,,2.0,4.0,3.0,,1.0,2.0,,2.0,,2.0,,,1.0,1.0,,,,,,,,,,
12116997,away,Vasco da Gama,Rayan,Rayan,,rayan,Rayan,M,37,185,31537,M,1464966,EUR,1154563200,F,77,77,True,9.0,7.0,1.0,1.0,4.0,5.0,7.0,8.0,3.0,,,,45.0,22.0,7.7,3.0,0.516405,2,,,4.0,4.0,2.0,,5.0,,1.0,,1.0,,,1.0,,5.0,,,,,,,3.0,3.0,1.0,1.0,0.3035,0.2803,,,,1.0,,
12116997,away,Vasco da Gama,Erick Marcus,,,erick-marcus,Erick Marcus,M,77,172,690,M,1403439,EUR,1078099200,F,16,16,True,16.0,12.0,2.0,,3.0,4.0,9.0,14.0,8.0,,,,45.0,29.0,6.8,11.0,0.0343791,0,,,2.0,,,5.0,2.0,2.0,,,,1.0,1.0,3.0,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,,
12116997,away,Vasco da Gama,Zé Gabriel,,,ze-gabriel,Zé Gabriel,M,35,184,375,M,988852,EUR,916876800,M,23,23,True,14.0,12.0,3.0,2.0,5.0,6.0,7.0,8.0,3.0,,,,19.0,18.0,6.4,4.0,0.00859073,0,,,,,1.0,4.0,2.0,1.0,,1.0,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,
12116997,away,Vasco da Gama,Clayton,,,clayton,Clayton,F,19,184,1625,M,1017023,EUR,916012800,F,9,9,True,,,,,,,,,,,,,1.0,2.0,,,,1,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,0.4368,,,1.0,,1.0,,
12116997,away,Vasco da Gama,Keiller,,,keiller,Keiller,G,18,193,462,M,840082,EUR,846547200,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116997,away,Vasco da Gama,João Victor,,,joao-victor,J. Victor,D,38,187,1769,M,982998,EUR,900633600,D,38,38,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116997,away,Vasco da Gama,Puma Rodríguez,,,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,877591,EUR,858297600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116997,away,Vasco da Gama,Victor Luis,,,victor-luis,V. Luis,D,12,180,1056,M,252781,EUR,740793600,D,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116997,away,Vasco da Gama,Robert Rojas,,,robert-rojas,R. Rojas,D,3,176,537,M,874964,EUR,830822400,D,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116997,away,Vasco da Gama,JP,JP,,joao-pedro,JP,M,98,182,1248,M,1641124,EUR,1113868800,M,98,98,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12116997,away,Vasco da Gama,Adson,Adson,,adson,Adson,M,28,171,2153,M,1105970,EUR,970790400,M,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
