match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_wasFouled,stat_aerialWon,stat_blockedScoringAttempt,stat_fouls,stat_totalCross,stat_aerialLost,stat_unsuccessfulTouch,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_keyPass,player_sofascoreId,stat_totalOffside,stat_shotOffTarget,stat_goalAssist,stat_bigChanceCreated,stat_goodHighClaim,stat_clearanceOffLine,stat_bigChanceMissed,stat_hitWoodwork
10389831,home,Troyes,Gauthier Gallon,gauthier-gallon,G. Gallon,G,93,186,119,M,340561,EUR,735523200,G,30,30,False,31.0,28.0,10.0,8.0,27.0,29.0,1.0,2.0,2.0,12.0,5.0,9.0,90.0,54.0,8.2,3.0,0.0,0.0,0.00078916,0,0.4923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389831,home,Troyes,Tanguy Zoukrou,tanguy-zoukrou,T. Zoukrou,D,4,189,141,M,1133520,EUR,1052265600,D,22,22,False,42.0,40.0,1.0,1.0,35.0,36.0,5.0,6.0,1.0,5.0,,,90.0,52.0,6.6,2.0,0.0,0.0,0.00663639,0,,Tanguy Zoukrou,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10389831,home,Troyes,Adil Rami,adil-rami,A. Rami,D,3,190,278,,24057,EUR,504489600,D,23,23,False,58.0,54.0,7.0,6.0,38.0,40.0,16.0,18.0,1.0,3.0,,,90.0,66.0,6.7,5.0,0.0,0.0,0.0114365,0,,,,1.0,1.0,,1.0,,2.0,2.0,,,True,1.0,,,,,,,,,,,,,,,,,,,,
10389831,home,Troyes,Erik Palmer-Brown,erik-palmer-brown,E. Palmer-Brown,D,14,190,558,M,540112,EUR,861840000,D,4,4,False,64.0,61.0,2.0,1.0,42.0,43.0,19.0,21.0,2.0,,,,90.0,76.0,6.9,3.0,0.085,0.0,0.013175,1,,,,2.0,3.0,1.0,,,3.0,1.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
10389831,home,Troyes,Andreas Bruus,andreas-bruus,A. Bruus,D,5,183,81,M,826070,EUR,916444800,M,19,19,False,13.0,8.0,1.0,,5.0,9.0,3.0,5.0,2.0,6.0,,,68.0,20.0,6.3,7.0,0.0,0.0,0.00463038,0,,,,4.0,3.0,2.0,2.0,1.0,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
10389831,home,Troyes,Lucien Agoumé,lucien-agoume,L. Agoumé,M,18,185,2096,M,960006,EUR,1013212800,M,8,8,False,41.0,39.0,2.0,2.0,22.0,23.0,17.0,18.0,,1.0,,,67.0,46.0,6.7,3.0,0.0,0.0,0.0218397,0,,,,1.0,,,,,1.0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
10389831,home,Troyes,Xavier Chavalerin,xavier-chavalerin,X. Chavalerin,M,7,178,42,M,157029,EUR,668304000,M,24,24,False,44.0,39.0,3.0,2.0,14.0,15.0,26.0,30.0,1.0,3.0,,,90.0,58.0,7.7,7.0,0.3574,0.6886,0.168509,1,,,,4.0,5.0,2.0,,,,2.0,4.0,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,
10389831,home,Troyes,Yasser Larouci,larouci-yasser,Y. Larouci,D,76,175,3600,M,927360,EUR,978307200,M,39,39,False,37.0,33.0,,,18.0,19.0,15.0,23.0,3.0,1.0,,,81.0,65.0,6.3,17.0,0.0,0.0,0.0194019,0,,Yasser,Larouci,7.0,5.0,1.0,6.0,3.0,,1.0,1.0,,,1.0,,,,5.0,1.0,2.0,,2.0,,,1.0,larouci.yasseroff,1.0,,,,,,,
10389831,home,Troyes,Wilson Odobert,wilson-odobert,W. Odobert,F,28,182,4519,M,1142679,EUR,1101600000,F,29,29,False,45.0,40.0,,,13.0,16.0,28.0,33.0,,2.0,,,90.0,61.0,6.7,15.0,0.0,0.0,0.0399486,0,,,,3.0,4.0,,6.0,3.0,,,,,,1.0,,,1.0,4.0,,2.0,1.0,,,,1.0,,,,,,,,,
10389831,home,Troyes,Mama Baldé,mama-balde,M. Baldé,F,17,183,1081,M,557166,EUR,815616000,F,7,7,False,32.0,22.0,4.0,3.0,13.0,16.0,9.0,16.0,1.0,2.0,,,90.0,47.0,6.6,16.0,0.0623,0.2954,0.020182,2,,,,4.0,3.0,2.0,2.0,2.0,,,,,,1.0,,1.0,1.0,,,4.0,,1.0,1.0,,,,,,,,,,,
