match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_unsuccessfulTouch,player_sofascoreId,stat_challengeLost,stat_dispossessed,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_bigChanceMissed,stat_outfielderBlock,stat_totalOffside,stat_bigChanceCreated,stat_onTargetScoringAttempt,captain,stat_goals,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_hitWoodwork
10408264,home,Rayo Vallecano,Stole Dimitrievski,,,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,97951,EUR,756777600,G,1,1,False,24.0,18.0,9.0,3.0,17.0,20.0,1.0,4.0,1.0,7.0,1.0,4.0,4.0,90.0,34.0,6.9,6.0,0.0,0.0,0.00013652,0,-0.2403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408264,home,Rayo Vallecano,Iván Balliu,,,ivan-balliu,I. Balliu,D,20,175,688,M,152446,EUR,694224000,D,20,20,False,45.0,36.0,4.0,,13.0,15.0,24.0,36.0,1.0,4.0,,,,90.0,81.0,6.3,19.0,0.0,0.0,0.109473,0,,6.0,1.0,2.0,2.0,6.0,5.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10408264,home,Rayo Vallecano,Florian Lejeune,,,florian-lejeune,F. Lejeune,D,24,190,1047,M,88528,EUR,674697600,D,19,19,False,56.0,47.0,9.0,4.0,32.0,32.0,15.0,24.0,3.0,5.0,,,,90.0,64.0,6.4,11.0,0.0306,0.0,0.0113418,1,,,,4.0,1.0,4.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10408264,home,Rayo Vallecano,Alejandro Catena,,,alejandro-catena,A. Catena,D,24,194,940,M,900792,EUR,783302400,D,5,5,False,57.0,47.0,13.0,10.0,27.0,30.0,20.0,27.0,6.0,5.0,,,,90.0,66.0,6.8,10.0,0.0,0.0,0.00917893,0,,,,,3.0,1.0,4.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
10408264,home,Rayo Vallecano,Fran García,,,fran-garcia,F. Garcia,D,20,170,66463,M,851271,EUR,934588800,D,3,3,False,53.0,39.0,9.0,3.0,19.0,23.0,22.0,39.0,2.0,9.0,,,,90.0,89.0,6.9,23.0,0.0115,0.0,0.104871,1,,9.0,2.0,1.0,1.0,4.0,6.0,1.0,4.0,2.0,,1.0,2.0,,1.0,frangarci11,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,
10408264,home,Rayo Vallecano,Isi Palazón,,,isi-palazon,I. Palazón,M,7,169,2151,M,899982,EUR,788486400,M,7,7,False,26.0,23.0,4.0,3.0,9.0,10.0,14.0,19.0,1.0,6.0,,,,87.0,50.0,6.1,14.0,0.5695,0.0,0.0339131,1,,3.0,,3.0,,10.0,6.0,4.0,1.0,1.0,4.0,,2.0,1.0,2.0,,1.0,3.0,1.0,,2.0,1.0,,,,,,,,,,,
10408264,home,Rayo Vallecano,Santi Comesaña,,,santi-comesana,S. Comesaña,M,14,187,1066,M,843678,EUR,844473600,M,6,6,False,68.0,61.0,7.0,6.0,26.0,27.0,35.0,43.0,1.0,8.0,,,,90.0,85.0,7.1,14.0,0.0,0.0,0.106241,0,,2.0,,2.0,3.0,5.0,7.0,2.0,2.0,1.0,,,1.0,,4.0,,2.0,1.0,2.0,,2.0,,,,,,,,,,,,
10408264,home,Rayo Vallecano,Pathé Ismaël Ciss,,,ismaila-ciss,P. I. Ciss,M,6,183,4735,M,913679,EUR,763776000,M,21,21,False,40.0,36.0,3.0,2.0,20.0,21.0,16.0,19.0,1.0,8.0,,,,73.0,51.0,6.8,7.0,0.0,0.0,0.0114907,0,,,,3.0,,5.0,2.0,,2.0,1.0,,1.0,1.0,,3.0,,1.0,,,,2.0,,1.0,1.0,,,,,,,,,
10408264,home,Rayo Vallecano,Álvaro García,,,alvaro-garcia,Á. García,M,18,168,1132,M,345111,EUR,720144000,M,18,18,False,33.0,25.0,1.0,1.0,5.0,6.0,20.0,31.0,,2.0,,,,87.0,59.0,7.1,18.0,0.0341,0.1033,0.417021,1,,4.0,,,,3.0,6.0,4.0,1.0,1.0,2.0,,1.0,,2.0,,1.0,1.0,3.0,,,,,,1.0,1.0,,,,,,,
10408264,home,Rayo Vallecano,Óscar Trejo,,,oscar-trejo,Ó. Trejo,M,8,177,550,M,21949,EUR,578016000,F,8,8,False,41.0,33.0,1.0,,6.0,7.0,28.0,38.0,,4.0,,,,73.0,62.0,6.8,17.0,0.0433,0.0,0.203985,1,,4.0,1.0,,1.0,9.0,7.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,,,1.0,5.0,3.0,,,,,,,,True,,,,,,
