match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,captain,stat_totalCross,stat_bigChanceCreated,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_accurateCross,stat_hitWoodwork,stat_totalOffside,stat_goals,stat_goodHighClaim,stat_lastManTackle,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_penaltyWon
12436897,home,Crystal Palace,Jean-Philippe Mateta,,,jean-philippe-mateta,J. Mateta,F,14,192,9441,M,Matetajphilippe,848276,EUR,867456000,F,14,14,False,10.0,5.0,1.0,,0.0,2.0,3.0,3.0,7.0,1.0,3.0,,,,,,,,,90.0,23.0,6.4,13.0,0.00279769,1,,2.0,7.0,,1.0,,,2.0,0.033,0.1805,,,,,5.0,,2.0,,,,1.0,2.0,,,,,1.0,,,,,,
12436897,home,Crystal Palace,Edward Nketiah,,,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,9,9,True,6.0,4.0,,,0.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,,,,,,,,18.0,10.0,6.6,3.0,0.0582496,1,,2.0,4.0,,,,,1.0,0.0859,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
12436897,home,Crystal Palace,Romain Esse,,,romain-esse,R. Esse,M,14,178,1101,M,,1438837,EUR,1115942400,M,21,21,True,4.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,,1.0,,,,,,,18.0,6.0,7.5,1.0,0.00211256,1,,,,,1.0,1.0,1.0,,0.321,0.9672,,,,,,,,,,,,,,,,,,1.0,,,,,
12436897,home,Crystal Palace,Daichi Kamada,,,daichi-kamada,D. Kamada,M,18,184,6890,M,kamadadaichi,794338,EUR,839203200,M,18,18,True,3.0,2.0,,,0.0,1.0,2.0,1.0,2.0,,,,,,,,,,,17.0,5.0,6.4,3.0,0.00058736,0,,,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
12436897,home,Crystal Palace,Matt Turner,,,matt-turner,M. Turner,G,30,190,1518,M,,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436897,home,Crystal Palace,Jeffrey Schlupp,,,jeffrey-schlupp,J. Schlupp,D,27,178,764,M,,148710,EUR,725068800,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436897,home,Crystal Palace,Nathaniel Clyne,,,nathaniel-clyne,N. Clyne,D,17,175,676,M,,43215,EUR,670809600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436897,home,Crystal Palace,Caleb Kporha,Caleb,Kporha,caleb-kporha,C. Kporha,D,15,179,284,M,,1465401,EUR,1152921600,D,58,58,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436897,home,Crystal Palace,Justin Devenny,,,devenny-justin,J. Devenny,M,55,184,726,M,,1084311,EUR,1065830400,M,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436897,home,Crystal Palace,Franco Umeh,,,franco-umeh,F. Umeh,F,15,185,243,M,,1149851,EUR,1106697600,F,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436897,away,Brentford,Mark Flekken,,,mark-flekken,M. Flekken,G,1,194,2856,M,,171919,EUR,739929600,G,1,1,False,42.0,25.0,20.0,3.0,0.0,22.0,23.0,3.0,19.0,,,1.0,8.0,2.0,,4.0,,1.0,1.0,90.0,52.0,7.0,17.0,0.00044299,0,0.2957,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
12436897,away,Brentford,Mads Roerslev,Mads,Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,,826057,EUR,930182400,D,30,30,False,27.0,23.0,4.0,1.0,0.0,12.0,16.0,12.0,12.0,2.0,6.0,3.0,4.0,,,,,,,90.0,46.0,7.0,8.0,0.101562,1,,1.0,3.0,,,2.0,,1.0,0.0278,,1.0,1.0,,,,,2.0,,1.0,,,1.0,,,1.0,,,,,,,,
12436897,away,Brentford,Nathan Collins,,,nathan-collins,N. Collins,D,22,193,1556,M,,958916,EUR,988588800,D,22,22,False,42.0,37.0,4.0,1.0,0.0,24.0,25.0,14.0,18.0,1.0,6.0,11.0,5.0,,,,,,,90.0,61.0,7.1,6.0,0.0564768,0,,1.0,2.0,,,1.0,1.0,1.0,,,2.0,,,,1.0,,3.0,,1.0,,,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0
12436897,away,Brentford,Sepp van den Berg,,,sepp-van-den-berg,S. van den Berg,D,4,192,2094,M,,924378,EUR,1008806400,D,4,4,False,34.0,28.0,4.0,2.0,0.0,21.0,25.0,7.0,9.0,3.0,5.0,10.0,4.0,,,,,,,90.0,51.0,7.2,6.0,0.00926001,1,,2.0,4.0,,,1.0,1.0,2.0,0.0552,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
12436897,away,Brentford,Keane Lewis-Potter,,,keane-lewis-potter,K. Lewis-Potter,D,23,170,1089,M,,972421,EUR,982800000,D,23,23,False,26.0,18.0,8.0,3.0,0.0,10.0,13.0,8.0,14.0,,1.0,5.0,5.0,,,,,,,90.0,51.0,6.6,16.0,0.11965,1,,1.0,6.0,,1.0,1.0,1.0,,0.027,0.4043,,,,1.0,,,,,1.0,,2.0,3.0,,,,,,,,1.0,,,
12436897,away,Brentford,Christian Nørgaard,,,christian-norgaard,C. Nørgaard,M,16,185,9605,M,,135256,EUR,763257600,M,6,6,False,32.0,19.0,5.0,2.0,0.0,7.0,11.0,12.0,21.0,3.0,6.0,1.0,9.0,,,,,,,54.0,39.0,6.8,15.0,0.00785462,0,,1.0,4.0,2.0,,2.0,2.0,,,,,,,,1.0,,1.0,True,,,1.0,,,,,,,,,,,,
12436897,away,Brentford,Vitaly Janelt,,,vitaly-janelt,V. Janelt,M,27,184,1191,M,,814873,EUR,894758400,M,27,27,False,35.0,28.0,8.0,2.0,0.0,10.0,10.0,18.0,26.0,,4.0,5.0,2.0,,,,,,,90.0,48.0,6.8,9.0,0.0542568,0,,,3.0,,,3.0,2.0,3.0,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
12436897,away,Brentford,Bryan Mbeumo,,,bryan-mbeumo,B. Mbeumo,M,19,173,110440,M,bryan_m19,927083,EUR,933984000,M,19,19,False,20.0,11.0,1.0,,0.0,4.0,4.0,8.0,22.0,1.0,2.0,2.0,5.0,,,,,,,90.0,40.0,7.1,21.0,0.0259535,3,,1.0,2.0,,1.0,,,1.0,0.8694,0.6486,1.0,1.0,1.0,,5.0,,,,6.0,,,1.0,1.0,,1.0,,,1.0,,,,,
12436897,away,Brentford,Mikkel Damsgaard,,,damsgaard-mikkel,M. Damsgaard,M,24,180,3593,M,,907072,EUR,962582400,M,24,24,False,39.0,28.0,3.0,2.0,1.0,10.0,15.0,21.0,30.0,,7.0,1.0,3.0,,,,,,,89.0,60.0,7.4,19.0,0.266931,0,,1.0,5.0,2.0,,3.0,,,,,4.0,,,,3.0,,,,6.0,,,6.0,4.0,,3.0,,,,,,,,
12436897,away,Brentford,Kevin Schade,,,kevin-schade,K. Schade,M,7,183,3191,M,,1006387,EUR,1006819200,M,7,7,False,16.0,9.0,,,0.0,1.0,3.0,9.0,15.0,5.0,6.0,,5.0,,,,,,,84.0,31.0,7.6,13.0,0.0795097,3,,4.0,7.0,,2.0,,,,0.1186,0.2937,1.0,1.0,,,1.0,,,,2.0,,1.0,3.0,1.0,,1.0,,,1.0,,,,,
12436897,away,Brentford,Yoane Wissa,,,yoane-wissa,Y. Wissa,F,9,176,50158,M,yowissa,805123,EUR,841708800,F,11,11,False,17.0,8.0,1.0,,0.0,3.0,6.0,5.0,11.0,1.0,5.0,2.0,3.0,,,,,,,90.0,37.0,7.4,11.0,0.00269919,3,,4.0,8.0,,2.0,2.0,1.0,3.0,0.1624,0.3863,,1.0,,1.0,1.0,,,,,,1.0,2.0,2.0,,,,,,,,,1.0,
12436897,away,Brentford,Mathias Jensen,,,mathias-jensen,M. Jensen,M,8,180,1047,M,,799251,EUR,820454400,M,8,8,True,21.0,17.0,1.0,,0.0,7.0,8.0,10.0,13.0,2.0,3.0,1.0,3.0,,,,,,,36.0,29.0,6.8,6.0,0.0293634,0,,2.0,3.0,,,,,,,,,,,1.0,1.0,,,,,,,2.0,1.0,2.0,,,,,,,,,
12436897,away,Brentford,Yehor Yarmolyuk,,,yarmoliuk-yehor,Y. Yarmolyuk,M,18,180,2555,M,,1031258,EUR,1078099200,M,18,18,True,1.0,,,,0.0,,,,1.0,,1.0,1.0,,,,,,,,17.0,4.0,6.4,2.0,,0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
12436897,away,Brentford,Ben Mee,,,ben-mee,B. Mee,D,15,180,577,M,,137774,EUR,622339200,D,16,16,True,,,,,0.0,,,,,1.0,1.0,2.0,,,,,,,,8.0,3.0,6.6,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436897,away,Brentford,Hákon Rafn Valdimarsson,,,hakon-rafn-valdimarsson,H. R. Valdimarsson,G,12,195,496,M,,1005959,EUR,1002931200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436897,away,Brentford,Kristoffer Ajer,,,kristoffer-ajer,K. Ajer,D,20,196,1144,M,,576384,EUR,892771200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436897,away,Brentford,Kim Ji-Soo,Kim Ji-Soo,,kim-ji-soo,K. Ji-Soo,D,5,192,1312,M,,1185061,EUR,1103846400,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436897,away,Brentford,Yunus Konak,Yunus Konak,,yunus-konak,Y. Konak,M,5,181,1118,M,,1518589,EUR,1136851200,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436897,away,Brentford,Edmond-Paris Maghoma,,,maghoma-edmond-paris,E. Maghoma,M,25,178,274,M,,907500,EUR,989280000,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436897,away,Brentford,Fabio Carvalho,,,fabio-carvalho,F. Carvalho,F,14,170,4025,M,_fabio.10,991604,EUR,1030665600,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
