match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,player_sofascoreId,stat_aerialLost,stat_challengeLost,stat_outfielderBlock,stat_fouls,stat_shotOffTarget,stat_expectedGoals,stat_totalContest,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_blockedScoringAttempt,captain,stat_lastManTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_wonContest,stat_accurateCross,stat_bigChanceMissed
12441694,home,FC Twente,Lars Unnerstall,lars-unnerstall,L. Unnerstall,G,1,198,265,M,94835,EUR,648432000,G,1,1,False,28.0,21.0,10.0,3.0,0.0,18.0,19.0,3.0,9.0,1.0,5.0,1.0,90.0,32.0,6.9,8.0,0.00029679,0,0.3887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441694,home,FC Twente,Bart van Rooij,bart-van-rooij,B. v. Rooij,D,28,174,343,M,946506,EUR,990835200,D,28,28,False,38.0,30.0,4.0,3.0,0.0,10.0,14.0,20.0,25.0,4.0,2.0,,90.0,59.0,7.6,15.0,0.136291,0,,,,1.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
12441694,home,FC Twente,Mees Hilgers,mees-hilgers,M. Hilgers,D,2,185,8875,M,1014288,EUR,989712000,D,2,2,False,39.0,35.0,3.0,1.0,0.0,24.0,25.0,11.0,14.0,3.0,3.0,2.0,90.0,54.0,7.0,5.0,0.00538838,0,,,,,,6.0,1.0,8.0,1.0,1.0,1.0,,,meeshilgerss,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,
12441694,home,FC Twente,Alec Van Hoorenbeeck,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,120,M,974203,EUR,914976000,D,17,17,False,60.0,47.0,10.0,2.0,0.0,40.0,44.0,7.0,16.0,3.0,6.0,1.0,90.0,71.0,6.8,14.0,0.00185028,1,,,,,2.0,7.0,,5.0,1.0,,,1.0,,,5.0,1.0,,1.0,1.0,0.0316,,,,,,,,,,,,,,,,
12441694,home,FC Twente,Bas Kuipers,bas-kuipers,B. Kuipers,D,25,180,146,M,339879,EUR,777081600,D,5,5,False,24.0,19.0,4.0,,0.0,9.0,9.0,10.0,16.0,6.0,,3.0,90.0,51.0,7.1,10.0,0.00906471,0,,,,1.0,1.0,6.0,2.0,4.0,3.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
12441694,home,FC Twente,Mathias Kjølø,mathias-kjolo,M. Kjølø,M,4,174,167,M,966546,EUR,993600000,M,4,4,False,53.0,42.0,8.0,5.0,0.0,21.0,25.0,21.0,28.0,1.0,5.0,,90.0,62.0,6.7,13.0,0.0390711,1,,,,,,4.0,,1.0,,1.0,1.0,,,,2.0,,,,1.0,0.0552,2.0,,,,,,,,,,,,,,,
12441694,home,FC Twente,Michal Sadílek,michal-sadilek,M. Sadílek,M,23,168,329,M,825731,EUR,928108800,M,23,23,False,48.0,37.0,5.0,1.0,0.0,22.0,26.0,15.0,25.0,4.0,8.0,2.0,90.0,68.0,7.2,19.0,0.0145376,1,,,,3.0,1.0,5.0,2.0,4.0,2.0,1.0,1.0,3.0,1.0,,1.0,,,2.0,,0.0376,,1.0,1.0,0.1448,,,,,,,,,,,,
12441694,home,FC Twente,Daan Rots,daan-rots,D. Rots,M,11,179,509,M,1048430,EUR,996019200,M,11,11,False,12.0,8.0,1.0,,0.0,1.0,1.0,7.0,11.0,8.0,,2.0,72.0,33.0,7.8,8.0,0.00543631,1,,,,,1.0,4.0,,1.0,,5.0,2.0,4.0,,,,3.0,,1.0,,0.3632,,1.0,,0.9497,1.0,2.0,,,,,,,,,,
12441694,home,FC Twente,Sem Steijn,sem-steijn,S. Steijn,M,14,173,3417,M,944467,EUR,1005523200,M,14,14,False,12.0,10.0,2.0,2.0,1.0,7.0,7.0,3.0,5.0,2.0,3.0,1.0,90.0,20.0,7.3,5.0,0.23614,2,,,,,,3.0,2.0,,,1.0,1.0,,1.0,,,,,,,0.1562,1.0,1.0,,0.1355,,1.0,1.0,1.0,,,,,,,,
12441694,home,FC Twente,Michel Vlap,michel-vlap,M. Vlap,M,14,189,423,M,798181,EUR,865209600,M,18,18,False,44.0,37.0,4.0,3.0,0.0,12.0,15.0,25.0,36.0,4.0,4.0,3.0,89.0,67.0,8.1,17.0,0.0781452,3,,,,7.0,,2.0,,1.0,2.0,1.0,1.0,2.0,,,1.0,,,,,0.3537,1.0,2.0,,0.5606,1.0,,,1.0,,,,,,,,
12441694,home,FC Twente,Ricky van Wolfswinkel,ricky-van-wolfswinkel,R. van Wolfswinkel,F,9,186,794,M,35193,EUR,601862400,F,9,9,False,11.0,7.0,,,0.0,1.0,1.0,6.0,10.0,4.0,3.0,2.0,78.0,24.0,7.0,8.0,0.0276408,2,,,,,2.0,11.0,1.0,2.0,,,,3.0,,,7.0,,,3.0,2.0,0.162,,,1.0,,,,,,True,,,,,,,
12441694,home,FC Twente,Sayfallah Ltaief,sayfallah-ltaief,S. Ltaief,M,47,180,1619,M,1032926,EUR,956361600,F,30,30,True,3.0,3.0,,,0.0,,,3.0,4.0,,1.0,,18.0,8.0,6.5,5.0,0.0270732,0,,,,1.0,,2.0,1.0,,,,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
12441694,home,FC Twente,Arno Verschueren,arno-verschueren,A. Verschueren,M,32,182,168,M,578344,EUR,870652800,M,32,32,True,2.0,,,,0.0,,,,2.0,3.0,,,12.0,4.0,6.6,2.0,,0,,,,,3.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12441694,home,FC Twente,Younes Taha,younes-taha,Y. Taha,M,10,176,1453,M,1146623,EUR,1038355200,F,19,19,True,2.0,,1.0,,0.0,,,,2.0,,,,1.0,3.0,,3.0,,0,,Younes Taha,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
12441694,home,FC Twente,Sam Karssies,sam-karssies,S. Karssies,G,21,186,89,M,1201942,EUR,1046217600,G,21,21,True,,,,,,,,,,,,,,,,,,0,,Sam Karssies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441694,home,FC Twente,Przemysław Tytoń,przemyslaw-tyton,P. Tytoń,G,22,195,453,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441694,home,FC Twente,Gerald Alders,gerald-alders,G. Alders,D,3,179,240,M,1403075,EUR,1115424000,D,47,47,True,,,,,,,,,,,,,,,,,,0,,Gerald Alders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441694,home,FC Twente,Max Bruns,max-bruns,M. Bruns,D,38,186,104,M,1091627,EUR,1036540800,D,38,38,True,,,,,,,,,,,,,,,,,,0,,Max Bruns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441694,home,FC Twente,Gustaf Lagerbielke,gustaf-lagerbielke,G. Lagerbielke,D,14,193,475,M,965263,EUR,955324800,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441694,home,FC Twente,Gijs Besselink,besselink-gijs,G. Besselink,M,6,180,105,M,1440801,EUR,1087344000,M,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441694,home,FC Twente,Harrie Kuster,harrie-kuster,H. Kuster,M,20,179,95,M,1512238,EUR,1126396800,M,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441694,home,FC Twente,Lucas Vennegoor of Hesselink,lucas-vennegoor-of-hesselink,L. V. o. Hesselink,F,25,188,148,M,1634542,EUR,1142294400,F,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12441694,away,FC Utrecht,Vasilis Barkas,vasilis-barkas,V. Barkas,G,1,196,390,M,347726,EUR,770256000,G,1,1,False,40.0,32.0,14.0,7.0,0.0,27.0,30.0,5.0,10.0,1.0,6.0,,90.0,48.0,6.9,8.0,0.00661166,0,-0.2094,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,3.0,1.0,,,
12441694,away,FC Utrecht,Niklas Vesterlund,niklas-vesterlund,N. B. V. Nielsen,D,23,185,77,M,837010,EUR,928627200,D,23,23,False,27.0,23.0,4.0,2.0,0.0,11.0,11.0,12.0,17.0,,3.0,,68.0,40.0,6.3,8.0,0.0459502,0,,,,1.0,,2.0,,1.0,1.0,,,1.0,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
12441694,away,FC Utrecht,Mike van der Hoorn,mike-van-der-hoorn,M. v. d. Hoorn,D,3,190,158,M,152414,EUR,719107200,D,3,3,False,60.0,46.0,20.0,8.0,0.0,34.0,38.0,12.0,22.0,9.0,4.0,2.0,90.0,73.0,6.7,14.0,0.0234336,1,,,,,5.0,4.0,,3.0,2.0,2.0,,,,,3.0,,,1.0,,0.0706,,,,,,,,1.0,,,,,,,,
12441694,away,FC Utrecht,Nick Viergever,nick-viergever,N. Viergever,D,24,182,150,M,46900,EUR,618105600,D,24,24,False,40.0,30.0,5.0,1.0,0.0,23.0,26.0,7.0,14.0,3.0,1.0,,79.0,51.0,6.3,11.0,0.0139337,0,,,,,2.0,2.0,1.0,3.0,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,True,,,,,1.0,,
12441694,away,FC Utrecht,Souffian El Karouani,souffian-el-karouani,S. El Karouani,D,16,178,3591,M,991679,EUR,971913600,D,16,16,False,22.0,14.0,3.0,2.0,0.0,5.0,8.0,10.0,23.0,4.0,1.0,1.0,90.0,63.0,6.5,24.0,0.0732335,1,,,,9.0,,8.0,1.0,1.0,3.0,3.0,1.0,,2.0,,3.0,,,2.0,1.0,0.039,2.0,,,,,,,,,,,,,,1.0,
12441694,away,FC Utrecht,Oscar Fraulo,oscar-fraulo,O. Fraulo,M,29,180,841,M,1008245,EUR,1070668800,M,6,6,False,27.0,20.0,1.0,1.0,0.0,3.0,5.0,17.0,25.0,4.0,1.0,1.0,90.0,46.0,7.1,15.0,0.631078,2,,,,3.0,,3.0,,1.0,2.0,1.0,1.0,4.0,1.0,,,,1.0,3.0,1.0,0.136,2.0,,,,,,1.0,1.0,,,,,,2.0,,
12441694,away,FC Utrecht,Alonzo Engwanda,alonzo-engwanda,A. Engwanda,M,27,173,362,M,1000548,EUR,1043625600,M,27,27,False,34.0,33.0,3.0,2.0,0.0,15.0,15.0,19.0,20.0,4.0,4.0,1.0,90.0,44.0,6.8,3.0,0.066574,0,,,,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,3.0,,,1.0,,,,,,,,,,,,,,,,,1.0,
12441694,away,FC Utrecht,Paxten Aaronson,paxten-aaronson,P. Aaronson,M,31,175,898,M,1035515,EUR,1061856000,M,21,21,False,26.0,22.0,1.0,,0.0,14.0,15.0,8.0,14.0,5.0,6.0,1.0,90.0,43.0,6.9,9.0,0.0571071,0,,Paxten Aaronson,,3.0,1.0,4.0,2.0,3.0,1.0,2.0,2.0,,,,,,,2.0,,,1.0,,,,,2.0,,,,,,,,1.0,,
12441694,away,FC Utrecht,Miliano Jonathans,jonathans-miliano,M. Jonathans,M,26,178,5668,M,1211982,EUR,1081123200,F,26,26,False,23.0,16.0,1.0,1.0,0.0,5.0,7.0,11.0,16.0,4.0,3.0,1.0,67.0,30.0,7.0,9.0,0.0292813,1,,,,,1.0,1.0,,,1.0,2.0,,2.0,,,,,,1.0,1.0,0.0183,,,1.0,,,,,,,,,,,,,
12441694,away,FC Utrecht,Sébastien Haller,sebastien-haller,S. Haller,F,91,190,47139,M,149731,EUR,772243200,F,91,91,False,18.0,8.0,,,0.0,4.0,5.0,4.0,13.0,8.0,2.0,1.0,79.0,28.0,6.4,15.0,0.00233637,1,,,,,5.0,8.0,3.0,,,1.0,1.0,1.0,,SebHaller,3.0,,,2.0,1.0,0.3627,1.0,,,,,1.0,,,,,,,,1.0,,1.0
12441694,away,FC Utrecht,Adrian Blake,blake-adrian,A. Blake,F,10,170,323,M,1214695,EUR,1121385600,F,15,15,False,9.0,5.0,,,0.0,1.0,4.0,4.0,7.0,3.0,4.0,1.0,67.0,18.0,6.7,8.0,0.00720808,1,,Adrian Blake,,2.0,,1.0,,,,1.0,1.0,,,,,,,,1.0,0.0366,2.0,,,,,,,,,,,,,1.0,,
