match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,player_firstName,player_lastName,stat_aerialLost,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_blockedScoringAttempt,stat_wasFouled,stat_bigChanceCreated,stat_keyPass,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_penaltyWon,stat_penaltyFaced,stat_errorLeadToAShot,player_sofascoreId,stat_penaltyConceded
14572713,home,PAOK,Antonis Tsiftsis,antonis-tsiftsis,A. Tsiftsis,G,99,191.0,396,M,850769,EUR,932515200,G,99,99,False,30.0,24.0,13.0,7.0,0.0,20.0,21.0,4.0,9.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,90.0,37.0,6.9,6.0,0.00129301,55.859479712117,11.0,25.83,5.985,0.036,0,0.1726,0.06,-0.05,0.16,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14572713,home,PAOK,Jonjoe Kenny,jonjoe-kenny,J. Kenny,D,3,176.0,414,M,361310,EUR,858384000,D,3,3,False,40.0,29.0,6.0,,0.0,17.0,23.0,12.0,17.0,4.0,7.0,,,,,,90.0,68.0,7.1,16.0,0.0323914,115.27735862211,16.0,21.42,18.9,,0,,0.0,0.08,0.28,,2.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14572713,home,PAOK,Tomasz Kędziora,tomasz-kedziora,T. Kędziora,D,16,184.0,1734,M,138595,EUR,771292800,D,16,16,False,36.0,27.0,7.0,2.0,0.0,20.0,21.0,7.0,15.0,9.0,1.0,,,,,,90.0,52.0,7.3,9.0,0.00189528,67.785604464662,9.0,7.875,9.45,,1,,0.04,0.01,0.59,,,4.0,3.0,6.0,1.0,,,,3.0,1.0,2.0,1.0,,,2.0,1.0,0.1554,-0.2,,,,,,,,,,,,,,,,,,,,
14572713,home,PAOK,Ioannis Michailidis,ioannis-michailidis,I. Michailidis,D,5,188.0,643,M,947156,EUR,950832000,D,5,5,False,45.0,34.0,13.0,5.0,0.0,26.0,29.0,8.0,16.0,7.0,8.0,,,,,,90.0,62.0,7.2,13.0,0.00604219,164.1429311761,21.0,80.115,13.755,,1,,0.1,0.11,0.46,,1.0,1.0,1.0,3.0,,,,,,2.0,1.0,1.0,,,1.0,,0.0148,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
14572713,home,PAOK,Abdul Rahman Baba,abdul-baba-rahman,A. R. Baba,D,21,179.0,1358,M,239632,EUR,773107200,D,21,21,False,15.0,13.0,,,0.0,5.0,6.0,8.0,9.0,4.0,1.0,,,,,,90.0,37.0,7.8,6.0,0.57491,34.11503089498,5.0,5.46,11.55,,0,,0.6,0.02,0.19,,,1.0,3.0,3.0,1.0,1.0,,,,1.0,2.0,2.0,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
14572713,home,PAOK,Magomed Ozdoev,magomed-ozdoev,M. Ozdoev,M,27,184.0,813,M,121185,EUR,720921600,M,27,27,False,31.0,24.0,5.0,3.0,0.0,12.0,14.0,12.0,17.0,4.0,4.0,,,,,,88.0,45.0,6.7,9.0,0.0117417,39.81428698763,8.0,2.835,5.145,,0,,0.15,0.07,0.17,,,1.0,7.0,4.0,1.0,1.0,,,,1.0,3.0,,,,1.0,,,,,,,,,1.0,4.0,1.0,,,,,,,,,,,,
14572713,home,PAOK,Soualiho Meïté,soualiho-meite,S. Meïté,M,8,187.0,965,M,139229,EUR,763862400,M,8,8,False,36.0,29.0,4.0,2.0,0.0,15.0,16.0,14.0,20.0,2.0,3.0,,,,,,90.0,53.0,7.3,12.0,0.0306266,84.683603614486,14.0,40.74,10.395,,0,,-0.18,0.27,0.48,,1.0,2.0,4.0,6.0,1.0,,,,4.0,2.0,3.0,2.0,,,1.0,,,,,,1.0,,1.0,2.0,2.0,,8.2816767022144,1.0,,,,,,,,,,
14572713,home,PAOK,Andrija Živković,andrija-zivkovic,A. Živković,M,14,169.0,2702,M,188133,EUR,837043200,M,14,14,False,32.0,28.0,4.0,3.0,0.0,11.0,11.0,17.0,21.0,,7.0,,,,,,90.0,56.0,8.5,16.0,0.589249,157.40807844929,18.0,38.64,21.42,,1,,0.56,0.12,0.23,,9.0,,3.0,6.0,,1.0,2.0,2.0,,,3.0,3.0,,,,,0.5101,0.39,1.0,,1.0,1.0,2.0,2.0,2.0,,39.260133346196,2.0,True,1.0,1.0,0.8495,,,,,,
14572713,home,PAOK,Dimitrios Pelkas,dimitrios-pelkas,D. Pelkas,M,10,175.0,1186,M,139304,EUR,751593600,M,10,10,False,10.0,4.0,2.0,1.0,0.0,3.0,5.0,1.0,5.0,1.0,1.0,,,,,,54.0,27.0,6.4,11.0,0.121019,29.637561914624,5.0,14.175,9.24,,2,,0.1,0.06,0.0,,2.0,,6.0,4.0,,,5.0,3.0,,,1.0,1.0,,,1.0,1.0,0.1277,-0.23,2.0,1.0,,,2.0,3.0,3.0,1.0,,,,,,,,,,,,
14572713,home,PAOK,Taison,taison,Taison,M,11,172.0,1307,M,39661,EUR,569030400,M,11,11,False,25.0,20.0,1.0,1.0,0.0,7.0,8.0,13.0,17.0,1.0,3.0,,,,,,83.0,44.0,7.5,15.0,0.141396,179.0173572328,14.0,112.875,33.705,,1,,0.21,0.43,0.13,,3.0,2.0,1.0,7.0,,1.0,3.0,3.0,,,1.0,,,,,,0.2199,-0.46,,,1.0,,1.0,4.0,,,81.416829497958,4.0,,1.0,,0.3096,1.0,,,,,
