match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_wasFouled,stat_fouls,captain,stat_blockedScoringAttempt,stat_totalClearance,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_keyPass,stat_accurateCross,stat_onTargetScoringAttempt,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_shotOffTarget,stat_interceptionWon,stat_bigChanceCreated,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_goals,stat_goalAssist
10411759,away,Monza,Michele Di Gregorio,,,michele-di-gregorio,M. Di Gregorio,G,16,187,8129,M,L'UomoTigre,844609,EUR,869961600,G,16,16,False,34.0,16.0,22.0,5.0,14.0,19.0,15.0,12.0,,6.0,90.0,48.0,8.3,18.0,0.0,0.0,0.00037903,0,0.6815,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,
10411759,away,Monza,Armando Izzo,,,armando-izzo,A. Izzo,D,4,183,521,M,,165583,EUR,699494400,D,55,55,False,40.0,38.0,2.0,1.0,29.0,31.0,9.0,4.0,,,85.0,54.0,7.0,3.0,0.1989,0.0,0.00141047,1,,9.0,,,,2.0,2.0,,,,2.0,1.0,,,4.0,1.0,2.0,,,,,,1.0,,1.0,3.0,,1.0,,,
10411759,away,Monza,Pablo Marí,,,pablo-mari,P. Marí,D,30,191,1707,M,,208988,EUR,746755200,D,3,3,False,42.0,40.0,5.0,4.0,33.0,34.0,8.0,1.0,,,90.0,52.0,7.2,4.0,0.0,0.0,0.0202292,0,,7.0,,1.0,3.0,1.0,4.0,,,,,,,,4.0,,1.0,1.0,,,,,1.0,,,2.0,,,,,
10411759,away,Monza,Luca Caldirola,,,luca-caldirola,L. Caldirola,D,33,189,134,M,,100565,EUR,665366400,D,5,5,False,57.0,46.0,6.0,,40.0,44.0,13.0,2.0,,,90.0,71.0,8.0,12.0,0.1484,0.3293,0.00143925,1,,6.0,,1.0,1.0,1.0,2.0,,,,,,,,5.0,,3.0,1.0,,,1.0,,1.0,,,,,,,1.0,
10411759,away,Monza,Patrick Ciurria,,,patrick-ciurria,P. Ciurria,F,26,178,222,M,,346676,EUR,792288000,M,84,84,False,25.0,19.0,2.0,1.0,13.0,14.0,12.0,2.0,,,90.0,38.0,7.2,8.0,0.039,0.0,0.0750865,1,,7.0,1.0,,1.0,1.0,4.0,1.0,1.0,1.0,2.0,,,1.0,,,,,1.0,1.0,,,1.0,,,,1.0,,,,1.0
10411759,away,Monza,Nicolò Rovella,,,nicolo-rovella,N. Rovella,M,6,179,2966,M,,937324,EUR,1007424000,M,6,6,False,41.0,39.0,2.0,2.0,25.0,26.0,15.0,2.0,,,59.0,48.0,6.8,2.0,0.0296,0.0,0.00800421,1,,14.0,,,,2.0,2.0,,,,1.0,,,,,2.0,,1.0,,,,1.0,,,1.0,1.0,,,,,
10411759,away,Monza,Matteo Pessina,,,matteo-pessina,M. Pessina,M,32,183,659,M,,350210,EUR,861580800,M,32,32,False,59.0,50.0,3.0,1.0,33.0,35.0,24.0,6.0,,,90.0,78.0,7.1,13.0,0.0,0.0,0.0548197,0,,17.0,,1.0,1.0,3.0,8.0,1.0,1.0,1.0,4.0,1.0,True,,2.0,,,2.0,1.0,,,2.0,3.0,,,1.0,,,,,
10411759,away,Monza,Carlos Augusto,,,carlos-augusto,C. Augusto,D,30,184,7355,M,,929199,EUR,915667200,M,30,30,False,21.0,14.0,1.0,1.0,9.0,13.0,8.0,5.0,,,90.0,46.0,6.9,9.0,0.0,0.0,0.00102402,0,,5.0,,3.0,1.0,4.0,3.0,1.0,,,,,,,5.0,,1.0,2.0,,,,2.0,1.0,,,1.0,,,,,
10411759,away,Monza,Andrea Colpani,,,colpani-andrea,A. Colpani,M,28,186,944,M,,928122,EUR,926380800,F,28,28,False,18.0,16.0,,,7.0,7.0,12.0,3.0,,,59.0,31.0,7.0,7.0,0.0,0.0,0.0939102,0,,10.0,1.0,,,4.0,4.0,2.0,4.0,2.0,,1.0,,,,,,2.0,2.0,1.0,,2.0,1.0,,,,1.0,,,,
10411759,away,Monza,Stefano Sensi,,,stefano-sensi,S. Sensi,M,6,168,1044,M,,294313,EUR,807580800,F,12,12,False,15.0,11.0,1.0,,6.0,8.0,7.0,1.0,,,29.0,17.0,6.6,5.0,0.0,0.0,0.0297009,0,,5.0,,,,,1.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,
10411759,away,Monza,Dany Mota,,,dany-mota,D. Mota,F,47,180,827,M,,838907,EUR,894067200,F,47,47,False,14.0,11.0,,,4.0,4.0,11.0,3.0,,,85.0,26.0,6.8,8.0,0.174,0.0,0.0271593,1,,7.0,1.0,4.0,,6.0,2.0,2.0,1.0,1.0,1.0,,,,1.0,,,,2.0,,,,2.0,1.0,1.0,1.0,,,,,
10411759,away,Monza,Gianluca Caprari,,,gianluca-caprari,G. Caprari,F,24,170,457,M,,148458,EUR,743990400,F,17,17,True,26.0,18.0,,,12.0,16.0,10.0,6.0,,,61.0,34.0,6.5,12.0,0.0492,0.0,0.0140436,1,,6.0,,1.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,2.0,,,,,,,,
10411759,away,Monza,José Machín,,,jose-machin,J. Machín,M,28,184,178,M,,792308,EUR,839980800,M,7,7,True,11.0,11.0,,,8.0,8.0,3.0,4.0,,,31.0,20.0,7.2,1.0,0.0371,0.0345,0.0127267,1,,3.0,,,,2.0,5.0,,2.0,1.0,,,,,,1.0,1.0,4.0,,,1.0,3.0,,,,,,,,,
10411759,away,Monza,Samuele Birindelli,,,samuele-birindelli,S. Birindelli,M,19,175,231,M,,856729,EUR,932342400,D,19,19,True,9.0,6.0,1.0,,5.0,5.0,4.0,3.0,,,31.0,15.0,6.7,4.0,0.0,0.0,0.0005228,0,,1.0,,1.0,1.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,1.0,,,,,
10411759,away,Monza,Marlon,,,marlon,Marlon,D,4,182,529,M,,331853,EUR,810432000,D,4,4,True,1.0,1.0,1.0,1.0,,,1.0,,,,11.0,7.0,6.9,,0.0,0.0,0.00122956,0,,1.0,,,2.0,,3.0,,,,,,,,5.0,,,1.0,,,,,,,,,,,,,
10411759,away,Monza,Mattia Valoti,,,mattia-valoti,M. Valoti,M,5,181,99,M,,139397,EUR,747273600,M,10,10,True,6.0,1.0,,,1.0,2.0,4.0,,,,11.0,8.0,6.4,6.0,0.0,0.0,1.67e-05,0,,,,1.0,3.0,2.0,3.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,
10411759,away,Monza,Alessio Cragno,,,alessio-cragno,A. Cragno,G,22,184,263,M,,148740,EUR,772761600,G,89,89,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411759,away,Monza,Alessandro Sorrentino,,,alessandro-sorrentino,A. Sorrentino,G,22,190,65,M,,991416,EUR,1017792000,G,91,91,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411759,away,Monza,Giulio Donati,,,giulio-donati,G. Donati,D,2,178,48,M,,103156,EUR,634176000,D,2,2,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411759,away,Monza,Valentin Antov,,,valentin-antov,V. Antov,D,26,185,687,M,,827640,EUR,973728000,D,26,26,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411759,away,Monza,Franco Carboni,,,carboni-franco,F. Carboni,M,29,190,965,M,,1086199,EUR,1049414400,D,11,11,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411759,away,Monza,Andrea Barberis,,,andrea-barberis,A. Barberis,M,5,177,41,M,,152910,EUR,755568000,M,8,8,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411759,away,Monza,Marco D'Alessandro,,,marco-dalessandro,M. D'Alessandro,M,77,173,92,M,,55119,EUR,666748800,M,77,77,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411759,away,Monza,Samuele Vignato,Samuele Vignato,,samuele-vignato,S. Vignato,F,19,170,526,M,,1119364,EUR,1077580800,M,80,80,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411759,away,Monza,Christian Gytkjær,,,christian-gytkjaer,C. Gytkjær,F,9,185,437,M,,78939,EUR,641952000,F,9,9,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411759,away,Monza,Andrea Petagna,,,andrea-petagna,A. Petagna,F,37,190,474,M,,295973,EUR,804470400,F,37,37,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
