match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_totalCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_keyPass,stat_goalAssist,stat_totalOffside,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_accurateCross,stat_bigChanceMissed,stat_clearanceOffLine,stat_blockedScoringAttempt,stat_hitWoodwork
10407353,home,KV Kortrijk,Felipe Avenatti,,,felipe-avenatti,F. Avenatti,F,9,194,145,M,308058,EUR,767318400,F,20,20,False,36.0,24.0,6.0,3.0,10.0,11.0,14.0,26.0,4.0,,,,90.0,51.0,7.6,17.0,5,4.0,10.0,7.0,12.0,2.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,5.0,4.0,1.0,,,,,,1.0,,,,,
10407353,home,KV Kortrijk,Dion De Neve,,,dion-de-neve,D. D. Neve,M,14,180,102,M,923974,EUR,992304000,M,23,23,True,17.0,11.0,1.0,,6.0,8.0,6.0,14.0,5.0,,,,45.0,37.0,6.5,15.0,1,2.0,,5.0,2.0,,,,2.0,1.0,3.0,,,5.0,1.0,2.0,,,1.0,,,,,1.0,,,1.0,1.0,,,
10407353,home,KV Kortrijk,Martin Wasinski,Martin Wasinski,,martin-wasinski,M. Wasinski,D,2,185,167,M,1131054,EUR,1081296000,D,21,21,True,17.0,10.0,5.0,1.0,4.0,7.0,7.0,11.0,4.0,,,,32.0,23.0,7.0,7.0,0,2.0,,2.0,,2.0,1.0,,,,,,,1.0,,,,,2.0,,,,,,,,1.0,,1.0,,
10407353,home,KV Kortrijk,Satoshi Tanaka,,,tanaka-satoshi,S. Tanaka,M,16,175,416,M,981067,EUR,1029196800,M,32,32,True,4.0,2.0,1.0,,1.0,2.0,1.0,2.0,1.0,,,,14.0,6.0,6.4,2.0,1,,1.0,2.0,1.0,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,1.0,
10407353,home,KV Kortrijk,Pape Habib Gueye,,,pape-habib-gueye,P. H. Gueye,F,77,188,365,M,880778,EUR,937785600,F,17,17,True,3.0,2.0,,,1.0,1.0,1.0,2.0,,,,,14.0,9.0,7.4,4.0,2,1.0,2.0,2.0,2.0,,,,,,3.0,1.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,
10407353,home,KV Kortrijk,Martin Regáli,,,martin-regali,M. Regáli,F,9,176,46,M,798790,EUR,750384000,F,29,29,True,,,,,,,,1.0,,,,,3.0,3.0,,1.0,1,,,,1.0,,,,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,
10407353,home,KV Kortrijk,Maxim Deman,,,maxim-de-man,M. D. Man,G,16,194,40,M,966476,EUR,1003795200,G,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407353,home,KV Kortrijk,Kristof D'Haene,,,kristof-dhaene,K. D'Haene,M,,171,15,,121602,EUR,644630400,D,30,30,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407353,away,KV Oostende,Dillon Phillips,,,dillon-phillips,D. Phillips,G,12,188,49,M,377166,EUR,802828800,G,1,1,False,25.0,7.0,24.0,7.0,1.0,4.0,6.0,21.0,9.0,1.0,1.0,1.0,90.0,28.0,6.0,18.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407353,away,KV Oostende,Anton Tanghe,,,tanghe-anton,A. Tanghe,D,3,194,72,M,1005175,EUR,917481600,D,33,33,False,11.0,4.0,8.0,2.0,3.0,3.0,1.0,8.0,5.0,,,,33.0,17.0,6.3,7.0,0,2.0,1.0,3.0,1.0,3.0,,,,,,1.0,,,,,,,,,,True,,,,,,,,,
10407353,away,KV Oostende,Matej Rodin,,,matej-rodin,M. Rodin,D,80,193,120,M,834079,EUR,824169600,D,88,88,False,36.0,17.0,11.0,3.0,8.0,11.0,9.0,25.0,7.0,,,,90.0,57.0,6.2,23.0,1,1.0,6.0,5.0,8.0,10.0,,,2.0,2.0,1.0,2.0,2.0,,,,,1.0,,,,,,,,,,1.0,,,1.0
10407353,away,KV Oostende,Brecht Capon,,,brecht-capon,B. Capon,D,,179,7,,42106,EUR,577670400,D,27,27,False,29.0,15.0,6.0,2.0,3.0,4.0,13.0,26.0,9.0,,,,90.0,40.0,6.8,15.0,1,2.0,1.0,2.0,4.0,4.0,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,,,3.0,1.0,,,,
10407353,away,KV Oostende,Robbie D'Haese,Robbie,D'Haese,robbie-dhaese,R. D'Haese,M,,180,34,M,889388,EUR,919900800,M,29,29,False,22.0,14.0,2.0,1.0,3.0,4.0,12.0,20.0,11.0,,,,76.0,64.0,7.5,21.0,0,,,2.0,8.0,3.0,,4.0,6.0,3.0,3.0,,,2.0,1.0,2.0,1.0,,1.0,,,,,,,1.0,1.0,,,,
10407353,away,KV Oostende,Alfons Amade,,,alfons-amade,A. Amade,M,14,172,402,M,836701,EUR,942364800,M,23,23,False,31.0,16.0,2.0,1.0,6.0,11.0,10.0,21.0,11.0,,,,90.0,53.0,6.6,23.0,1,1.0,1.0,4.0,3.0,2.0,,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1.0,
10407353,away,KV Oostende,Sieben Dewaele,,,dewaele-sieben,S. Dewaele,M,18,180,73,M,901895,EUR,917913600,M,16,16,False,19.0,13.0,2.0,1.0,3.0,3.0,10.0,17.0,4.0,,,,62.0,30.0,6.6,8.0,1,3.0,1.0,7.0,4.0,,,,3.0,2.0,,2.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
10407353,away,KV Oostende,Tatsuhiro Sakamoto,,,sakamoto-tatsuhiro,T. Sakamoto,M,7,170,1000,M,978927,EUR,845942400,M,18,18,False,23.0,16.0,5.0,2.0,3.0,4.0,16.0,25.0,5.0,,,,90.0,50.0,7.3,14.0,0,2.0,2.0,3.0,5.0,3.0,,,1.0,,1.0,,,6.0,1.0,2.0,2.0,,4.0,,,,,,,,3.0,,,,
10407353,away,KV Oostende,David Atanga,,,david-atanga,D. Atanga,F,17,176,145,M,786187,EUR,851472000,F,77,77,False,11.0,4.0,,,1.0,2.0,3.0,9.0,6.0,,,,45.0,19.0,6.7,10.0,3,1.0,1.0,1.0,2.0,,,,,,3.0,,,,,,,1.0,,,,,,2.0,,1.0,,1.0,,,
10407353,away,KV Oostende,Nick Bätzner,,,nick-batzner,N. Bätzner,M,9,170,71,M,959635,EUR,953078400,F,34,34,False,44.0,26.0,2.0,2.0,12.0,14.0,15.0,34.0,6.0,,,,90.0,70.0,8.4,29.0,3,1.0,1.0,6.0,6.0,,,2.0,4.0,1.0,3.0,,1.0,4.0,1.0,3.0,,1.0,4.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0
10407353,away,KV Oostende,Fraser Hornby,,,fraser-hornby,F. Hornby,F,9,195,400,M,914877,EUR,937180800,F,9,9,False,21.0,9.0,2.0,1.0,2.0,4.0,8.0,19.0,4.0,,,,62.0,35.0,7.1,18.0,2,9.0,5.0,13.0,7.0,,,1.0,,,2.0,,2.0,2.0,1.0,2.0,1.0,,3.0,1.0,3.0,,1.0,,,1.0,1.0,,,2.0,
10407353,away,KV Oostende,Osaze Urhoghide,,,osaze-urhoghide,O. Urhoghide,D,3,188,130,M,915129,EUR,962668800,D,2,2,True,18.0,7.0,2.0,,3.0,8.0,4.0,10.0,4.0,,,,57.0,33.0,6.6,13.0,1,3.0,6.0,3.0,8.0,4.0,,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,
10407353,away,KV Oostende,Thierry Ambrose,,,thierry-ambrose,T. Ambrose,F,68,178,423,M,356024,EUR,859507200,F,68,68,True,12.0,7.0,2.0,1.0,2.0,3.0,6.0,10.0,4.0,,,,45.0,32.0,7.4,14.0,4,1.0,3.0,6.0,8.0,,,,,,4.0,,1.0,1.0,,6.0,2.0,1.0,2.0,,2.0,,,2.0,1.0,3.0,1.0,,,1.0,
10407353,away,KV Oostende,Pierre Dwomoh,,,pierre-dwomoh,P. Dwomoh,M,14,185,434,M,996993,EUR,1087776000,M,80,80,True,11.0,7.0,,,2.0,4.0,5.0,7.0,2.0,,,,28.0,19.0,6.6,7.0,2,2.0,,4.0,,,,2.0,,,1.0,1.0,2.0,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,
10407353,away,KV Oostende,Ivan Durdov,,,ivan-durdov,I. Durdov,F,19,192,192,M,970515,EUR,963792000,F,17,17,True,3.0,1.0,,,,,1.0,3.0,1.0,,,,28.0,12.0,6.6,4.0,3,,3.0,,4.0,,,,,,2.0,,,,,,,,,,,,,2.0,,1.0,,1.0,,1.0,
10407353,away,KV Oostende,Kelvin Arase,,,kelvin-arase,K. Arase,M,28,172,64,M,825962,EUR,916358400,F,26,26,True,2.0,1.0,,,,,1.0,2.0,,,,,14.0,4.0,6.6,1.0,0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10407353,away,KV Oostende,Guillaume Hubert,,,guillaume-hubert,G. Hubert,G,28,198,51,M,149794,EUR,758246400,G,28,28,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407353,away,KV Oostende,Andy Musaev,Andy,Musaev,andy-musayev,A. Musaev,F,33,182,22,M,1390664,EUR,1054425600,F,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
