match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_onTargetScoringAttempt,stat_shotOffTarget,stat_fouls,stat_bigChanceCreated,stat_keyPass,stat_accurateCross,stat_totalOffside,stat_bigChanceMissed,stat_blockedScoringAttempt,captain,stat_goals,player_sofascoreId,stat_goodHighClaim,stat_totalKeeperSweeper,stat_outfielderBlock,stat_errorLeadToAGoal
13815374,home,Al-Khaleej,Raed Ozaybi,Ozaybi Raed,,ozaybi-raed,O. Raed,G,50,181.0,31,M,1089085,EUR,1001116800.0,G,22,22,False,12.0,9.0,4.0,1.0,0.0,9.0,10.0,2.0,1.0,8.0,1.0,2.0,1.0,90.0,23.0,6.5,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13815374,home,Al-Khaleej,Saeed Al Hamsal,,,saeed-al-hamsal,S. A. Hamsal,D,39,176.0,21,M,818563,EUR,829785600.0,D,39,39,False,31.0,20.0,4.0,1.0,0.0,12.0,20.0,13.0,6.0,7.0,,,,90.0,72.0,6.5,25.0,0,8.0,2.0,3.0,1.0,7.0,6.0,1.0,2.0,2.0,1.0,1.0,3.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,
13815374,home,Al-Khaleej,Abdullah Al-Fahad,,,al-fahad-abdullah,A. Al-Fahad,D,19,177.0,20,M,817947,EUR,771638400.0,D,20,20,False,33.0,24.0,8.0,4.0,0.0,21.0,26.0,7.0,2.0,3.0,,,,90.0,42.0,6.8,9.0,1,3.0,,2.0,5.0,2.0,6.0,,,,,3.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
13815374,home,Al-Khaleej,Mohammed Al-Khabrani,,,mohammed-al-khabrani,M. Al-Khabrani,D,3,178.0,21,M,818696,EUR,750556800.0,D,3,3,False,24.0,23.0,2.0,2.0,0.0,19.0,19.0,5.0,3.0,1.0,,,,63.0,34.0,7.0,1.0,1,4.0,,,,1.0,1.0,,,,,3.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,
13815374,home,Al-Khaleej,Pedro Rebocho,,,pedro-rebocho,P. Rebocho,D,5,172.0,204,M,190139,EUR,790819200.0,D,5,5,False,42.0,37.0,6.0,4.0,0.0,17.0,20.0,24.0,4.0,4.0,,,,90.0,65.0,7.1,13.0,0,20.0,2.0,1.0,,2.0,4.0,,,3.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,,
13815374,home,Al-Khaleej,Thomas Murg,Thomas,Murg,thomas-murg,T. Murg,M,94,173.0,283,M,149677,EUR,784771200.0,M,99,99,False,26.0,20.0,1.0,1.0,0.0,3.0,5.0,23.0,2.0,6.0,,,,85.0,45.0,7.0,15.0,0,18.0,2.0,1.0,,5.0,4.0,,2.0,1.0,1.0,,2.0,2.0,6.0,1.0,,,2.0,,1.0,1.0,1.0,,,,,,,,,
13815374,home,Al-Khaleej,Mansour Hamzi,,,mansour-hamzi,M. Hamzi,M,15,170.0,31,M,818581,EUR,738892800.0,M,15,15,False,35.0,31.0,2.0,2.0,0.0,15.0,16.0,19.0,3.0,6.0,,,,90.0,50.0,7.0,4.0,1,16.0,,,2.0,2.0,8.0,2.0,,,,3.0,2.0,2.0,,4.0,,1.0,,,,,,1.0,,,,,,,,
13815374,home,Al-Khaleej,Murad Al Hawsawi,Murad Al Hawsawi,,murad-al-hawsawi,M. A. Hawsawi,M,18,180.0,332,M,1549082,EUR,991440000.0,M,18,18,False,28.0,20.0,5.0,2.0,0.0,11.0,12.0,16.0,,8.0,,,,74.0,35.0,6.8,8.0,2,9.0,,,,3.0,4.0,1.0,,1.0,1.0,,3.0,2.0,,,,1.0,2.0,,,,,,1.0,,,,,,,
13815374,home,Al-Khaleej,Fábio Martins,,,fabio-martins,F. Martins,M,10,178.0,359,M,193064,EUR,743472000.0,M,10,10,False,23.0,15.0,3.0,1.0,0.0,6.0,7.0,17.0,1.0,4.0,,,,90.0,44.0,6.9,17.0,3,9.0,1.0,,,5.0,4.0,,4.0,,,1.0,2.0,,4.0,2.0,2.0,1.0,1.0,,,,1.0,1.0,,True,1.0,,,,,
13815374,home,Al-Khaleej,Kostas Fortounis,,,kostas-fortounis,K. Fortounis,M,10,183.0,2903,M,115577,EUR,719193600.0,F,17,17,False,45.0,37.0,8.0,7.0,0.0,10.0,11.0,43.0,,1.0,,,,90.0,70.0,8.0,18.0,1,31.0,9.0,1.0,,4.0,7.0,,,5.0,2.0,,2.0,1.0,1.0,3.0,,1.0,,1.0,3.0,4.0,,,,,,,,,,
13815374,home,Al-Khaleej,Abdullah Al-Salem,,,abdullah-al-salem,A. Al-Salem,F,9,183.0,285,M,818674,EUR,724723200.0,F,11,11,False,21.0,17.0,,,0.0,9.0,10.0,11.0,,4.0,,,,85.0,26.0,6.4,6.0,0,8.0,,1.0,2.0,4.0,3.0,,,2.0,,,,,,1.0,,,1.0,,,,1.0,,,,,,,,,
13815374,home,Al-Khaleej,Dimitrios Kourbelis,,,dimitrios-kourbelis,D. Kourbelis,M,21,182.0,579,M,128089,EUR,752198400.0,M,21,21,True,9.0,8.0,2.0,1.0,0.0,6.0,6.0,3.0,3.0,,,,,27.0,13.0,6.4,1.0,0,2.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
13815374,home,Al-Khaleej,Bandar Al Mutairi,,,bandar-al-mutairi,B. A. Mutairi,D,33,168.0,13,M,847483,EUR,637372800.0,D,33,33,True,15.0,12.0,2.0,,0.0,2.0,4.0,12.0,1.0,1.0,,,,16.0,25.0,6.5,6.0,0,11.0,1.0,1.0,,1.0,2.0,,,,,,1.0,1.0,3.0,1.0,,,,,2.0,1.0,,,,,,,,,,
13815374,home,Al-Khaleej,Saleh Abu Al-Shamat,Saleh Aboulshamat,,saleh-aboulshamat,S. Aboulshamat,M,47,171.0,764,M,1429250,EUR,1029024000.0,M,47,47,True,13.0,10.0,1.0,1.0,0.0,5.0,5.0,8.0,1.0,1.0,,,,23.0,18.0,6.5,4.0,1,5.0,,,,2.0,1.0,,,2.0,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,
13815374,home,Al-Khaleej,Mohamed Sherif,,,mohamed-sherif,M. Sherif,F,10,184.0,13085,M,918784,EUR,823392000.0,F,9,9,True,4.0,4.0,,,0.0,2.0,2.0,2.0,,,,,,23.0,8.0,6.6,1.0,1,2.0,,,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,mohamed_shereif19,,,,
13815374,home,Al-Khaleej,Rayan Al Dossary,Rayan Al Dossary,,rayan-al-dossary,R. A. Dossary,G,35,,1,M,1490719,EUR,,G,35,35,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13815374,home,Al-Khaleej,Arif Al-Haydar,Arif Al-Haydar,,arif-al-haydar,A. Al-Haydar,D,25,172.0,6,M,1084262,EUR,866764800.0,D,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13815374,home,Al-Khaleej,Ali Al Shaafi,Ali Al Shaafi,,ali-al-shaafi,A. A. Shaafi,D,94,178.0,8,M,1521166,EUR,1010793600.0,D,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13815374,home,Al-Khaleej,Khaled Al-Semeiry,,,khaled-al-semeiry,K. Al-Semeiry,M,88,170.0,35,M,857390,EUR,852076800.0,M,8,8,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13815374,home,Al-Khaleej,Hussain Al Sultan,Hussain Al Sultan,,hussain-al-sultan,H. A. Sultan,F,71,183.0,17,M,2033144,EUR,1078790400.0,F,71,71,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13815374,away,Al-Riyadh,Milan Borjan,,,milan-borjan,M. Borjan,G,82,193.0,807,M,79413,EUR,561945600.0,G,82,82,False,35.0,24.0,17.0,6.0,0.0,21.0,25.0,10.0,,10.0,2.0,2.0,,90.0,47.0,7.1,11.0,0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,
13815374,away,Al-Riyadh,Suwailem Al-Manhali,,,swailem-al-menhali,S. Al-Menhali,D,93,182.0,54,M,1217919,EUR,1082160000.0,D,25,25,False,27.0,24.0,1.0,1.0,0.0,10.0,11.0,21.0,3.0,3.0,,,,73.0,46.0,6.8,10.0,0,16.0,5.0,1.0,,2.0,3.0,,,1.0,,,3.0,2.0,1.0,,,,,,1.0,2.0,,,,,,,,,,
13815374,away,Al-Riyadh,Marzouq Tambakti,Marzouq Tambakti,,marzouq-tambakti,M. Tambakti,D,87,187.0,50,M,1544937,EUR,1044921600.0,D,87,87,False,32.0,28.0,4.0,2.0,0.0,20.0,21.0,11.0,1.0,6.0,,,,73.0,37.0,6.1,6.0,0,8.0,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,,,,1.0,1.0
13815374,away,Al-Riyadh,Yoann Barbet,,,yoann-barbet,Y. Barbet,D,5,190.0,128,M,369544,EUR,736992000.0,D,5,5,False,68.0,59.0,12.0,6.0,0.0,28.0,29.0,41.0,4.0,3.0,,,,90.0,84.0,6.9,10.0,0,32.0,2.0,1.0,,3.0,1.0,,,,,4.0,1.0,,,,,,2.0,,,1.0,,,,,,,,,,
13815374,away,Al-Riyadh,Abdulelah Al Khaibari,Abdulelah Al Khaibari,,abdulelah-al-khaibari,A. A. Khaibari,D,80,174.0,142,M,1519328,EUR,864259200.0,D,8,8,False,43.0,41.0,4.0,4.0,0.0,13.0,13.0,31.0,2.0,,,,,90.0,66.0,6.8,9.0,0,28.0,1.0,2.0,,6.0,5.0,2.0,,1.0,,1.0,3.0,2.0,2.0,2.0,,,1.0,,,,,,,True,,,,,,
13815374,away,Al-Riyadh,Faïz Selemani,,,faiz-selemani,F. Selemani,F,7,178.0,359,M,842745,EUR,754617600.0,M,17,17,False,33.0,25.0,2.0,2.0,0.0,3.0,3.0,36.0,1.0,2.0,,,,90.0,61.0,7.7,20.0,2,25.0,6.0,,1.0,8.0,6.0,,3.0,4.0,1.0,1.0,1.0,,2.0,3.0,1.0,1.0,2.0,,3.0,3.0,,,,,1.0,,,,,
13815374,away,Al-Riyadh,Tozé,,,toze,Tozé,M,20,165.0,386,M,1089231,EUR,726969600.0,M,20,20,False,41.0,36.0,3.0,2.0,0.0,11.0,13.0,30.0,5.0,2.0,,,,90.0,53.0,7.3,6.0,3,26.0,2.0,2.0,1.0,4.0,2.0,1.0,,,,1.0,1.0,1.0,,,2.0,,1.0,,1.0,1.0,,,1.0,,,,,,,
13815374,away,Al-Riyadh,Lucas Kal,,,lucas-kal,Lucas Kal,M,21,186.0,179,M,840118,EUR,826934400.0,M,21,21,False,61.0,55.0,8.0,5.0,0.0,27.0,28.0,33.0,4.0,4.0,,,,90.0,76.0,7.9,8.0,2,28.0,,,1.0,3.0,3.0,,1.0,1.0,1.0,2.0,1.0,,1.0,,1.0,1.0,2.0,,1.0,,,,,,1.0,,,,,
13815374,away,Al-Riyadh,Bernard Mensah,,,bernard-mensah,B. Mensah,M,43,180.0,416,M,546220,EUR,782352000.0,M,43,43,False,49.0,45.0,4.0,3.0,0.0,13.0,13.0,36.0,1.0,4.0,,,,89.0,63.0,6.6,11.0,1,32.0,,2.0,3.0,9.0,6.0,1.0,4.0,2.0,1.0,,,,2.0,2.0,,1.0,1.0,,,,1.0,,,,,,,,,
