match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,stat_totalCross,stat_fouls,captain,stat_wasFouled,player_sofascoreId,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_shotOffTarget,stat_hitWoodwork,stat_totalOffside,stat_bigChanceMissed,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox
10382079,home,Excelsior,Mike van Duinen,Mike,van Duinen,mike-van-duinen,M. v. Duinen,F,29,183,39,M,150494,EUR,689385600,F,29,29,False,11.0,6.0,1.0,,,,6.0,11.0,2.0,3.0,,,,75.0,32.0,6.7,13.0,3,3.0,6.0,8.0,8.0,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,3.0,,,1.0,,1.0,,,,,1.0,,,1.0,,,1.0,,
10382079,home,Excelsior,Serano Seymor,Serano Seymor,,serano-seymor,S. Seymor,D,34,190,15,M,1091021,EUR,1010102400,D,34,34,True,28.0,25.0,5.0,3.0,16.0,17.0,9.0,11.0,,6.0,,,,45.0,31.0,7.6,3.0,1,1.0,1.0,1.0,2.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,,,
10382079,home,Excelsior,Lazaros Lamprou,Lazaros,Lamprou,lazaros-lamprou,L. Lamprou,M,7,177,177,M,823856,EUR,882403200,F,22,22,True,7.0,6.0,1.0,,2.0,2.0,5.0,8.0,,2.0,,,,21.0,10.0,7.0,3.0,0,1.0,,1.0,,,,,,,,,,,1.0,3.0,,,,,1.0,,1.0,,,1.0,,,,,,
10382079,home,Excelsior,Raphaël Eyongo,,,raphael-eyongo,R. Eyongo,F,9,191,31,M,1168090,EUR,1053475200,F,19,19,True,4.0,2.0,,,1.0,1.0,1.0,3.0,1.0,,,,,15.0,8.0,6.9,2.0,0,2.0,2.0,2.0,4.0,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
10382079,home,Excelsior,Joshua Eijgenraam,,,joshua-eijgenraam,J. Eijgenraam,M,20,180,30,M,1090204,EUR,1013990400,M,6,6,True,6.0,5.0,1.0,1.0,,1.0,5.0,5.0,,,,,,11.0,6.0,6.6,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382079,home,Excelsior,Nathan Markelo,,,nathan-markelo,N. Markelo,M,24,182,73,M,920489,EUR,915667200,D,24,24,True,5.0,5.0,,,,,5.0,6.0,1.0,,,,,11.0,7.0,6.5,1.0,0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
10382079,home,Excelsior,Norbert Alblas,Norbert,Alblas,norbert-alblas,N. Alblas,G,18,185,18,M,339845,EUR,787190400,G,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382079,home,Excelsior,Maxime Awoudja,,,maxime-awoudja,M. Awoudja,D,6,188,29,M,886639,EUR,886377600,D,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382079,away,FC Emmen,Eric Oelschlägel,,,eric-oelschlagel,E. Oelschlägel,G,,193,62,M,253515,EUR,811555200,G,1,1,False,41.0,25.0,20.0,4.0,23.0,24.0,2.0,17.0,1.0,11.0,2.0,1.0,1.0,90.0,47.0,6.4,16.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0
10382079,away,FC Emmen,Keziah Veendorp,,,keziah-veendorp,K. Veendorp,D,,183,41,M,361778,EUR,856137600,D,2,2,False,45.0,32.0,5.0,1.0,14.0,21.0,18.0,27.0,1.0,3.0,,,,90.0,63.0,6.3,17.0,0,3.0,1.0,4.0,3.0,,1.0,1.0,,,,1.0,1.0,,,3.0,,,,,,1.0,,,,,,,,,,
10382079,away,FC Emmen,Miguel Araujo,,,miguel-araujo,M. Araujo,D,20,178,883,M,370226,EUR,782956800,D,5,5,False,71.0,56.0,13.0,4.0,40.0,47.0,16.0,24.0,8.0,7.0,,,,90.0,87.0,6.9,15.0,2,3.0,7.0,3.0,8.0,,,,1.0,1.0,,1.0,1.0,,,,1.0,True,,,,,,,,,1.0,,,,,
10382079,away,FC Emmen,Julius Dirksen,,,julius-dirksen,J. Dirksen,D,26,185,74,M,1001943,EUR,1044144000,D,24,24,False,81.0,71.0,10.0,4.0,52.0,56.0,19.0,25.0,6.0,5.0,,,,90.0,96.0,6.9,11.0,0,4.0,4.0,5.0,5.0,,,,,2.0,3.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,
10382079,away,FC Emmen,Lorenzo Burnet,Lorenzo,Burnet,lorenzo-burnet,L. Burnet,D,18,170,12,M,100384,EUR,663552000,D,18,18,False,44.0,39.0,2.0,1.0,21.0,23.0,19.0,23.0,2.0,6.0,,,,81.0,65.0,6.9,10.0,0,,,2.0,,,,,,,1.0,,,2.0,1.0,2.0,2.0,,,,1.0,,1.0,,,,,,,,,
10382079,away,FC Emmen,Jari Vlak,,,jari-vlak,J. Vlak,M,8,191,123,M,932652,EUR,903139200,M,20,20,False,31.0,22.0,4.0,1.0,11.0,14.0,11.0,17.0,1.0,2.0,,,,59.0,43.0,6.4,11.0,1,,,5.0,2.0,1.0,,,,,1.0,2.0,,1.0,,,1.0,,,,,3.0,,1.0,,,,,,,,
10382079,away,FC Emmen,Lucas Bernadou,,,bernadou-lucas,L. Bernadou,M,6,178,53,M,997187,EUR,969753600,M,8,8,False,56.0,46.0,4.0,4.0,24.0,28.0,22.0,28.0,3.0,6.0,,,,90.0,77.0,6.9,15.0,0,1.0,2.0,6.0,5.0,2.0,1.0,,,1.0,2.0,3.0,1.0,2.0,,,1.0,,,,,1.0,,,,,,,,,,
10382079,away,FC Emmen,Rui Mendes,,,rui-mendes,R. Mendes,F,27,180,126,M,940979,EUR,942192000,M,7,7,False,16.0,9.0,,,3.0,4.0,6.0,12.0,,5.0,,,,90.0,23.0,6.2,9.0,0,2.0,,4.0,2.0,,1.0,1.0,,,,,,2.0,2.0,,1.0,,1.0,,,1.0,,,,,,,,,,
10382079,away,FC Emmen,Mark Diemers,,,mark-diemers,M. Diemers,M,10,175,198,M,252123,EUR,750297600,M,10,10,False,50.0,41.0,5.0,3.0,13.0,13.0,31.0,46.0,,5.0,,,,90.0,75.0,7.7,17.0,4,,,2.0,7.0,1.0,2.0,1.0,2.0,,,2.0,2.0,,3.0,9.0,,,4.0,,3.0,,,2.0,,,,1.0,,,,
10382079,away,FC Emmen,Ole Romeny,,,ole-romeny,O. Romeny,F,11,185,13950,M,921948,EUR,961459200,M,77,77,False,35.0,31.0,2.0,2.0,13.0,13.0,18.0,24.0,,4.0,,,,90.0,49.0,7.0,11.0,2,3.0,1.0,8.0,5.0,3.0,,,,,,1.0,,2.0,1.0,2.0,,,3.0,oleromeny,,2.0,,1.0,1.0,,1.0,,,,,
10382079,away,FC Emmen,Richairo Živković,,,richairo-zivkovic,R. Živković,F,30,186,197,M,295137,EUR,841881600,F,9,9,False,10.0,7.0,1.0,1.0,5.0,6.0,2.0,5.0,,2.0,,,,82.0,25.0,6.2,10.0,2,4.0,1.0,10.0,4.0,3.0,1.0,,1.0,,,2.0,2.0,2.0,,1.0,2.0,,2.0,,,,,,,,1.0,,,1.0,,
10382079,away,FC Emmen,Ahmed El Messaoudi,,,ahmed-el-messaoudi,A. E. Messaoudi,M,10,182,170,M,369798,EUR,807408000,M,23,23,True,18.0,16.0,1.0,1.0,2.0,2.0,14.0,16.0,1.0,3.0,,,,31.0,26.0,6.7,5.0,0,,2.0,2.0,4.0,1.0,2.0,1.0,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,
10382079,away,FC Emmen,Jeff Hardeveld,,,jeff-hardeveld,J. Hardeveld,M,2,184,73,M,385300,EUR,793843200,D,3,3,True,3.0,,2.0,,,1.0,,2.0,1.0,1.0,,,,8.0,8.0,6.3,4.0,0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
10382079,away,FC Emmen,Jasin Assehnoun,,,jasin-assehnoun,J. Assehnoun,M,78,175,80,M,943188,EUR,914630400,M,11,11,True,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,8.0,9.0,5.7,5.0,0,,,4.0,,2.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,
10382079,away,FC Emmen,Michaël Heylen,,,michael-heylen,M. Heylen,D,,187,30,M,311954,EUR,757555200,D,13,13,True,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,3.0,,1.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10382079,away,FC Emmen,Mickey van der Hart,,,mickey-van-der-hart,M. v. d. Hart,G,,188,97,M,242313,EUR,771465600,G,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382079,away,FC Emmen,Max Wolfs,,,max-wolfs,M. Wolfs,G,,190,9,M,1131200,EUR,1020470400,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382079,away,FC Emmen,Arnaud Luzayadio,Arnaud,Luzayadio,luzayadio-arnaud,A. Luzayadio,D,18,176,19,,872888,EUR,932342400,D,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382079,away,FC Emmen,Mohamed Bouchouari,,,mohamed-bouchouari,M. Bouchouari,D,34,170,778,M,965329,EUR,974246400,D,34,34,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382079,away,FC Emmen,Azzeddine Toufiqui,Azzeddine,Toufiqui,toufiqui-azzeddine,A. Toufiqui,M,,175,52,,914710,EUR,924998400,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382079,away,FC Emmen,Fernando Pacheco,,,fernando-pacheco,F. Pacheco,F,8,175,307,M,874987,EUR,930355200,F,17,17,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382079,away,FC Emmen,Gonzalo Sanchez,,,sanchez-gonzalo,G. Sanchez,F,,181,40,M,928435,EUR,957571200,F,15,15,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382079,away,FC Emmen,Ben Scholte,Ben Scholte,,ben-scholte,B. Scholte,F,,185,21,M,1048127,EUR,997401600,M,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
