match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_ownGoals,stat_fouls,stat_expectedGoals,player_lastName,stat_dispossessed,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_wonTackle,stat_wasFouled,stat_totalOffside,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_unsuccessfulTouch,stat_keyPass,captain,stat_challengeLost,stat_wonContest,stat_bigChanceCreated,stat_errorLeadToAShot,stat_goals,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
12514192,home,CF Estrela Amadora,Diogo Travassos,diogo-travassos,D. Travassos,D,2,175,511,M,1142578,EUR,1080691200,D,2,2,True,8.0,3.0,3.0,,0.0,1.0,1.0,2.0,8.0,1.0,,,,27.0,20.0,6.0,8.0,0.00020018,0,,,,,4.0,1.0,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,
12514192,home,CF Estrela Amadora,Leonel Bucca,leonel-bucca,L. Bucca,M,8,189,78,M,989867,EUR,921801600,M,26,26,True,8.0,4.0,1.0,,1.0,,,4.0,10.0,2.0,,,,27.0,17.0,6.8,9.0,0.0453291,1,,,3.0,2.0,7.0,2.0,,1.0,,,,,2.0,0.0894,,,,,,,,,,2.0,,3.0,1.0,,2.0,,1.0,,,,,,
12514192,home,CF Estrela Amadora,Manuel Keliano,keliano-manuel,M. Keliano,M,42,185,351,M,1464131,EUR,1042675200,M,42,42,True,14.0,10.0,,,0.0,6.0,6.0,4.0,8.0,1.0,,,,11.0,21.0,6.8,6.0,0.00282771,0,,Manuel Keliano,,,1.0,3.0,,,,2.0,3.0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,
12514192,home,CF Estrela Amadora,Marko Gudžulić,marko-gudzulic,M. Gudžulić,G,23,196,40,M,1147582,EUR,1025827200,G,93,93,True,,,,,,,,,,,,,,,,,,,0,,Marko Gudzulic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514192,home,CF Estrela Amadora,Ferro,ferro,Ferro,D,4,193,693,M,357734,EUR,859334400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514192,home,CF Estrela Amadora,Till Cissokho,till-cissokho,T. Cissokho,D,,200,62,M,859022,EUR,949968000,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514192,home,CF Estrela Amadora,Guilherme Montóia,guilherme-montoia,G. Montóia,M,23,185,110,M,1006996,EUR,1063497600,D,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514192,away,Estoril Praia,Joel Robles,joel-robles,J. Robles,G,1,195,157,M,93796,EUR,645580800,G,27,27,False,26.0,9.0,26.0,9.0,0.0,1.0,2.0,8.0,24.0,12.0,,2.0,2.0,90.0,36.0,6.4,17.0,0.00306714,0,-0.3096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
12514192,away,Estoril Praia,Kévin Boma,kevin-boma,K. Boma,D,44,193,411,M,1049465,EUR,1037750400,D,44,44,False,38.0,28.0,8.0,3.0,0.0,21.0,24.0,7.0,14.0,4.0,,,,90.0,55.0,6.9,10.0,0.00217609,1,,Kévin Boma,,8.0,3.0,11.0,,,8.0,1.0,1.0,,2.0,0.1869,,,1.0,1.0,1.0,,2.0,,0.551,,,,,,1.0,,,,,,,,
12514192,away,Estoril Praia,Pedro Álvaro,pedro-alvaro,P. Álvaro,D,,186,247,M,869330,EUR,951955200,D,23,23,False,38.0,30.0,6.0,1.0,0.0,24.0,29.0,6.0,9.0,3.0,,,,90.0,54.0,6.7,8.0,0.00660518,0,,,1.0,5.0,3.0,6.0,,,10.0,1.0,,,2.0,,,,,,,,1.0,,,,,,,True,,,,,,,,,
12514192,away,Estoril Praia,Felix Bacher,felix-bacher,F. Bacher,D,25,190,92,M,943525,EUR,972432000,D,25,25,False,33.0,24.0,8.0,2.0,0.0,14.0,16.0,10.0,17.0,6.0,,,,90.0,47.0,6.7,9.0,0.00575601,0,,,5.0,2.0,5.0,6.0,,,4.0,3.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,
12514192,away,Estoril Praia,Wagner Pina,wagner-pina,W. Pina,M,20,180,484,M,1513625,EUR,1036281600,M,20,20,False,28.0,21.0,1.0,1.0,0.0,8.0,9.0,13.0,19.0,7.0,,,,90.0,58.0,6.6,19.0,0.0201003,0,,,,3.0,6.0,5.0,3.0,,5.0,1.0,,,1.0,,,1.0,,,,,1.0,,,,,4.0,1.0,,2.0,1.0,,,,,,,
12514192,away,Estoril Praia,Xeka,xeka,Xeka,M,8,186,229,M,858705,EUR,784425600,M,88,88,False,33.0,27.0,3.0,3.0,1.0,14.0,15.0,13.0,20.0,9.0,,,,69.0,44.0,8.5,10.0,0.642752,2,,,4.0,3.0,8.0,5.0,1.0,,1.0,2.0,2.0,,3.0,0.1267,,,,2.0,,1.0,,,0.7036,2.0,,1.0,1.0,,,,1.0,,1.0,,,,
12514192,away,Estoril Praia,Jordan Holsgrove,jordan-holsgrove,J. Holsgrove,M,10,180,223,M,920684,EUR,936921600,M,10,10,False,68.0,55.0,6.0,2.0,0.0,22.0,25.0,33.0,44.0,7.0,,,,90.0,88.0,7.8,19.0,0.0412587,1,,,,,2.0,6.0,2.0,,2.0,3.0,1.0,,1.0,0.033,,1.0,,1.0,,,3.0,,0.0373,1.0,,2.0,2.0,,,2.0,,,,,,,
12514192,away,Estoril Praia,Fabrício Garcia,fabricio-garcia,F. Garcia,F,98,172,81,M,1190120,EUR,988934400,M,17,17,False,11.0,9.0,1.0,1.0,0.0,3.0,3.0,7.0,10.0,1.0,,,,45.0,28.0,6.6,6.0,0.100778,0,,,1.0,1.0,5.0,2.0,,,2.0,,,,3.0,,,1.0,,,,,1.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,
12514192,away,Estoril Praia,Hélder Costa,helder-costa,H. Costa,F,18,178,554,,138891,EUR,758332800,F,11,11,False,21.0,14.0,,,0.0,2.0,4.0,12.0,17.0,2.0,,,,63.0,33.0,6.7,11.0,0.0523773,1,,,2.0,,8.0,4.0,2.0,1.0,2.0,,2.0,,2.0,0.2117,,1.0,,,,1.0,2.0,,,,,1.0,1.0,,1.0,,,,,,,,
12514192,away,Estoril Praia,Yanis Begraoui,yanis-begraoui,Y. Begraoui,F,14,175,1812,M,930246,EUR,994204800,F,14,14,False,16.0,10.0,,,0.0,4.0,4.0,6.0,12.0,3.0,,,,69.0,29.0,7.4,10.0,0.00705381,4,,,2.0,2.0,3.0,6.0,1.0,2.0,,,2.0,,,1.102,,1.0,1.0,2.0,,1.0,1.0,2.0,0.8877,,,3.0,,,,1.0,,,1.0,,,,1.0
12514192,away,Estoril Praia,João Carvalho,joao-carvalho,J. Carvalho,F,12,170,372,M,548044,EUR,857865600,F,12,12,False,19.0,17.0,1.0,1.0,0.0,8.0,10.0,9.0,11.0,2.0,,,,83.0,42.0,6.7,14.0,0.395607,1,,,,,7.0,5.0,5.0,1.0,1.0,,1.0,,,0.0161,,2.0,,,,1.0,2.0,,,2.0,,5.0,1.0,,2.0,2.0,1.0,,,,,,
12514192,away,Estoril Praia,Pedro Amaral,amaral-pedro,P. Amaral,D,24,178,86,M,834247,EUR,872467200,D,24,24,True,25.0,21.0,3.0,2.0,0.0,13.0,13.0,8.0,13.0,5.0,,,,45.0,37.0,6.6,8.0,0.0102564,0,,,,1.0,1.0,2.0,,,3.0,1.0,1.0,,1.0,,,,,,,1.0,,,,1.0,,2.0,,,,,,,,,,,
12514192,away,Estoril Praia,Alejandro Marqués,alejandro-marques,A. Marqués,F,9,189,759,M,929894,EUR,965347200,F,9,9,True,8.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,6.0,1.0,,,,27.0,17.0,7.1,6.0,0.0067724,3,,,2.0,2.0,7.0,2.0,,,,,,,2.0,0.5743,,3.0,,2.0,,,,,0.6451,,,1.0,,,,,,,1.0,1.0,,,
12514192,away,Estoril Praia,Jandro Orellana,jandro-orellana,J. Orellana,M,6,178,224,M,877920,EUR,965606400,M,6,6,True,8.0,7.0,,,0.0,1.0,2.0,6.0,7.0,,,,,21.0,9.0,6.5,2.0,0.00268312,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12514192,away,Estoril Praia,Rafik Guitane,rafik-guitane,R. Guitane,F,99,170,2125,M,826210,EUR,927676800,M,99,99,True,11.0,10.0,1.0,1.0,1.0,3.0,4.0,7.0,7.0,3.0,1.0,,,21.0,23.0,6.6,5.0,0.370291,1,,,1.0,,3.0,2.0,1.0,1.0,,,,,,0.0273,,1.0,,,,,2.0,,,,,2.0,2.0,,,,1.0,,,,,,
12514192,away,Estoril Praia,André Lacximicant,andre-lacximicant,A. Lacximicant,F,19,190,159,M,1120679,EUR,990230400,F,19,19,True,3.0,3.0,,,0.0,,,3.0,3.0,,,,,12.0,10.0,6.7,4.0,0.0103258,0,,,,,3.0,3.0,2.0,,,,1.0,,1.0,,,2.0,,,,1.0,,1.0,,,,2.0,,,,2.0,,,,,,,
12514192,away,Estoril Praia,Kevin Chamorro,kevin-chamorro,K. Chamorro,G,22,183,263,M,905406,EUR,955152000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514192,away,Estoril Praia,Ismael Sierra Arnal,ismael-sierra-arnal,I. S. Arnal,D,29,192,26,M,1137243,EUR,1047859200,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514192,away,Estoril Praia,Gonçalo Costa,goncalo-costa,G. Costa,D,20,170,81,M,1087354,EUR,950832000,D,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514192,away,Estoril Praia,Pedro Carvalho,carvalho-pedro,P. Carvalho,D,22,169,64,M,1511977,EUR,1045180800,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
