match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_aerialWon,stat_outfielderBlock,stat_aerialLost,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_fouls,stat_accurateCross,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_shotOffTarget,stat_bigChanceCreated,stat_onTargetScoringAttempt,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
10408515,home,Cádiz,Álvaro Negredo,alvaro-negredo,Á. Negredo,F,,186,307,M,27838,EUR,493344000,F,18,18,False,6.0,4.0,2.0,1.0,3.0,4.0,1.0,2.0,,,,,,,,,56.0,9.0,6.3,2.0,0.3392,0.6328,0.00198647,3,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,
10408515,home,Cádiz,Anthony Lozano,anthony-lozano,A. Lozano,F,11,183,1489,M,169549,EUR,735696000,F,9,9,True,5.0,4.0,,,2.0,3.0,2.0,2.0,1.0,,,,1.0,,,,34.0,12.0,6.3,5.0,0.4097,0.4679,0.00722944,2,,,3.0,,,1.0,,,,,,2.0,,3.0,,,1.0,,,,,1.0,,1.0,,1.0,,,,,,
10408515,home,Cádiz,Lucas Pérez,lucas-perez,L. Pérez,F,,181,960,M,107128,EUR,589852800,F,15,15,True,11.0,9.0,,,2.0,3.0,7.0,9.0,,,,,,,,,34.0,17.0,7.4,5.0,0.1361,0.318,0.272143,2,,1.0,2.0,,2.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,
10408515,home,Cádiz,Carlos García,carlos-garcia,C. García,D,4,188,21,M,1084423,EUR,962928000,D,30,30,True,24.0,20.0,1.0,1.0,15.0,18.0,5.0,6.0,2.0,1.0,,,,,,,24.0,29.0,7.0,5.0,0.0,0.0,0.00108773,0,,,,,,1.0,1.0,2.0,,1.0,,,,,,,,1.0,Carlos,García,,,,,,,,,1.0,,,
10408515,home,Cádiz,Fede San Emeterio,fede-san-emeterio,F. S. E. Diaz,M,6,174,81,M,376382,EUR,858470400,M,24,24,True,25.0,21.0,2.0,,12.0,12.0,9.0,13.0,2.0,1.0,2.0,1.0,,,,,21.0,30.0,6.7,5.0,0.0,0.0,0.00416675,0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
10408515,home,Cádiz,José Mari,jose-mari,J. Mari,M,,181,49,M,141997,EUR,565747200,M,6,6,True,18.0,18.0,2.0,2.0,9.0,9.0,9.0,9.0,1.0,2.0,1.0,1.0,,,,,21.0,19.0,6.6,,0.0,0.0,0.0119046,0,,,2.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
10408515,home,Cádiz,Victor Wehbi Aznar,victor-wehbi-aznar,V. W. Aznar,G,13,189,104,M,1011486,EUR,1034812800,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408515,home,Cádiz,Santiago Arzamendia,santiago-arzamendia,S. Arzamendia,D,15,172,405,M,887429,EUR,894326400,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408515,home,Cádiz,Álvaro Giménez,alvaro-gimenez,Á. Giménez,F,20,182,1329,M,83687,EUR,674611200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408515,away,Almería,Fernando Martínez,fernando-martinez,F. Martínez,G,13,185,172,M,139925,EUR,644976000,G,13,13,False,33.0,24.0,17.0,9.0,17.0,21.0,7.0,12.0,,12.0,,,,,5.0,5.0,90.0,50.0,7.4,10.0,0.0,0.0,0.00091488,0,1.4194,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,
10408515,away,Almería,Alejandro Pozo,alejandro-pozo,A. Pozo,D,7,174,158,M,848080,EUR,919641600,D,17,17,False,58.0,44.0,8.0,2.0,33.0,38.0,12.0,24.0,2.0,6.0,1.0,1.0,1.0,,,,90.0,79.0,6.9,18.0,0.559,0.0,0.977206,0,,4.0,4.0,1.0,1.0,,,,1.0,,,1.0,,,1.0,1.0,,4.0,,,,,2.0,,,,,,,,,
10408515,away,Almería,Chumi,chumi,Chumi,D,21,186,188,M,913455,EUR,920332800,D,21,21,False,42.0,34.0,4.0,1.0,29.0,32.0,5.0,10.0,2.0,7.0,2.0,2.0,,,,,90.0,52.0,6.8,9.0,0.0,0.0,0.00108135,0,,,,,,,,4.0,2.0,,,,,1.0,,,,,,,,,,,,,,,,,,
10408515,away,Almería,Srđan Babić,srdan-babic,S. Babić,D,6,195,634,M,280815,EUR,830131200,D,22,22,False,46.0,40.0,2.0,2.0,30.0,31.0,10.0,15.0,5.0,4.0,1.0,,,,,,90.0,56.0,6.9,7.0,0.0,0.0,0.00493366,0,,,2.0,,,,,6.0,1.0,4.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,
10408515,away,Almería,Sergio Akieme,sergio-akieme,S. Akieme,D,18,175,293,M,827942,EUR,882230400,D,15,15,False,36.0,28.0,4.0,1.0,14.0,18.0,15.0,21.0,2.0,3.0,,,,,,,90.0,60.0,6.2,18.0,0.0,0.0,0.160535,0,,3.0,8.0,,1.0,7.0,2.0,,2.0,,1.0,,,1.0,3.0,1.0,,1.0,,,,,,,,,,,,,,
10408515,away,Almería,César de la Hoz,cesar-de-la-hoz,C. de la Hoz,M,,179,47,M,233328,EUR,701913600,M,6,6,False,33.0,27.0,3.0,1.0,16.0,18.0,11.0,15.0,6.0,5.0,2.0,2.0,1.0,,,,90.0,41.0,6.9,6.0,0.0,0.0,0.0425019,0,,,,,,,,2.0,,3.0,,,,,,,,,,,,,,,True,,,,,,,
10408515,away,Almería,Léo Baptistão,leo-baptistao,Léo Baptistão,M,12,181,560,M,252857,EUR,714787200,M,12,12,False,39.0,31.0,4.0,2.0,15.0,18.0,17.0,22.0,7.0,5.0,4.0,2.0,1.0,,,,89.0,59.0,7.1,12.0,0.1666,0.1345,0.058817,4,,1.0,6.0,1.0,2.0,1.0,,1.0,1.0,2.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,,1.0,,,3.0,,,,,
10408515,away,Almería,Lucas Robertone,lucas-robertone,L. Robertone,M,8,173,656,M,848926,EUR,858643200,M,5,5,False,41.0,32.0,7.0,6.0,7.0,8.0,25.0,34.0,7.0,7.0,1.0,1.0,3.0,,,,76.0,62.0,7.3,17.0,0.0661,0.5619,0.0537178,2,,1.0,6.0,,,6.0,3.0,1.0,1.0,,,2.0,,4.0,2.0,,1.0,1.0,,,,1.0,,1.0,,,,,,,,
10408515,away,Almería,Gonzalo Melero,gonzalo-melero,G. Melero,M,16,183,159,M,789886,EUR,757468800,M,3,3,False,29.0,26.0,,,16.0,16.0,10.0,13.0,4.0,4.0,4.0,3.0,,,,,76.0,41.0,7.6,7.0,0.1904,0.2759,0.0674177,1,,,2.0,,,1.0,,1.0,,,,1.0,,2.0,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,
10408515,away,Almería,Largie Ramazani,largie-ramazani,L. Ramazani,M,17,167,1568,M,909966,EUR,983232000,M,7,7,False,22.0,15.0,2.0,1.0,4.0,5.0,12.0,19.0,5.0,2.0,1.0,1.0,,,,,68.0,37.0,7.1,13.0,0.3768,0.1792,0.177239,3,,2.0,6.0,1.0,1.0,5.0,4.0,,,,,1.0,,2.0,3.0,1.0,,2.0,,,,,,2.0,,,1.0,,,,,
10408515,away,Almería,El Bilal Touré,el-bilal-toure,E. B. Touré,F,19,185,9510,M,982615,EUR,1002067200,F,9,9,False,24.0,21.0,,,7.0,7.0,14.0,17.0,5.0,4.0,,,,,,,89.0,39.0,6.1,10.0,1.3709,0.4058,0.046688,6,,,6.0,,,1.0,,1.0,,5.0,,2.0,,6.0,3.0,,3.0,3.0,,,el_bilal_9,2.0,,3.0,,3.0,1.0,,,,,1.0
10408515,away,Almería,Adrián Embarba,adrian-embarba,A. Embarba,M,23,173,477,M,346516,EUR,705196800,F,10,10,True,13.0,10.0,1.0,1.0,3.0,3.0,7.0,10.0,1.0,3.0,,,,,,,22.0,20.0,6.6,7.0,0.0484,0.0589,0.0028517,1,,,2.0,,,2.0,1.0,,,,,1.0,,1.0,,,,,,,,,,1.0,,,,,,,,
10408515,away,Almería,Samú Costa,samuel-costa,S. Costa,M,12,183,1427,M,988351,EUR,975283200,M,23,23,True,13.0,13.0,1.0,1.0,10.0,10.0,3.0,4.0,,,,,,,,,14.0,16.0,6.5,2.0,0.0,0.0,0.00146621,0,,1.0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
10408515,away,Almería,Íñigo Eguaras,inigo-eguaras,Í. Eguaras,M,16,181,52,M,572198,EUR,699926400,M,4,4,True,12.0,11.0,1.0,1.0,6.0,6.0,5.0,6.0,,1.0,,,,,,,14.0,15.0,6.2,2.0,0.0611,0.0,0.00213197,1,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,
10408515,away,Almería,Arnau Puigmal,arnau-puigmal,A. Puigmal,M,2,173,145,M,910023,EUR,979084800,M,18,18,True,6.0,5.0,,,2.0,2.0,3.0,4.0,,1.0,,,,,,,1.0,7.0,,1.0,0.0405,0.1194,0.00289862,1,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
10408515,away,Almería,Dyego Sousa,dyego-sousa,D. Sousa,F,,190,127,M,128360,EUR,621734400,F,11,11,True,3.0,3.0,,,1.0,1.0,2.0,2.0,1.0,,,,,,,,1.0,4.0,,1.0,0.0,0.0,0.018237,0,,,1.0,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,
10408515,away,Almería,Diego Fuoli,diego-fuoli,D. Fuoli,G,1,188,19,M,965030,EUR,877305600,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408515,away,Almería,Kaiky,kaiky,Kaiky,D,15,185,747,M,1105331,EUR,1073865600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Kaiky,,,,,,,,,,,,,
10408515,away,Almería,Houboulang Mendes,houboulang-mendes,H. Mendes,D,17,183,116,M,845119,EUR,894240000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408515,away,Almería,Álex Centelles,centelles-alex,Á. Centelles,D,20,185,70,M,964174,EUR,935971200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408515,away,Almería,Francisco Portillo,francisco-portillo,F. Portillo,M,20,169,93,M,106288,EUR,645235200,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408515,away,Almería,Lázaro,lazaro,Lázaro,F,7,181,1882,M,1002556,EUR,1015891200,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408515,away,Almería,Marko Milovanović,marko-milovanovic,M. Milovanović,F,9,196,376,M,1100957,EUR,1059955200,F,16,16,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,Marko,Milovanović,,,,,,,,,,,,
