match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_unsuccessfulTouch,stat_wonTackle,stat_keyPass,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_shotOffTarget,stat_goalAssist,stat_goals
11396460,home,1. FC Union Berlin,Frederik Rønnow,frederik-ronnow,F. Rønnow,G,1,188,637,M,137692,EUR,712886400,G,1,1,False,29.0,18.0,16.0,6.0,14.0,16.0,4.0,13.0,1.0,5.0,1.0,1.0,1.0,4.0,90.0,38.0,6.6,11.0,0.0,0.0,0.00096439,0,-1.1184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396460,home,1. FC Union Berlin,Danilho Doekhi,danilho-doekhi,D. Doekhi,D,5,187,772,M,830803,EUR,899164800,D,5,5,False,35.0,28.0,6.0,5.0,18.0,19.0,10.0,16.0,4.0,2.0,,,,,90.0,42.0,6.3,7.0,0.0,0.0,0.00316818,0,,,,True,3.0,3.0,5.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,,
11396460,home,1. FC Union Berlin,Robin Knoche,robin-knoche,R. Knoche,D,31,190,148,M,130433,EUR,706492800,D,31,31,False,56.0,44.0,6.0,3.0,34.0,38.0,10.0,18.0,6.0,15.0,1.0,,,,90.0,73.0,6.9,13.0,0.0,0.0,0.017949,0,,,,,2.0,2.0,4.0,1.0,1.0,4.0,3.0,,2.0,2.0,2.0,1.0,,,,,,,,,,,,,,
11396460,home,1. FC Union Berlin,Diogo Leite,leite-diogo,D. Leite,D,4,188,993,M,855663,EUR,917049600,D,4,4,False,38.0,28.0,6.0,2.0,17.0,20.0,11.0,18.0,2.0,3.0,,,,,90.0,51.0,6.4,13.0,0.0,0.0,0.00465469,0,,,,,2.0,1.0,4.0,,,6.0,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,,,,,,,,,,,,
11396460,home,1. FC Union Berlin,Josip Juranović,josip-juranovic,J. Juranović,D,18,173,3077,M,791642,EUR,808531200,M,18,18,False,19.0,15.0,,,9.0,9.0,8.0,16.0,1.0,3.0,1.0,,,,71.0,38.0,6.3,14.0,0.0,0.0,0.0193807,0,,,,,,,4.0,4.0,,,,,,,,1.0,,,6.0,2.0,,,,,,,,,,
11396460,home,1. FC Union Berlin,Alex Král,alex-kral,A. Král,M,33,185,619,M,825740,EUR,895536000,M,33,33,False,35.0,26.0,1.0,,15.0,16.0,12.0,20.0,4.0,5.0,1.0,,,,90.0,45.0,6.6,10.0,0.0201,0.0,0.132953,1,,,,,,1.0,3.0,,,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,
11396460,home,1. FC Union Berlin,Aissa Laïdouni,aissa-laidouni,A. Laïdouni,M,93,182,3217,M,828077,EUR,850435200,M,20,20,False,32.0,25.0,4.0,3.0,12.0,14.0,14.0,20.0,5.0,6.0,1.0,,,,71.0,45.0,6.9,11.0,0.0,0.0,0.0362769,0,,,,,,,1.0,,,1.0,,2.0,,,4.0,3.0,1.0,,2.0,1.0,,,,laids_93,,,,,,
11396460,home,1. FC Union Berlin,Robin Gosens,robin-gosens,R. Gosens,D,21,183,3171,M,377118,EUR,773366400,M,6,6,False,28.0,22.0,1.0,1.0,12.0,12.0,10.0,17.0,4.0,4.0,1.0,,,,86.0,50.0,6.6,13.0,0.0,0.0,0.00896256,0,,,,,1.0,,7.0,1.0,,,,4.0,1.0,,3.0,,3.0,,1.0,,,,,,,,,,,
11396460,home,1. FC Union Berlin,Kevin Volland,kevin-volland,K. Volland,F,31,179,1031,M,117373,EUR,712454400,F,10,10,False,14.0,7.0,2.0,,2.0,4.0,7.0,14.0,6.0,4.0,1.0,,,,64.0,29.0,6.1,13.0,0.2463,0.0838,0.0716089,1,,Kevin,Volland,,,1.0,7.0,,,,1.0,2.0,1.0,,4.0,,1.0,,4.0,2.0,4.0,,,,1.0,1.0,1.0,,,
11396460,home,1. FC Union Berlin,David Datro Fofana,david-datro-fofana,D. D. Fofana,F,15,181,7869,M,1090458,EUR,1040515200,F,11,11,False,13.0,11.0,,,5.0,5.0,6.0,8.0,5.0,1.0,,,,,61.0,34.0,6.2,13.0,0.0508,0.0,0.00683284,1,,,,,4.0,,17.0,9.0,4.0,1.0,,1.0,3.0,,1.0,2.0,1.0,,,,4.0,,,datro_9,,,,1.0,,
11396460,home,1. FC Union Berlin,Kevin Behrens,kevin-behrens,K. Behrens,F,91,184,493,M,164171,EUR,665539200,F,17,17,False,12.0,5.0,,,1.0,1.0,4.0,11.0,5.0,2.0,,,,,86.0,24.0,6.2,14.0,0.0,0.0,0.00510712,0,,,,,10.0,4.0,14.0,1.0,1.0,,1.0,,,,,2.0,,,,,4.0,,,,,,,,,
11396460,home,1. FC Union Berlin,Benedict Hollerbach,benedict-hollerbach,B. Hollerbach,F,17,181,519,M,975800,EUR,990057600,F,16,16,True,5.0,2.0,1.0,,,1.0,2.0,5.0,,2.0,,,,,29.0,14.0,6.2,7.0,0.0,0.0,0.00031024,0,,,,,,,6.0,1.0,,,,3.0,1.0,,,,,,1.0,,1.0,,,,,,,,,
11396460,home,1. FC Union Berlin,Janik Haberer,janik-haberer,J. Haberer,M,19,187,178,M,168985,EUR,765244800,M,19,19,True,4.0,2.0,,,2.0,3.0,,1.0,2.0,2.0,2.0,,,,19.0,8.0,6.3,3.0,0.0,0.0,1.123e-05,0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11396460,home,1. FC Union Berlin,Christopher Trimmel,christopher-trimmel,C. Trimmel,M,28,189,354,M,48557,EUR,541123200,D,28,28,True,13.0,5.0,4.0,1.0,3.0,4.0,2.0,9.0,,4.0,,,,,19.0,20.0,6.3,10.0,0.0,0.0,0.00028514,0,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,
11396460,home,1. FC Union Berlin,Jérôme Roussillon,jerome-roussillon,J. Roussillon,D,21,175,187,M,146500,EUR,726278400,D,26,26,True,,,,,,,,,,,,,,,11.0,1.0,6.3,,0.0,0.0,0.0,0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
11396460,home,1. FC Union Berlin,Mikkel Kaufmann,mikkel-kaufmann,M. K. Sorensen,F,29,190,279,M,918437,EUR,978480000,F,9,9,True,5.0,2.0,1.0,,1.0,2.0,1.0,3.0,,1.0,,,,,11.0,6.0,6.3,3.0,0.0,0.0,0.00118244,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396460,home,1. FC Union Berlin,Alexander Schwolow,alexander-schwolow,A. Schwolow,G,25,189,159,M,134778,EUR,707443200,G,37,37,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396460,home,1. FC Union Berlin,Paul Jaeckel,paul-jaeckel,P. Jaeckel,D,3,189,73,M,856668,EUR,901065600,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396460,home,1. FC Union Berlin,Leonardo Bonucci,leonardo-bonucci,L. Bonucci,D,19,190,2803,M,15444,EUR,546825600,D,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,bonuccileo,,,,,,
11396460,home,1. FC Union Berlin,Aljoscha Kemlein,aljoscha-kemlein,A. Kemlein,M,6,185,331,M,1198074,EUR,1091404800,M,36,36,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Aljoscha Kemlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396460,away,RB Leipzig,Janis Blaswich,janis-blaswich,J. Blaswich,G,28,193,639,M,96832,EUR,673142400,G,21,21,False,28.0,23.0,10.0,5.0,21.0,21.0,2.0,7.0,,7.0,,1.0,1.0,1.0,90.0,32.0,7.2,5.0,0.0,0.0,0.0006095,0,0.0838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396460,away,RB Leipzig,Benjamin Henrichs,benjamin-henrichs,B. Henrichs,D,39,182,1142,M,319857,EUR,856656000,D,39,39,False,51.0,38.0,3.0,2.0,17.0,21.0,21.0,34.0,10.0,4.0,1.0,,,,88.0,87.0,7.5,21.0,0.0783,0.1901,0.0629092,1,,,,,,5.0,7.0,2.0,1.0,1.0,3.0,2.0,3.0,,3.0,1.0,3.0,1.0,4.0,,1.0,,,,,1.0,,,1.0,
11396460,away,RB Leipzig,Mohamed Simakan,mohamed-simakan,M. Simakan,D,3,187,5879,M,945063,EUR,957312000,D,2,2,False,61.0,57.0,5.0,3.0,38.0,38.0,19.0,23.0,11.0,4.0,1.0,,,,67.0,76.0,7.8,6.0,0.0391,0.0841,0.014771,1,,,,,,3.0,1.0,,,2.0,,,1.0,,7.0,2.0,5.0,,,,,,,,,1.0,,,,
11396460,away,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3115,M,136924,EUR,720748800,D,4,4,False,121.0,110.0,7.0,3.0,66.0,69.0,44.0,52.0,14.0,9.0,3.0,,,,90.0,139.0,8.0,11.0,0.0851,0.0,0.0204579,1,,,,True,2.0,8.0,3.0,,,6.0,,1.0,,1.0,3.0,,1.0,,,,,,,,,,,1.0,,
11396460,away,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180,2192,M,856076,EUR,893203200,D,22,22,False,62.0,50.0,8.0,3.0,38.0,43.0,13.0,25.0,6.0,7.0,1.0,,,,90.0,84.0,7.1,21.0,0.0,0.0,0.105719,0,,,,,,1.0,1.0,,,,,,,,4.0,2.0,1.0,1.0,6.0,1.0,1.0,,,,,,,,,
11396460,away,RB Leipzig,Xaver Schlager,xaver-schlager,X. Schlager,M,24,174,1069,M,791079,EUR,875404800,M,24,24,False,61.0,51.0,2.0,,22.0,24.0,29.0,37.0,9.0,13.0,2.0,,,,90.0,86.0,7.1,15.0,0.0163,0.0,0.0241767,1,,,,,3.0,1.0,9.0,3.0,1.0,,1.0,1.0,1.0,,5.0,1.0,4.0,,,,2.0,,,,,,,1.0,,
11396460,away,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,False,94.0,84.0,6.0,4.0,47.0,51.0,37.0,43.0,3.0,7.0,,,,,90.0,104.0,7.0,12.0,0.0249,0.0,0.0298247,1,,,,,1.0,,3.0,3.0,2.0,,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,1.0,,
