match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_dispossessed,stat_shotOffTarget,stat_lastManTackle,stat_fouls,stat_goals,stat_keyPass,stat_accurateCross,stat_bigChanceMissed,stat_penaltyWon,stat_totalOffside,stat_bigChanceCreated,stat_penaltyConceded,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_errorLeadToAShot,stat_goodHighClaim,stat_hitWoodwork
11352588,home,Liverpool,Luis Díaz,,,luis-diaz,L. Díaz,F,14,178,142017,M,LuisDíaz,883537,EUR,853113600,F,7,7,False,37.0,33.0,2.0,2.0,9.0,10.0,25.0,29.0,,8.0,,,90.0,65.0,7.1,15.0,0.212285,2,,2.0,4.0,,11.0,6.0,,6.0,,,1.0,2.0,1.0,3.0,,0.5778,4.0,,,,3.0,2.0,,2.0,,3.0,1.0,1.0,,,,,,,,,,,
11352588,home,Liverpool,Andrew Robertson,,,andrew-robertson,A. Robertson,D,26,178,24820,M,andyrobertson94,262911,EUR,763344000,D,26,26,True,17.0,14.0,1.0,1.0,8.0,9.0,9.0,18.0,1.0,,,,29.0,33.0,7.1,11.0,0.206781,0,,10.0,,,2.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,1.0,,3.0,3.0,,,,1.0,,,,,,,,
11352588,home,Liverpool,Mohamed Salah,,,mohamed-salah,M. Salah,M,11,175,565083,M,MoSalah,159665,EUR,708566400,F,11,11,True,14.0,11.0,4.0,3.0,3.0,3.0,8.0,15.0,,1.0,,,29.0,27.0,7.4,11.0,0.145673,3,,4.0,,,2.0,1.0,,1.0,,,,,,2.0,1.0,0.2281,,1.0,0.0205,,1.0,2.0,,,,1.0,,,,1.0,1.0,,,,,,,,
11352588,home,Liverpool,Cody Gakpo,,,cody-gakpo,C. Gakpo,M,18,193,51371,M,CodyGakpo,862967,EUR,926035200,F,18,18,True,6.0,3.0,,,1.0,1.0,2.0,5.0,,,,,14.0,8.0,6.4,5.0,0.0021179,0,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11352588,home,Liverpool,Adrián,,,adrian,Adrián,G,13,190,2131,M,,50539,EUR,536630400,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352588,home,Liverpool,Amara Nallo,,,amara-nallo,A. Nallo,D,4,186,3262,M,,1550811,EUR,1163808000,M,65,65,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352588,home,Liverpool,Konstantinos Tsimikas,,,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,TK21,786259,EUR,831859200,D,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352588,home,Liverpool,James McConnell,James McConnell,,mcconnell-james,J. McConnell,M,16,180,2779,M,,1138428,EUR,1095033600,M,53,53,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352588,home,Liverpool,Bobby Clark,,,bobby-clark,B. Clark,M,42,178,1774,M,,1142638,EUR,1107734400,M,42,42,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352588,home,Liverpool,Lewis Koumas,,,lewis-koumas,L. Koumas,M,36,181,1587,M,,1403111,EUR,1132358400,F,67,67,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352588,away,Manchester City,Ederson,,,ederson,Ederson,G,31,188,48699,M,Ederson93,254491,EUR,745545600,G,31,31,False,23.0,19.0,10.0,6.0,15.0,17.0,4.0,6.0,,8.0,,1.0,56.0,27.0,6.4,4.0,0.00068797,0,0.2304,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,
11352588,away,Manchester City,Kyle Walker,,,kyle-walker,K. Walker,D,2,183,26779,M,KyleWalker2,44614,EUR,643852800,D,2,2,False,46.0,39.0,5.0,2.0,22.0,23.0,17.0,24.0,3.0,6.0,,,90.0,76.0,7.0,12.0,0.00858249,0,,1.0,,2.0,7.0,6.0,3.0,2.0,,,3.0,3.0,3.0,2.0,,,1.0,,,True,1.0,,1.0,2.0,,,,,,,,,,,,,,,
11352588,away,Manchester City,Manuel Akanji,,,manuel-akanji,M. Akanji,D,25,187,22699,M,manuel_akanji,383560,EUR,806112000,D,25,25,False,58.0,54.0,1.0,1.0,37.0,40.0,17.0,18.0,4.0,2.0,,,90.0,69.0,6.9,5.0,0.00569725,0,,,6.0,2.0,6.0,4.0,,,,,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11352588,away,Manchester City,Nathan Aké,,,nathan-ake,N. Aké,D,6,180,21292,M,nathanake,149663,EUR,793065600,D,6,6,False,54.0,43.0,4.0,1.0,21.0,27.0,22.0,28.0,4.0,8.0,,,90.0,78.0,7.3,15.0,0.00808493,0,,1.0,2.0,2.0,2.0,5.0,,,,1.0,2.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11352588,away,Manchester City,Rodri,,,rodri,Rodri,M,16,191,88553,M,Rodri,827606,EUR,835401600,M,16,16,False,104.0,90.0,10.0,8.0,49.0,54.0,41.0,50.0,2.0,8.0,,,90.0,123.0,7.4,16.0,0.032292,0,,,,,4.0,4.0,1.0,1.0,,1.0,,3.0,3.0,,,,1.0,,,,2.0,,,1.0,,1.0,,,,,,,,,,,,,
11352588,away,Manchester City,John Stones,,,john-stones,J. Stones,D,5,188,22354,M,johnstones5,152077,EUR,770083200,M,5,5,False,52.0,43.0,4.0,1.0,29.0,33.0,14.0,19.0,2.0,7.0,,,90.0,63.0,7.6,11.0,0.00722575,1,,,,2.0,1.0,3.0,,1.0,,2.0,1.0,,,1.0,,0.8262,1.0,1.0,0.9719,,1.0,,,,1.0,,,,,,,,,,,,,,
11352588,away,Manchester City,Phil Foden,,,phil-foden,P. Foden,M,47,171,175652,M,Foden,859765,EUR,959472000,F,47,47,False,24.0,20.0,2.0,1.0,5.0,6.0,15.0,21.0,1.0,3.0,,,90.0,53.0,6.4,19.0,0.026545,2,,3.0,,,7.0,6.0,,6.0,1.0,,,1.0,1.0,5.0,2.0,0.3849,3.0,1.0,0.3175,,4.0,,,1.0,,,,1.0,,,,,,,,,,,
11352588,away,Manchester City,Bernardo Silva,,,bernardo-silva,B. Silva,M,20,173,62967,M,BSilva,331209,EUR,776476800,M,20,20,False,38.0,32.0,5.0,,13.0,15.0,19.0,24.0,1.0,7.0,,,90.0,57.0,6.7,12.0,0.0175905,0,,1.0,,,5.0,6.0,1.0,3.0,,,1.0,2.0,1.0,3.0,2.0,,2.0,,,,1.0,,,2.0,,1.0,,,,1.0,,,,,,,,,
11352588,away,Manchester City,Kevin De Bruyne,,,kevin-de-bruyne,K. De Bruyne,M,11,181,317675,M,KDB,70996,EUR,678067200,M,17,17,False,25.0,16.0,1.0,,7.0,8.0,11.0,20.0,,1.0,,,69.0,34.0,7.4,10.0,0.190006,2,,3.0,1.0,,4.0,1.0,2.0,,1.0,,1.0,,,,1.0,0.0927,,1.0,0.077,,,,,1.0,,3.0,2.0,,,,2.0,,,,,1.0,,,
11352588,away,Manchester City,Julián Alvarez,,,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,F,19,19,False,27.0,15.0,,,4.0,7.0,11.0,21.0,,6.0,,,69.0,40.0,6.6,19.0,0.0375661,2,,1.0,1.0,,5.0,3.0,,4.0,,,,1.0,,3.0,,0.0848,2.0,1.0,0.0237,,1.0,1.0,,1.0,,,,,,,,,,,,,1.0,,
11352588,away,Manchester City,Erling Haaland,,,erling-haaland,E. Haaland,F,9,194,843810,M,EHaaland,839956,EUR,964137600,F,9,9,False,15.0,12.0,,,4.0,6.0,8.0,9.0,1.0,6.0,,,90.0,22.0,7.0,6.0,0.0132821,1,,,,,3.0,2.0,,3.0,,,,1.0,1.0,,,0.1018,1.0,1.0,0.038,,1.0,,,,,3.0,,,,,,,,,,,,,
11352588,away,Manchester City,Stefan Ortega,,,stefan-ortega,S. Ortega,G,27,186,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,True,24.0,16.0,11.0,4.0,16.0,18.0,,6.0,,4.0,2.0,4.0,34.0,32.0,7.8,8.0,0.00018953,0,0.7552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,,1.0,
11352588,away,Manchester City,Mateo Kovačić,,,mateo-kovacic,M. Kovačić,M,8,178,33708,M,Kova8,136710,EUR,768182400,M,8,8,True,30.0,27.0,1.0,,9.0,11.0,18.0,19.0,,2.0,,,21.0,36.0,6.7,6.0,0.0106785,0,,,,,2.0,1.0,,1.0,,,1.0,,,1.0,,,1.0,,,,2.0,,,,,1.0,,,,,,,,,,,,,
11352588,away,Manchester City,Jérémy Doku,,,jeremy-doku,J. Doku,M,11,173,69678,M,Dokss,934386,EUR,1022457600,F,11,11,True,10.0,9.0,1.0,1.0,1.0,1.0,8.0,10.0,,1.0,,,21.0,18.0,7.2,4.0,0.446473,2,,1.0,,,2.0,1.0,,1.0,,,,,,1.0,,0.0677,1.0,1.0,0.1347,,1.0,1.0,,1.0,,,,,,,,,,,,,,,1.0
11352588,away,Manchester City,Rúben Dias,,,ruben-dias,R. Dias,D,3,188,40519,M,RúbenD,318941,EUR,863568000,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352588,away,Manchester City,Matheus Nunes,,,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352588,away,Manchester City,Rico Lewis,Rico Lewis,,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352588,away,Manchester City,Joško Gvardiol,,,josko-gvardiol,J. Gvardiol,D,24,186,50085,M,JGvardiol,964994,EUR,1011744000,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352588,away,Manchester City,Sergio Gómez,,,sergio-gomez,S. Gómez,M,17,171,4445,M,sergiogm_10,855835,EUR,968025600,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11352588,away,Manchester City,Oscar Bobb,Oscar Bobb,,oscar-bobb,O. Bobb,M,14,174,21551,M,oscarbobb,1065216,EUR,1057968000,M,52,52,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
