match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_bigChanceCreated,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_outfielderBlock,player_sofascoreId,stat_challengeLost,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotOffTarget,player_firstName,stat_dispossessed,stat_blockedScoringAttempt,player_lastName,stat_accurateCross,stat_bigChanceMissed,captain,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_totalOffside,stat_errorLeadToAShot,stat_hitWoodwork
12436528,home,Brighton & Hove Albion,João Pedro,joao-pedro,J. Pedro,F,20,182,97251,M,975079,EUR,1001462400,F,9,9,False,18.0,15.0,,,0.0,3.0,3.0,12.0,16.0,1.0,7.0,3.0,2.0,1.0,5.0,,,,90.0,32.0,7.8,8.0,0.0298327,1,,1.0,2.0,5.0,,,1.0,1.0,4.0,1.0,,,joaopedro,,1.0,1.0,0.7884,0.9631,,,1.0,,,,,True,1.0,1.0,,,,,,,
12436528,home,Brighton & Hove Albion,Georginio Rutter,rutter-georginio,G. Rutter,M,10,182,3505,M,946695,EUR,1019260800,F,14,14,True,6.0,2.0,,,0.0,1.0,3.0,1.0,3.0,,4.0,1.0,,,4.0,,,,45.0,13.0,6.5,7.0,0.00011576,0,,,1.0,4.0,,,,,4.0,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,
12436528,home,Brighton & Hove Albion,Yankuba Minteh,minteh-yankuba,Y. Minteh,M,11,180,7051,M,1400106,EUR,1090454400,F,17,17,True,4.0,2.0,,,0.0,1.0,2.0,2.0,4.0,,2.0,2.0,2.0,1.0,1.0,,,,45.0,11.0,6.6,4.0,0.0361075,1,,2.0,1.0,2.0,,,,,,1.0,1.0,,minteh01,,,1.0,0.1125,,1.0,,,,,1.0,1.0,,,,,,,,,,
12436528,home,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178,20820,M,936849,EUR,864086400,M,22,22,True,9.0,8.0,,,0.0,2.0,2.0,6.0,7.0,1.0,4.0,1.0,1.0,,2.0,,,,28.0,15.0,6.8,4.0,0.122936,0,,,1.0,1.0,,,1.0,1.0,1.0,,,,KaoruM,,,3.0,,,,,,,,,,,,,,,,,,,
12436528,home,Brighton & Hove Albion,Adam Webster,adam-webster,A. Webster,D,4,191,505,M,216308,EUR,789177600,D,4,4,True,21.0,20.0,2.0,1.0,0.0,10.0,10.0,10.0,11.0,2.0,4.0,1.0,,3.0,2.0,,,,24.0,31.0,7.1,2.0,0.0068912,1,,,1.0,2.0,,1.0,2.0,1.0,,,,,,,1.0,,0.0191,0.0319,,,,,,,,,,,,,,,,,
12436528,home,Brighton & Hove Albion,Jason Steele,jason-steele,J. Steele,G,23,188,538,M,31867,EUR,650937600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436528,home,Brighton & Hove Albion,Tariq Lamptey,lamptey-tariq,T. Lamptey,D,48,165,4021,M,914691,EUR,970272000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,TariqLamptey,,,,,,,,,,,,,,,,,,,,,,
12436528,home,Brighton & Hove Albion,Solly March,solly-march,S. March,M,7,180,1255,M,301288,EUR,774662400,M,7,7,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436528,home,Brighton & Hove Albion,Julio Enciso,julio-enciso,J. Enciso,M,19,173,12907,M,973556,EUR,1074816000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,julioenciso.33,,,,,,,,,,,,,,,,,,,,,,
12436528,home,Brighton & Hove Albion,Jakub Moder,jakub-moder,J. Moder,M,7,191,7174,M,886242,EUR,923443200,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,kubamoder,,,,,,,,,,,,,,,,,,,,,,
12436528,away,Arsenal,David Raya,david-raya,D. Raya,G,1,183,26174,M,581310,EUR,811123200,G,22,22,False,44.0,31.0,18.0,5.0,0.0,29.0,32.0,2.0,12.0,,2.0,,,,13.0,,2.0,3.0,90.0,57.0,7.1,14.0,0.00110211,0,0.8656,,,,,,,,2.0,,,,d_raya1,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,
12436528,away,Arsenal,Thomas Partey,thomas-partey,T. Partey,M,16,185,42575,M,316148,EUR,739929600,D,5,5,False,64.0,55.0,6.0,4.0,0.0,38.0,41.0,17.0,25.0,,4.0,1.0,1.0,,7.0,,,,90.0,79.0,6.8,12.0,0.027817,1,,2.0,1.0,3.0,,1.0,3.0,2.0,,1.0,,,TPartey5,1.0,,,0.0938,,1.0,,,,,,1.0,,,,,,,,,,
12436528,away,Arsenal,William Saliba,william-saliba,W. Saliba,D,2,193,43258,M,941168,EUR,985392000,D,2,2,False,78.0,75.0,5.0,4.0,0.0,57.0,59.0,18.0,19.0,1.0,3.0,,,3.0,6.0,,,,90.0,89.0,6.8,5.0,0.00766308,0,,,2.0,3.0,,,2.0,1.0,,1.0,,2.0,WSaliba4,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,,
12436528,away,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49131,M,869792,EUR,882489600,D,6,6,False,62.0,58.0,4.0,3.0,0.0,37.0,39.0,21.0,23.0,,1.0,,,1.0,2.0,,,,90.0,68.0,6.8,6.0,0.00980982,0,,,,1.0,,,,,1.0,1.0,,1.0,GabrielMagalhães,,,2.0,,,,,,,,,,,,,,,,,,,
12436528,away,Arsenal,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,188,24414,M,957602,EUR,1021766400,D,33,33,False,42.0,40.0,3.0,3.0,0.0,24.0,24.0,16.0,19.0,1.0,6.0,2.0,2.0,,5.0,,,,90.0,59.0,7.1,6.0,0.0142195,0,,1.0,,3.0,,3.0,2.0,1.0,1.0,3.0,,,richycala,,,1.0,,,,,,,,,,,,,,,,,1.0,,
12436528,away,Arsenal,Declan Rice,declan-rice,D. Rice,M,41,188,64734,M,856714,EUR,916272000,M,41,41,False,56.0,48.0,3.0,1.0,0.0,22.0,24.0,29.0,37.0,3.0,4.0,,,,4.0,,,,90.0,70.0,8.0,14.0,0.417937,1,,5.0,1.0,5.0,3.0,1.0,,,2.0,1.0,4.0,,DeclanRice,2.0,1.0,2.0,0.0413,0.0534,,,1.0,,,3.0,,,,,,,,,,,
12436528,away,Arsenal,Jorginho,jorginho,Jorginho,M,21,180,32466,M,132874,EUR,693187200,M,20,20,False,36.0,30.0,1.0,,0.0,19.0,20.0,11.0,16.0,,5.0,,,,2.0,,,,64.0,47.0,6.8,9.0,0.156621,0,,,,2.0,1.0,,2.0,,3.0,,1.0,,jorginhofrello,2.0,,3.0,,,,,,,,,,True,,,,,,,,1.0,
12436528,away,Arsenal,Mikel Merino,mikel-merino,M. Merino,M,23,188,29240,M,592010,EUR,835401600,M,23,23,False,50.0,43.0,1.0,1.0,1.0,21.0,23.0,22.0,27.0,3.0,7.0,1.0,,2.0,5.0,,,,90.0,58.0,6.9,8.0,0.0544974,1,,,3.0,9.0,1.0,,1.0,,3.0,3.0,2.0,,mikelmerino,2.0,,,0.1234,,1.0,,,,,,1.0,,,,,,,,,,
12436528,away,Arsenal,Ethan Nwaneri,ethan-nwaneri,E. Nwaneri,M,22,176,28926,M,1401702,EUR,1174435200,F,53,53,False,8.0,8.0,,,0.0,2.0,2.0,6.0,10.0,,3.0,3.0,1.0,,2.0,,,,45.0,22.0,7.2,10.0,0.0248338,1,,4.0,1.0,4.0,,,1.0,1.0,1.0,,,,ethan_nwaneri,1.0,1.0,2.0,0.0662,0.052,,,,,,,,,1.0,,,,,,,,1.0
12436528,away,Arsenal,Gabriel Jesus,gabriel-jesus,G. Jesus,F,9,175,74471,M,794839,EUR,860025600,F,9,9,False,27.0,24.0,,,0.0,10.0,12.0,14.0,15.0,3.0,6.0,2.0,1.0,1.0,3.0,,,,90.0,42.0,6.4,9.0,0.128593,2,,,5.0,12.0,,,1.0,1.0,1.0,3.0,2.0,,GabrielJesus,2.0,1.0,4.0,0.4618,0.2555,1.0,,1.0,,,,2.0,,,,,,,,2.0,,
12436528,away,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,135666,EUR,786499200,F,19,19,False,35.0,31.0,,,0.0,9.0,9.0,22.0,28.0,1.0,4.0,1.0,1.0,1.0,4.0,,,,90.0,49.0,7.2,7.0,0.0654308,3,,2.0,,1.0,,,1.0,1.0,1.0,1.0,,,leandrotrossard,,,,0.0908,,1.0,,,2.0,,,,,,,,,,,,,
12436528,away,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,922573,EUR,992822400,F,11,11,True,11.0,9.0,1.0,1.0,0.0,4.0,4.0,5.0,7.0,,3.0,3.0,1.0,,1.0,,,,45.0,20.0,6.5,7.0,0.00779774,0,,,,4.0,,,1.0,,1.0,,,,GabiMartinelli,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,
12436528,away,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178,78911,M,547410,EUR,913852800,M,8,8,True,6.0,4.0,1.0,,0.0,,1.0,4.0,6.0,1.0,2.0,,,,1.0,,,,26.0,10.0,6.6,5.0,0.019806,0,,1.0,,2.0,,,,,1.0,,,,Ødegaard,,,,,,,,2.0,,,,,,,,,,,,,,
12436528,away,Arsenal,Neto,neto,Neto,G,22,190,5148,M,84844,EUR,616809600,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,Neto_Murara,,,,,,,,,,,,,,,,,,,,,,
12436528,away,Arsenal,Kieran Tierney,kieran-tierney,K. Tierney,D,63,178,4739,M,366592,EUR,865468800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,kierantierney1,,,,,,,,,,,,,,,,,,,,,,
12436528,away,Arsenal,Myles Lewis-Skelly,lewis-skelly-myles,M. Lewis-Skelly,D,49,178,16151,M,1423711,EUR,1159228800,M,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,myleslewisskelly,,,,,,,Myles Lewis-Skelly,,,,,,,,,,,,,,,
12436528,away,Arsenal,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,287643,EUR,850608000,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,OZinchenko,,,,,,,,,,,,,,,,,,,,,,
12436528,away,Arsenal,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15163,M,976037,EUR,950572800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,j_kiwior,,,,,,,,,,,,,,,,,,,,,,
12436528,away,Arsenal,Ismeal Kabia,ismeal-kabia,I. Kabia,F,20,176,1331,M,1621612,EUR,1134172800,F,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436528,away,Arsenal,Nathan Butler-Oyedeji,butler-oyedeji-nathan,N. Butler-Oyedeji,F,11,177,1635,M,998835,EUR,1041638400,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
